feature;value;class;
shoulderHalfRight;0.156771;p000;
upperarmRight;0.320567;p000;
forearmRight;0.34887;p000;
shoulder;0.223036;p000;
upperBody;0.274012;p000;
hip;0.150426;p000;
lowerBody;0.374639;p000;
body;0.648583;p000;
lowerLegLeft;0.50307;p000;
upperLegLeft;0.409649;p000;
upperLegRight;0.43361;p000;
lowerLegRight;0.486878;p000;
forearmLeft;0.331245;p000;
upperarmLeft;0.361345;p000;
shoulderHalfLeft;0.1677;p000;
neck;0.0894035;p000;
shoulderHalfRight;0.156419;p000;
upperarmRight;0.324902;p000;
forearmRight;0.349719;p000;
shoulder;0.222868;p000;
upperBody;0.274174;p000;
hip;0.150442;p000;
lowerBody;0.374683;p000;
body;0.648787;p000;
lowerLegLeft;0.502732;p000;
upperLegLeft;0.409785;p000;
upperLegRight;0.433858;p000;
lowerLegRight;0.486974;p000;
forearmLeft;0.324369;p000;
upperarmLeft;0.360512;p000;
shoulderHalfLeft;0.169589;p000;
neck;0.0896313;p000;
shoulderHalfRight;0.156542;p000;
upperarmRight;0.322784;p000;
forearmRight;0.354932;p000;
shoulder;0.223101;p000;
upperBody;0.27472;p000;
hip;0.150154;p000;
lowerBody;0.37509;p000;
body;0.649745;p000;
lowerLegLeft;0.504787;p000;
upperLegLeft;0.410433;p000;
upperLegRight;0.433839;p000;
lowerLegRight;0.487093;p000;
forearmLeft;0.32998;p000;
upperarmLeft;0.35823;p000;
shoulderHalfLeft;0.167615;p000;
neck;0.089645;p000;
shoulderHalfRight;0.156715;p000;
upperarmRight;0.322751;p000;
forearmRight;0.348843;p000;
shoulder;0.219913;p000;
upperBody;0.274757;p000;
hip;0.150183;p000;
lowerBody;0.375114;p000;
body;0.649807;p000;
lowerLegLeft;0.501966;p000;
upperLegLeft;0.410384;p000;
upperLegRight;0.433718;p000;
lowerLegRight;0.488206;p000;
forearmLeft;0.326771;p000;
upperarmLeft;0.361245;p000;
shoulderHalfLeft;0.166852;p000;
neck;0.089127;p000;
shoulderHalfRight;0.156682;p000;
upperarmRight;0.322678;p000;
forearmRight;0.351651;p000;
shoulder;0.220003;p000;
upperBody;0.273657;p000;
hip;0.150239;p000;
lowerBody;0.374553;p000;
body;0.648151;p000;
lowerLegLeft;0.501976;p000;
upperLegLeft;0.410273;p000;
upperLegRight;0.43375;p000;
lowerLegRight;0.488414;p000;
forearmLeft;0.322671;p000;
upperarmLeft;0.359528;p000;
shoulderHalfLeft;0.16682;p000;
neck;0.0891741;p000;
shoulderHalfRight;0.156423;p000;
upperarmRight;0.32263;p000;
forearmRight;0.348761;p000;
shoulder;0.219969;p000;
upperBody;0.273768;p000;
hip;0.150575;p000;
lowerBody;0.374681;p000;
body;0.648389;p000;
lowerLegLeft;0.503479;p000;
upperLegLeft;0.409827;p000;
upperLegRight;0.433239;p000;
lowerLegRight;0.488705;p000;
forearmLeft;0.330282;p000;
upperarmLeft;0.357838;p000;
shoulderHalfLeft;0.167811;p000;
neck;0.0895452;p000;
shoulderHalfRight;0.164599;p000;
upperarmRight;0.319892;p000;
forearmRight;0.346423;p000;
shoulder;0.230697;p000;
upperBody;0.274457;p000;
hip;0.150599;p000;
lowerBody;0.375005;p000;
body;0.6494;p000;
lowerLegLeft;0.501555;p000;
upperLegLeft;0.410308;p000;
upperLegRight;0.433124;p000;
lowerLegRight;0.488919;p000;
forearmLeft;0.325385;p000;
upperarmLeft;0.360188;p000;
shoulderHalfLeft;0.167273;p000;
neck;0.0891931;p000;
shoulderHalfRight;0.163239;p000;
upperarmRight;0.320104;p000;
forearmRight;0.349912;p000;
shoulder;0.229468;p000;
upperBody;0.273784;p000;
hip;0.150541;p000;
lowerBody;0.374401;p000;
body;0.648125;p000;
lowerLegLeft;0.501484;p000;
upperLegLeft;0.410476;p000;
upperLegRight;0.433518;p000;
lowerLegRight;0.489028;p000;
forearmLeft;0.330264;p000;
upperarmLeft;0.357557;p000;
shoulderHalfLeft;0.168012;p000;
neck;0.0893579;p000;
shoulderHalfRight;0.161704;p000;
upperarmRight;0.317425;p000;
forearmRight;0.354481;p000;
shoulder;0.227796;p000;
upperBody;0.274061;p000;
hip;0.151093;p000;
lowerBody;0.374585;p000;
body;0.648586;p000;
lowerLegLeft;0.503323;p000;
upperLegLeft;0.409328;p000;
upperLegRight;0.433916;p000;
lowerLegRight;0.489037;p000;
forearmLeft;0.326542;p000;
upperarmLeft;0.359498;p000;
shoulderHalfLeft;0.169488;p000;
neck;0.0896523;p000;
shoulderHalfRight;0.161839;p000;
upperarmRight;0.314693;p000;
forearmRight;0.357069;p000;
shoulder;0.227838;p000;
upperBody;0.274674;p000;
hip;0.151403;p000;
lowerBody;0.374952;p000;
body;0.649563;p000;
lowerLegLeft;0.503271;p000;
upperLegLeft;0.409557;p000;
upperLegRight;0.434623;p000;
lowerLegRight;0.488423;p000;
forearmLeft;0.329241;p000;
upperarmLeft;0.356354;p000;
shoulderHalfLeft;0.169711;p000;
neck;0.089655;p000;
shoulderHalfRight;0.160412;p000;
upperarmRight;0.314671;p000;
forearmRight;0.377099;p000;
shoulder;0.226403;p000;
upperBody;0.27473;p000;
hip;0.151437;p000;
lowerBody;0.375145;p000;
body;0.649813;p000;
lowerLegLeft;0.504246;p000;
upperLegLeft;0.409431;p000;
upperLegRight;0.434564;p000;
lowerLegRight;0.48844;p000;
forearmLeft;0.330273;p000;
upperarmLeft;0.356565;p000;
shoulderHalfLeft;0.169629;p000;
neck;0.0897844;p000;
shoulderHalfRight;0.159797;p000;
upperarmRight;0.312494;p000;
forearmRight;0.357285;p000;
shoulder;0.225156;p000;
upperBody;0.274994;p000;
hip;0.151495;p000;
lowerBody;0.375278;p000;
body;0.65021;p000;
lowerLegLeft;0.505629;p000;
upperLegLeft;0.408991;p000;
upperLegRight;0.434246;p000;
lowerLegRight;0.488392;p000;
forearmLeft;0.332578;p000;
upperarmLeft;0.355325;p000;
shoulderHalfLeft;0.169561;p000;
neck;0.0898306;p000;
shoulderHalfRight;0.158206;p000;
upperarmRight;0.30546;p000;
forearmRight;0.365066;p000;
shoulder;0.22363;p000;
upperBody;0.275066;p000;
hip;0.151506;p000;
lowerBody;0.375523;p000;
body;0.650529;p000;
lowerLegLeft;0.504886;p000;
upperLegLeft;0.409459;p000;
upperLegRight;0.434196;p000;
lowerLegRight;0.48813;p000;
forearmLeft;0.327482;p000;
upperarmLeft;0.36201;p000;
shoulderHalfLeft;0.170296;p000;
neck;0.0900201;p000;
shoulderHalfRight;0.15439;p000;
upperarmRight;0.306384;p000;
forearmRight;0.363926;p000;
shoulder;0.220439;p000;
upperBody;0.275446;p000;
hip;0.151565;p000;
lowerBody;0.375843;p000;
body;0.651219;p000;
lowerLegLeft;0.502602;p000;
upperLegLeft;0.408741;p000;
upperLegRight;0.433984;p000;
lowerLegRight;0.487062;p000;
forearmLeft;0.32294;p000;
upperarmLeft;0.362601;p000;
shoulderHalfLeft;0.170226;p000;
neck;0.0899419;p000;
shoulderHalfRight;0.154012;p000;
upperarmRight;0.307939;p000;
forearmRight;0.361667;p000;
shoulder;0.220569;p000;
upperBody;0.275284;p000;
hip;0.151769;p000;
lowerBody;0.37586;p000;
body;0.651073;p000;
lowerLegLeft;0.506102;p000;
upperLegLeft;0.409422;p000;
upperLegRight;0.433712;p000;
lowerLegRight;0.487619;p000;
forearmLeft;0.325371;p000;
upperarmLeft;0.361885;p000;
shoulderHalfLeft;0.169733;p000;
neck;0.0898923;p000;
shoulderHalfRight;0.15239;p000;
upperarmRight;0.310385;p000;
forearmRight;0.3629;p000;
shoulder;0.218378;p000;
upperBody;0.275211;p000;
hip;0.151689;p000;
lowerBody;0.375776;p000;
body;0.650911;p000;
lowerLegLeft;0.50646;p000;
upperLegLeft;0.409334;p000;
upperLegRight;0.433637;p000;
lowerLegRight;0.48789;p000;
forearmLeft;0.325774;p000;
upperarmLeft;0.363069;p000;
shoulderHalfLeft;0.169453;p000;
neck;0.0899589;p000;
shoulderHalfRight;0.152677;p000;
upperarmRight;0.310372;p000;
forearmRight;0.355012;p000;
shoulder;0.217523;p000;
upperBody;0.275315;p000;
hip;0.151705;p000;
lowerBody;0.375852;p000;
body;0.651093;p000;
lowerLegLeft;0.507226;p000;
upperLegLeft;0.408938;p000;
upperLegRight;0.433945;p000;
lowerLegRight;0.485935;p000;
forearmLeft;0.325304;p000;
upperarmLeft;0.362321;p000;
shoulderHalfLeft;0.170478;p000;
neck;0.0900601;p000;
shoulderHalfRight;0.152912;p000;
upperarmRight;0.310699;p000;
forearmRight;0.353968;p000;
shoulder;0.217713;p000;
upperBody;0.275602;p000;
hip;0.15151;p000;
lowerBody;0.376128;p000;
body;0.651657;p000;
lowerLegLeft;0.504189;p000;
upperLegLeft;0.409595;p000;
upperLegRight;0.433566;p000;
lowerLegRight;0.483901;p000;
forearmLeft;0.323116;p000;
upperarmLeft;0.363698;p000;
shoulderHalfLeft;0.17056;p000;
neck;0.0901192;p000;
shoulderHalfRight;0.155866;p000;
upperarmRight;0.311687;p000;
forearmRight;0.358315;p000;
shoulder;0.215924;p000;
upperBody;0.275715;p000;
hip;0.151653;p000;
lowerBody;0.376386;p000;
body;0.652027;p000;
lowerLegLeft;0.507656;p000;
upperLegLeft;0.408898;p000;
upperLegRight;0.433719;p000;
lowerLegRight;0.486044;p000;
forearmLeft;0.323796;p000;
upperarmLeft;0.362482;p000;
shoulderHalfLeft;0.17041;p000;
neck;0.0900605;p000;
shoulderHalfRight;0.154995;p000;
upperarmRight;0.312199;p000;
forearmRight;0.35945;p000;
shoulder;0.216732;p000;
upperBody;0.275587;p000;
hip;0.151638;p000;
lowerBody;0.376294;p000;
body;0.651804;p000;
lowerLegLeft;0.507802;p000;
upperLegLeft;0.408649;p000;
upperLegRight;0.433682;p000;
lowerLegRight;0.485227;p000;
forearmLeft;0.328515;p000;
upperarmLeft;0.359879;p000;
shoulderHalfLeft;0.169636;p000;
neck;0.0900375;p000;
shoulderHalfRight;0.155024;p000;
upperarmRight;0.312187;p000;
forearmRight;0.360863;p000;
shoulder;0.217054;p000;
upperBody;0.275531;p000;
hip;0.151856;p000;
lowerBody;0.376239;p000;
body;0.65169;p000;
lowerLegLeft;0.507904;p000;
upperLegLeft;0.408482;p000;
upperLegRight;0.43384;p000;
lowerLegRight;0.486147;p000;
forearmLeft;0.325368;p000;
upperarmLeft;0.359452;p000;
shoulderHalfLeft;0.169284;p000;
neck;0.090023;p000;
shoulderHalfRight;0.156318;p000;
upperarmRight;0.313995;p000;
forearmRight;0.354124;p000;
shoulder;0.217024;p000;
upperBody;0.275529;p000;
hip;0.151912;p000;
lowerBody;0.376193;p000;
body;0.651639;p000;
lowerLegLeft;0.509815;p000;
upperLegLeft;0.408423;p000;
upperLegRight;0.433917;p000;
lowerLegRight;0.485854;p000;
forearmLeft;0.331938;p000;
upperarmLeft;0.357715;p000;
shoulderHalfLeft;0.16778;p000;
neck;0.0899084;p000;
shoulderHalfRight;0.155518;p000;
upperarmRight;0.31428;p000;
forearmRight;0.358285;p000;
shoulder;0.21657;p000;
upperBody;0.27525;p000;
hip;0.151915;p000;
lowerBody;0.37604;p000;
body;0.651201;p000;
lowerLegLeft;0.509783;p000;
upperLegLeft;0.408129;p000;
upperLegRight;0.434048;p000;
lowerLegRight;0.486124;p000;
forearmLeft;0.328356;p000;
upperarmLeft;0.361539;p000;
shoulderHalfLeft;0.168016;p000;
neck;0.089993;p000;
shoulderHalfRight;0.153912;p000;
upperarmRight;0.316006;p000;
forearmRight;0.358759;p000;
shoulder;0.215144;p000;
upperBody;0.275402;p000;
hip;0.151751;p000;
lowerBody;0.37623;p000;
body;0.651544;p000;
lowerLegLeft;0.509142;p000;
upperLegLeft;0.408215;p000;
upperLegRight;0.434256;p000;
lowerLegRight;0.486248;p000;
forearmLeft;0.331216;p000;
upperarmLeft;0.356274;p000;
shoulderHalfLeft;0.167924;p000;
neck;0.0900687;p000;
shoulderHalfRight;0.153721;p000;
upperarmRight;0.318058;p000;
forearmRight;0.360089;p000;
shoulder;0.215285;p000;
upperBody;0.275564;p000;
hip;0.151645;p000;
lowerBody;0.376381;p000;
body;0.651857;p000;
lowerLegLeft;0.509171;p000;
upperLegLeft;0.408028;p000;
upperLegRight;0.434127;p000;
lowerLegRight;0.485862;p000;
forearmLeft;0.327511;p000;
upperarmLeft;0.360473;p000;
shoulderHalfLeft;0.167793;p000;
neck;0.0900638;p000;
shoulderHalfRight;0.153536;p000;
upperarmRight;0.318416;p000;
forearmRight;0.358003;p000;
shoulder;0.216052;p000;
upperBody;0.275568;p000;
hip;0.15161;p000;
lowerBody;0.376356;p000;
body;0.651835;p000;
lowerLegLeft;0.506018;p000;
upperLegLeft;0.40792;p000;
upperLegRight;0.434202;p000;
lowerLegRight;0.485128;p000;
forearmLeft;0.32913;p000;
upperarmLeft;0.358959;p000;
shoulderHalfLeft;0.16886;p000;
neck;0.0901403;p000;
shoulderHalfRight;0.153878;p000;
upperarmRight;0.318798;p000;
forearmRight;0.351757;p000;
shoulder;0.216528;p000;
upperBody;0.275773;p000;
hip;0.151194;p000;
lowerBody;0.376442;p000;
body;0.652131;p000;
lowerLegLeft;0.505271;p000;
upperLegLeft;0.408902;p000;
upperLegRight;0.434372;p000;
lowerLegRight;0.485391;p000;
forearmLeft;0.331103;p000;
upperarmLeft;0.357451;p000;
shoulderHalfLeft;0.169282;p000;
neck;0.0902668;p000;
shoulderHalfRight;0.154203;p000;
upperarmRight;0.317936;p000;
forearmRight;0.358441;p000;
shoulder;0.217078;p000;
upperBody;0.276022;p000;
hip;0.151544;p000;
lowerBody;0.376673;p000;
body;0.652616;p000;
lowerLegLeft;0.504198;p000;
upperLegLeft;0.4083;p000;
upperLegRight;0.434391;p000;
lowerLegRight;0.485292;p000;
forearmLeft;0.329436;p000;
upperarmLeft;0.358683;p000;
shoulderHalfLeft;0.169152;p000;
neck;0.090245;p000;
shoulderHalfRight;0.154115;p000;
upperarmRight;0.315139;p000;
forearmRight;0.356584;p000;
shoulder;0.217105;p000;
upperBody;0.276047;p000;
hip;0.151624;p000;
lowerBody;0.37672;p000;
body;0.652689;p000;
lowerLegLeft;0.506012;p000;
upperLegLeft;0.407738;p000;
upperLegRight;0.434266;p000;
lowerLegRight;0.485363;p000;
forearmLeft;0.33037;p000;
upperarmLeft;0.358057;p000;
shoulderHalfLeft;0.169801;p000;
neck;0.0903072;p000;
shoulderHalfRight;0.154385;p000;
upperarmRight;0.315149;p000;
forearmRight;0.351966;p000;
shoulder;0.217391;p000;
upperBody;0.276234;p000;
hip;0.151676;p000;
lowerBody;0.376831;p000;
body;0.652988;p000;
lowerLegLeft;0.506092;p000;
upperLegLeft;0.407527;p000;
upperLegRight;0.434121;p000;
lowerLegRight;0.485991;p000;
forearmLeft;0.324834;p000;
upperarmLeft;0.358441;p000;
shoulderHalfLeft;0.16928;p000;
neck;0.0902988;p000;
shoulderHalfRight;0.154597;p000;
upperarmRight;0.314763;p000;
forearmRight;0.354053;p000;
shoulder;0.217;p000;
upperBody;0.276243;p000;
hip;0.151935;p000;
lowerBody;0.376873;p000;
body;0.653042;p000;
lowerLegLeft;0.50752;p000;
upperLegLeft;0.407693;p000;
upperLegRight;0.434013;p000;
lowerLegRight;0.486068;p000;
forearmLeft;0.3303;p000;
upperarmLeft;0.358348;p000;
shoulderHalfLeft;0.169397;p000;
neck;0.090319;p000;
shoulderHalfRight;0.154652;p000;
upperarmRight;0.314948;p000;
forearmRight;0.3507;p000;
shoulder;0.217025;p000;
upperBody;0.27635;p000;
hip;0.151938;p000;
lowerBody;0.376964;p000;
body;0.653241;p000;
lowerLegLeft;0.504672;p000;
upperLegLeft;0.40747;p000;
upperLegRight;0.434414;p000;
lowerLegRight;0.484894;p000;
forearmLeft;0.333489;p000;
upperarmLeft;0.356479;p000;
shoulderHalfLeft;0.168375;p000;
neck;0.0901894;p000;
shoulderHalfRight;0.15493;p000;
upperarmRight;0.336363;p000;
forearmRight;0.335174;p000;
shoulder;0.217343;p000;
upperBody;0.276132;p000;
hip;0.151941;p000;
lowerBody;0.376854;p000;
body;0.652906;p000;
lowerLegLeft;0.505032;p000;
upperLegLeft;0.407497;p000;
upperLegRight;0.434654;p000;
lowerLegRight;0.484628;p000;
forearmLeft;0.331435;p000;
upperarmLeft;0.35872;p000;
shoulderHalfLeft;0.166604;p000;
neck;0.0896064;p000;
shoulderHalfRight;0.155845;p000;
upperarmRight;0.339187;p000;
forearmRight;0.333334;p000;
shoulder;0.217976;p000;
upperBody;0.274789;p000;
hip;0.152071;p000;
lowerBody;0.375987;p000;
body;0.6507;p000;
lowerLegLeft;0.50426;p000;
upperLegLeft;0.408044;p000;
upperLegRight;0.434614;p000;
lowerLegRight;0.484696;p000;
forearmLeft;0.330543;p000;
upperarmLeft;0.357673;p000;
shoulderHalfLeft;0.166859;p000;
neck;0.0896348;p000;
shoulderHalfRight;0.15574;p000;
upperarmRight;0.319988;p000;
forearmRight;0.353785;p000;
shoulder;0.218146;p000;
upperBody;0.274839;p000;
hip;0.152063;p000;
lowerBody;0.375969;p000;
body;0.650733;p000;
lowerLegLeft;0.503223;p000;
upperLegLeft;0.408068;p000;
upperLegRight;0.434557;p000;
lowerLegRight;0.48566;p000;
forearmLeft;0.331709;p000;
upperarmLeft;0.357374;p000;
shoulderHalfLeft;0.167329;p000;
neck;0.0896097;p000;
shoulderHalfRight;0.155457;p000;
upperarmRight;0.320125;p000;
forearmRight;0.353627;p000;
shoulder;0.21826;p000;
upperBody;0.274775;p000;
hip;0.152198;p000;
lowerBody;0.375847;p000;
body;0.650549;p000;
lowerLegLeft;0.506006;p000;
upperLegLeft;0.408084;p000;
upperLegRight;0.434799;p000;
lowerLegRight;0.485598;p000;
forearmLeft;0.329542;p000;
upperarmLeft;0.357065;p000;
shoulderHalfLeft;0.168622;p000;
neck;0.0897459;p000;
shoulderHalfRight;0.156523;p000;
upperarmRight;0.318216;p000;
forearmRight;0.369374;p000;
shoulder;0.218971;p000;
upperBody;0.275061;p000;
hip;0.152598;p000;
lowerBody;0.375994;p000;
body;0.650986;p000;
lowerLegLeft;0.506082;p000;
upperLegLeft;0.407477;p000;
upperLegRight;0.43517;p000;
lowerLegRight;0.484926;p000;
forearmLeft;0.333839;p000;
upperarmLeft;0.35435;p000;
shoulderHalfLeft;0.167949;p000;
neck;0.0896429;p000;
shoulderHalfRight;0.154777;p000;
upperarmRight;0.317198;p000;
forearmRight;0.356361;p000;
shoulder;0.21918;p000;
upperBody;0.274775;p000;
hip;0.152606;p000;
lowerBody;0.375762;p000;
body;0.650459;p000;
lowerLegLeft;0.507442;p000;
upperLegLeft;0.407385;p000;
upperLegRight;0.435315;p000;
lowerLegRight;0.483505;p000;
forearmLeft;0.33228;p000;
upperarmLeft;0.35995;p000;
shoulderHalfLeft;0.165338;p000;
neck;0.0888715;p000;
shoulderHalfRight;0.154374;p000;
upperarmRight;0.317551;p000;
forearmRight;0.352948;p000;
shoulder;0.221031;p000;
upperBody;0.273034;p000;
hip;0.152415;p000;
lowerBody;0.374831;p000;
body;0.647793;p000;
lowerLegLeft;0.510971;p000;
upperLegLeft;0.407505;p000;
upperLegRight;0.435388;p000;
lowerLegRight;0.483588;p000;
forearmLeft;0.326604;p000;
upperarmLeft;0.362387;p000;
shoulderHalfLeft;0.166221;p000;
neck;0.0890302;p000;
shoulderHalfRight;0.153297;p000;
upperarmRight;0.311277;p000;
forearmRight;0.357117;p000;
shoulder;0.220831;p000;
upperBody;0.27322;p000;
hip;0.152402;p000;
lowerBody;0.374805;p000;
body;0.647952;p000;
lowerLegLeft;0.512472;p000;
upperLegLeft;0.40764;p000;
upperLegRight;0.435409;p000;
lowerLegRight;0.483929;p000;
forearmLeft;0.327466;p000;
upperarmLeft;0.361127;p000;
shoulderHalfLeft;0.167291;p000;
neck;0.0894575;p000;
shoulderHalfRight;0.15218;p000;
upperarmRight;0.31298;p000;
forearmRight;0.360739;p000;
shoulder;0.220557;p000;
upperBody;0.273955;p000;
hip;0.152653;p000;
lowerBody;0.374988;p000;
body;0.648863;p000;
lowerLegLeft;0.50732;p000;
upperLegLeft;0.407606;p000;
upperLegRight;0.435479;p000;
lowerLegRight;0.485527;p000;
forearmLeft;0.329669;p000;
upperarmLeft;0.360881;p000;
shoulderHalfLeft;0.16814;p000;
neck;0.0897083;p000;
shoulderHalfRight;0.151702;p000;
upperarmRight;0.312089;p000;
forearmRight;0.356942;p000;
shoulder;0.222296;p000;
upperBody;0.274571;p000;
hip;0.152381;p000;
lowerBody;0.375286;p000;
body;0.649771;p000;
lowerLegLeft;0.508267;p000;
upperLegLeft;0.407909;p000;
upperLegRight;0.435573;p000;
lowerLegRight;0.485512;p000;
forearmLeft;0.32996;p000;
upperarmLeft;0.360266;p000;
shoulderHalfLeft;0.16817;p000;
neck;0.0897015;p000;
shoulderHalfRight;0.155871;p000;
upperarmRight;0.31028;p000;
forearmRight;0.359757;p000;
shoulder;0.227119;p000;
upperBody;0.274581;p000;
hip;0.152426;p000;
lowerBody;0.375267;p000;
body;0.649762;p000;
lowerLegLeft;0.508581;p000;
upperLegLeft;0.40767;p000;
upperLegRight;0.435504;p000;
lowerLegRight;0.486938;p000;
forearmLeft;0.332596;p000;
upperarmLeft;0.357106;p000;
shoulderHalfLeft;0.167948;p000;
neck;0.0896104;p000;
shoulderHalfRight;0.157927;p000;
upperarmRight;0.30981;p000;
forearmRight;0.354322;p000;
shoulder;0.228993;p000;
upperBody;0.274414;p000;
hip;0.152427;p000;
lowerBody;0.375155;p000;
body;0.649486;p000;
lowerLegLeft;0.507964;p000;
upperLegLeft;0.408329;p000;
upperLegRight;0.435558;p000;
lowerLegRight;0.486969;p000;
forearmLeft;0.334401;p000;
upperarmLeft;0.360024;p000;
shoulderHalfLeft;0.166508;p000;
neck;0.0900466;p000;
shoulderHalfRight;0.160205;p000;
upperarmRight;0.309692;p000;
forearmRight;0.351132;p000;
shoulder;0.227599;p000;
upperBody;0.27547;p000;
hip;0.152432;p000;
lowerBody;0.375771;p000;
body;0.651166;p000;
lowerLegLeft;0.508261;p000;
upperLegLeft;0.408424;p000;
upperLegRight;0.43596;p000;
lowerLegRight;0.486627;p000;
forearmLeft;0.332802;p000;
upperarmLeft;0.359377;p000;
shoulderHalfLeft;0.166597;p000;
neck;0.0901387;p000;
shoulderHalfRight;0.16152;p000;
upperarmRight;0.30937;p000;
forearmRight;0.354273;p000;
shoulder;0.227465;p000;
upperBody;0.275708;p000;
hip;0.152557;p000;
lowerBody;0.375874;p000;
body;0.651511;p000;
lowerLegLeft;0.504455;p000;
upperLegLeft;0.408661;p000;
upperLegRight;0.435947;p000;
lowerLegRight;0.486633;p000;
forearmLeft;0.335596;p000;
upperarmLeft;0.357295;p000;
shoulderHalfLeft;0.166779;p000;
neck;0.0898448;p000;
shoulderHalfRight;0.160945;p000;
upperarmRight;0.308974;p000;
forearmRight;0.349873;p000;
shoulder;0.229394;p000;
upperBody;0.275113;p000;
hip;0.152582;p000;
lowerBody;0.375591;p000;
body;0.650624;p000;
lowerLegLeft;0.504861;p000;
upperLegLeft;0.408475;p000;
upperLegRight;0.435807;p000;
lowerLegRight;0.48647;p000;
forearmLeft;0.332;p000;
upperarmLeft;0.35691;p000;
shoulderHalfLeft;0.166792;p000;
neck;0.089881;p000;
shoulderHalfRight;0.161505;p000;
upperarmRight;0.308911;p000;
forearmRight;0.353357;p000;
shoulder;0.229409;p000;
upperBody;0.275206;p000;
hip;0.152623;p000;
lowerBody;0.375656;p000;
body;0.650785;p000;
lowerLegLeft;0.505908;p000;
upperLegLeft;0.408031;p000;
upperLegRight;0.435959;p000;
lowerLegRight;0.486978;p000;
forearmLeft;0.33591;p000;
upperarmLeft;0.359515;p000;
shoulderHalfLeft;0.167173;p000;
neck;0.0898863;p000;
shoulderHalfRight;0.162145;p000;
upperarmRight;0.310136;p000;
forearmRight;0.354128;p000;
shoulder;0.229952;p000;
upperBody;0.275239;p000;
hip;0.152516;p000;
lowerBody;0.375662;p000;
body;0.650826;p000;
lowerLegLeft;0.506298;p000;
upperLegLeft;0.407849;p000;
upperLegRight;0.434822;p000;
lowerLegRight;0.48812;p000;
forearmLeft;0.328623;p000;
upperarmLeft;0.362692;p000;
shoulderHalfLeft;0.167525;p000;
neck;0.0899045;p000;
shoulderHalfRight;0.166963;p000;
upperarmRight;0.307585;p000;
forearmRight;0.355842;p000;
shoulder;0.235163;p000;
upperBody;0.275308;p000;
hip;0.152325;p000;
lowerBody;0.375722;p000;
body;0.650956;p000;
lowerLegLeft;0.506675;p000;
upperLegLeft;0.407804;p000;
upperLegRight;0.435186;p000;
