feature;value;class;
shoulderHalfRight;0.18851;p002;
upperarmRight;0.25876;p002;
forearmRight;0.295249;p002;
shoulder;0.35294;p002;
upperBody;0.2427;p002;
hip;0.159936;p002;
lowerBody;0.330035;p002;
body;0.57269;p002;
lowerLegLeft;0.384308;p002;
upperLegLeft;0.359073;p002;
upperLegRight;0.359121;p002;
lowerLegRight;0.388336;p002;
forearmLeft;0.299918;p002;
upperarmLeft;0.2404;p002;
shoulderHalfLeft;0.193458;p002;
neck;0.0794624;p002;
shoulderHalfRight;0.187708;p002;
upperarmRight;0.260748;p002;
forearmRight;0.292913;p002;
shoulder;0.35275;p002;
upperBody;0.242666;p002;
hip;0.159863;p002;
lowerBody;0.330029;p002;
body;0.572649;p002;
lowerLegLeft;0.375371;p002;
upperLegLeft;0.359033;p002;
upperLegRight;0.359905;p002;
lowerLegRight;0.388199;p002;
forearmLeft;0.302217;p002;
upperarmLeft;0.239227;p002;
shoulderHalfLeft;0.193737;p002;
neck;0.0794339;p002;
shoulderHalfRight;0.188307;p002;
upperarmRight;0.258286;p002;
forearmRight;0.298928;p002;
shoulder;0.354296;p002;
upperBody;0.242596;p002;
hip;0.159821;p002;
lowerBody;0.329963;p002;
body;0.572514;p002;
lowerLegLeft;0.39173;p002;
upperLegLeft;0.341865;p002;
upperLegRight;0.361038;p002;
lowerLegRight;0.387016;p002;
forearmLeft;0.300934;p002;
upperarmLeft;0.23973;p002;
shoulderHalfLeft;0.194289;p002;
neck;0.0795167;p002;
shoulderHalfRight;0.188412;p002;
upperarmRight;0.257765;p002;
forearmRight;0.295229;p002;
shoulder;0.354652;p002;
upperBody;0.242787;p002;
hip;0.159803;p002;
lowerBody;0.330063;p002;
body;0.572805;p002;
lowerLegLeft;0.384841;p002;
upperLegLeft;0.355393;p002;
upperLegRight;0.362464;p002;
lowerLegRight;0.388073;p002;
forearmLeft;0.302703;p002;
upperarmLeft;0.239315;p002;
shoulderHalfLeft;0.195871;p002;
neck;0.0794698;p002;
shoulderHalfRight;0.187637;p002;
upperarmRight;0.259213;p002;
forearmRight;0.296271;p002;
shoulder;0.355519;p002;
upperBody;0.242728;p002;
hip;0.159649;p002;
lowerBody;0.330066;p002;
body;0.572751;p002;
lowerLegLeft;0.383151;p002;
upperLegLeft;0.355253;p002;
upperLegRight;0.365159;p002;
lowerLegRight;0.39206;p002;
forearmLeft;0.295497;p002;
upperarmLeft;0.240579;p002;
shoulderHalfLeft;0.195476;p002;
neck;0.0794367;p002;
shoulderHalfRight;0.188468;p002;
upperarmRight;0.260518;p002;
forearmRight;0.294372;p002;
shoulder;0.356164;p002;
upperBody;0.242623;p002;
hip;0.159559;p002;
lowerBody;0.330004;p002;
body;0.572575;p002;
lowerLegLeft;0.38169;p002;
upperLegLeft;0.356984;p002;
upperLegRight;0.365069;p002;
lowerLegRight;0.384351;p002;
forearmLeft;0.299423;p002;
upperarmLeft;0.239301;p002;
shoulderHalfLeft;0.196538;p002;
neck;0.0794376;p002;
shoulderHalfRight;0.188535;p002;
upperarmRight;0.25933;p002;
forearmRight;0.293379;p002;
shoulder;0.356907;p002;
upperBody;0.242643;p002;
hip;0.159637;p002;
lowerBody;0.330042;p002;
body;0.572633;p002;
lowerLegLeft;0.379426;p002;
upperLegLeft;0.358956;p002;
upperLegRight;0.364878;p002;
lowerLegRight;0.3816;p002;
forearmLeft;0.302384;p002;
upperarmLeft;0.23846;p002;
shoulderHalfLeft;0.197388;p002;
neck;0.0793737;p002;
shoulderHalfRight;0.187984;p002;
upperarmRight;0.257196;p002;
forearmRight;0.295719;p002;
shoulder;0.357229;p002;
upperBody;0.242504;p002;
hip;0.159755;p002;
lowerBody;0.3299;p002;
body;0.572354;p002;
lowerLegLeft;0.380271;p002;
upperLegLeft;0.359226;p002;
upperLegRight;0.364874;p002;
lowerLegRight;0.381857;p002;
forearmLeft;0.296158;p002;
upperarmLeft;0.239892;p002;
shoulderHalfLeft;0.197838;p002;
neck;0.0794095;p002;
shoulderHalfRight;0.18748;p002;
upperarmRight;0.257501;p002;
forearmRight;0.301433;p002;
shoulder;0.357468;p002;
upperBody;0.242605;p002;
hip;0.160071;p002;
lowerBody;0.330035;p002;
body;0.572591;p002;
lowerLegLeft;0.379226;p002;
upperLegLeft;0.360576;p002;
upperLegRight;0.364388;p002;
lowerLegRight;0.391088;p002;
forearmLeft;0.296495;p002;
upperarmLeft;0.239839;p002;
shoulderHalfLeft;0.197881;p002;
neck;0.0794533;p002;
shoulderHalfRight;0.187863;p002;
upperarmRight;0.257076;p002;
forearmRight;0.294931;p002;
shoulder;0.357548;p002;
upperBody;0.242713;p002;
hip;0.159924;p002;
lowerBody;0.329993;p002;
body;0.572658;p002;
lowerLegLeft;0.376615;p002;
upperLegLeft;0.360667;p002;
upperLegRight;0.364937;p002;
lowerLegRight;0.390807;p002;
forearmLeft;0.300389;p002;
upperarmLeft;0.24039;p002;
shoulderHalfLeft;0.19791;p002;
neck;0.0794904;p002;
shoulderHalfRight;0.187328;p002;
upperarmRight;0.25911;p002;
forearmRight;0.298492;p002;
shoulder;0.357176;p002;
upperBody;0.242793;p002;
hip;0.159859;p002;
lowerBody;0.329969;p002;
body;0.572711;p002;
lowerLegLeft;0.377897;p002;
upperLegLeft;0.361821;p002;
upperLegRight;0.365325;p002;
lowerLegRight;0.388396;p002;
forearmLeft;0.295312;p002;
upperarmLeft;0.238856;p002;
shoulderHalfLeft;0.197761;p002;
neck;0.0794319;p002;
shoulderHalfRight;0.18707;p002;
upperarmRight;0.259342;p002;
forearmRight;0.293151;p002;
shoulder;0.356865;p002;
upperBody;0.242682;p002;
hip;0.159782;p002;
lowerBody;0.329903;p002;
body;0.572537;p002;
lowerLegLeft;0.373763;p002;
upperLegLeft;0.361639;p002;
upperLegRight;0.365661;p002;
lowerLegRight;0.387275;p002;
forearmLeft;0.297006;p002;
upperarmLeft;0.238173;p002;
shoulderHalfLeft;0.198051;p002;
neck;0.079443;p002;
shoulderHalfRight;0.186226;p002;
upperarmRight;0.259053;p002;
forearmRight;0.294486;p002;
shoulder;0.356003;p002;
upperBody;0.242691;p002;
hip;0.159837;p002;
lowerBody;0.329914;p002;
body;0.572556;p002;
lowerLegLeft;0.376427;p002;
upperLegLeft;0.361273;p002;
upperLegRight;0.365263;p002;
lowerLegRight;0.385192;p002;
forearmLeft;0.298508;p002;
upperarmLeft;0.237742;p002;
shoulderHalfLeft;0.198098;p002;
neck;0.0794154;p002;
shoulderHalfRight;0.184141;p002;
upperarmRight;0.261036;p002;
forearmRight;0.295455;p002;
shoulder;0.354955;p002;
upperBody;0.2426;p002;
hip;0.159862;p002;
lowerBody;0.32974;p002;
body;0.57229;p002;
lowerLegLeft;0.381173;p002;
upperLegLeft;0.360019;p002;
upperLegRight;0.353946;p002;
lowerLegRight;0.395703;p002;
forearmLeft;0.295775;p002;
upperarmLeft;0.237641;p002;
shoulderHalfLeft;0.198387;p002;
neck;0.0794494;p002;
shoulderHalfRight;0.186578;p002;
upperarmRight;0.259203;p002;
forearmRight;0.28946;p002;
shoulder;0.355928;p002;
upperBody;0.242648;p002;
hip;0.159821;p002;
lowerBody;0.329761;p002;
body;0.572357;p002;
lowerLegLeft;0.372719;p002;
upperLegLeft;0.359439;p002;
upperLegRight;0.355741;p002;
