feature;value;class;
upperBody;0.228922;p007;
hip;0.14464;p007;
lowerBody;0.310572;p007;
body;0.53945;p007;
lowerLegLeft;0.461002;p007;
upperLegLeft;0.349021;p007;
upperLegRight;0.345929;p007;
lowerLegRight;0.477858;p007;
forearmLeft;0.303991;p007;
upperarmLeft;0.261663;p007;
shoulderHalfLeft;0.175263;p007;
neck;0.0750194;p007;
shoulderHalfRight;0.169494;p007;
upperarmRight;0.252201;p007;
forearmRight;0.310392;p007;
shoulder;0.317136;p007;
upperBody;0.228816;p007;
hip;0.144673;p007;
lowerBody;0.310426;p007;
body;0.539197;p007;
lowerLegLeft;0.460628;p007;
upperLegLeft;0.34934;p007;
upperLegRight;0.348306;p007;
lowerLegRight;0.484559;p007;
forearmLeft;0.304154;p007;
upperarmLeft;0.261741;p007;
shoulderHalfLeft;0.174498;p007;
neck;0.0749569;p007;
shoulderHalfRight;0.170415;p007;
upperarmRight;0.252973;p007;
forearmRight;0.313372;p007;
shoulder;0.318266;p007;
upperBody;0.228629;p007;
hip;0.145176;p007;
lowerBody;0.310212;p007;
body;0.538795;p007;
lowerLegLeft;0.460224;p007;
upperLegLeft;0.349899;p007;
upperLegRight;0.349137;p007;
lowerLegRight;0.48399;p007;
forearmLeft;0.302969;p007;
upperarmLeft;0.261706;p007;
shoulderHalfLeft;0.175311;p007;
neck;0.0749886;p007;
shoulderHalfRight;0.168614;p007;
upperarmRight;0.257722;p007;
forearmRight;0.305931;p007;
shoulder;0.317624;p007;
upperBody;0.228717;p007;
hip;0.1454;p007;
lowerBody;0.310285;p007;
body;0.538957;p007;
lowerLegLeft;0.460621;p007;
upperLegLeft;0.34906;p007;
upperLegRight;0.348773;p007;
lowerLegRight;0.482777;p007;
forearmLeft;0.303316;p007;
upperarmLeft;0.261472;p007;
shoulderHalfLeft;0.174386;p007;
neck;0.074963;p007;
shoulderHalfRight;0.168183;p007;
upperarmRight;0.258795;p007;
forearmRight;0.298975;p007;
shoulder;0.316387;p007;
upperBody;0.228648;p007;
hip;0.144931;p007;
lowerBody;0.310244;p007;
body;0.538848;p007;
lowerLegLeft;0.460999;p007;
upperLegLeft;0.349149;p007;
upperLegRight;0.349034;p007;
lowerLegRight;0.479983;p007;
forearmLeft;0.304829;p007;
upperarmLeft;0.261367;p007;
shoulderHalfLeft;0.175491;p007;
neck;0.0750596;p007;
shoulderHalfRight;0.168777;p007;
upperarmRight;0.260636;p007;
forearmRight;0.301372;p007;
shoulder;0.316751;p007;
upperBody;0.228876;p007;
hip;0.144388;p007;
lowerBody;0.310413;p007;
body;0.539248;p007;
lowerLegLeft;0.46394;p007;
upperLegLeft;0.349474;p007;
upperLegRight;0.349;p007;
lowerLegRight;0.479021;p007;
forearmLeft;0.300019;p007;
upperarmLeft;0.261269;p007;
shoulderHalfLeft;0.17775;p007;
neck;0.0751931;p007;
shoulderHalfRight;0.169264;p007;
upperarmRight;0.260408;p007;
forearmRight;0.30068;p007;
shoulder;0.317432;p007;
upperBody;0.229156;p007;
hip;0.144355;p007;
lowerBody;0.310555;p007;
body;0.539675;p007;
lowerLegLeft;0.461997;p007;
upperLegLeft;0.349546;p007;
upperLegRight;0.348143;p007;
lowerLegRight;0.479029;p007;
forearmLeft;0.30492;p007;
upperarmLeft;0.260902;p007;
shoulderHalfLeft;0.17808;p007;
neck;0.075125;p007;
shoulderHalfRight;0.168809;p007;
upperarmRight;0.260266;p007;
forearmRight;0.300411;p007;
shoulder;0.318013;p007;
upperBody;0.229014;p007;
hip;0.144362;p007;
lowerBody;0.310438;p007;
body;0.539414;p007;
lowerLegLeft;0.462254;p007;
upperLegLeft;0.348174;p007;
upperLegRight;0.346029;p007;
lowerLegRight;0.480446;p007;
forearmLeft;0.296382;p007;
upperarmLeft;0.261114;p007;
shoulderHalfLeft;0.177409;p007;
neck;0.075148;p007;
shoulderHalfRight;0.168809;p007;
upperarmRight;0.259741;p007;
forearmRight;0.296868;p007;
shoulder;0.317275;p007;
upperBody;0.229046;p007;
hip;0.144286;p007;
lowerBody;0.310606;p007;
body;0.539614;p007;
lowerLegLeft;0.46264;p007;
upperLegLeft;0.347885;p007;
upperLegRight;0.345796;p007;
lowerLegRight;0.48036;p007;
forearmLeft;0.30918;p007;
upperarmLeft;0.261243;p007;
shoulderHalfLeft;0.174968;p007;
neck;0.0750635;p007;
shoulderHalfRight;0.169408;p007;
upperarmRight;0.259111;p007;
forearmRight;0.298553;p007;
shoulder;0.316823;p007;
upperBody;0.228836;p007;
hip;0.144173;p007;
lowerBody;0.310436;p007;
body;0.539233;p007;
lowerLegLeft;0.465138;p007;
upperLegLeft;0.348217;p007;
upperLegRight;0.345709;p007;
lowerLegRight;0.480374;p007;
forearmLeft;0.305251;p007;
upperarmLeft;0.261184;p007;
shoulderHalfLeft;0.175293;p007;
neck;0.0751278;p007;
shoulderHalfRight;0.169654;p007;
upperarmRight;0.260936;p007;
forearmRight;0.3025;p007;
shoulder;0.317283;p007;
upperBody;0.228999;p007;
hip;0.144094;p007;
lowerBody;0.310543;p007;
body;0.539503;p007;
lowerLegLeft;0.461514;p007;
upperLegLeft;0.348319;p007;
upperLegRight;0.345292;p007;
lowerLegRight;0.481591;p007;
forearmLeft;0.302576;p007;
upperarmLeft;0.261239;p007;
shoulderHalfLeft;0.177245;p007;
neck;0.0753685;p007;
shoulderHalfRight;0.169186;p007;
upperarmRight;0.259364;p007;
forearmRight;0.303801;p007;
shoulder;0.317479;p007;
upperBody;0.229426;p007;
hip;0.143872;p007;
lowerBody;0.310958;p007;
body;0.540347;p007;
lowerLegLeft;0.464146;p007;
upperLegLeft;0.347219;p007;
upperLegRight;0.345515;p007;
lowerLegRight;0.480697;p007;
forearmLeft;0.302383;p007;
upperarmLeft;0.261238;p007;
shoulderHalfLeft;0.1782;p007;
neck;0.0753585;p007;
shoulderHalfRight;0.169318;p007;
upperarmRight;0.261101;p007;
forearmRight;0.296811;p007;
shoulder;0.318022;p007;
upperBody;0.229416;p007;
hip;0.14391;p007;
lowerBody;0.310957;p007;
body;0.540335;p007;
lowerLegLeft;0.467254;p007;
upperLegLeft;0.34731;p007;
upperLegRight;0.344973;p007;
lowerLegRight;0.480937;p007;
forearmLeft;0.301717;p007;
upperarmLeft;0.261207;p007;
shoulderHalfLeft;0.177538;p007;
neck;0.0752307;p007;
shoulderHalfRight;0.168784;p007;
upperarmRight;0.261043;p007;
forearmRight;0.294654;p007;
shoulder;0.31752;p007;
upperBody;0.229191;p007;
hip;0.14401;p007;
lowerBody;0.310793;p007;
body;0.539943;p007;
lowerLegLeft;0.467595;p007;
upperLegLeft;0.346342;p007;
upperLegRight;0.345105;p007;
lowerLegRight;0.481328;p007;
forearmLeft;0.30689;p007;
upperarmLeft;0.261305;p007;
shoulderHalfLeft;0.174499;p007;
neck;0.0748048;p007;
shoulderHalfRight;0.169333;p007;
upperarmRight;0.260987;p007;
forearmRight;0.291088;p007;
shoulder;0.317221;p007;
upperBody;0.228262;p007;
hip;0.143941;p007;
lowerBody;0.310243;p007;
body;0.538459;p007;
lowerLegLeft;0.462714;p007;
upperLegLeft;0.346261;p007;
upperLegRight;0.347692;p007;
lowerLegRight;0.477729;p007;
forearmLeft;0.301714;p007;
upperarmLeft;0.261308;p007;
shoulderHalfLeft;0.174713;p007;
neck;0.0748765;p007;
shoulderHalfRight;0.169516;p007;
upperarmRight;0.26098;p007;
forearmRight;0.28772;p007;
shoulder;0.317236;p007;
upperBody;0.228391;p007;
hip;0.144081;p007;
lowerBody;0.310312;p007;
body;0.538657;p007;
lowerLegLeft;0.461761;p007;
upperLegLeft;0.34627;p007;
upperLegRight;0.344846;p007;
lowerLegRight;0.472021;p007;
forearmLeft;0.295076;p007;
upperarmLeft;0.261365;p007;
shoulderHalfLeft;0.175654;p007;
neck;0.0749455;p007;
shoulderHalfRight;0.169399;p007;
upperarmRight;0.26097;p007;
forearmRight;0.285398;p007;
shoulder;0.317653;p007;
upperBody;0.228516;p007;
hip;0.14404;p007;
lowerBody;0.310609;p007;
body;0.539078;p007;
lowerLegLeft;0.46011;p007;
upperLegLeft;0.346929;p007;
upperLegRight;0.344485;p007;
lowerLegRight;0.474354;p007;
forearmLeft;0.298029;p007;
upperarmLeft;0.261381;p007;
shoulderHalfLeft;0.176111;p007;
neck;0.0750587;p007;
shoulderHalfRight;0.16934;p007;
upperarmRight;0.260886;p007;
forearmRight;0.275945;p007;
shoulder;0.316955;p007;
upperBody;0.228695;p007;
hip;0.144377;p007;
lowerBody;0.310948;p007;
body;0.539596;p007;
lowerLegLeft;0.463632;p007;
upperLegLeft;0.346665;p007;
upperLegRight;0.344308;p007;
lowerLegRight;0.47437;p007;
forearmLeft;0.294146;p007;
upperarmLeft;0.261371;p007;
shoulderHalfLeft;0.176191;p007;
neck;0.0750678;p007;
shoulderHalfRight;0.169307;p007;
upperarmRight;0.260886;p007;
forearmRight;0.298596;p007;
shoulder;0.316961;p007;
upperBody;0.228733;p007;
hip;0.144545;p007;
lowerBody;0.311085;p007;
body;0.53977;p007;
lowerLegLeft;0.466446;p007;
upperLegLeft;0.347157;p007;
upperLegRight;0.347448;p007;
lowerLegRight;0.482619;p007;
forearmLeft;0.28732;p007;
upperarmLeft;0.261273;p007;
shoulderHalfLeft;0.175849;p007;
neck;0.0751981;p007;
shoulderHalfRight;0.169563;p007;
upperarmRight;0.260244;p007;
forearmRight;0.294514;p007;
shoulder;0.316811;p007;
upperBody;0.229111;p007;
hip;0.145238;p007;
lowerBody;0.311324;p007;
body;0.54039;p007;
lowerLegLeft;0.463924;p007;
upperLegLeft;0.346537;p007;
upperLegRight;0.345027;p007;
lowerLegRight;0.477501;p007;
forearmLeft;0.291675;p007;
upperarmLeft;0.261264;p007;
shoulderHalfLeft;0.176557;p007;
neck;0.0756174;p007;
shoulderHalfRight;0.170123;p007;
upperarmRight;0.260209;p007;
forearmRight;0.299526;p007;
shoulder;0.316753;p007;
upperBody;0.229826;p007;
hip;0.145399;p007;
lowerBody;0.312028;p007;
body;0.541815;p007;
lowerLegLeft;0.465952;p007;
upperLegLeft;0.34584;p007;
upperLegRight;0.340892;p007;
lowerLegRight;0.480232;p007;
forearmLeft;0.300755;p007;
upperarmLeft;0.261349;p007;
shoulderHalfLeft;0.176938;p007;
neck;0.0754929;p007;
shoulderHalfRight;0.1696;p007;
upperarmRight;0.26099;p007;
forearmRight;0.296071;p007;
shoulder;0.317622;p007;
upperBody;0.229636;p007;
hip;0.145176;p007;
lowerBody;0.311806;p007;
body;0.5414;p007;
lowerLegLeft;0.464231;p007;
upperLegLeft;0.345526;p007;
upperLegRight;0.341311;p007;
lowerLegRight;0.478884;p007;
forearmLeft;0.290501;p007;
upperarmLeft;0.261393;p007;
shoulderHalfLeft;0.176136;p007;
neck;0.0754008;p007;
shoulderHalfRight;0.169766;p007;
upperarmRight;0.261009;p007;
forearmRight;0.298733;p007;
shoulder;0.317585;p007;
upperBody;0.229471;p007;
hip;0.145191;p007;
lowerBody;0.311657;p007;
body;0.541082;p007;
lowerLegLeft;0.464746;p007;
upperLegLeft;0.345205;p007;
upperLegRight;0.341612;p007;
lowerLegRight;0.478564;p007;
forearmLeft;0.295249;p007;
upperarmLeft;0.261376;p007;
shoulderHalfLeft;0.176574;p007;
neck;0.0754659;p007;
shoulderHalfRight;0.169344;p007;
upperarmRight;0.257605;p007;
forearmRight;0.288106;p007;
shoulder;0.317722;p007;
upperBody;0.229634;p007;
hip;0.14488;p007;
lowerBody;0.311713;p007;
body;0.5413;p007;
lowerLegLeft;0.465261;p007;
upperLegLeft;0.345031;p007;
upperLegRight;0.342211;p007;
lowerLegRight;0.478024;p007;
forearmLeft;0.298471;p007;
upperarmLeft;0.261363;p007;
shoulderHalfLeft;0.176711;p007;
neck;0.075781;p007;
shoulderHalfRight;0.170201;p007;
upperarmRight;0.260898;p007;
forearmRight;0.284133;p007;
shoulder;0.317782;p007;
upperBody;0.230308;p007;
hip;0.144857;p007;
lowerBody;0.311999;p007;
body;0.542262;p007;
lowerLegLeft;0.465548;p007;
upperLegLeft;0.344795;p007;
upperLegRight;0.341352;p007;
lowerLegRight;0.476257;p007;
forearmLeft;0.303541;p007;
upperarmLeft;0.26142;p007;
shoulderHalfLeft;0.176546;p007;
neck;0.0757645;p007;
shoulderHalfRight;0.171388;p007;
upperarmRight;0.259898;p007;
forearmRight;0.287818;p007;
shoulder;0.318921;p007;
upperBody;0.230345;p007;
hip;0.144911;p007;
lowerBody;0.312076;p007;
body;0.542376;p007;
lowerLegLeft;0.466412;p007;
upperLegLeft;0.344779;p007;
upperLegRight;0.341224;p007;
lowerLegRight;0.474802;p007;
forearmLeft;0.306645;p007;
upperarmLeft;0.26146;p007;
shoulderHalfLeft;0.176015;p007;
neck;0.0757505;p007;
shoulderHalfRight;0.172067;p007;
upperarmRight;0.259906;p007;
forearmRight;0.281938;p007;
shoulder;0.31941;p007;
upperBody;0.230343;p007;
hip;0.144783;p007;
lowerBody;0.312102;p007;
body;0.5424;p007;
lowerLegLeft;0.466198;p007;
upperLegLeft;0.344562;p007;
upperLegRight;0.341449;p007;
lowerLegRight;0.476949;p007;
forearmLeft;0.303786;p007;
upperarmLeft;0.261529;p007;
shoulderHalfLeft;0.176872;p007;
neck;0.0756607;p007;
shoulderHalfRight;0.171882;p007;
upperarmRight;0.260462;p007;
forearmRight;0.290093;p007;
shoulder;0.319458;p007;
upperBody;0.230228;p007;
hip;0.144972;p007;
lowerBody;0.312088;p007;
body;0.542272;p007;
lowerLegLeft;0.467442;p007;
upperLegLeft;0.344466;p007;
upperLegRight;0.341505;p007;
lowerLegRight;0.477021;p007;
forearmLeft;0.310668;p007;
upperarmLeft;0.261715;p007;
shoulderHalfLeft;0.170185;p007;
neck;0.0755948;p007;
shoulderHalfRight;0.170771;p007;
upperarmRight;0.26089;p007;
forearmRight;0.282967;p007;
shoulder;0.312995;p007;
upperBody;0.230124;p007;
hip;0.144916;p007;
lowerBody;0.312016;p007;
body;0.542095;p007;
lowerLegLeft;0.466374;p007;
upperLegLeft;0.344458;p007;
upperLegRight;0.34152;p007;
lowerLegRight;0.475388;p007;
forearmLeft;0.303546;p007;
upperarmLeft;0.261619;p007;
shoulderHalfLeft;0.172228;p007;
neck;0.0756543;p007;
shoulderHalfRight;0.170712;p007;
upperarmRight;0.260887;p007;
forearmRight;0.296965;p007;
shoulder;0.31371;p007;
upperBody;0.230364;p007;
hip;0.144828;p007;
lowerBody;0.312557;p007;
body;0.542876;p007;
lowerLegLeft;0.467221;p007;
upperLegLeft;0.343574;p007;
upperLegRight;0.340948;p007;
lowerLegRight;0.47577;p007;
forearmLeft;0.297733;p007;
upperarmLeft;0.26156;p007;
shoulderHalfLeft;0.173845;p007;
neck;0.0757402;p007;
shoulderHalfRight;0.171127;p007;
upperarmRight;0.26015;p007;
forearmRight;0.282213;p007;
shoulder;0.3153;p007;
upperBody;0.230512;p007;
hip;0.144736;p007;
lowerBody;0.312739;p007;
body;0.543207;p007;
lowerLegLeft;0.467265;p007;
upperLegLeft;0.343528;p007;
upperLegRight;0.340882;p007;
lowerLegRight;0.473849;p007;
forearmLeft;0.299639;p007;
upperarmLeft;0.261555;p007;
shoulderHalfLeft;0.173992;p007;
neck;0.0757387;p007;
shoulderHalfRight;0.171551;p007;
upperarmRight;0.260009;p007;
forearmRight;0.27975;p007;
shoulder;0.315862;p007;
upperBody;0.230529;p007;
hip;0.144676;p007;
lowerBody;0.312781;p007;
body;0.543267;p007;
lowerLegLeft;0.46671;p007;
upperLegLeft;0.343657;p007;
upperLegRight;0.341444;p007;
lowerLegRight;0.476173;p007;
forearmLeft;0.297467;p007;
upperarmLeft;0.261591;p007;
shoulderHalfLeft;0.173126;p007;
neck;0.0757475;p007;
shoulderHalfRight;0.171537;p007;
upperarmRight;0.260247;p007;
forearmRight;0.28159;p007;
shoulder;0.315518;p007;
upperBody;0.230566;p007;
hip;0.14464;p007;
lowerBody;0.3128;p007;
body;0.543324;p007;
lowerLegLeft;0.466807;p007;
upperLegLeft;0.343932;p007;
upperLegRight;0.342436;p007;
lowerLegRight;0.476669;p007;
forearmLeft;0.300848;p007;
upperarmLeft;0.261477;p007;
shoulderHalfLeft;0.175054;p007;
neck;0.0757524;p007;
shoulderHalfRight;0.170568;p007;
upperarmRight;0.260822;p007;
forearmRight;0.282524;p007;
shoulder;0.315694;p007;
upperBody;0.23062;p007;
hip;0.144605;p007;
lowerBody;0.312911;p007;
body;0.543488;p007;
lowerLegLeft;0.466743;p007;
upperLegLeft;0.343636;p007;
upperLegRight;0.341715;p007;
lowerLegRight;0.47718;p007;
forearmLeft;0.303809;p007;
upperarmLeft;0.261513;p007;
shoulderHalfLeft;0.175465;p007;
neck;0.0758126;p007;
shoulderHalfRight;0.170744;p007;
upperarmRight;0.260804;p007;
forearmRight;0.296384;p007;
shoulder;0.316038;p007;
upperBody;0.230731;p007;
hip;0.144681;p007;
lowerBody;0.313048;p007;
body;0.543737;p007;
lowerLegLeft;0.465824;p007;
upperLegLeft;0.343665;p007;
upperLegRight;0.341043;p007;
lowerLegRight;0.47733;p007;
forearmLeft;0.299281;p007;
upperarmLeft;0.261532;p007;
shoulderHalfLeft;0.174412;p007;
neck;0.0758397;p007;
shoulderHalfRight;0.171565;p007;
upperarmRight;0.260788;p007;
forearmRight;0.286761;p007;
shoulder;0.315825;p007;
upperBody;0.230863;p007;
hip;0.144449;p007;
lowerBody;0.313149;p007;
body;0.543971;p007;
lowerLegLeft;0.466876;p007;
upperLegLeft;0.342694;p007;
upperLegRight;0.340167;p007;
lowerLegRight;0.473942;p007;
forearmLeft;0.302156;p007;
upperarmLeft;0.261625;p007;
shoulderHalfLeft;0.173798;p007;
neck;0.0757258;p007;
shoulderHalfRight;0.17111;p007;
upperarmRight;0.260649;p007;
forearmRight;0.290493;p007;
shoulder;0.315211;p007;
upperBody;0.230642;p007;
hip;0.144301;p007;
lowerBody;0.312896;p007;
body;0.543498;p007;
lowerLegLeft;0.458879;p007;
upperLegLeft;0.347594;p007;
upperLegRight;0.339725;p007;
lowerLegRight;0.4747;p007;
forearmLeft;0.307557;p007;
upperarmLeft;0.261645;p007;
shoulderHalfLeft;0.173983;p007;
neck;0.0757045;p007;
shoulderHalfRight;0.171182;p007;
upperarmRight;0.2608;p007;
forearmRight;0.286831;p007;
shoulder;0.316031;p007;
upperBody;0.230614;p007;
hip;0.144106;p007;
lowerBody;0.31286;p007;
body;0.543434;p007;
lowerLegLeft;0.456255;p007;
upperLegLeft;0.347087;p007;
upperLegRight;0.339565;p007;
lowerLegRight;0.475707;p007;
forearmLeft;0.302373;p007;
upperarmLeft;0.261561;p007;
shoulderHalfLeft;0.173317;p007;
neck;0.0756743;p007;
shoulderHalfRight;0.17164;p007;
upperarmRight;0.260895;p007;
forearmRight;0.27722;p007;
shoulder;0.315819;p007;
upperBody;0.230586;p007;
hip;0.143873;p007;
lowerBody;0.313151;p007;
body;0.543696;p007;
lowerLegLeft;0.456411;p007;
upperLegLeft;0.345298;p007;
upperLegRight;0.338316;p007;
lowerLegRight;0.473486;p007;
forearmLeft;0.301507;p007;
upperarmLeft;0.261519;p007;
shoulderHalfLeft;0.174366;p007;
neck;0.0757479;p007;
shoulderHalfRight;0.171708;p007;
upperarmRight;0.26095;p007;
forearmRight;0.275776;p007;
shoulder;0.316301;p007;
upperBody;0.230781;p007;
hip;0.143992;p007;
lowerBody;0.313232;p007;
body;0.543975;p007;
lowerLegLeft;0.460848;p007;
upperLegLeft;0.344202;p007;
upperLegRight;0.339643;p007;
lowerLegRight;0.472704;p007;
forearmLeft;0.306559;p007;
upperarmLeft;0.261459;p007;
shoulderHalfLeft;0.174305;p007;
neck;0.0757356;p007;
shoulderHalfRight;0.171343;p007;
upperarmRight;0.257089;p007;
forearmRight;0.28799;p007;
shoulder;0.316262;p007;
upperBody;0.230758;p007;
hip;0.144078;p007;
lowerBody;0.313193;p007;
body;0.543912;p007;
lowerLegLeft;0.460516;p007;
upperLegLeft;0.344128;p007;
upperLegRight;0.326889;p007;
