feature;value;class;
upperarmLeft;0.268328;p007;
shoulderHalfLeft;0.19585;p007;
neck;0.0857789;p007;
shoulderHalfRight;0.177137;p007;
upperarmRight;0.265058;p007;
forearmRight;0.295382;p007;
shoulder;0.218067;p007;
upperBody;0.266731;p007;
hip;0.148158;p007;
lowerBody;0.371334;p007;
body;0.638035;p007;
lowerLegLeft;0.448121;p007;
upperLegLeft;0.35373;p007;
upperLegRight;0.360905;p007;
lowerLegRight;0.431262;p007;
forearmLeft;0.282332;p007;
upperarmLeft;0.268312;p007;
shoulderHalfLeft;0.195113;p007;
neck;0.085743;p007;
shoulderHalfRight;0.176889;p007;
upperarmRight;0.265033;p007;
forearmRight;0.295063;p007;
shoulder;0.218539;p007;
upperBody;0.266616;p007;
hip;0.148129;p007;
lowerBody;0.371207;p007;
body;0.637789;p007;
lowerLegLeft;0.448226;p007;
upperLegLeft;0.35401;p007;
upperLegRight;0.3612;p007;
lowerLegRight;0.431354;p007;
forearmLeft;0.283993;p007;
upperarmLeft;0.268297;p007;
shoulderHalfLeft;0.194489;p007;
neck;0.0857044;p007;
shoulderHalfRight;0.176563;p007;
upperarmRight;0.265022;p007;
forearmRight;0.296203;p007;
shoulder;0.219123;p007;
upperBody;0.266487;p007;
hip;0.148077;p007;
lowerBody;0.371049;p007;
body;0.637501;p007;
lowerLegLeft;0.448182;p007;
upperLegLeft;0.354226;p007;
upperLegRight;0.361562;p007;
lowerLegRight;0.431339;p007;
forearmLeft;0.283582;p007;
upperarmLeft;0.268282;p007;
shoulderHalfLeft;0.194516;p007;
neck;0.0858149;p007;
shoulderHalfRight;0.177131;p007;
upperarmRight;0.265003;p007;
forearmRight;0.296344;p007;
shoulder;0.219622;p007;
upperBody;0.266695;p007;
hip;0.148088;p007;
lowerBody;0.371143;p007;
body;0.637802;p007;
lowerLegLeft;0.448173;p007;
upperLegLeft;0.354281;p007;
upperLegRight;0.36162;p007;
lowerLegRight;0.431293;p007;
forearmLeft;0.283825;p007;
upperarmLeft;0.268261;p007;
shoulderHalfLeft;0.194282;p007;
neck;0.0857873;p007;
shoulderHalfRight;0.177529;p007;
upperarmRight;0.264987;p007;
forearmRight;0.29565;p007;
shoulder;0.220146;p007;
upperBody;0.266607;p007;
hip;0.148082;p007;
lowerBody;0.371025;p007;
body;0.637598;p007;
lowerLegLeft;0.448189;p007;
upperLegLeft;0.354414;p007;
upperLegRight;0.361638;p007;
lowerLegRight;0.43127;p007;
forearmLeft;0.28292;p007;
upperarmLeft;0.268236;p007;
shoulderHalfLeft;0.194048;p007;
neck;0.0857535;p007;
shoulderHalfRight;0.177225;p007;
upperarmRight;0.264982;p007;
forearmRight;0.295364;p007;
shoulder;0.220671;p007;
upperBody;0.26652;p007;
hip;0.14798;p007;
lowerBody;0.370928;p007;
body;0.637412;p007;
lowerLegLeft;0.447765;p007;
upperLegLeft;0.354681;p007;
upperLegRight;0.361937;p007;
lowerLegRight;0.430376;p007;
forearmLeft;0.284839;p007;
upperarmLeft;0.268226;p007;
shoulderHalfLeft;0.194062;p007;
neck;0.0857803;p007;
shoulderHalfRight;0.17707;p007;
upperarmRight;0.26498;p007;
forearmRight;0.296281;p007;
shoulder;0.220859;p007;
upperBody;0.266571;p007;
hip;0.147974;p007;
lowerBody;0.370926;p007;
body;0.637462;p007;
lowerLegLeft;0.447898;p007;
upperLegLeft;0.354617;p007;
upperLegRight;0.36193;p007;
lowerLegRight;0.43002;p007;
forearmLeft;0.284567;p007;
upperarmLeft;0.268224;p007;
shoulderHalfLeft;0.194049;p007;
neck;0.0858022;p007;
shoulderHalfRight;0.177424;p007;
upperarmRight;0.264971;p007;
forearmRight;0.297396;p007;
shoulder;0.221077;p007;
upperBody;0.26662;p007;
hip;0.147974;p007;
lowerBody;0.370954;p007;
body;0.637539;p007;
lowerLegLeft;0.448244;p007;
upperLegLeft;0.354645;p007;
upperLegRight;0.362028;p007;
lowerLegRight;0.430143;p007;
forearmLeft;0.28362;p007;
upperarmLeft;0.268219;p007;
shoulderHalfLeft;0.193824;p007;
neck;0.0858197;p007;
shoulderHalfRight;0.177441;p007;
upperarmRight;0.264956;p007;
forearmRight;0.297997;p007;
shoulder;0.22114;p007;
upperBody;0.266651;p007;
hip;0.147974;p007;
lowerBody;0.370963;p007;
body;0.637579;p007;
lowerLegLeft;0.44847;p007;
upperLegLeft;0.354528;p007;
upperLegRight;0.36221;p007;
lowerLegRight;0.43066;p007;
forearmLeft;0.283924;p007;
upperarmLeft;0.268213;p007;
shoulderHalfLeft;0.193772;p007;
neck;0.0858499;p007;
shoulderHalfRight;0.177424;p007;
upperarmRight;0.264956;p007;
forearmRight;0.296518;p007;
shoulder;0.221176;p007;
upperBody;0.266722;p007;
hip;0.147984;p007;
lowerBody;0.371019;p007;
body;0.637706;p007;
lowerLegLeft;0.448495;p007;
upperLegLeft;0.354526;p007;
upperLegRight;0.362259;p007;
lowerLegRight;0.430765;p007;
forearmLeft;0.283845;p007;
upperarmLeft;0.268213;p007;
shoulderHalfLeft;0.193468;p007;
neck;0.0858411;p007;
shoulderHalfRight;0.177411;p007;
upperarmRight;0.26495;p007;
forearmRight;0.294828;p007;
shoulder;0.221129;p007;
upperBody;0.266689;p007;
hip;0.148;p007;
lowerBody;0.370965;p007;
body;0.63762;p007;
lowerLegLeft;0.448554;p007;
upperLegLeft;0.354468;p007;
upperLegRight;0.362235;p007;
lowerLegRight;0.430977;p007;
forearmLeft;0.285026;p007;
upperarmLeft;0.268204;p007;
shoulderHalfLeft;0.193356;p007;
neck;0.0858386;p007;
shoulderHalfRight;0.177555;p007;
upperarmRight;0.264945;p007;
forearmRight;0.29483;p007;
shoulder;0.221565;p007;
upperBody;0.266678;p007;
hip;0.147928;p007;
lowerBody;0.370941;p007;
body;0.637586;p007;
lowerLegLeft;0.448475;p007;
upperLegLeft;0.354602;p007;
upperLegRight;0.362311;p007;
lowerLegRight;0.431091;p007;
forearmLeft;0.283735;p007;
upperarmLeft;0.268197;p007;
shoulderHalfLeft;0.19294;p007;
neck;0.0857154;p007;
shoulderHalfRight;0.177291;p007;
upperarmRight;0.264936;p007;
forearmRight;0.293488;p007;
shoulder;0.221973;p007;
upperBody;0.266381;p007;
hip;0.147904;p007;
lowerBody;0.370665;p007;
body;0.637012;p007;
lowerLegLeft;0.448419;p007;
upperLegLeft;0.354834;p007;
upperLegRight;0.362408;p007;
lowerLegRight;0.431219;p007;
forearmLeft;0.294417;p007;
upperarmLeft;0.268242;p007;
shoulderHalfLeft;0.194928;p007;
neck;0.0856934;p007;
shoulderHalfRight;0.179003;p007;
upperarmRight;0.264999;p007;
forearmRight;0.293504;p007;
shoulder;0.220881;p007;
upperBody;0.266306;p007;
hip;0.147849;p007;
lowerBody;0.370216;p007;
body;0.63651;p007;
lowerLegLeft;0.447823;p007;
upperLegLeft;0.355765;p007;
upperLegRight;0.361193;p007;
lowerLegRight;0.433325;p007;
forearmLeft;0.293858;p007;
upperarmLeft;0.268285;p007;
shoulderHalfLeft;0.194946;p007;
neck;0.0856824;p007;
shoulderHalfRight;0.178818;p007;
upperarmRight;0.265053;p007;
forearmRight;0.293651;p007;
shoulder;0.219754;p007;
upperBody;0.266216;p007;
hip;0.147899;p007;
lowerBody;0.370057;p007;
body;0.636262;p007;
lowerLegLeft;0.448296;p007;
upperLegLeft;0.35554;p007;
upperLegRight;0.360211;p007;
lowerLegRight;0.434506;p007;
forearmLeft;0.28384;p007;
upperarmLeft;0.267571;p007;
shoulderHalfLeft;0.200875;p007;
neck;0.0856957;p007;
shoulderHalfRight;0.179493;p007;
upperarmRight;0.265313;p007;
forearmRight;0.29738;p007;
shoulder;0.217193;p007;
upperBody;0.266168;p007;
hip;0.147372;p007;
lowerBody;0.369712;p007;
body;0.635859;p007;
lowerLegLeft;0.451791;p007;
upperLegLeft;0.358042;p007;
upperLegRight;0.354818;p007;
lowerLegRight;0.442108;p007;
forearmLeft;0.283617;p007;
upperarmLeft;0.267412;p007;
shoulderHalfLeft;0.20416;p007;
neck;0.0857872;p007;
shoulderHalfRight;0.179177;p007;
upperarmRight;0.265259;p007;
forearmRight;0.31107;p007;
shoulder;0.216826;p007;
upperBody;0.266406;p007;
hip;0.146577;p007;
lowerBody;0.369951;p007;
body;0.636335;p007;
lowerLegLeft;0.457385;p007;
upperLegLeft;0.35644;p007;
upperLegRight;0.353184;p007;
lowerLegRight;0.442945;p007;
forearmLeft;0.285405;p007;
upperarmLeft;0.267958;p007;
shoulderHalfLeft;0.195145;p007;
neck;0.0855634;p007;
shoulderHalfRight;0.178949;p007;
upperarmRight;0.265824;p007;
forearmRight;0.330336;p007;
shoulder;0.221983;p007;
upperBody;0.265747;p007;
hip;0.146477;p007;
lowerBody;0.369079;p007;
body;0.634803;p007;
lowerLegLeft;0.462227;p007;
upperLegLeft;0.357101;p007;
upperLegRight;0.349861;p007;
lowerLegRight;0.445737;p007;
forearmLeft;0.290937;p007;
upperarmLeft;0.268016;p007;
shoulderHalfLeft;0.19568;p007;
neck;0.0857344;p007;
shoulderHalfRight;0.182054;p007;
upperarmRight;0.265834;p007;
forearmRight;0.331813;p007;
shoulder;0.222362;p007;
upperBody;0.26617;p007;
hip;0.146212;p007;
lowerBody;0.369411;p007;
body;0.635564;p007;
lowerLegLeft;0.442224;p007;
upperLegLeft;0.35536;p007;
upperLegRight;0.348246;p007;
lowerLegRight;0.445734;p007;
forearmLeft;0.291279;p007;
upperarmLeft;0.268039;p007;
shoulderHalfLeft;0.194229;p007;
neck;0.0857571;p007;
shoulderHalfRight;0.182214;p007;
upperarmRight;0.265872;p007;
forearmRight;0.333765;p007;
shoulder;0.222564;p007;
upperBody;0.266217;p007;
hip;0.146173;p007;
lowerBody;0.369446;p007;
body;0.635643;p007;
lowerLegLeft;0.442343;p007;
upperLegLeft;0.354735;p007;
upperLegRight;0.346558;p007;
lowerLegRight;0.44605;p007;
forearmLeft;0.289424;p007;
upperarmLeft;0.267714;p007;
shoulderHalfLeft;0.195212;p007;
neck;0.085745;p007;
shoulderHalfRight;0.182815;p007;
upperarmRight;0.265862;p007;
forearmRight;0.331493;p007;
shoulder;0.224134;p007;
upperBody;0.266192;p007;
hip;0.146184;p007;
lowerBody;0.369418;p007;
body;0.635589;p007;
lowerLegLeft;0.438397;p007;
upperLegLeft;0.345638;p007;
upperLegRight;0.345768;p007;
lowerLegRight;0.446473;p007;
forearmLeft;0.30138;p007;
upperarmLeft;0.267836;p007;
shoulderHalfLeft;0.197342;p007;
neck;0.0860633;p007;
shoulderHalfRight;0.183023;p007;
upperarmRight;0.265996;p007;
forearmRight;0.329041;p007;
shoulder;0.223297;p007;
upperBody;0.267088;p007;
hip;0.145902;p007;
lowerBody;0.370449;p007;
body;0.637517;p007;
lowerLegLeft;0.436574;p007;
upperLegLeft;0.347197;p007;
upperLegRight;0.346181;p007;
lowerLegRight;0.445756;p007;
forearmLeft;0.302368;p007;
upperarmLeft;0.268135;p007;
shoulderHalfLeft;0.196021;p007;
neck;0.0860298;p007;
shoulderHalfRight;0.183018;p007;
upperarmRight;0.266124;p007;
forearmRight;0.335902;p007;
shoulder;0.223281;p007;
upperBody;0.267052;p007;
hip;0.146044;p007;
lowerBody;0.370497;p007;
body;0.637532;p007;
lowerLegLeft;0.428188;p007;
upperLegLeft;0.341483;p007;
upperLegRight;0.346572;p007;
lowerLegRight;0.445;p007;
forearmLeft;0.306983;p007;
upperarmLeft;0.268288;p007;
shoulderHalfLeft;0.193146;p007;
neck;0.0858659;p007;
shoulderHalfRight;0.184029;p007;
upperarmRight;0.266162;p007;
forearmRight;0.334399;p007;
shoulder;0.224905;p007;
upperBody;0.266563;p007;
hip;0.146256;p007;
lowerBody;0.369899;p007;
body;0.636444;p007;
lowerLegLeft;0.422229;p007;
upperLegLeft;0.339273;p007;
upperLegRight;0.3449;p007;
lowerLegRight;0.442611;p007;
forearmLeft;0.306919;p007;
upperarmLeft;0.267778;p007;
shoulderHalfLeft;0.193349;p007;
neck;0.085893;p007;
shoulderHalfRight;0.184501;p007;
upperarmRight;0.265643;p007;
forearmRight;0.338255;p007;
shoulder;0.224846;p007;
upperBody;0.266429;p007;
hip;0.145552;p007;
lowerBody;0.369103;p007;
body;0.635528;p007;
lowerLegLeft;0.415019;p007;
upperLegLeft;0.34542;p007;
upperLegRight;0.344378;p007;
lowerLegRight;0.444133;p007;
forearmLeft;0.308301;p007;
upperarmLeft;0.268634;p007;
shoulderHalfLeft;0.193416;p007;
neck;0.0856687;p007;
shoulderHalfRight;0.18646;p007;
upperarmRight;0.266443;p007;
forearmRight;0.334813;p007;
shoulder;0.221537;p007;
upperBody;0.26608;p007;
hip;0.145208;p007;
lowerBody;0.369223;p007;
body;0.635299;p007;
lowerLegLeft;0.416391;p007;
upperLegLeft;0.349964;p007;
upperLegRight;0.346891;p007;
lowerLegRight;0.441713;p007;
forearmLeft;0.309405;p007;
upperarmLeft;0.26835;p007;
shoulderHalfLeft;0.191501;p007;
neck;0.0856229;p007;
shoulderHalfRight;0.185519;p007;
upperarmRight;0.266199;p007;
forearmRight;0.334927;p007;
shoulder;0.221941;p007;
upperBody;0.265689;p007;
hip;0.144628;p007;
lowerBody;0.368308;p007;
body;0.633982;p007;
lowerLegLeft;0.434605;p007;
upperLegLeft;0.345842;p007;
upperLegRight;0.346988;p007;
lowerLegRight;0.445502;p007;
forearmLeft;0.30843;p007;
upperarmLeft;0.268115;p007;
shoulderHalfLeft;0.189311;p007;
neck;0.0853536;p007;
shoulderHalfRight;0.185786;p007;
upperarmRight;0.266122;p007;
forearmRight;0.331938;p007;
shoulder;0.223158;p007;
upperBody;0.264827;p007;
hip;0.145118;p007;
lowerBody;0.367184;p007;
body;0.631992;p007;
lowerLegLeft;0.424394;p007;
upperLegLeft;0.351704;p007;
upperLegRight;0.349494;p007;
lowerLegRight;0.446671;p007;
forearmLeft;0.304259;p007;
upperarmLeft;0.268129;p007;
shoulderHalfLeft;0.184878;p007;
neck;0.0850933;p007;
shoulderHalfRight;0.183765;p007;
upperarmRight;0.266186;p007;
forearmRight;0.327722;p007;
shoulder;0.225651;p007;
upperBody;0.263931;p007;
hip;0.144557;p007;
lowerBody;0.365668;p007;
body;0.629579;p007;
lowerLegLeft;0.410107;p007;
upperLegLeft;0.36342;p007;
upperLegRight;0.356831;p007;
lowerLegRight;0.448938;p007;
forearmLeft;0.312192;p007;
upperarmLeft;0.26726;p007;
shoulderHalfLeft;0.186457;p007;
neck;0.084748;p007;
shoulderHalfRight;0.190054;p007;
upperarmRight;0.265835;p007;
forearmRight;0.329209;p007;
shoulder;0.22499;p007;
upperBody;0.262876;p007;
hip;0.144931;p007;
lowerBody;0.364215;p007;
body;0.62707;p007;
lowerLegLeft;0.406292;p007;
upperLegLeft;0.368292;p007;
upperLegRight;0.362087;p007;
lowerLegRight;0.450504;p007;
forearmLeft;0.315126;p007;
upperarmLeft;0.267962;p007;
shoulderHalfLeft;0.178153;p007;
neck;0.0847259;p007;
shoulderHalfRight;0.176951;p007;
upperarmRight;0.266463;p007;
forearmRight;0.325218;p007;
shoulder;0.216886;p007;
upperBody;0.262717;p007;
hip;0.14568;p007;
lowerBody;0.363809;p007;
body;0.626504;p007;
lowerLegLeft;0.404427;p007;
upperLegLeft;0.370762;p007;
upperLegRight;0.364707;p007;
lowerLegRight;0.45199;p007;
forearmLeft;0.314945;p007;
upperarmLeft;0.267737;p007;
shoulderHalfLeft;0.177005;p007;
neck;0.0844729;p007;
shoulderHalfRight;0.181107;p007;
upperarmRight;0.266397;p007;
forearmRight;0.324237;p007;
shoulder;0.22623;p007;
upperBody;0.261863;p007;
hip;0.145918;p007;
lowerBody;0.362455;p007;
body;0.624297;p007;
lowerLegLeft;0.409303;p007;
upperLegLeft;0.367968;p007;
upperLegRight;0.362929;p007;
lowerLegRight;0.452272;p007;
forearmLeft;0.313577;p007;
upperarmLeft;0.267286;p007;
shoulderHalfLeft;0.172774;p007;
neck;0.0841696;p007;
shoulderHalfRight;0.174324;p007;
upperarmRight;0.266315;p007;
forearmRight;0.32487;p007;
shoulder;0.217676;p007;
upperBody;0.260737;p007;
hip;0.146711;p007;
lowerBody;0.360506;p007;
body;0.621221;p007;
lowerLegLeft;0.421836;p007;
upperLegLeft;0.341278;p007;
upperLegRight;0.367345;p007;
lowerLegRight;0.462876;p007;
forearmLeft;0.341783;p007;
upperarmLeft;0.266721;p007;
shoulderHalfLeft;0.173331;p007;
neck;0.0841887;p007;
shoulderHalfRight;0.182093;p007;
upperarmRight;0.2664;p007;
forearmRight;0.330307;p007;
shoulder;0.221307;p007;
upperBody;0.260638;p007;
hip;0.144724;p007;
lowerBody;0.360037;p007;
body;0.620654;p007;
lowerLegLeft;0.427949;p007;
upperLegLeft;0.340783;p007;
upperLegRight;0.364875;p007;
lowerLegRight;0.491994;p007;
forearmLeft;0.333692;p007;
upperarmLeft;0.267116;p007;
shoulderHalfLeft;0.172718;p007;
neck;0.0840438;p007;
shoulderHalfRight;0.178203;p007;
upperarmRight;0.266112;p007;
forearmRight;0.326959;p007;
shoulder;0.23015;p007;
upperBody;0.259976;p007;
hip;0.1451;p007;
lowerBody;0.358712;p007;
body;0.618669;p007;
lowerLegLeft;0.434193;p007;
upperLegLeft;0.341937;p007;
upperLegRight;0.36262;p007;
