feature;value;class;
forearmRight;0.317106;p004;
shoulder;0.264778;p004;
upperBody;0.291293;p004;
hip;0.165338;p004;
lowerBody;0.408815;p004;
body;0.700089;p004;
lowerLegLeft;0.438221;p004;
upperLegLeft;0.374307;p004;
upperLegRight;0.372392;p004;
lowerLegRight;0.433658;p004;
forearmLeft;0.327085;p004;
upperarmLeft;0.285947;p004;
shoulderHalfLeft;0.227062;p004;
neck;0.0931143;p004;
shoulderHalfRight;0.220683;p004;
upperarmRight;0.284334;p004;
forearmRight;0.320977;p004;
shoulder;0.265087;p004;
upperBody;0.291238;p004;
hip;0.165486;p004;
lowerBody;0.408802;p004;
body;0.700021;p004;
lowerLegLeft;0.438055;p004;
upperLegLeft;0.374454;p004;
upperLegRight;0.372505;p004;
lowerLegRight;0.433391;p004;
forearmLeft;0.331808;p004;
upperarmLeft;0.286636;p004;
shoulderHalfLeft;0.226751;p004;
neck;0.0932007;p004;
shoulderHalfRight;0.220123;p004;
upperarmRight;0.288838;p004;
forearmRight;0.322033;p004;
shoulder;0.264409;p004;
upperBody;0.29138;p004;
hip;0.165414;p004;
lowerBody;0.408872;p004;
body;0.700233;p004;
lowerLegLeft;0.437903;p004;
upperLegLeft;0.374889;p004;
upperLegRight;0.373249;p004;
lowerLegRight;0.432677;p004;
forearmLeft;0.333612;p004;
upperarmLeft;0.286211;p004;
shoulderHalfLeft;0.22634;p004;
neck;0.0931987;p004;
shoulderHalfRight;0.220771;p004;
upperarmRight;0.290574;p004;
forearmRight;0.320425;p004;
shoulder;0.264884;p004;
upperBody;0.291337;p004;
hip;0.16545;p004;
lowerBody;0.408883;p004;
body;0.700202;p004;
lowerLegLeft;0.437823;p004;
upperLegLeft;0.374793;p004;
upperLegRight;0.373326;p004;
lowerLegRight;0.432312;p004;
forearmLeft;0.335643;p004;
upperarmLeft;0.285669;p004;
shoulderHalfLeft;0.225779;p004;
neck;0.0931546;p004;
shoulderHalfRight;0.221232;p004;
upperarmRight;0.292183;p004;
forearmRight;0.321448;p004;
shoulder;0.265452;p004;
upperBody;0.291215;p004;
hip;0.165418;p004;
lowerBody;0.408824;p004;
body;0.700021;p004;
lowerLegLeft;0.43772;p004;
upperLegLeft;0.374953;p004;
upperLegRight;0.37344;p004;
lowerLegRight;0.432073;p004;
forearmLeft;0.335328;p004;
upperarmLeft;0.285304;p004;
shoulderHalfLeft;0.225416;p004;
neck;0.0931739;p004;
shoulderHalfRight;0.22164;p004;
upperarmRight;0.29325;p004;
forearmRight;0.320001;p004;
shoulder;0.265914;p004;
upperBody;0.291221;p004;
hip;0.165373;p004;
lowerBody;0.408768;p004;
body;0.699971;p004;
lowerLegLeft;0.437788;p004;
upperLegLeft;0.37497;p004;
upperLegRight;0.37348;p004;
lowerLegRight;0.432005;p004;
forearmLeft;0.337014;p004;
upperarmLeft;0.285056;p004;
shoulderHalfLeft;0.224959;p004;
neck;0.0932038;p004;
shoulderHalfRight;0.222308;p004;
upperarmRight;0.293898;p004;
forearmRight;0.317506;p004;
shoulder;0.266404;p004;
upperBody;0.291253;p004;
hip;0.165337;p004;
lowerBody;0.408728;p004;
body;0.699963;p004;
lowerLegLeft;0.437653;p004;
upperLegLeft;0.375149;p004;
upperLegRight;0.37343;p004;
lowerLegRight;0.43205;p004;
forearmLeft;0.336345;p004;
upperarmLeft;0.285219;p004;
shoulderHalfLeft;0.224763;p004;
neck;0.0932343;p004;
shoulderHalfRight;0.222799;p004;
upperarmRight;0.294543;p004;
forearmRight;0.316105;p004;
shoulder;0.266699;p004;
upperBody;0.291297;p004;
hip;0.165323;p004;
lowerBody;0.408854;p004;
body;0.700133;p004;
lowerLegLeft;0.437634;p004;
upperLegLeft;0.375118;p004;
upperLegRight;0.373139;p004;
lowerLegRight;0.431922;p004;
forearmLeft;0.335279;p004;
upperarmLeft;0.285083;p004;
shoulderHalfLeft;0.224592;p004;
neck;0.0932388;p004;
shoulderHalfRight;0.223077;p004;
upperarmRight;0.294341;p004;
forearmRight;0.312606;p004;
shoulder;0.266955;p004;
upperBody;0.291301;p004;
hip;0.165278;p004;
lowerBody;0.408846;p004;
body;0.700128;p004;
lowerLegLeft;0.43739;p004;
upperLegLeft;0.37524;p004;
upperLegRight;0.372909;p004;
lowerLegRight;0.431889;p004;
forearmLeft;0.335456;p004;
upperarmLeft;0.285408;p004;
shoulderHalfLeft;0.224495;p004;
neck;0.0932761;p004;
shoulderHalfRight;0.223486;p004;
upperarmRight;0.293781;p004;
forearmRight;0.310709;p004;
shoulder;0.267148;p004;
upperBody;0.291372;p004;
hip;0.165232;p004;
lowerBody;0.408858;p004;
body;0.700212;p004;
lowerLegLeft;0.437392;p004;
upperLegLeft;0.375231;p004;
upperLegRight;0.37286;p004;
lowerLegRight;0.431933;p004;
forearmLeft;0.335773;p004;
upperarmLeft;0.285332;p004;
shoulderHalfLeft;0.224488;p004;
neck;0.0932949;p004;
shoulderHalfRight;0.223734;p004;
upperarmRight;0.293196;p004;
forearmRight;0.313195;p004;
shoulder;0.267293;p004;
upperBody;0.291421;p004;
hip;0.165184;p004;
lowerBody;0.408894;p004;
body;0.700297;p004;
lowerLegLeft;0.437364;p004;
upperLegLeft;0.37511;p004;
upperLegRight;0.372737;p004;
lowerLegRight;0.431836;p004;
forearmLeft;0.335755;p004;
upperarmLeft;0.28539;p004;
shoulderHalfLeft;0.22434;p004;
neck;0.0932929;p004;
shoulderHalfRight;0.223944;p004;
upperarmRight;0.292677;p004;
forearmRight;0.309916;p004;
shoulder;0.267392;p004;
upperBody;0.291414;p004;
hip;0.16515;p004;
lowerBody;0.408865;p004;
body;0.700261;p004;
lowerLegLeft;0.437079;p004;
upperLegLeft;0.375305;p004;
upperLegRight;0.372721;p004;
lowerLegRight;0.431828;p004;
forearmLeft;0.335991;p004;
upperarmLeft;0.285536;p004;
shoulderHalfLeft;0.224362;p004;
neck;0.0933139;p004;
shoulderHalfRight;0.224191;p004;
upperarmRight;0.292167;p004;
forearmRight;0.309212;p004;
shoulder;0.267562;p004;
upperBody;0.291479;p004;
hip;0.165176;p004;
lowerBody;0.408922;p004;
body;0.700383;p004;
lowerLegLeft;0.436719;p004;
upperLegLeft;0.375391;p004;
upperLegRight;0.372668;p004;
lowerLegRight;0.431944;p004;
forearmLeft;0.335554;p004;
upperarmLeft;0.285635;p004;
shoulderHalfLeft;0.224415;p004;
neck;0.0933321;p004;
shoulderHalfRight;0.224189;p004;
upperarmRight;0.291879;p004;
forearmRight;0.308387;p004;
shoulder;0.267558;p004;
upperBody;0.291535;p004;
hip;0.165187;p004;
lowerBody;0.408974;p004;
body;0.700491;p004;
lowerLegLeft;0.436688;p004;
upperLegLeft;0.375146;p004;
upperLegRight;0.372635;p004;
lowerLegRight;0.431831;p004;
forearmLeft;0.324187;p004;
upperarmLeft;0.286364;p004;
shoulderHalfLeft;0.224369;p004;
neck;0.0933454;p004;
shoulderHalfRight;0.224333;p004;
upperarmRight;0.291454;p004;
forearmRight;0.309162;p004;
shoulder;0.267578;p004;
upperBody;0.291563;p004;
hip;0.16515;p004;
lowerBody;0.408985;p004;
body;0.70053;p004;
lowerLegLeft;0.436632;p004;
upperLegLeft;0.375101;p004;
upperLegRight;0.372593;p004;
lowerLegRight;0.431805;p004;
forearmLeft;0.32406;p004;
upperarmLeft;0.28689;p004;
shoulderHalfLeft;0.224326;p004;
neck;0.0933465;p004;
shoulderHalfRight;0.224442;p004;
upperarmRight;0.290282;p004;
forearmRight;0.30939;p004;
shoulder;0.267626;p004;
upperBody;0.291561;p004;
hip;0.165156;p004;
lowerBody;0.408959;p004;
body;0.700502;p004;
lowerLegLeft;0.436505;p004;
upperLegLeft;0.37509;p004;
upperLegRight;0.372578;p004;
lowerLegRight;0.431908;p004;
forearmLeft;0.319952;p004;
upperarmLeft;0.287113;p004;
shoulderHalfLeft;0.224409;p004;
neck;0.0933623;p004;
shoulderHalfRight;0.224519;p004;
upperarmRight;0.289626;p004;
forearmRight;0.308451;p004;
shoulder;0.267657;p004;
upperBody;0.291604;p004;
hip;0.165208;p004;
lowerBody;0.409005;p004;
body;0.700591;p004;
lowerLegLeft;0.436531;p004;
upperLegLeft;0.375055;p004;
upperLegRight;0.372212;p004;
lowerLegRight;0.4322;p004;
forearmLeft;0.318219;p004;
upperarmLeft;0.28798;p004;
shoulderHalfLeft;0.224372;p004;
neck;0.0933685;p004;
shoulderHalfRight;0.224685;p004;
upperarmRight;0.288661;p004;
forearmRight;0.306522;p004;
shoulder;0.267689;p004;
upperBody;0.291625;p004;
hip;0.165227;p004;
lowerBody;0.408997;p004;
body;0.700604;p004;
lowerLegLeft;0.436648;p004;
upperLegLeft;0.375081;p004;
upperLegRight;0.372147;p004;
lowerLegRight;0.432307;p004;
forearmLeft;0.326754;p004;
upperarmLeft;0.28803;p004;
shoulderHalfLeft;0.224865;p004;
neck;0.0934344;p004;
shoulderHalfRight;0.224563;p004;
upperarmRight;0.287284;p004;
forearmRight;0.30739;p004;
shoulder;0.267779;p004;
upperBody;0.291748;p004;
hip;0.165251;p004;
lowerBody;0.409033;p004;
body;0.700762;p004;
lowerLegLeft;0.436623;p004;
upperLegLeft;0.375066;p004;
upperLegRight;0.371946;p004;
lowerLegRight;0.432526;p004;
forearmLeft;0.323063;p004;
upperarmLeft;0.288528;p004;
shoulderHalfLeft;0.224631;p004;
neck;0.093393;p004;
shoulderHalfRight;0.224652;p004;
upperarmRight;0.286074;p004;
forearmRight;0.308588;p004;
shoulder;0.267863;p004;
upperBody;0.291653;p004;
hip;0.165262;p004;
lowerBody;0.408975;p004;
body;0.70061;p004;
lowerLegLeft;0.436814;p004;
upperLegLeft;0.374973;p004;
upperLegRight;0.371783;p004;
lowerLegRight;0.432722;p004;
forearmLeft;0.32116;p004;
upperarmLeft;0.288823;p004;
shoulderHalfLeft;0.224476;p004;
neck;0.0933427;p004;
shoulderHalfRight;0.224616;p004;
upperarmRight;0.285369;p004;
forearmRight;0.312328;p004;
shoulder;0.267939;p004;
upperBody;0.291535;p004;
hip;0.165309;p004;
lowerBody;0.408901;p004;
body;0.700417;p004;
lowerLegLeft;0.43664;p004;
upperLegLeft;0.375137;p004;
upperLegRight;0.371751;p004;
lowerLegRight;0.433112;p004;
forearmLeft;0.320345;p004;
upperarmLeft;0.289396;p004;
shoulderHalfLeft;0.224624;p004;
neck;0.0933729;p004;
shoulderHalfRight;0.22448;p004;
upperarmRight;0.284685;p004;
forearmRight;0.309258;p004;
shoulder;0.267842;p004;
upperBody;0.291602;p004;
hip;0.165345;p004;
lowerBody;0.408919;p004;
body;0.700502;p004;
lowerLegLeft;0.436616;p004;
upperLegLeft;0.375174;p004;
upperLegRight;0.37179;p004;
lowerLegRight;0.433288;p004;
forearmLeft;0.320714;p004;
upperarmLeft;0.289346;p004;
shoulderHalfLeft;0.224265;p004;
neck;0.0933646;p004;
shoulderHalfRight;0.224561;p004;
upperarmRight;0.283902;p004;
forearmRight;0.309211;p004;
shoulder;0.267497;p004;
upperBody;0.291605;p004;
hip;0.16534;p004;
lowerBody;0.408918;p004;
body;0.700504;p004;
lowerLegLeft;0.436627;p004;
upperLegLeft;0.375206;p004;
upperLegRight;0.371929;p004;
lowerLegRight;0.433286;p004;
forearmLeft;0.319741;p004;
upperarmLeft;0.289194;p004;
shoulderHalfLeft;0.224155;p004;
neck;0.0933464;p004;
shoulderHalfRight;0.22479;p004;
upperarmRight;0.283475;p004;
forearmRight;0.313943;p004;
shoulder;0.267584;p004;
upperBody;0.291555;p004;
hip;0.165365;p004;
lowerBody;0.408832;p004;
body;0.700369;p004;
lowerLegLeft;0.436517;p004;
upperLegLeft;0.375435;p004;
upperLegRight;0.371911;p004;
lowerLegRight;0.43337;p004;
forearmLeft;0.3197;p004;
upperarmLeft;0.289305;p004;
shoulderHalfLeft;0.224125;p004;
neck;0.0933514;p004;
shoulderHalfRight;0.224936;p004;
upperarmRight;0.282806;p004;
forearmRight;0.309521;p004;
shoulder;0.267517;p004;
upperBody;0.291583;p004;
hip;0.165349;p004;
lowerBody;0.408844;p004;
body;0.700409;p004;
lowerLegLeft;0.436503;p004;
upperLegLeft;0.375524;p004;
upperLegRight;0.372072;p004;
lowerLegRight;0.43342;p004;
forearmLeft;0.318846;p004;
upperarmLeft;0.289326;p004;
shoulderHalfLeft;0.223859;p004;
neck;0.0933222;p004;
shoulderHalfRight;0.224994;p004;
upperarmRight;0.282763;p004;
forearmRight;0.314368;p004;
shoulder;0.267481;p004;
upperBody;0.29151;p004;
hip;0.16525;p004;
lowerBody;0.408763;p004;
body;0.700256;p004;
lowerLegLeft;0.436532;p004;
upperLegLeft;0.37556;p004;
upperLegRight;0.372134;p004;
lowerLegRight;0.433389;p004;
forearmLeft;0.31923;p004;
upperarmLeft;0.28928;p004;
shoulderHalfLeft;0.223826;p004;
neck;0.0933325;p004;
shoulderHalfRight;0.225219;p004;
upperarmRight;0.28243;p004;
forearmRight;0.31286;p004;
shoulder;0.267605;p004;
upperBody;0.291546;p004;
hip;0.165272;p004;
lowerBody;0.408773;p004;
body;0.700302;p004;
lowerLegLeft;0.436464;p004;
upperLegLeft;0.375563;p004;
upperLegRight;0.372069;p004;
lowerLegRight;0.433301;p004;
forearmLeft;0.32604;p004;
upperarmLeft;0.288878;p004;
shoulderHalfLeft;0.223826;p004;
neck;0.0933214;p004;
shoulderHalfRight;0.225203;p004;
upperarmRight;0.282345;p004;
forearmRight;0.312012;p004;
shoulder;0.267721;p004;
upperBody;0.291509;p004;
hip;0.165269;p004;
lowerBody;0.408693;p004;
body;0.700184;p004;
lowerLegLeft;0.436509;p004;
upperLegLeft;0.375549;p004;
upperLegRight;0.372259;p004;
lowerLegRight;0.433143;p004;
forearmLeft;0.327488;p004;
upperarmLeft;0.288799;p004;
shoulderHalfLeft;0.223712;p004;
neck;0.0933175;p004;
shoulderHalfRight;0.225279;p004;
upperarmRight;0.282249;p004;
forearmRight;0.312994;p004;
shoulder;0.267813;p004;
upperBody;0.291493;p004;
hip;0.165325;p004;
lowerBody;0.408638;p004;
body;0.700115;p004;
lowerLegLeft;0.436456;p004;
upperLegLeft;0.375505;p004;
upperLegRight;0.372166;p004;
lowerLegRight;0.433217;p004;
forearmLeft;0.324487;p004;
upperarmLeft;0.288604;p004;
shoulderHalfLeft;0.223704;p004;
neck;0.0933293;p004;
shoulderHalfRight;0.225518;p004;
upperarmRight;0.282196;p004;
forearmRight;0.313859;p004;
shoulder;0.267842;p004;
upperBody;0.291527;p004;
hip;0.165333;p004;
lowerBody;0.408656;p004;
body;0.700167;p004;
lowerLegLeft;0.436378;p004;
upperLegLeft;0.375561;p004;
upperLegRight;0.372142;p004;
lowerLegRight;0.433259;p004;
forearmLeft;0.327864;p004;
upperarmLeft;0.288596;p004;
shoulderHalfLeft;0.223651;p004;
neck;0.0933184;p004;
shoulderHalfRight;0.225606;p004;
upperarmRight;0.282275;p004;
forearmRight;0.310639;p004;
shoulder;0.267945;p004;
upperBody;0.291496;p004;
hip;0.165307;p004;
lowerBody;0.408609;p004;
body;0.700089;p004;
lowerLegLeft;0.436391;p004;
upperLegLeft;0.375637;p004;
upperLegRight;0.372178;p004;
lowerLegRight;0.433615;p004;
forearmLeft;0.324277;p004;
upperarmLeft;0.288428;p004;
shoulderHalfLeft;0.223679;p004;
neck;0.093329;p004;
shoulderHalfRight;0.22574;p004;
upperarmRight;0.282479;p004;
forearmRight;0.316123;p004;
shoulder;0.267951;p004;
upperBody;0.29153;p004;
hip;0.165318;p004;
lowerBody;0.408635;p004;
body;0.70015;p004;
lowerLegLeft;0.436345;p004;
upperLegLeft;0.375708;p004;
upperLegRight;0.372107;p004;
lowerLegRight;0.433644;p004;
forearmLeft;0.328465;p004;
upperarmLeft;0.288257;p004;
shoulderHalfLeft;0.22373;p004;
neck;0.0933151;p004;
shoulderHalfRight;0.225726;p004;
upperarmRight;0.282467;p004;
forearmRight;0.316092;p004;
shoulder;0.268228;p004;
upperBody;0.291487;p004;
hip;0.165319;p004;
lowerBody;0.40854;p004;
body;0.700011;p004;
lowerLegLeft;0.436407;p004;
upperLegLeft;0.375777;p004;
upperLegRight;0.372238;p004;
lowerLegRight;0.433719;p004;
forearmLeft;0.326121;p004;
upperarmLeft;0.28799;p004;
shoulderHalfLeft;0.223753;p004;
neck;0.0933178;p004;
shoulderHalfRight;0.225715;p004;
upperarmRight;0.282551;p004;
forearmRight;0.315175;p004;
shoulder;0.268273;p004;
upperBody;0.291493;p004;
hip;0.165363;p004;
lowerBody;0.408533;p004;
body;0.700011;p004;
lowerLegLeft;0.436492;p004;
upperLegLeft;0.375693;p004;
upperLegRight;0.372467;p004;
lowerLegRight;0.433527;p004;
forearmLeft;0.328622;p004;
upperarmLeft;0.288132;p004;
shoulderHalfLeft;0.223646;p004;
neck;0.0933007;p004;
shoulderHalfRight;0.225554;p004;
upperarmRight;0.282553;p004;
forearmRight;0.314596;p004;
shoulder;0.268348;p004;
upperBody;0.291444;p004;
hip;0.165353;p004;
lowerBody;0.408454;p004;
body;0.699882;p004;
lowerLegLeft;0.436451;p004;
upperLegLeft;0.375727;p004;
upperLegRight;0.372572;p004;
lowerLegRight;0.433456;p004;
forearmLeft;0.322389;p004;
upperarmLeft;0.288277;p004;
shoulderHalfLeft;0.223646;p004;
neck;0.0933075;p004;
shoulderHalfRight;0.225682;p004;
upperarmRight;0.2826;p004;
forearmRight;0.312906;p004;
shoulder;0.268513;p004;
upperBody;0.291464;p004;
hip;0.165374;p004;
lowerBody;0.408467;p004;
body;0.699916;p004;
lowerLegLeft;0.436478;p004;
upperLegLeft;0.375715;p004;
upperLegRight;0.372817;p004;
lowerLegRight;0.433236;p004;
forearmLeft;0.32063;p004;
upperarmLeft;0.288192;p004;
shoulderHalfLeft;0.223602;p004;
neck;0.0933106;p004;
shoulderHalfRight;0.225775;p004;
upperarmRight;0.282527;p004;
forearmRight;0.318938;p004;
shoulder;0.268506;p004;
upperBody;0.291475;p004;
hip;0.165377;p004;
lowerBody;0.408468;p004;
body;0.699927;p004;
lowerLegLeft;0.436479;p004;
upperLegLeft;0.375786;p004;
upperLegRight;0.373009;p004;
lowerLegRight;0.43321;p004;
forearmLeft;0.3207;p004;
upperarmLeft;0.288128;p004;
shoulderHalfLeft;0.22362;p004;
neck;0.0933142;p004;
shoulderHalfRight;0.225806;p004;
upperarmRight;0.282502;p004;
forearmRight;0.314951;p004;
shoulder;0.268506;p004;
upperBody;0.291486;p004;
hip;0.165404;p004;
lowerBody;0.408473;p004;
body;0.699944;p004;
lowerLegLeft;0.436314;p004;
upperLegLeft;0.375773;p004;
upperLegRight;0.372964;p004;
lowerLegRight;0.433412;p004;
forearmLeft;0.326599;p004;
upperarmLeft;0.288038;p004;
shoulderHalfLeft;0.223638;p004;
neck;0.0933125;p004;
shoulderHalfRight;0.225735;p004;
upperarmRight;0.282228;p004;
forearmRight;0.315713;p004;
shoulder;0.268556;p004;
upperBody;0.291478;p004;
hip;0.165496;p004;
lowerBody;0.408444;p004;
body;0.699907;p004;
lowerLegLeft;0.436299;p004;
upperLegLeft;0.375816;p004;
upperLegRight;0.373014;p004;
lowerLegRight;0.433411;p004;
forearmLeft;0.327885;p004;
upperarmLeft;0.288238;p004;
shoulderHalfLeft;0.223534;p004;
neck;0.0933058;p004;
shoulderHalfRight;0.22582;p004;
upperarmRight;0.281908;p004;
forearmRight;0.314592;p004;
shoulder;0.26853;p004;
upperBody;0.291463;p004;
hip;0.165503;p004;
lowerBody;0.408418;p004;
body;0.699865;p004;
lowerLegLeft;0.436323;p004;
upperLegLeft;0.375802;p004;
upperLegRight;0.372984;p004;
lowerLegRight;0.433466;p004;
forearmLeft;0.327985;p004;
upperarmLeft;0.288161;p004;
shoulderHalfLeft;0.223572;p004;
neck;0.093306;p004;
shoulderHalfRight;0.225797;p004;
upperarmRight;0.281891;p004;
forearmRight;0.31883;p004;
shoulder;0.26859;p004;
upperBody;0.291464;p004;
hip;0.165506;p004;
lowerBody;0.40841;p004;
body;0.699859;p004;
lowerLegLeft;0.436223;p004;
upperLegLeft;0.375805;p004;
upperLegRight;0.372999;p004;
lowerLegRight;0.433481;p004;
forearmLeft;0.325703;p004;
upperarmLeft;0.28833;p004;
shoulderHalfLeft;0.223591;p004;
neck;0.0933048;p004;
shoulderHalfRight;0.225664;p004;
upperarmRight;0.281632;p004;
forearmRight;0.313256;p004;
shoulder;0.26865;p004;
upperBody;0.291458;p004;
hip;0.165507;p004;
lowerBody;0.408377;p004;
body;0.69982;p004;
lowerLegLeft;0.436484;p004;
upperLegLeft;0.37582;p004;
upperLegRight;0.37305;p004;
lowerLegRight;0.433445;p004;
forearmLeft;0.327644;p004;
upperarmLeft;0.288242;p004;
shoulderHalfLeft;0.223612;p004;
neck;0.0933034;p004;
shoulderHalfRight;0.225635;p004;
upperarmRight;0.281744;p004;
forearmRight;0.313182;p004;
shoulder;0.268631;p004;
upperBody;0.291454;p004;
hip;0.165508;p004;
lowerBody;0.408367;p004;
body;0.699806;p004;
lowerLegLeft;0.436509;p004;
upperLegLeft;0.375803;p004;
upperLegRight;0.373183;p004;
lowerLegRight;0.433349;p004;
forearmLeft;0.328391;p004;
upperarmLeft;0.288064;p004;
shoulderHalfLeft;0.22372;p004;
neck;0.0933021;p004;
shoulderHalfRight;0.225543;p004;
upperarmRight;0.281795;p004;
forearmRight;0.311896;p004;
shoulder;0.268769;p004;
upperBody;0.291447;p004;
hip;0.165518;p004;
lowerBody;0.408343;p004;
body;0.699775;p004;
lowerLegLeft;0.436477;p004;
upperLegLeft;0.375832;p004;
upperLegRight;0.373231;p004;
lowerLegRight;0.433362;p004;
forearmLeft;0.328828;p004;
upperarmLeft;0.287866;p004;
shoulderHalfLeft;0.223721;p004;
neck;0.0933014;p004;
shoulderHalfRight;0.225547;p004;
upperarmRight;0.281627;p004;
forearmRight;0.313739;p004;
shoulder;0.26878;p004;
upperBody;0.29144;p004;
hip;0.165492;p004;
lowerBody;0.408322;p004;
body;0.699748;p004;
lowerLegLeft;0.436475;p004;
upperLegLeft;0.375854;p004;
upperLegRight;0.373342;p004;
lowerLegRight;0.433309;p004;
forearmLeft;0.325086;p004;
upperarmLeft;0.287797;p004;
shoulderHalfLeft;0.223734;p004;
neck;0.0932931;p004;
shoulderHalfRight;0.225469;p004;
upperarmRight;0.281831;p004;
forearmRight;0.312182;p004;
shoulder;0.268749;p004;
upperBody;0.291418;p004;
hip;0.165517;p004;
lowerBody;0.408289;p004;
body;0.699693;p004;
lowerLegLeft;0.436497;p004;
upperLegLeft;0.375858;p004;
upperLegRight;0.37321;p004;
lowerLegRight;0.433486;p004;
forearmLeft;0.32675;p004;
upperarmLeft;0.287811;p004;
shoulderHalfLeft;0.223756;p004;
neck;0.0932894;p004;
shoulderHalfRight;0.225454;p004;
upperarmRight;0.281758;p004;
forearmRight;0.312965;p004;
shoulder;0.268766;p004;
upperBody;0.291409;p004;
hip;0.16553;p004;
lowerBody;0.408276;p004;
body;0.69967;p004;
lowerLegLeft;0.43649;p004;
upperLegLeft;0.375936;p004;
upperLegRight;0.373066;p004;
lowerLegRight;0.433611;p004;
forearmLeft;0.320633;p004;
upperarmLeft;0.28779;p004;
shoulderHalfLeft;0.223756;p004;
neck;0.0932871;p004;
shoulderHalfRight;0.225394;p004;
upperarmRight;0.281658;p004;
forearmRight;0.31297;p004;
shoulder;0.268694;p004;
upperBody;0.291404;p004;
hip;0.165533;p004;
lowerBody;0.40827;p004;
body;0.69966;p004;
lowerLegLeft;0.436498;p004;
upperLegLeft;0.37584;p004;
upperLegRight;0.373099;p004;
lowerLegRight;0.433608;p004;
forearmLeft;0.326925;p004;
upperarmLeft;0.287843;p004;
shoulderHalfLeft;0.223747;p004;
neck;0.0932862;p004;
shoulderHalfRight;0.22534;p004;
upperarmRight;0.281688;p004;
forearmRight;0.314353;p004;
shoulder;0.268675;p004;
upperBody;0.291399;p004;
hip;0.165525;p004;
lowerBody;0.408251;p004;
body;0.699635;p004;
lowerLegLeft;0.436486;p004;
upperLegLeft;0.375857;p004;
upperLegRight;0.373167;p004;
lowerLegRight;0.433591;p004;
forearmLeft;0.327335;p004;
upperarmLeft;0.287674;p004;
shoulderHalfLeft;0.223861;p004;
neck;0.0932856;p004;
shoulderHalfRight;0.225307;p004;
upperarmRight;0.281723;p004;
forearmRight;0.312878;p004;
shoulder;0.268855;p004;
upperBody;0.291395;p004;
hip;0.165513;p004;
lowerBody;0.40824;p004;
body;0.699621;p004;
lowerLegLeft;0.436492;p004;
upperLegLeft;0.375848;p004;
upperLegRight;0.373204;p004;
lowerLegRight;0.433621;p004;
forearmLeft;0.326726;p004;
upperarmLeft;0.28768;p004;
shoulderHalfLeft;0.223886;p004;
neck;0.0932839;p004;
shoulderHalfRight;0.225309;p004;
upperarmRight;0.28178;p004;
forearmRight;0.314374;p004;
shoulder;0.26886;p004;
upperBody;0.291389;p004;
hip;0.165491;p004;
lowerBody;0.408209;p004;
body;0.699583;p004;
lowerLegLeft;0.436435;p004;
upperLegLeft;0.375913;p004;
upperLegRight;0.373179;p004;
