feature;value;class;
body;0.657136;p009;
lowerLegLeft;0.418874;p009;
upperLegLeft;0.34105;p009;
upperLegRight;0.341862;p009;
lowerLegRight;0.420992;p009;
forearmLeft;0.352918;p009;
upperarmLeft;0.2689;p009;
shoulderHalfLeft;0.190269;p009;
neck;0.0875829;p009;
shoulderHalfRight;0.18932;p009;
upperarmRight;0.268891;p009;
forearmRight;0.299408;p009;
shoulder;0.239853;p009;
upperBody;0.27379;p009;
hip;0.155979;p009;
lowerBody;0.383395;p009;
body;0.657154;p009;
lowerLegLeft;0.418732;p009;
upperLegLeft;0.340967;p009;
upperLegRight;0.341837;p009;
lowerLegRight;0.421085;p009;
forearmLeft;0.352538;p009;
upperarmLeft;0.268915;p009;
shoulderHalfLeft;0.190292;p009;
neck;0.087599;p009;
shoulderHalfRight;0.189251;p009;
upperarmRight;0.268889;p009;
forearmRight;0.300749;p009;
shoulder;0.239885;p009;
upperBody;0.273825;p009;
hip;0.156001;p009;
lowerBody;0.383418;p009;
body;0.65721;p009;
lowerLegLeft;0.418538;p009;
upperLegLeft;0.34104;p009;
upperLegRight;0.341864;p009;
lowerLegRight;0.421081;p009;
forearmLeft;0.353257;p009;
upperarmLeft;0.268931;p009;
shoulderHalfLeft;0.1907;p009;
neck;0.0876477;p009;
shoulderHalfRight;0.191087;p009;
upperarmRight;0.268889;p009;
forearmRight;0.299966;p009;
shoulder;0.239989;p009;
upperBody;0.273959;p009;
hip;0.156016;p009;
lowerBody;0.383531;p009;
body;0.657467;p009;
lowerLegLeft;0.419101;p009;
upperLegLeft;0.340685;p009;
upperLegRight;0.341838;p009;
lowerLegRight;0.421063;p009;
forearmLeft;0.356471;p009;
upperarmLeft;0.268714;p009;
shoulderHalfLeft;0.187159;p009;
neck;0.0876442;p009;
shoulderHalfRight;0.193422;p009;
upperarmRight;0.268705;p009;
forearmRight;0.300998;p009;
shoulder;0.234381;p009;
upperBody;0.273935;p009;
hip;0.156018;p009;
lowerBody;0.383517;p009;
body;0.657424;p009;
lowerLegLeft;0.418915;p009;
upperLegLeft;0.340686;p009;
upperLegRight;0.341786;p009;
lowerLegRight;0.421091;p009;
forearmLeft;0.3573;p009;
upperarmLeft;0.268754;p009;
shoulderHalfLeft;0.187513;p009;
neck;0.0876348;p009;
shoulderHalfRight;0.193124;p009;
upperarmRight;0.268713;p009;
forearmRight;0.300232;p009;
shoulder;0.235813;p009;
upperBody;0.273899;p009;
hip;0.156022;p009;
lowerBody;0.383484;p009;
body;0.65735;p009;
lowerLegLeft;0.41841;p009;
upperLegLeft;0.340654;p009;
upperLegRight;0.341782;p009;
lowerLegRight;0.420839;p009;
forearmLeft;0.356611;p009;
upperarmLeft;0.268699;p009;
shoulderHalfLeft;0.185998;p009;
neck;0.0875877;p009;
shoulderHalfRight;0.193992;p009;
upperarmRight;0.268643;p009;
forearmRight;0.299203;p009;
shoulder;0.234374;p009;
upperBody;0.273776;p009;
hip;0.156016;p009;
lowerBody;0.383404;p009;
body;0.657144;p009;
lowerLegLeft;0.418471;p009;
upperLegLeft;0.34063;p009;
upperLegRight;0.341735;p009;
lowerLegRight;0.420722;p009;
forearmLeft;0.358149;p009;
upperarmLeft;0.268631;p009;
shoulderHalfLeft;0.184744;p009;
neck;0.087586;p009;
shoulderHalfRight;0.194819;p009;
upperarmRight;0.26858;p009;
forearmRight;0.297305;p009;
shoulder;0.232793;p009;
upperBody;0.273754;p009;
hip;0.156021;p009;
lowerBody;0.38336;p009;
body;0.657076;p009;
lowerLegLeft;0.41871;p009;
upperLegLeft;0.340341;p009;
upperLegRight;0.341666;p009;
lowerLegRight;0.420894;p009;
forearmLeft;0.358475;p009;
upperarmLeft;0.2686;p009;
shoulderHalfLeft;0.184624;p009;
neck;0.0876402;p009;
shoulderHalfRight;0.19521;p009;
upperarmRight;0.268544;p009;
forearmRight;0.298389;p009;
shoulder;0.232108;p009;
upperBody;0.273885;p009;
hip;0.15603;p009;
lowerBody;0.383471;p009;
body;0.657317;p009;
lowerLegLeft;0.418731;p009;
upperLegLeft;0.340281;p009;
upperLegRight;0.341529;p009;
lowerLegRight;0.421063;p009;
forearmLeft;0.359449;p009;
upperarmLeft;0.268587;p009;
shoulderHalfLeft;0.183968;p009;
neck;0.0876217;p009;
shoulderHalfRight;0.19493;p009;
upperarmRight;0.268526;p009;
forearmRight;0.296709;p009;
shoulder;0.231398;p009;
upperBody;0.273838;p009;
hip;0.15604;p009;
lowerBody;0.383437;p009;
body;0.657236;p009;
lowerLegLeft;0.416971;p009;
upperLegLeft;0.340326;p009;
upperLegRight;0.34144;p009;
lowerLegRight;0.421395;p009;
forearmLeft;0.360017;p009;
upperarmLeft;0.268572;p009;
shoulderHalfLeft;0.183661;p009;
neck;0.0876384;p009;
shoulderHalfRight;0.195519;p009;
upperarmRight;0.268504;p009;
forearmRight;0.299736;p009;
shoulder;0.23086;p009;
upperBody;0.273894;p009;
hip;0.156072;p009;
lowerBody;0.383522;p009;
body;0.657377;p009;
lowerLegLeft;0.417117;p009;
upperLegLeft;0.340153;p009;
upperLegRight;0.341388;p009;
lowerLegRight;0.421128;p009;
forearmLeft;0.361584;p009;
upperarmLeft;0.268574;p009;
shoulderHalfLeft;0.183398;p009;
neck;0.0876286;p009;
shoulderHalfRight;0.195924;p009;
upperarmRight;0.268484;p009;
forearmRight;0.298442;p009;
shoulder;0.230786;p009;
upperBody;0.273864;p009;
hip;0.156094;p009;
lowerBody;0.383486;p009;
body;0.657311;p009;
lowerLegLeft;0.417254;p009;
upperLegLeft;0.340119;p009;
upperLegRight;0.341158;p009;
lowerLegRight;0.421527;p009;
forearmLeft;0.360498;p009;
upperarmLeft;0.268569;p009;
shoulderHalfLeft;0.182788;p009;
neck;0.0875845;p009;
shoulderHalfRight;0.196066;p009;
upperarmRight;0.268485;p009;
forearmRight;0.299044;p009;
shoulder;0.230677;p009;
upperBody;0.273749;p009;
hip;0.156111;p009;
lowerBody;0.383385;p009;
body;0.657094;p009;
lowerLegLeft;0.417218;p009;
upperLegLeft;0.340273;p009;
upperLegRight;0.341037;p009;
lowerLegRight;0.421785;p009;
forearmLeft;0.361229;p009;
upperarmLeft;0.268562;p009;
shoulderHalfLeft;0.182461;p009;
neck;0.0875944;p009;
shoulderHalfRight;0.19646;p009;
upperarmRight;0.268479;p009;
forearmRight;0.298517;p009;
shoulder;0.230379;p009;
upperBody;0.273779;p009;
hip;0.156128;p009;
lowerBody;0.383423;p009;
body;0.657163;p009;
lowerLegLeft;0.41742;p009;
upperLegLeft;0.339927;p009;
upperLegRight;0.340742;p009;
lowerLegRight;0.421977;p009;
forearmLeft;0.362412;p009;
upperarmLeft;0.268569;p009;
shoulderHalfLeft;0.18239;p009;
neck;0.0875978;p009;
shoulderHalfRight;0.196488;p009;
upperarmRight;0.268489;p009;
forearmRight;0.299037;p009;
shoulder;0.230114;p009;
upperBody;0.273795;p009;
hip;0.156013;p009;
lowerBody;0.383452;p009;
body;0.657208;p009;
lowerLegLeft;0.41744;p009;
upperLegLeft;0.339878;p009;
upperLegRight;0.340255;p009;
lowerLegRight;0.422479;p009;
forearmLeft;0.362084;p009;
upperarmLeft;0.268574;p009;
shoulderHalfLeft;0.182172;p009;
neck;0.0875909;p009;
shoulderHalfRight;0.196635;p009;
upperarmRight;0.268465;p009;
forearmRight;0.297914;p009;
shoulder;0.22984;p009;
upperBody;0.273772;p009;
hip;0.155925;p009;
lowerBody;0.383417;p009;
body;0.657151;p009;
lowerLegLeft;0.417407;p009;
upperLegLeft;0.339232;p009;
upperLegRight;0.339738;p009;
lowerLegRight;0.422817;p009;
forearmLeft;0.362373;p009;
upperarmLeft;0.268584;p009;
shoulderHalfLeft;0.182126;p009;
neck;0.0876145;p009;
shoulderHalfRight;0.196802;p009;
upperarmRight;0.268446;p009;
forearmRight;0.298232;p009;
shoulder;0.229405;p009;
upperBody;0.273854;p009;
hip;0.155928;p009;
lowerBody;0.383591;p009;
body;0.657406;p009;
lowerLegLeft;0.417303;p009;
upperLegLeft;0.339162;p009;
upperLegRight;0.339574;p009;
lowerLegRight;0.422919;p009;
forearmLeft;0.362294;p009;
upperarmLeft;0.26858;p009;
shoulderHalfLeft;0.181581;p009;
neck;0.0876376;p009;
shoulderHalfRight;0.197151;p009;
upperarmRight;0.268443;p009;
forearmRight;0.297772;p009;
shoulder;0.229242;p009;
upperBody;0.273915;p009;
hip;0.155932;p009;
lowerBody;0.383644;p009;
body;0.657519;p009;
lowerLegLeft;0.41744;p009;
upperLegLeft;0.338963;p009;
upperLegRight;0.339537;p009;
lowerLegRight;0.422667;p009;
forearmLeft;0.362343;p009;
upperarmLeft;0.268581;p009;
shoulderHalfLeft;0.181129;p009;
neck;0.0876483;p009;
shoulderHalfRight;0.197201;p009;
upperarmRight;0.268431;p009;
forearmRight;0.298283;p009;
shoulder;0.228644;p009;
upperBody;0.273947;p009;
hip;0.155926;p009;
lowerBody;0.383683;p009;
body;0.657591;p009;
lowerLegLeft;0.416871;p009;
upperLegLeft;0.338907;p009;
upperLegRight;0.33956;p009;
lowerLegRight;0.422627;p009;
forearmLeft;0.362261;p009;
upperarmLeft;0.268588;p009;
shoulderHalfLeft;0.180522;p009;
neck;0.08766;p009;
shoulderHalfRight;0.197515;p009;
upperarmRight;0.26841;p009;
forearmRight;0.297666;p009;
shoulder;0.228394;p009;
upperBody;0.273975;p009;
hip;0.155823;p009;
lowerBody;0.383702;p009;
body;0.657637;p009;
lowerLegLeft;0.416612;p009;
upperLegLeft;0.338944;p009;
upperLegRight;0.339512;p009;
lowerLegRight;0.422771;p009;
forearmLeft;0.362301;p009;
upperarmLeft;0.268595;p009;
shoulderHalfLeft;0.179205;p009;
neck;0.0875342;p009;
shoulderHalfRight;0.196757;p009;
upperarmRight;0.268416;p009;
forearmRight;0.299254;p009;
shoulder;0.227938;p009;
upperBody;0.273639;p009;
hip;0.155852;p009;
lowerBody;0.383374;p009;
body;0.656973;p009;
lowerLegLeft;0.416486;p009;
upperLegLeft;0.338838;p009;
upperLegRight;0.339332;p009;
lowerLegRight;0.422861;p009;
forearmLeft;0.362109;p009;
upperarmLeft;0.268592;p009;
shoulderHalfLeft;0.179063;p009;
neck;0.0875462;p009;
shoulderHalfRight;0.19674;p009;
upperarmRight;0.268409;p009;
forearmRight;0.298656;p009;
shoulder;0.227419;p009;
upperBody;0.273676;p009;
hip;0.155883;p009;
lowerBody;0.383413;p009;
body;0.657049;p009;
lowerLegLeft;0.417888;p009;
upperLegLeft;0.338802;p009;
upperLegRight;0.339362;p009;
lowerLegRight;0.422908;p009;
forearmLeft;0.363091;p009;
upperarmLeft;0.268589;p009;
shoulderHalfLeft;0.178347;p009;
neck;0.0875425;p009;
shoulderHalfRight;0.196688;p009;
upperarmRight;0.268401;p009;
forearmRight;0.297565;p009;
shoulder;0.227125;p009;
upperBody;0.273653;p009;
hip;0.155877;p009;
lowerBody;0.383362;p009;
body;0.656974;p009;
lowerLegLeft;0.418358;p009;
upperLegLeft;0.338624;p009;
upperLegRight;0.338994;p009;
lowerLegRight;0.423279;p009;
forearmLeft;0.363443;p009;
upperarmLeft;0.268579;p009;
shoulderHalfLeft;0.178341;p009;
neck;0.0875793;p009;
shoulderHalfRight;0.196734;p009;
upperarmRight;0.268374;p009;
forearmRight;0.297061;p009;
shoulder;0.226299;p009;
upperBody;0.273722;p009;
hip;0.155844;p009;
lowerBody;0.38347;p009;
body;0.657151;p009;
lowerLegLeft;0.418375;p009;
upperLegLeft;0.338311;p009;
upperLegRight;0.338835;p009;
lowerLegRight;0.423295;p009;
forearmLeft;0.362875;p009;
upperarmLeft;0.268581;p009;
shoulderHalfLeft;0.178486;p009;
neck;0.0876249;p009;
shoulderHalfRight;0.197013;p009;
upperarmRight;0.268379;p009;
forearmRight;0.299505;p009;
shoulder;0.226416;p009;
upperBody;0.273843;p009;
hip;0.155886;p009;
lowerBody;0.383605;p009;
body;0.657406;p009;
lowerLegLeft;0.418144;p009;
upperLegLeft;0.33835;p009;
upperLegRight;0.338815;p009;
lowerLegRight;0.42344;p009;
forearmLeft;0.363849;p009;
upperarmLeft;0.268578;p009;
shoulderHalfLeft;0.178195;p009;
neck;0.0875951;p009;
shoulderHalfRight;0.196967;p009;
upperarmRight;0.268361;p009;
forearmRight;0.298161;p009;
shoulder;0.226332;p009;
upperBody;0.273756;p009;
hip;0.155892;p009;
lowerBody;0.383483;p009;
body;0.657199;p009;
lowerLegLeft;0.418573;p009;
upperLegLeft;0.338286;p009;
upperLegRight;0.338711;p009;
lowerLegRight;0.423397;p009;
forearmLeft;0.362207;p009;
upperarmLeft;0.268577;p009;
shoulderHalfLeft;0.178265;p009;
neck;0.0876274;p009;
shoulderHalfRight;0.197252;p009;
upperarmRight;0.268366;p009;
forearmRight;0.298298;p009;
shoulder;0.226656;p009;
upperBody;0.273848;p009;
hip;0.155829;p009;
lowerBody;0.383585;p009;
body;0.657393;p009;
lowerLegLeft;0.418123;p009;
upperLegLeft;0.338258;p009;
upperLegRight;0.338486;p009;
lowerLegRight;0.423577;p009;
forearmLeft;0.363736;p009;
upperarmLeft;0.268569;p009;
shoulderHalfLeft;0.178245;p009;
neck;0.0876133;p009;
shoulderHalfRight;0.197325;p009;
upperarmRight;0.268369;p009;
forearmRight;0.299183;p009;
shoulder;0.226998;p009;
upperBody;0.273808;p009;
hip;0.155841;p009;
lowerBody;0.383526;p009;
body;0.657293;p009;
lowerLegLeft;0.418481;p009;
upperLegLeft;0.338277;p009;
upperLegRight;0.338388;p009;
lowerLegRight;0.423543;p009;
forearmLeft;0.363532;p009;
upperarmLeft;0.268567;p009;
shoulderHalfLeft;0.178163;p009;
neck;0.0876144;p009;
shoulderHalfRight;0.197458;p009;
upperarmRight;0.268363;p009;
forearmRight;0.298975;p009;
shoulder;0.227036;p009;
upperBody;0.273817;p009;
hip;0.155803;p009;
lowerBody;0.383537;p009;
body;0.657314;p009;
lowerLegLeft;0.418386;p009;
upperLegLeft;0.338289;p009;
upperLegRight;0.338251;p009;
lowerLegRight;0.423775;p009;
forearmLeft;0.363383;p009;
upperarmLeft;0.268569;p009;
shoulderHalfLeft;0.177765;p009;
neck;0.0876133;p009;
shoulderHalfRight;0.197555;p009;
upperarmRight;0.268358;p009;
forearmRight;0.298355;p009;
shoulder;0.226861;p009;
upperBody;0.273815;p009;
hip;0.155768;p009;
lowerBody;0.383529;p009;
body;0.657303;p009;
lowerLegLeft;0.41823;p009;
upperLegLeft;0.338282;p009;
upperLegRight;0.338221;p009;
lowerLegRight;0.423758;p009;
forearmLeft;0.363584;p009;
upperarmLeft;0.268569;p009;
shoulderHalfLeft;0.177891;p009;
neck;0.0876325;p009;
shoulderHalfRight;0.197802;p009;
upperarmRight;0.268356;p009;
forearmRight;0.298771;p009;
shoulder;0.226957;p009;
upperBody;0.273866;p009;
hip;0.155771;p009;
lowerBody;0.383571;p009;
body;0.657397;p009;
lowerLegLeft;0.418496;p009;
upperLegLeft;0.338371;p009;
upperLegRight;0.338189;p009;
lowerLegRight;0.423719;p009;
forearmLeft;0.362874;p009;
upperarmLeft;0.268565;p009;
shoulderHalfLeft;0.178113;p009;
neck;0.0876451;p009;
shoulderHalfRight;0.197837;p009;
upperarmRight;0.268372;p009;
forearmRight;0.299595;p009;
shoulder;0.22737;p009;
upperBody;0.273909;p009;
hip;0.155876;p009;
lowerBody;0.383629;p009;
body;0.657499;p009;
lowerLegLeft;0.417904;p009;
upperLegLeft;0.338145;p009;
upperLegRight;0.338043;p009;
lowerLegRight;0.423644;p009;
forearmLeft;0.362897;p009;
upperarmLeft;0.268562;p009;
shoulderHalfLeft;0.177715;p009;
neck;0.0876413;p009;
shoulderHalfRight;0.197931;p009;
upperarmRight;0.268376;p009;
forearmRight;0.298797;p009;
shoulder;0.227314;p009;
upperBody;0.2739;p009;
hip;0.155869;p009;
lowerBody;0.383616;p009;
body;0.657477;p009;
lowerLegLeft;0.417815;p009;
upperLegLeft;0.33817;p009;
upperLegRight;0.337902;p009;
lowerLegRight;0.423573;p009;
forearmLeft;0.363843;p009;
upperarmLeft;0.268552;p009;
shoulderHalfLeft;0.17717;p009;
neck;0.0876545;p009;
shoulderHalfRight;0.19807;p009;
upperarmRight;0.268374;p009;
forearmRight;0.298208;p009;
shoulder;0.226553;p009;
upperBody;0.273938;p009;
hip;0.155844;p009;
lowerBody;0.383658;p009;
body;0.657558;p009;
lowerLegLeft;0.417631;p009;
upperLegLeft;0.338153;p009;
upperLegRight;0.337611;p009;
lowerLegRight;0.423622;p009;
forearmLeft;0.36286;p009;
upperarmLeft;0.268541;p009;
shoulderHalfLeft;0.177043;p009;
neck;0.0876815;p009;
shoulderHalfRight;0.198362;p009;
upperarmRight;0.268369;p009;
forearmRight;0.299032;p009;
shoulder;0.226298;p009;
upperBody;0.274014;p009;
hip;0.155809;p009;
lowerBody;0.383745;p009;
body;0.65772;p009;
lowerLegLeft;0.41741;p009;
upperLegLeft;0.33824;p009;
upperLegRight;0.337597;p009;
lowerLegRight;0.423886;p009;
forearmLeft;0.363186;p009;
upperarmLeft;0.268529;p009;
shoulderHalfLeft;0.177115;p009;
neck;0.0877085;p009;
shoulderHalfRight;0.198501;p009;
upperarmRight;0.268352;p009;
forearmRight;0.297535;p009;
shoulder;0.226085;p009;
upperBody;0.274085;p009;
hip;0.155818;p009;
lowerBody;0.383804;p009;
body;0.657849;p009;
lowerLegLeft;0.416702;p009;
upperLegLeft;0.338053;p009;
upperLegRight;0.337604;p009;
lowerLegRight;0.424041;p009;
forearmLeft;0.362794;p009;
upperarmLeft;0.26851;p009;
shoulderHalfLeft;0.177531;p009;
neck;0.0876787;p009;
shoulderHalfRight;0.198232;p009;
upperarmRight;0.268339;p009;
forearmRight;0.298945;p009;
shoulder;0.22623;p009;
upperBody;0.274012;p009;
hip;0.155828;p009;
lowerBody;0.383737;p009;
body;0.657711;p009;
lowerLegLeft;0.41674;p009;
upperLegLeft;0.337985;p009;
upperLegRight;0.337476;p009;
lowerLegRight;0.424256;p009;
forearmLeft;0.362719;p009;
upperarmLeft;0.268499;p009;
shoulderHalfLeft;0.178016;p009;
neck;0.0876782;p009;
shoulderHalfRight;0.198409;p009;
upperarmRight;0.268331;p009;
forearmRight;0.298919;p009;
shoulder;0.226724;p009;
upperBody;0.274013;p009;
hip;0.155831;p009;
lowerBody;0.383742;p009;
body;0.657716;p009;
lowerLegLeft;0.416827;p009;
upperLegLeft;0.33785;p009;
upperLegRight;0.337679;p009;
lowerLegRight;0.424042;p009;
forearmLeft;0.360897;p009;
upperarmLeft;0.268489;p009;
shoulderHalfLeft;0.178079;p009;
neck;0.0876725;p009;
shoulderHalfRight;0.198434;p009;
upperarmRight;0.26832;p009;
forearmRight;0.299118;p009;
shoulder;0.226723;p009;
upperBody;0.273998;p009;
hip;0.155845;p009;
lowerBody;0.383722;p009;
body;0.657681;p009;
lowerLegLeft;0.41658;p009;
upperLegLeft;0.337855;p009;
upperLegRight;0.337648;p009;
lowerLegRight;0.423426;p009;
forearmLeft;0.361056;p009;
upperarmLeft;0.268479;p009;
shoulderHalfLeft;0.178295;p009;
neck;0.0876611;p009;
shoulderHalfRight;0.198604;p009;
upperarmRight;0.268314;p009;
forearmRight;0.298478;p009;
shoulder;0.227237;p009;
upperBody;0.273967;p009;
hip;0.155835;p009;
lowerBody;0.383691;p009;
body;0.657619;p009;
lowerLegLeft;0.416421;p009;
upperLegLeft;0.337851;p009;
upperLegRight;0.337462;p009;
lowerLegRight;0.423741;p009;
forearmLeft;0.363363;p009;
upperarmLeft;0.268472;p009;
shoulderHalfLeft;0.178323;p009;
neck;0.08767;p009;
shoulderHalfRight;0.198756;p009;
upperarmRight;0.268309;p009;
forearmRight;0.299471;p009;
shoulder;0.227425;p009;
upperBody;0.273991;p009;
hip;0.155846;p009;
lowerBody;0.383709;p009;
body;0.65766;p009;
lowerLegLeft;0.416358;p009;
upperLegLeft;0.337851;p009;
upperLegRight;0.337312;p009;
lowerLegRight;0.424079;p009;
forearmLeft;0.361327;p009;
upperarmLeft;0.268469;p009;
shoulderHalfLeft;0.178338;p009;
neck;0.087664;p009;
shoulderHalfRight;0.198928;p009;
upperarmRight;0.268306;p009;
forearmRight;0.299712;p009;
shoulder;0.227521;p009;
upperBody;0.273978;p009;
hip;0.155832;p009;
lowerBody;0.383705;p009;
body;0.657644;p009;
lowerLegLeft;0.415858;p009;
upperLegLeft;0.337835;p009;
upperLegRight;0.337323;p009;
