feature;value;class;
hip;0.159219;p004;
lowerBody;0.366313;p004;
body;0.635625;p004;
lowerLegLeft;0.481839;p004;
upperLegLeft;0.37528;p004;
upperLegRight;0.378489;p004;
lowerLegRight;0.477583;p004;
forearmLeft;0.321219;p004;
upperarmLeft;0.291728;p004;
shoulderHalfLeft;0.194748;p004;
neck;0.0882269;p004;
shoulderHalfRight;0.180491;p004;
upperarmRight;0.295195;p004;
forearmRight;0.308919;p004;
shoulder;0.282221;p004;
upperBody;0.269488;p004;
hip;0.159261;p004;
lowerBody;0.366345;p004;
body;0.635775;p004;
lowerLegLeft;0.480833;p004;
upperLegLeft;0.375289;p004;
upperLegRight;0.37867;p004;
lowerLegRight;0.477781;p004;
forearmLeft;0.320468;p004;
upperarmLeft;0.294142;p004;
shoulderHalfLeft;0.194856;p004;
neck;0.0882623;p004;
shoulderHalfRight;0.180333;p004;
upperarmRight;0.295206;p004;
forearmRight;0.305968;p004;
shoulder;0.281689;p004;
upperBody;0.269563;p004;
hip;0.159409;p004;
lowerBody;0.366445;p004;
body;0.635952;p004;
lowerLegLeft;0.480145;p004;
upperLegLeft;0.376151;p004;
upperLegRight;0.378359;p004;
lowerLegRight;0.47837;p004;
forearmLeft;0.318578;p004;
upperarmLeft;0.296408;p004;
shoulderHalfLeft;0.195727;p004;
neck;0.088137;p004;
shoulderHalfRight;0.178901;p004;
upperarmRight;0.295295;p004;
forearmRight;0.307967;p004;
shoulder;0.281735;p004;
upperBody;0.269348;p004;
hip;0.159226;p004;
lowerBody;0.366201;p004;
body;0.635493;p004;
lowerLegLeft;0.479893;p004;
upperLegLeft;0.376517;p004;
upperLegRight;0.378737;p004;
lowerLegRight;0.4782;p004;
forearmLeft;0.318929;p004;
upperarmLeft;0.296253;p004;
shoulderHalfLeft;0.195079;p004;
neck;0.0887145;p004;
shoulderHalfRight;0.179261;p004;
upperarmRight;0.295215;p004;
forearmRight;0.312342;p004;
shoulder;0.277511;p004;
upperBody;0.270848;p004;
hip;0.158434;p004;
lowerBody;0.36742;p004;
body;0.638214;p004;
lowerLegLeft;0.480288;p004;
upperLegLeft;0.376113;p004;
upperLegRight;0.378921;p004;
lowerLegRight;0.472942;p004;
forearmLeft;0.315497;p004;
upperarmLeft;0.296276;p004;
shoulderHalfLeft;0.19472;p004;
neck;0.0887217;p004;
shoulderHalfRight;0.179978;p004;
upperarmRight;0.295229;p004;
forearmRight;0.311021;p004;
shoulder;0.276591;p004;
upperBody;0.270896;p004;
hip;0.15843;p004;
lowerBody;0.367804;p004;
body;0.638646;p004;
lowerLegLeft;0.479831;p004;
upperLegLeft;0.375502;p004;
upperLegRight;0.378602;p004;
lowerLegRight;0.467966;p004;
forearmLeft;0.312867;p004;
upperarmLeft;0.290323;p004;
shoulderHalfLeft;0.19411;p004;
neck;0.0886728;p004;
shoulderHalfRight;0.180375;p004;
upperarmRight;0.295222;p004;
forearmRight;0.313294;p004;
shoulder;0.276571;p004;
upperBody;0.270791;p004;
hip;0.158497;p004;
lowerBody;0.367756;p004;
body;0.638492;p004;
lowerLegLeft;0.479575;p004;
upperLegLeft;0.375629;p004;
upperLegRight;0.37861;p004;
lowerLegRight;0.470669;p004;
forearmLeft;0.314779;p004;
upperarmLeft;0.291444;p004;
shoulderHalfLeft;0.192212;p004;
neck;0.0882281;p004;
shoulderHalfRight;0.178198;p004;
upperarmRight;0.295195;p004;
forearmRight;0.309402;p004;
shoulder;0.275724;p004;
upperBody;0.269834;p004;
hip;0.158648;p004;
lowerBody;0.367093;p004;
body;0.636867;p004;
lowerLegLeft;0.478187;p004;
upperLegLeft;0.37687;p004;
upperLegRight;0.378722;p004;
lowerLegRight;0.47093;p004;
forearmLeft;0.320409;p004;
upperarmLeft;0.296488;p004;
shoulderHalfLeft;0.19034;p004;
neck;0.0881927;p004;
shoulderHalfRight;0.178644;p004;
upperarmRight;0.295184;p004;
forearmRight;0.311472;p004;
shoulder;0.274746;p004;
upperBody;0.269744;p004;
hip;0.158677;p004;
lowerBody;0.367081;p004;
body;0.636765;p004;
lowerLegLeft;0.477431;p004;
upperLegLeft;0.377427;p004;
upperLegRight;0.378669;p004;
lowerLegRight;0.471283;p004;
forearmLeft;0.321534;p004;
upperarmLeft;0.296458;p004;
shoulderHalfLeft;0.193126;p004;
neck;0.0886182;p004;
shoulderHalfRight;0.181343;p004;
upperarmRight;0.295147;p004;
forearmRight;0.314771;p004;
shoulder;0.274854;p004;
upperBody;0.270623;p004;
hip;0.158768;p004;
lowerBody;0.367383;p004;
body;0.637971;p004;
lowerLegLeft;0.480774;p004;
upperLegLeft;0.374536;p004;
upperLegRight;0.378892;p004;
lowerLegRight;0.471972;p004;
forearmLeft;0.320603;p004;
upperarmLeft;0.296446;p004;
shoulderHalfLeft;0.192019;p004;
neck;0.0885215;p004;
shoulderHalfRight;0.179746;p004;
upperarmRight;0.295151;p004;
forearmRight;0.319905;p004;
shoulder;0.274085;p004;
upperBody;0.270486;p004;
hip;0.158709;p004;
lowerBody;0.367326;p004;
body;0.637767;p004;
lowerLegLeft;0.481087;p004;
upperLegLeft;0.374831;p004;
upperLegRight;0.378709;p004;
lowerLegRight;0.471917;p004;
forearmLeft;0.315863;p004;
upperarmLeft;0.29645;p004;
shoulderHalfLeft;0.192291;p004;
neck;0.0883618;p004;
shoulderHalfRight;0.178945;p004;
upperarmRight;0.295103;p004;
forearmRight;0.317809;p004;
shoulder;0.273793;p004;
upperBody;0.270219;p004;
hip;0.158696;p004;
lowerBody;0.367207;p004;
body;0.637383;p004;
lowerLegLeft;0.480976;p004;
upperLegLeft;0.37466;p004;
upperLegRight;0.378532;p004;
lowerLegRight;0.473502;p004;
forearmLeft;0.331723;p004;
upperarmLeft;0.296436;p004;
shoulderHalfLeft;0.191979;p004;
neck;0.0883821;p004;
shoulderHalfRight;0.180472;p004;
upperarmRight;0.295121;p004;
forearmRight;0.312487;p004;
shoulder;0.275016;p004;
upperBody;0.270292;p004;
hip;0.158643;p004;
lowerBody;0.367363;p004;
body;0.637611;p004;
lowerLegLeft;0.480545;p004;
upperLegLeft;0.374642;p004;
upperLegRight;0.378617;p004;
lowerLegRight;0.473475;p004;
forearmLeft;0.326661;p004;
upperarmLeft;0.292567;p004;
shoulderHalfLeft;0.189596;p004;
neck;0.0881455;p004;
shoulderHalfRight;0.179179;p004;
upperarmRight;0.295117;p004;
forearmRight;0.315174;p004;
shoulder;0.275489;p004;
upperBody;0.269668;p004;
hip;0.158618;p004;
lowerBody;0.36698;p004;
body;0.636589;p004;
lowerLegLeft;0.480101;p004;
upperLegLeft;0.374988;p004;
upperLegRight;0.378688;p004;
lowerLegRight;0.473569;p004;
forearmLeft;0.328534;p004;
upperarmLeft;0.286893;p004;
shoulderHalfLeft;0.190093;p004;
neck;0.0882559;p004;
shoulderHalfRight;0.178948;p004;
upperarmRight;0.295083;p004;
forearmRight;0.323944;p004;
shoulder;0.274688;p004;
upperBody;0.269834;p004;
hip;0.15849;p004;
lowerBody;0.366991;p004;
body;0.636766;p004;
lowerLegLeft;0.480247;p004;
upperLegLeft;0.375195;p004;
upperLegRight;0.378806;p004;
lowerLegRight;0.473108;p004;
forearmLeft;0.320219;p004;
upperarmLeft;0.293245;p004;
shoulderHalfLeft;0.190795;p004;
neck;0.0884595;p004;
shoulderHalfRight;0.177424;p004;
upperarmRight;0.295116;p004;
forearmRight;0.329184;p004;
shoulder;0.271979;p004;
upperBody;0.270235;p004;
hip;0.158977;p004;
lowerBody;0.367581;p004;
body;0.637765;p004;
lowerLegLeft;0.48022;p004;
upperLegLeft;0.374656;p004;
upperLegRight;0.377888;p004;
lowerLegRight;0.474048;p004;
forearmLeft;0.32059;p004;
upperarmLeft;0.292692;p004;
shoulderHalfLeft;0.195389;p004;
neck;0.0884011;p004;
shoulderHalfRight;0.177795;p004;
upperarmRight;0.295195;p004;
forearmRight;0.322253;p004;
shoulder;0.276742;p004;
upperBody;0.270088;p004;
hip;0.158599;p004;
lowerBody;0.367425;p004;
body;0.637462;p004;
lowerLegLeft;0.480478;p004;
upperLegLeft;0.37465;p004;
upperLegRight;0.378059;p004;
lowerLegRight;0.473874;p004;
forearmLeft;0.324685;p004;
upperarmLeft;0.291136;p004;
shoulderHalfLeft;0.191899;p004;
neck;0.0884577;p004;
shoulderHalfRight;0.177008;p004;
upperarmRight;0.295187;p004;
forearmRight;0.310524;p004;
shoulder;0.272915;p004;
upperBody;0.270129;p004;
hip;0.158691;p004;
lowerBody;0.367306;p004;
body;0.63737;p004;
lowerLegLeft;0.480017;p004;
upperLegLeft;0.374525;p004;
upperLegRight;0.377906;p004;
lowerLegRight;0.466457;p004;
forearmLeft;0.325747;p004;
upperarmLeft;0.291396;p004;
shoulderHalfLeft;0.194474;p004;
neck;0.0891246;p004;
shoulderHalfRight;0.180176;p004;
upperarmRight;0.295151;p004;
forearmRight;0.314631;p004;
shoulder;0.273017;p004;
upperBody;0.271612;p004;
hip;0.158712;p004;
lowerBody;0.367835;p004;
body;0.639413;p004;
lowerLegLeft;0.479446;p004;
upperLegLeft;0.374664;p004;
upperLegRight;0.377788;p004;
lowerLegRight;0.473604;p004;
forearmLeft;0.316258;p004;
upperarmLeft;0.296497;p004;
shoulderHalfLeft;0.193364;p004;
neck;0.0889471;p004;
shoulderHalfRight;0.179442;p004;
upperarmRight;0.295124;p004;
forearmRight;0.316332;p004;
shoulder;0.272888;p004;
upperBody;0.27138;p004;
hip;0.158791;p004;
lowerBody;0.367811;p004;
body;0.639146;p004;
lowerLegLeft;0.480136;p004;
upperLegLeft;0.375912;p004;
upperLegRight;0.378393;p004;
lowerLegRight;0.473488;p004;
forearmLeft;0.320054;p004;
upperarmLeft;0.293748;p004;
shoulderHalfLeft;0.193487;p004;
neck;0.0889907;p004;
shoulderHalfRight;0.179372;p004;
upperarmRight;0.295146;p004;
forearmRight;0.314237;p004;
shoulder;0.272784;p004;
upperBody;0.271491;p004;
hip;0.158938;p004;
lowerBody;0.368152;p004;
body;0.639595;p004;
lowerLegLeft;0.479912;p004;
upperLegLeft;0.375552;p004;
upperLegRight;0.377926;p004;
lowerLegRight;0.473616;p004;
forearmLeft;0.316392;p004;
upperarmLeft;0.296308;p004;
shoulderHalfLeft;0.194357;p004;
neck;0.0887056;p004;
shoulderHalfRight;0.178186;p004;
upperarmRight;0.295183;p004;
forearmRight;0.316558;p004;
shoulder;0.273124;p004;
upperBody;0.271067;p004;
hip;0.158929;p004;
lowerBody;0.367827;p004;
body;0.638844;p004;
lowerLegLeft;0.479571;p004;
upperLegLeft;0.375187;p004;
upperLegRight;0.378631;p004;
lowerLegRight;0.476056;p004;
forearmLeft;0.315917;p004;
upperarmLeft;0.296321;p004;
shoulderHalfLeft;0.193777;p004;
neck;0.0887085;p004;
shoulderHalfRight;0.177968;p004;
upperarmRight;0.295184;p004;
forearmRight;0.321145;p004;
shoulder;0.273109;p004;
upperBody;0.271054;p004;
hip;0.158944;p004;
lowerBody;0.367844;p004;
body;0.638845;p004;
lowerLegLeft;0.479328;p004;
upperLegLeft;0.375093;p004;
upperLegRight;0.378488;p004;
lowerLegRight;0.475431;p004;
forearmLeft;0.329372;p004;
upperarmLeft;0.285597;p004;
shoulderHalfLeft;0.195008;p004;
neck;0.0888083;p004;
shoulderHalfRight;0.178486;p004;
upperarmRight;0.295212;p004;
forearmRight;0.311428;p004;
shoulder;0.273201;p004;
upperBody;0.271331;p004;
hip;0.158933;p004;
lowerBody;0.368226;p004;
body;0.639506;p004;
lowerLegLeft;0.479127;p004;
upperLegLeft;0.375737;p004;
upperLegRight;0.378439;p004;
lowerLegRight;0.47584;p004;
forearmLeft;0.324054;p004;
upperarmLeft;0.292015;p004;
shoulderHalfLeft;0.195244;p004;
neck;0.0888725;p004;
shoulderHalfRight;0.178636;p004;
upperarmRight;0.29521;p004;
forearmRight;0.312642;p004;
shoulder;0.273084;p004;
upperBody;0.271489;p004;
hip;0.158865;p004;
lowerBody;0.368365;p004;
body;0.639804;p004;
lowerLegLeft;0.479717;p004;
upperLegLeft;0.375556;p004;
upperLegRight;0.378601;p004;
lowerLegRight;0.475871;p004;
forearmLeft;0.331396;p004;
upperarmLeft;0.290963;p004;
shoulderHalfLeft;0.197306;p004;
neck;0.089231;p004;
shoulderHalfRight;0.181577;p004;
upperarmRight;0.295208;p004;
forearmRight;0.311205;p004;
shoulder;0.272228;p004;
upperBody;0.272425;p004;
hip;0.158556;p004;
lowerBody;0.368898;p004;
body;0.641297;p004;
lowerLegLeft;0.479688;p004;
upperLegLeft;0.375678;p004;
upperLegRight;0.377413;p004;
lowerLegRight;0.476938;p004;
forearmLeft;0.320569;p004;
upperarmLeft;0.290559;p004;
shoulderHalfLeft;0.196245;p004;
neck;0.0888038;p004;
shoulderHalfRight;0.18075;p004;
upperarmRight;0.295181;p004;
forearmRight;0.315137;p004;
shoulder;0.272486;p004;
upperBody;0.27173;p004;
hip;0.158638;p004;
lowerBody;0.368739;p004;
body;0.640432;p004;
lowerLegLeft;0.479773;p004;
upperLegLeft;0.376181;p004;
upperLegRight;0.377521;p004;
lowerLegRight;0.47694;p004;
forearmLeft;0.3328;p004;
upperarmLeft;0.296369;p004;
shoulderHalfLeft;0.195195;p004;
neck;0.0883969;p004;
shoulderHalfRight;0.180155;p004;
upperarmRight;0.295179;p004;
forearmRight;0.316159;p004;
shoulder;0.273096;p004;
upperBody;0.270805;p004;
hip;0.158666;p004;
lowerBody;0.368414;p004;
body;0.639172;p004;
lowerLegLeft;0.479942;p004;
upperLegLeft;0.376234;p004;
upperLegRight;0.377237;p004;
lowerLegRight;0.477492;p004;
forearmLeft;0.320676;p004;
upperarmLeft;0.296289;p004;
shoulderHalfLeft;0.194603;p004;
neck;0.0884496;p004;
shoulderHalfRight;0.182129;p004;
upperarmRight;0.295261;p004;
forearmRight;0.311833;p004;
shoulder;0.275396;p004;
upperBody;0.270869;p004;
hip;0.158733;p004;
lowerBody;0.368369;p004;
body;0.63919;p004;
lowerLegLeft;0.480369;p004;
upperLegLeft;0.376286;p004;
upperLegRight;0.377531;p004;
lowerLegRight;0.477224;p004;
forearmLeft;0.317448;p004;
upperarmLeft;0.293076;p004;
shoulderHalfLeft;0.194444;p004;
neck;0.0884297;p004;
shoulderHalfRight;0.180776;p004;
upperarmRight;0.295274;p004;
forearmRight;0.316897;p004;
shoulder;0.274962;p004;
upperBody;0.27072;p004;
hip;0.15866;p004;
lowerBody;0.368322;p004;
body;0.638988;p004;
lowerLegLeft;0.480365;p004;
upperLegLeft;0.375217;p004;
upperLegRight;0.376571;p004;
lowerLegRight;0.47706;p004;
forearmLeft;0.317541;p004;
upperarmLeft;0.296211;p004;
shoulderHalfLeft;0.194065;p004;
neck;0.0884529;p004;
shoulderHalfRight;0.180992;p004;
upperarmRight;0.295281;p004;
forearmRight;0.313597;p004;
shoulder;0.274534;p004;
upperBody;0.270746;p004;
hip;0.15814;p004;
lowerBody;0.368443;p004;
body;0.639133;p004;
lowerLegLeft;0.479693;p004;
upperLegLeft;0.375384;p004;
upperLegRight;0.3763;p004;
lowerLegRight;0.472656;p004;
forearmLeft;0.325228;p004;
upperarmLeft;0.295897;p004;
shoulderHalfLeft;0.193637;p004;
neck;0.0882468;p004;
shoulderHalfRight;0.18049;p004;
upperarmRight;0.295302;p004;
forearmRight;0.31112;p004;
shoulder;0.274281;p004;
upperBody;0.270237;p004;
hip;0.158052;p004;
lowerBody;0.368216;p004;
body;0.638392;p004;
lowerLegLeft;0.480586;p004;
upperLegLeft;0.374959;p004;
upperLegRight;0.376344;p004;
lowerLegRight;0.463855;p004;
forearmLeft;0.319519;p004;
upperarmLeft;0.296261;p004;
shoulderHalfLeft;0.194595;p004;
neck;0.088536;p004;
shoulderHalfRight;0.180413;p004;
upperarmRight;0.295314;p004;
forearmRight;0.312014;p004;
shoulder;0.273685;p004;
upperBody;0.270752;p004;
hip;0.157751;p004;
lowerBody;0.36843;p004;
body;0.639129;p004;
lowerLegLeft;0.478572;p004;
upperLegLeft;0.37461;p004;
upperLegRight;0.376498;p004;
lowerLegRight;0.464005;p004;
forearmLeft;0.314398;p004;
upperarmLeft;0.296296;p004;
shoulderHalfLeft;0.194073;p004;
neck;0.0885532;p004;
shoulderHalfRight;0.180814;p004;
upperarmRight;0.295299;p004;
forearmRight;0.308927;p004;
shoulder;0.273582;p004;
upperBody;0.270775;p004;
hip;0.157834;p004;
lowerBody;0.368553;p004;
body;0.639272;p004;
lowerLegLeft;0.478485;p004;
upperLegLeft;0.373879;p004;
upperLegRight;0.376459;p004;
lowerLegRight;0.472056;p004;
forearmLeft;0.315085;p004;
upperarmLeft;0.296322;p004;
shoulderHalfLeft;0.193961;p004;
neck;0.0885827;p004;
shoulderHalfRight;0.180715;p004;
upperarmRight;0.295306;p004;
forearmRight;0.322578;p004;
shoulder;0.273169;p004;
upperBody;0.270824;p004;
hip;0.15804;p004;
lowerBody;0.368684;p004;
body;0.639452;p004;
lowerLegLeft;0.478924;p004;
upperLegLeft;0.373718;p004;
upperLegRight;0.376344;p004;
lowerLegRight;0.47436;p004;
forearmLeft;0.317408;p004;
upperarmLeft;0.296267;p004;
shoulderHalfLeft;0.194054;p004;
neck;0.088616;p004;
shoulderHalfRight;0.174604;p004;
upperarmRight;0.295251;p004;
forearmRight;0.319142;p004;
shoulder;0.265018;p004;
upperBody;0.270903;p004;
hip;0.158018;p004;
lowerBody;0.368943;p004;
body;0.639791;p004;
lowerLegLeft;0.480325;p004;
upperLegLeft;0.371965;p004;
upperLegRight;0.376026;p004;
lowerLegRight;0.473761;p004;
forearmLeft;0.32717;p004;
upperarmLeft;0.296256;p004;
shoulderHalfLeft;0.193235;p004;
neck;0.0882315;p004;
shoulderHalfRight;0.174975;p004;
upperarmRight;0.295207;p004;
forearmRight;0.31535;p004;
shoulder;0.26673;p004;
upperBody;0.26998;p004;
hip;0.158227;p004;
lowerBody;0.368322;p004;
body;0.638237;p004;
lowerLegLeft;0.480545;p004;
upperLegLeft;0.372185;p004;
upperLegRight;0.37619;p004;
lowerLegRight;0.476367;p004;
forearmLeft;0.325761;p004;
upperarmLeft;0.296292;p004;
shoulderHalfLeft;0.193145;p004;
neck;0.0880071;p004;
shoulderHalfRight;0.174457;p004;
upperarmRight;0.295193;p004;
forearmRight;0.314623;p004;
shoulder;0.266465;p004;
upperBody;0.2694;p004;
hip;0.158028;p004;
lowerBody;0.367653;p004;
body;0.636994;p004;
lowerLegLeft;0.480171;p004;
upperLegLeft;0.372524;p004;
upperLegRight;0.376283;p004;
lowerLegRight;0.478409;p004;
forearmLeft;0.322654;p004;
upperarmLeft;0.296484;p004;
shoulderHalfLeft;0.193065;p004;
neck;0.0881592;p004;
shoulderHalfRight;0.174949;p004;
upperarmRight;0.295247;p004;
forearmRight;0.315656;p004;
shoulder;0.267303;p004;
upperBody;0.269648;p004;
hip;0.158091;p004;
lowerBody;0.367716;p004;
body;0.637305;p004;
lowerLegLeft;0.479984;p004;
upperLegLeft;0.372483;p004;
upperLegRight;0.376312;p004;
lowerLegRight;0.478606;p004;
forearmLeft;0.317799;p004;
upperarmLeft;0.29638;p004;
shoulderHalfLeft;0.196011;p004;
neck;0.0890525;p004;
shoulderHalfRight;0.180425;p004;
upperarmRight;0.295367;p004;
forearmRight;0.322212;p004;
shoulder;0.270449;p004;
upperBody;0.271435;p004;
hip;0.158717;p004;
lowerBody;0.368541;p004;
body;0.639948;p004;
lowerLegLeft;0.479684;p004;
upperLegLeft;0.373012;p004;
upperLegRight;0.376071;p004;
lowerLegRight;0.479966;p004;
forearmLeft;0.319554;p004;
upperarmLeft;0.296078;p004;
shoulderHalfLeft;0.197;p004;
neck;0.0893553;p004;
shoulderHalfRight;0.183306;p004;
upperarmRight;0.295365;p004;
forearmRight;0.323783;p004;
shoulder;0.27011;p004;
upperBody;0.272626;p004;
hip;0.158357;p004;
lowerBody;0.369567;p004;
body;0.642169;p004;
lowerLegLeft;0.480286;p004;
upperLegLeft;0.373335;p004;
upperLegRight;0.37636;p004;
lowerLegRight;0.479773;p004;
forearmLeft;0.330311;p004;
upperarmLeft;0.296493;p004;
shoulderHalfLeft;0.196863;p004;
neck;0.0893203;p004;
shoulderHalfRight;0.182821;p004;
upperarmRight;0.295398;p004;
forearmRight;0.322976;p004;
shoulder;0.270064;p004;
upperBody;0.272596;p004;
hip;0.158357;p004;
lowerBody;0.369581;p004;
body;0.642153;p004;
lowerLegLeft;0.480627;p004;
upperLegLeft;0.37333;p004;
upperLegRight;0.376652;p004;
lowerLegRight;0.478344;p004;
forearmLeft;0.318508;p004;
upperarmLeft;0.296527;p004;
shoulderHalfLeft;0.196528;p004;
neck;0.0893062;p004;
shoulderHalfRight;0.182414;p004;
upperarmRight;0.295383;p004;
forearmRight;0.325587;p004;
shoulder;0.269065;p004;
upperBody;0.272605;p004;
hip;0.158414;p004;
lowerBody;0.369612;p004;
body;0.642189;p004;
lowerLegLeft;0.481613;p004;
upperLegLeft;0.373276;p004;
upperLegRight;0.376508;p004;
lowerLegRight;0.478371;p004;
forearmLeft;0.31751;p004;
upperarmLeft;0.296391;p004;
shoulderHalfLeft;0.196005;p004;
neck;0.0891199;p004;
shoulderHalfRight;0.181369;p004;
upperarmRight;0.2954;p004;
forearmRight;0.320137;p004;
shoulder;0.269618;p004;
upperBody;0.272271;p004;
hip;0.158473;p004;
lowerBody;0.369466;p004;
body;0.641703;p004;
lowerLegLeft;0.481776;p004;
upperLegLeft;0.372967;p004;
upperLegRight;0.376639;p004;
