feature;value;class;
shoulderHalfRight;0.187312;p000;
upperarmRight;0.311618;p000;
forearmRight;0.376547;p000;
shoulder;0.179469;p000;
upperBody;0.289106;p000;
hip;0.14879;p000;
lowerBody;0.395329;p000;
body;0.684403;p000;
lowerLegLeft;0.481134;p000;
upperLegLeft;0.412804;p000;
upperLegRight;0.448449;p000;
lowerLegRight;0.470409;p000;
forearmLeft;0.381684;p000;
upperarmLeft;0.305509;p000;
shoulderHalfLeft;0.203994;p000;
neck;0.0943916;p000;
shoulderHalfRight;0.191338;p000;
upperarmRight;0.305378;p000;
forearmRight;0.374681;p000;
shoulder;0.202311;p000;
upperBody;0.29003;p000;
hip;0.148266;p000;
lowerBody;0.396295;p000;
body;0.686295;p000;
lowerLegLeft;0.459964;p000;
upperLegLeft;0.41578;p000;
upperLegRight;0.461374;p000;
lowerLegRight;0.42222;p000;
forearmLeft;0.384501;p000;
upperarmLeft;0.305322;p000;
shoulderHalfLeft;0.186179;p000;
neck;0.0937587;p000;
shoulderHalfRight;0.177849;p000;
upperarmRight;0.311171;p000;
forearmRight;0.37208;p000;
shoulder;0.195078;p000;
upperBody;0.287965;p000;
hip;0.149256;p000;
lowerBody;0.392881;p000;
body;0.680823;p000;
lowerLegLeft;0.464545;p000;
upperLegLeft;0.415763;p000;
upperLegRight;0.458931;p000;
lowerLegRight;0.406602;p000;
forearmLeft;0.38089;p000;
upperarmLeft;0.305331;p000;
shoulderHalfLeft;0.190197;p000;
neck;0.0937535;p000;
shoulderHalfRight;0.181795;p000;
upperarmRight;0.310165;p000;
forearmRight;0.373105;p000;
shoulder;0.204182;p000;
upperBody;0.288155;p000;
hip;0.151116;p000;
lowerBody;0.394073;p000;
body;0.682193;p000;
lowerLegLeft;0.472167;p000;
upperLegLeft;0.417394;p000;
upperLegRight;0.467742;p000;
lowerLegRight;0.410579;p000;
forearmLeft;0.396522;p000;
upperarmLeft;0.306711;p000;
shoulderHalfLeft;0.1929;p000;
neck;0.0946124;p000;
shoulderHalfRight;0.205203;p000;
upperarmRight;0.30967;p000;
forearmRight;0.346772;p000;
shoulder;0.207757;p000;
upperBody;0.290586;p000;
hip;0.155077;p000;
lowerBody;0.396894;p000;
body;0.687446;p000;
lowerLegLeft;0.486822;p000;
upperLegLeft;0.418259;p000;
upperLegRight;0.456533;p000;
lowerLegRight;0.403104;p000;
forearmLeft;0.384441;p000;
upperarmLeft;0.307626;p000;
shoulderHalfLeft;0.170597;p000;
neck;0.0937687;p000;
shoulderHalfRight;0.191556;p000;
upperarmRight;0.309538;p000;
forearmRight;0.370553;p000;
shoulder;0.197307;p000;
upperBody;0.287167;p000;
hip;0.149704;p000;
lowerBody;0.391618;p000;
body;0.678724;p000;
lowerLegLeft;0.520141;p000;
upperLegLeft;0.417675;p000;
upperLegRight;0.455522;p000;
lowerLegRight;0.40691;p000;
forearmLeft;0.3671;p000;
upperarmLeft;0.308476;p000;
shoulderHalfLeft;0.186739;p000;
neck;0.0944112;p000;
shoulderHalfRight;0.182993;p000;
upperarmRight;0.308595;p000;
forearmRight;0.370317;p000;
shoulder;0.202735;p000;
upperBody;0.289368;p000;
hip;0.148407;p000;
lowerBody;0.394387;p000;
body;0.68373;p000;
lowerLegLeft;0.474572;p000;
upperLegLeft;0.47467;p000;
upperLegRight;0.446992;p000;
lowerLegRight;0.417315;p000;
forearmLeft;0.363417;p000;
upperarmLeft;0.308072;p000;
shoulderHalfLeft;0.185936;p000;
neck;0.0930901;p000;
shoulderHalfRight;0.199784;p000;
upperarmRight;0.3076;p000;
forearmRight;0.362781;p000;
shoulder;0.22412;p000;
upperBody;0.285318;p000;
hip;0.1529;p000;
lowerBody;0.389039;p000;
body;0.674324;p000;
lowerLegLeft;0.582155;p000;
upperLegLeft;0.404761;p000;
upperLegRight;0.437042;p000;
lowerLegRight;0.420809;p000;
forearmLeft;0.35807;p000;
upperarmLeft;0.309883;p000;
shoulderHalfLeft;0.185716;p000;
neck;0.0940326;p000;
shoulderHalfRight;0.189302;p000;
upperarmRight;0.308006;p000;
forearmRight;0.367159;p000;
shoulder;0.202011;p000;
upperBody;0.288152;p000;
hip;0.152297;p000;
lowerBody;0.392556;p000;
body;0.680675;p000;
lowerLegLeft;0.574391;p000;
upperLegLeft;0.401497;p000;
upperLegRight;0.430412;p000;
lowerLegRight;0.423901;p000;
forearmLeft;0.360772;p000;
upperarmLeft;0.309089;p000;
shoulderHalfLeft;0.186211;p000;
neck;0.0939543;p000;
shoulderHalfRight;0.183157;p000;
upperarmRight;0.307493;p000;
forearmRight;0.381362;p000;
shoulder;0.204579;p000;
upperBody;0.2878;p000;
hip;0.150913;p000;
lowerBody;0.392087;p000;
body;0.679857;p000;
lowerLegLeft;0.576038;p000;
upperLegLeft;0.397154;p000;
upperLegRight;0.406298;p000;
lowerLegRight;0.46268;p000;
forearmLeft;0.360732;p000;
upperarmLeft;0.309939;p000;
shoulderHalfLeft;0.195345;p000;
neck;0.0935736;p000;
shoulderHalfRight;0.18845;p000;
upperarmRight;0.306021;p000;
forearmRight;0.38254;p000;
shoulder;0.210759;p000;
upperBody;0.286737;p000;
hip;0.14925;p000;
lowerBody;0.390944;p000;
body;0.677639;p000;
lowerLegLeft;0.534401;p000;
upperLegLeft;0.394699;p000;
upperLegRight;0.417997;p000;
lowerLegRight;0.472593;p000;
forearmLeft;0.350152;p000;
upperarmLeft;0.309438;p000;
shoulderHalfLeft;0.199341;p000;
neck;0.0936711;p000;
shoulderHalfRight;0.190091;p000;
upperarmRight;0.30597;p000;
forearmRight;0.37487;p000;
shoulder;0.217812;p000;
upperBody;0.287115;p000;
hip;0.14913;p000;
lowerBody;0.391434;p000;
body;0.678516;p000;
lowerLegLeft;0.538718;p000;
upperLegLeft;0.392072;p000;
upperLegRight;0.423454;p000;
lowerLegRight;0.470508;p000;
forearmLeft;0.356909;p000;
upperarmLeft;0.310194;p000;
shoulderHalfLeft;0.197633;p000;
neck;0.0941403;p000;
shoulderHalfRight;0.199403;p000;
upperarmRight;0.305275;p000;
forearmRight;0.378832;p000;
shoulder;0.210245;p000;
upperBody;0.288571;p000;
hip;0.149368;p000;
lowerBody;0.393371;p000;
body;0.681903;p000;
lowerLegLeft;0.429639;p000;
upperLegLeft;0.493324;p000;
upperLegRight;0.423771;p000;
lowerLegRight;0.447238;p000;
forearmLeft;0.353584;p000;
upperarmLeft;0.310371;p000;
shoulderHalfLeft;0.185613;p000;
neck;0.0930469;p000;
shoulderHalfRight;0.187129;p000;
upperarmRight;0.30499;p000;
forearmRight;0.387218;p000;
shoulder;0.215459;p000;
upperBody;0.285262;p000;
hip;0.150664;p000;
lowerBody;0.388915;p000;
body;0.674141;p000;
lowerLegLeft;0.50533;p000;
upperLegLeft;0.413509;p000;
upperLegRight;0.429199;p000;
lowerLegRight;0.455249;p000;
forearmLeft;0.348773;p000;
upperarmLeft;0.309482;p000;
shoulderHalfLeft;0.185777;p000;
neck;0.0930076;p000;
shoulderHalfRight;0.184971;p000;
upperarmRight;0.305272;p000;
forearmRight;0.386824;p000;
shoulder;0.229849;p000;
upperBody;0.28491;p000;
hip;0.151471;p000;
lowerBody;0.387918;p000;
body;0.672798;p000;
lowerLegLeft;0.444603;p000;
upperLegLeft;0.407906;p000;
upperLegRight;0.42715;p000;
lowerLegRight;0.459197;p000;
forearmLeft;0.359805;p000;
upperarmLeft;0.283923;p000;
shoulderHalfLeft;0.1905;p000;
neck;0.09251;p000;
shoulderHalfRight;0.178003;p000;
upperarmRight;0.304383;p000;
forearmRight;0.385487;p000;
shoulder;0.231962;p000;
upperBody;0.283336;p000;
hip;0.150159;p000;
lowerBody;0.385924;p000;
body;0.66922;p000;
lowerLegLeft;0.446132;p000;
upperLegLeft;0.418569;p000;
upperLegRight;0.426358;p000;
lowerLegRight;0.461457;p000;
forearmLeft;0.333142;p000;
upperarmLeft;0.309221;p000;
shoulderHalfLeft;0.184852;p000;
neck;0.091167;p000;
shoulderHalfRight;0.182386;p000;
upperarmRight;0.304386;p000;
forearmRight;0.373573;p000;
shoulder;0.22736;p000;
upperBody;0.279988;p000;
hip;0.15231;p000;
lowerBody;0.382671;p000;
body;0.662632;p000;
lowerLegLeft;0.43566;p000;
upperLegLeft;0.440469;p000;
upperLegRight;0.409597;p000;
lowerLegRight;0.486673;p000;
forearmLeft;0.348227;p000;
upperarmLeft;0.309002;p000;
shoulderHalfLeft;0.188527;p000;
neck;0.0912158;p000;
shoulderHalfRight;0.182887;p000;
upperarmRight;0.303777;p000;
forearmRight;0.379618;p000;
shoulder;0.22596;p000;
upperBody;0.279698;p000;
hip;0.153001;p000;
lowerBody;0.381477;p000;
body;0.661134;p000;
lowerLegLeft;0.436006;p000;
upperLegLeft;0.438331;p000;
upperLegRight;0.416047;p000;
lowerLegRight;0.481858;p000;
forearmLeft;0.33975;p000;
upperarmLeft;0.309564;p000;
shoulderHalfLeft;0.19702;p000;
neck;0.0930483;p000;
shoulderHalfRight;0.176908;p000;
upperarmRight;0.305582;p000;
forearmRight;0.369375;p000;
shoulder;0.213974;p000;
upperBody;0.285261;p000;
hip;0.151772;p000;
lowerBody;0.386538;p000;
body;0.671779;p000;
lowerLegLeft;0.434044;p000;
upperLegLeft;0.432805;p000;
upperLegRight;0.42633;p000;
lowerLegRight;0.475525;p000;
forearmLeft;0.339786;p000;
upperarmLeft;0.308533;p000;
shoulderHalfLeft;0.192474;p000;
neck;0.0924757;p000;
shoulderHalfRight;0.176733;p000;
upperarmRight;0.305231;p000;
forearmRight;0.388643;p000;
shoulder;0.219945;p000;
upperBody;0.283126;p000;
hip;0.152249;p000;
lowerBody;0.381853;p000;
body;0.664978;p000;
lowerLegLeft;0.454188;p000;
upperLegLeft;0.421386;p000;
upperLegRight;0.423096;p000;
lowerLegRight;0.494042;p000;
forearmLeft;0.354059;p000;
upperarmLeft;0.309303;p000;
shoulderHalfLeft;0.194508;p000;
neck;0.0927514;p000;
shoulderHalfRight;0.18593;p000;
upperarmRight;0.305402;p000;
forearmRight;0.362743;p000;
shoulder;0.222943;p000;
upperBody;0.28427;p000;
hip;0.149901;p000;
lowerBody;0.386437;p000;
body;0.670624;p000;
lowerLegLeft;0.442677;p000;
upperLegLeft;0.428808;p000;
upperLegRight;0.424471;p000;
lowerLegRight;0.502496;p000;
forearmLeft;0.354028;p000;
upperarmLeft;0.308916;p000;
shoulderHalfLeft;0.188707;p000;
neck;0.0922487;p000;
shoulderHalfRight;0.162702;p000;
upperarmRight;0.306426;p000;
forearmRight;0.379779;p000;
shoulder;0.219799;p000;
upperBody;0.281662;p000;
hip;0.151229;p000;
lowerBody;0.382314;p000;
body;0.663971;p000;
lowerLegLeft;0.453395;p000;
upperLegLeft;0.416828;p000;
upperLegRight;0.411356;p000;
lowerLegRight;0.515019;p000;
forearmLeft;0.357824;p000;
upperarmLeft;0.307402;p000;
shoulderHalfLeft;0.190189;p000;
neck;0.0922009;p000;
shoulderHalfRight;0.168747;p000;
upperarmRight;0.305794;p000;
forearmRight;0.375262;p000;
shoulder;0.219028;p000;
upperBody;0.281281;p000;
hip;0.149814;p000;
lowerBody;0.381943;p000;
body;0.663182;p000;
lowerLegLeft;0.466282;p000;
upperLegLeft;0.40835;p000;
upperLegRight;0.410096;p000;
lowerLegRight;0.515474;p000;
forearmLeft;0.351169;p000;
upperarmLeft;0.307996;p000;
shoulderHalfLeft;0.180592;p000;
neck;0.0919272;p000;
shoulderHalfRight;0.163612;p000;
upperarmRight;0.306891;p000;
forearmRight;0.37097;p000;
shoulder;0.206232;p000;
upperBody;0.281004;p000;
hip;0.152329;p000;
lowerBody;0.382013;p000;
body;0.662987;p000;
lowerLegLeft;0.479429;p000;
upperLegLeft;0.394564;p000;
upperLegRight;0.407903;p000;
lowerLegRight;0.555279;p000;
