feature;value;class;
upperarmLeft;0.307413;p008;
shoulderHalfLeft;0.239846;p008;
neck;0.0889429;p008;
shoulderHalfRight;0.234992;p008;
upperarmRight;0.297828;p008;
forearmRight;0.309331;p008;
shoulder;0.348084;p008;
upperBody;0.278278;p008;
hip;0.177686;p008;
lowerBody;0.38979;p008;
body;0.668046;p008;
lowerLegLeft;0.401717;p008;
upperLegLeft;0.404105;p008;
upperLegRight;0.397178;p008;
lowerLegRight;0.399173;p008;
forearmLeft;0.32901;p008;
upperarmLeft;0.307502;p008;
shoulderHalfLeft;0.237597;p008;
neck;0.0883768;p008;
shoulderHalfRight;0.233299;p008;
upperarmRight;0.303809;p008;
forearmRight;0.307985;p008;
shoulder;0.351159;p008;
upperBody;0.277025;p008;
hip;0.177313;p008;
lowerBody;0.388078;p008;
body;0.66508;p008;
lowerLegLeft;0.40266;p008;
upperLegLeft;0.405759;p008;
upperLegRight;0.399125;p008;
lowerLegRight;0.398547;p008;
forearmLeft;0.338985;p008;
upperarmLeft;0.307525;p008;
shoulderHalfLeft;0.237438;p008;
neck;0.088341;p008;
shoulderHalfRight;0.233163;p008;
upperarmRight;0.304224;p008;
forearmRight;0.307534;p008;
shoulder;0.351412;p008;
upperBody;0.276949;p008;
hip;0.17735;p008;
lowerBody;0.387919;p008;
body;0.664844;p008;
lowerLegLeft;0.402607;p008;
upperLegLeft;0.405906;p008;
upperLegRight;0.399427;p008;
lowerLegRight;0.398507;p008;
forearmLeft;0.3397;p008;
upperarmLeft;0.307536;p008;
shoulderHalfLeft;0.237093;p008;
neck;0.0882688;p008;
shoulderHalfRight;0.232898;p008;
upperarmRight;0.305213;p008;
forearmRight;0.307693;p008;
shoulder;0.351546;p008;
upperBody;0.276768;p008;
hip;0.177394;p008;
lowerBody;0.387806;p008;
body;0.66455;p008;
lowerLegLeft;0.402682;p008;
upperLegLeft;0.405945;p008;
upperLegRight;0.399534;p008;
lowerLegRight;0.398465;p008;
forearmLeft;0.32488;p008;
upperarmLeft;0.307561;p008;
shoulderHalfLeft;0.236519;p008;
neck;0.088217;p008;
shoulderHalfRight;0.232472;p008;
upperarmRight;0.305387;p008;
forearmRight;0.307887;p008;
shoulder;0.351625;p008;
upperBody;0.276581;p008;
hip;0.17742;p008;
lowerBody;0.387311;p008;
body;0.663869;p008;
lowerLegLeft;0.402637;p008;
upperLegLeft;0.40663;p008;
upperLegRight;0.400609;p008;
lowerLegRight;0.397781;p008;
forearmLeft;0.330618;p008;
upperarmLeft;0.307566;p008;
shoulderHalfLeft;0.236168;p008;
neck;0.0881718;p008;
shoulderHalfRight;0.232512;p008;
upperarmRight;0.305197;p008;
forearmRight;0.307953;p008;
shoulder;0.351685;p008;
upperBody;0.276423;p008;
hip;0.177485;p008;
lowerBody;0.387266;p008;
body;0.663666;p008;
lowerLegLeft;0.40268;p008;
upperLegLeft;0.406521;p008;
upperLegRight;0.400336;p008;
lowerLegRight;0.39796;p008;
forearmLeft;0.333308;p008;
upperarmLeft;0.30758;p008;
shoulderHalfLeft;0.235962;p008;
neck;0.0881767;p008;
shoulderHalfRight;0.232536;p008;
upperarmRight;0.305028;p008;
forearmRight;0.309326;p008;
shoulder;0.351532;p008;
upperBody;0.276399;p008;
hip;0.177551;p008;
lowerBody;0.387191;p008;
body;0.663567;p008;
lowerLegLeft;0.402764;p008;
upperLegLeft;0.406598;p008;
upperLegRight;0.40061;p008;
lowerLegRight;0.397732;p008;
forearmLeft;0.333745;p008;
upperarmLeft;0.307581;p008;
shoulderHalfLeft;0.235926;p008;
neck;0.0882003;p008;
shoulderHalfRight;0.232615;p008;
upperarmRight;0.304829;p008;
forearmRight;0.309792;p008;
shoulder;0.351578;p008;
upperBody;0.276423;p008;
hip;0.177626;p008;
lowerBody;0.38719;p008;
body;0.66359;p008;
lowerLegLeft;0.402784;p008;
upperLegLeft;0.406623;p008;
upperLegRight;0.400342;p008;
lowerLegRight;0.397912;p008;
forearmLeft;0.314545;p008;
upperarmLeft;0.307029;p008;
shoulderHalfLeft;0.232534;p008;
neck;0.0886401;p008;
shoulderHalfRight;0.234744;p008;
upperarmRight;0.30545;p008;
forearmRight;0.312278;p008;
shoulder;0.345217;p008;
upperBody;0.277513;p008;
hip;0.178463;p008;
lowerBody;0.388892;p008;
body;0.666383;p008;
lowerLegLeft;0.400564;p008;
upperLegLeft;0.408688;p008;
upperLegRight;0.398408;p008;
lowerLegRight;0.397527;p008;
forearmLeft;0.335898;p008;
upperarmLeft;0.307002;p008;
shoulderHalfLeft;0.23233;p008;
neck;0.0886213;p008;
shoulderHalfRight;0.234952;p008;
upperarmRight;0.305572;p008;
forearmRight;0.310544;p008;
shoulder;0.345346;p008;
upperBody;0.27745;p008;
hip;0.178439;p008;
lowerBody;0.388763;p008;
body;0.66619;p008;
lowerLegLeft;0.400628;p008;
upperLegLeft;0.409001;p008;
upperLegRight;0.398518;p008;
lowerLegRight;0.397784;p008;
forearmLeft;0.332662;p008;
upperarmLeft;0.306959;p008;
shoulderHalfLeft;0.229644;p008;
neck;0.088352;p008;
shoulderHalfRight;0.235705;p008;
upperarmRight;0.304841;p008;
forearmRight;0.310792;p008;
shoulder;0.345612;p008;
upperBody;0.276673;p008;
hip;0.178504;p008;
lowerBody;0.388141;p008;
body;0.66479;p008;
lowerLegLeft;0.401031;p008;
upperLegLeft;0.40906;p008;
upperLegRight;0.399497;p008;
lowerLegRight;0.397278;p008;
forearmLeft;0.335505;p008;
upperarmLeft;0.306957;p008;
shoulderHalfLeft;0.229308;p008;
neck;0.0884196;p008;
shoulderHalfRight;0.236213;p008;
upperarmRight;0.305205;p008;
forearmRight;0.311025;p008;
shoulder;0.345626;p008;
upperBody;0.276801;p008;
hip;0.178522;p008;
lowerBody;0.388183;p008;
body;0.66496;p008;
lowerLegLeft;0.40065;p008;
upperLegLeft;0.409404;p008;
upperLegRight;0.398889;p008;
lowerLegRight;0.397917;p008;
forearmLeft;0.33058;p008;
upperarmLeft;0.306958;p008;
shoulderHalfLeft;0.228978;p008;
neck;0.0884337;p008;
shoulderHalfRight;0.236446;p008;
upperarmRight;0.305372;p008;
forearmRight;0.311808;p008;
shoulder;0.345836;p008;
upperBody;0.276796;p008;
hip;0.178579;p008;
lowerBody;0.388114;p008;
body;0.664886;p008;
lowerLegLeft;0.40065;p008;
upperLegLeft;0.409466;p008;
upperLegRight;0.398619;p008;
lowerLegRight;0.398187;p008;
forearmLeft;0.335329;p008;
upperarmLeft;0.306966;p008;
shoulderHalfLeft;0.228535;p008;
neck;0.0884519;p008;
shoulderHalfRight;0.236708;p008;
upperarmRight;0.305582;p008;
forearmRight;0.312039;p008;
shoulder;0.345881;p008;
upperBody;0.276812;p008;
hip;0.178712;p008;
lowerBody;0.388058;p008;
body;0.664845;p008;
lowerLegLeft;0.400838;p008;
upperLegLeft;0.409074;p008;
upperLegRight;0.39816;p008;
lowerLegRight;0.398679;p008;
forearmLeft;0.337081;p008;
upperarmLeft;0.306985;p008;
shoulderHalfLeft;0.228039;p008;
neck;0.0884839;p008;
shoulderHalfRight;0.236889;p008;
upperarmRight;0.305485;p008;
forearmRight;0.310173;p008;
shoulder;0.345637;p008;
upperBody;0.276872;p008;
hip;0.178802;p008;
lowerBody;0.388054;p008;
body;0.664901;p008;
lowerLegLeft;0.400839;p008;
upperLegLeft;0.408906;p008;
upperLegRight;0.397945;p008;
lowerLegRight;0.398733;p008;
forearmLeft;0.313426;p008;
upperarmLeft;0.307024;p008;
shoulderHalfLeft;0.227486;p008;
neck;0.0884995;p008;
shoulderHalfRight;0.237598;p008;
upperarmRight;0.30547;p008;
forearmRight;0.310472;p008;
shoulder;0.345918;p008;
upperBody;0.276889;p008;
hip;0.178947;p008;
lowerBody;0.388005;p008;
body;0.66487;p008;
lowerLegLeft;0.40086;p008;
upperLegLeft;0.408848;p008;
upperLegRight;0.397785;p008;
lowerLegRight;0.398741;p008;
forearmLeft;0.338771;p008;
upperarmLeft;0.307156;p008;
shoulderHalfLeft;0.226292;p008;
neck;0.0885329;p008;
shoulderHalfRight;0.237991;p008;
upperarmRight;0.306062;p008;
forearmRight;0.310949;p008;
shoulder;0.345578;p008;
upperBody;0.276948;p008;
hip;0.179161;p008;
lowerBody;0.387987;p008;
body;0.66491;p008;
lowerLegLeft;0.400955;p008;
upperLegLeft;0.408212;p008;
upperLegRight;0.396776;p008;
lowerLegRight;0.39983;p008;
forearmLeft;0.320222;p008;
upperarmLeft;0.307254;p008;
shoulderHalfLeft;0.225735;p008;
neck;0.0885489;p008;
shoulderHalfRight;0.234262;p008;
upperarmRight;0.309548;p008;
forearmRight;0.312116;p008;
shoulder;0.340314;p008;
upperBody;0.276974;p008;
hip;0.179252;p008;
lowerBody;0.387956;p008;
body;0.664906;p008;
lowerLegLeft;0.401037;p008;
upperLegLeft;0.407773;p008;
upperLegRight;0.39763;p008;
lowerLegRight;0.398871;p008;
forearmLeft;0.323785;p008;
upperarmLeft;0.307337;p008;
shoulderHalfLeft;0.225469;p008;
neck;0.0885788;p008;
shoulderHalfRight;0.234666;p008;
upperarmRight;0.309566;p008;
forearmRight;0.31181;p008;
shoulder;0.34041;p008;
upperBody;0.277059;p008;
hip;0.17924;p008;
lowerBody;0.388039;p008;
body;0.665074;p008;
lowerLegLeft;0.400949;p008;
upperLegLeft;0.407969;p008;
upperLegRight;0.397624;p008;
lowerLegRight;0.398965;p008;
forearmLeft;0.335935;p008;
upperarmLeft;0.307481;p008;
shoulderHalfLeft;0.225051;p008;
neck;0.0885794;p008;
shoulderHalfRight;0.235153;p008;
upperarmRight;0.309571;p008;
forearmRight;0.311627;p008;
shoulder;0.34067;p008;
upperBody;0.277053;p008;
hip;0.179323;p008;
lowerBody;0.38804;p008;
body;0.66507;p008;
lowerLegLeft;0.400849;p008;
upperLegLeft;0.407768;p008;
upperLegRight;0.397534;p008;
lowerLegRight;0.3989;p008;
forearmLeft;0.337529;p008;
upperarmLeft;0.307528;p008;
shoulderHalfLeft;0.224857;p008;
neck;0.0886126;p008;
shoulderHalfRight;0.23584;p008;
upperarmRight;0.309566;p008;
forearmRight;0.312411;p008;
shoulder;0.340953;p008;
upperBody;0.277148;p008;
hip;0.179333;p008;
lowerBody;0.38813;p008;
body;0.665255;p008;
lowerLegLeft;0.401008;p008;
upperLegLeft;0.407608;p008;
upperLegRight;0.397003;p008;
lowerLegRight;0.399532;p008;
forearmLeft;0.337757;p008;
upperarmLeft;0.307597;p008;
shoulderHalfLeft;0.224431;p008;
neck;0.0886585;p008;
shoulderHalfRight;0.232951;p008;
upperarmRight;0.309494;p008;
forearmRight;0.31141;p008;
shoulder;0.336252;p008;
upperBody;0.277273;p008;
hip;0.179334;p008;
lowerBody;0.388229;p008;
body;0.665479;p008;
lowerLegLeft;0.40107;p008;
upperLegLeft;0.407482;p008;
upperLegRight;0.396763;p008;
lowerLegRight;0.39976;p008;
forearmLeft;0.338698;p008;
upperarmLeft;0.307658;p008;
shoulderHalfLeft;0.224586;p008;
neck;0.0886939;p008;
shoulderHalfRight;0.233331;p008;
upperarmRight;0.309495;p008;
forearmRight;0.311634;p008;
shoulder;0.336742;p008;
upperBody;0.277382;p008;
hip;0.179307;p008;
lowerBody;0.388362;p008;
body;0.665721;p008;
lowerLegLeft;0.401124;p008;
upperLegLeft;0.407407;p008;
upperLegRight;0.396299;p008;
lowerLegRight;0.400269;p008;
forearmLeft;0.336375;p008;
upperarmLeft;0.307728;p008;
shoulderHalfLeft;0.224122;p008;
neck;0.0887038;p008;
shoulderHalfRight;0.234012;p008;
upperarmRight;0.309507;p008;
forearmRight;0.312992;p008;
shoulder;0.337463;p008;
upperBody;0.277401;p008;
hip;0.179391;p008;
lowerBody;0.388348;p008;
body;0.665727;p008;
lowerLegLeft;0.401051;p008;
upperLegLeft;0.407082;p008;
upperLegRight;0.396035;p008;
lowerLegRight;0.400545;p008;
forearmLeft;0.336941;p008;
upperarmLeft;0.30777;p008;
shoulderHalfLeft;0.224024;p008;
neck;0.0887073;p008;
shoulderHalfRight;0.234338;p008;
upperarmRight;0.309507;p008;
forearmRight;0.31205;p008;
shoulder;0.337921;p008;
upperBody;0.277418;p008;
hip;0.179379;p008;
lowerBody;0.388381;p008;
body;0.665777;p008;
lowerLegLeft;0.401028;p008;
upperLegLeft;0.40702;p008;
upperLegRight;0.396482;p008;
lowerLegRight;0.400154;p008;
forearmLeft;0.337753;p008;
upperarmLeft;0.307819;p008;
shoulderHalfLeft;0.223719;p008;
neck;0.0886942;p008;
shoulderHalfRight;0.234796;p008;
upperarmRight;0.309496;p008;
forearmRight;0.313255;p008;
shoulder;0.338263;p008;
upperBody;0.277383;p008;
hip;0.179419;p008;
lowerBody;0.388333;p008;
body;0.665693;p008;
lowerLegLeft;0.401002;p008;
upperLegLeft;0.406853;p008;
upperLegRight;0.396014;p008;
lowerLegRight;0.400572;p008;
forearmLeft;0.336863;p008;
upperarmLeft;0.307859;p008;
shoulderHalfLeft;0.22382;p008;
neck;0.0887223;p008;
shoulderHalfRight;0.235124;p008;
upperarmRight;0.309475;p008;
forearmRight;0.311762;p008;
shoulder;0.338724;p008;
upperBody;0.277454;p008;
hip;0.179497;p008;
lowerBody;0.388388;p008;
body;0.66582;p008;
lowerLegLeft;0.401005;p008;
upperLegLeft;0.40654;p008;
upperLegRight;0.396229;p008;
lowerLegRight;0.400427;p008;
forearmLeft;0.315537;p008;
upperarmLeft;0.307899;p008;
shoulderHalfLeft;0.223807;p008;
neck;0.0887191;p008;
shoulderHalfRight;0.23134;p008;
upperarmRight;0.309411;p008;
forearmRight;0.313155;p008;
shoulder;0.33418;p008;
upperBody;0.277453;p008;
hip;0.179496;p008;
lowerBody;0.388409;p008;
body;0.66584;p008;
lowerLegLeft;0.401069;p008;
upperLegLeft;0.406368;p008;
upperLegRight;0.396171;p008;
lowerLegRight;0.400592;p008;
forearmLeft;0.337271;p008;
upperarmLeft;0.30794;p008;
shoulderHalfLeft;0.223894;p008;
neck;0.0886953;p008;
shoulderHalfRight;0.232395;p008;
upperarmRight;0.309419;p008;
forearmRight;0.312252;p008;
shoulder;0.335928;p008;
upperBody;0.277391;p008;
hip;0.179557;p008;
lowerBody;0.388341;p008;
body;0.66571;p008;
lowerLegLeft;0.401448;p008;
upperLegLeft;0.405745;p008;
upperLegRight;0.396438;p008;
lowerLegRight;0.400385;p008;
forearmLeft;0.33624;p008;
upperarmLeft;0.307961;p008;
shoulderHalfLeft;0.223952;p008;
neck;0.0886631;p008;
shoulderHalfRight;0.233278;p008;
upperarmRight;0.309435;p008;
forearmRight;0.310404;p008;
shoulder;0.337299;p008;
upperBody;0.277315;p008;
hip;0.179479;p008;
lowerBody;0.388314;p008;
body;0.665607;p008;
lowerLegLeft;0.401411;p008;
upperLegLeft;0.405761;p008;
upperLegRight;0.395799;p008;
lowerLegRight;0.400931;p008;
forearmLeft;0.315232;p008;
upperarmLeft;0.307978;p008;
shoulderHalfLeft;0.223993;p008;
neck;0.0886994;p008;
shoulderHalfRight;0.233805;p008;
upperarmRight;0.309423;p008;
forearmRight;0.310173;p008;
shoulder;0.337793;p008;
upperBody;0.277409;p008;
hip;0.179507;p008;
lowerBody;0.388442;p008;
body;0.665829;p008;
lowerLegLeft;0.401285;p008;
upperLegLeft;0.405704;p008;
upperLegRight;0.396789;p008;
lowerLegRight;0.400116;p008;
forearmLeft;0.339306;p008;
upperarmLeft;0.308012;p008;
shoulderHalfLeft;0.223936;p008;
neck;0.0887211;p008;
shoulderHalfRight;0.234398;p008;
upperarmRight;0.309418;p008;
forearmRight;0.311678;p008;
shoulder;0.338264;p008;
upperBody;0.277474;p008;
hip;0.179484;p008;
lowerBody;0.388514;p008;
body;0.665966;p008;
lowerLegLeft;0.401352;p008;
upperLegLeft;0.405648;p008;
upperLegRight;0.396953;p008;
lowerLegRight;0.399914;p008;
forearmLeft;0.340031;p008;
upperarmLeft;0.308036;p008;
shoulderHalfLeft;0.223898;p008;
neck;0.0887138;p008;
shoulderHalfRight;0.234551;p008;
upperarmRight;0.309417;p008;
forearmRight;0.31106;p008;
shoulder;0.338633;p008;
upperBody;0.277452;p008;
hip;0.179441;p008;
lowerBody;0.388507;p008;
body;0.665937;p008;
lowerLegLeft;0.401415;p008;
upperLegLeft;0.405498;p008;
upperLegRight;0.397227;p008;
lowerLegRight;0.399723;p008;
forearmLeft;0.337433;p008;
upperarmLeft;0.308055;p008;
shoulderHalfLeft;0.223936;p008;
neck;0.088733;p008;
shoulderHalfRight;0.235088;p008;
upperarmRight;0.309323;p008;
forearmRight;0.309291;p008;
shoulder;0.339057;p008;
upperBody;0.277514;p008;
hip;0.179374;p008;
lowerBody;0.388631;p008;
body;0.666123;p008;
lowerLegLeft;0.401341;p008;
upperLegLeft;0.405553;p008;
upperLegRight;0.397468;p008;
lowerLegRight;0.399627;p008;
forearmLeft;0.338697;p008;
upperarmLeft;0.308064;p008;
shoulderHalfLeft;0.223991;p008;
neck;0.088761;p008;
shoulderHalfRight;0.232646;p008;
upperarmRight;0.309351;p008;
forearmRight;0.308739;p008;
shoulder;0.335569;p008;
upperBody;0.277595;p008;
hip;0.179412;p008;
lowerBody;0.388737;p008;
body;0.66631;p008;
lowerLegLeft;0.401412;p008;
upperLegLeft;0.405402;p008;
upperLegRight;0.397601;p008;
lowerLegRight;0.399544;p008;
forearmLeft;0.337534;p008;
upperarmLeft;0.308068;p008;
shoulderHalfLeft;0.224147;p008;
neck;0.0887723;p008;
shoulderHalfRight;0.231074;p008;
upperarmRight;0.309321;p008;
forearmRight;0.310738;p008;
shoulder;0.333555;p008;
upperBody;0.277635;p008;
hip;0.179446;p008;
lowerBody;0.388812;p008;
body;0.666425;p008;
lowerLegLeft;0.401267;p008;
upperLegLeft;0.405365;p008;
upperLegRight;0.397788;p008;
lowerLegRight;0.399416;p008;
forearmLeft;0.339977;p008;
upperarmLeft;0.308069;p008;
shoulderHalfLeft;0.224182;p008;
neck;0.0887729;p008;
shoulderHalfRight;0.231755;p008;
upperarmRight;0.309361;p008;
forearmRight;0.309513;p008;
shoulder;0.334912;p008;
upperBody;0.277639;p008;
hip;0.179446;p008;
lowerBody;0.388818;p008;
body;0.666435;p008;
lowerLegLeft;0.401498;p008;
upperLegLeft;0.405001;p008;
upperLegRight;0.397206;p008;
lowerLegRight;0.400002;p008;
forearmLeft;0.315677;p008;
upperarmLeft;0.308054;p008;
shoulderHalfLeft;0.224341;p008;
neck;0.0888101;p008;
shoulderHalfRight;0.232566;p008;
upperarmRight;0.309383;p008;
forearmRight;0.309669;p008;
shoulder;0.335794;p008;
upperBody;0.277741;p008;
hip;0.179355;p008;
lowerBody;0.38895;p008;
body;0.666669;p008;
lowerLegLeft;0.401263;p008;
upperLegLeft;0.405301;p008;
upperLegRight;0.398736;p008;
lowerLegRight;0.398596;p008;
forearmLeft;0.339938;p008;
upperarmLeft;0.308039;p008;
shoulderHalfLeft;0.224481;p008;
neck;0.0888157;p008;
shoulderHalfRight;0.233961;p008;
upperarmRight;0.309407;p008;
forearmRight;0.309519;p008;
shoulder;0.337701;p008;
upperBody;0.277758;p008;
hip;0.179382;p008;
lowerBody;0.388965;p008;
body;0.6667;p008;
lowerLegLeft;0.400824;p008;
upperLegLeft;0.405917;p008;
upperLegRight;0.399183;p008;
lowerLegRight;0.398355;p008;
forearmLeft;0.315209;p008;
upperarmLeft;0.308019;p008;
shoulderHalfLeft;0.224567;p008;
neck;0.0888116;p008;
shoulderHalfRight;0.234452;p008;
upperarmRight;0.309418;p008;
forearmRight;0.310595;p008;
shoulder;0.338521;p008;
upperBody;0.277748;p008;
hip;0.179348;p008;
lowerBody;0.388971;p008;
body;0.666697;p008;
lowerLegLeft;0.401243;p008;
upperLegLeft;0.405475;p008;
upperLegRight;0.397775;p008;
lowerLegRight;0.399839;p008;
forearmLeft;0.339067;p008;
upperarmLeft;0.307993;p008;
shoulderHalfLeft;0.224608;p008;
neck;0.0888099;p008;
shoulderHalfRight;0.234735;p008;
upperarmRight;0.309425;p008;
forearmRight;0.311235;p008;
shoulder;0.339164;p008;
upperBody;0.277745;p008;
hip;0.179365;p008;
lowerBody;0.388975;p008;
body;0.666698;p008;
lowerLegLeft;0.400902;p008;
upperLegLeft;0.405756;p008;
upperLegRight;0.39774;p008;
lowerLegRight;0.399847;p008;
forearmLeft;0.3385;p008;
upperarmLeft;0.307979;p008;
shoulderHalfLeft;0.224576;p008;
neck;0.0888074;p008;
shoulderHalfRight;0.2351;p008;
upperarmRight;0.309429;p008;
forearmRight;0.312169;p008;
shoulder;0.33966;p008;
upperBody;0.277737;p008;
hip;0.179369;p008;
lowerBody;0.388967;p008;
body;0.666682;p008;
lowerLegLeft;0.401094;p008;
upperLegLeft;0.405727;p008;
upperLegRight;0.397358;p008;
lowerLegRight;0.400144;p008;
forearmLeft;0.338319;p008;
upperarmLeft;0.307957;p008;
shoulderHalfLeft;0.224697;p008;
neck;0.0888319;p008;
shoulderHalfRight;0.235565;p008;
upperarmRight;0.309179;p008;
forearmRight;0.311946;p008;
shoulder;0.340044;p008;
upperBody;0.277807;p008;
hip;0.179356;p008;
lowerBody;0.38904;p008;
body;0.666825;p008;
lowerLegLeft;0.401064;p008;
upperLegLeft;0.405731;p008;
upperLegRight;0.396741;p008;
lowerLegRight;0.400818;p008;
forearmLeft;0.338134;p008;
upperarmLeft;0.307947;p008;
shoulderHalfLeft;0.224787;p008;
neck;0.0888394;p008;
shoulderHalfRight;0.233611;p008;
upperarmRight;0.309355;p008;
forearmRight;0.312029;p008;
shoulder;0.337421;p008;
upperBody;0.277819;p008;
hip;0.17933;p008;
lowerBody;0.389056;p008;
body;0.666852;p008;
lowerLegLeft;0.401134;p008;
upperLegLeft;0.405664;p008;
upperLegRight;0.396627;p008;
lowerLegRight;0.401026;p008;
forearmLeft;0.338129;p008;
upperarmLeft;0.307927;p008;
shoulderHalfLeft;0.224673;p008;
neck;0.088832;p008;
shoulderHalfRight;0.234169;p008;
upperarmRight;0.309351;p008;
forearmRight;0.311187;p008;
shoulder;0.338181;p008;
upperBody;0.2778;p008;
hip;0.179315;p008;
lowerBody;0.389048;p008;
body;0.666825;p008;
lowerLegLeft;0.401198;p008;
upperLegLeft;0.405707;p008;
upperLegRight;0.396616;p008;
lowerLegRight;0.40111;p008;
forearmLeft;0.338288;p008;
upperarmLeft;0.307913;p008;
shoulderHalfLeft;0.224531;p008;
neck;0.0888186;p008;
shoulderHalfRight;0.235173;p008;
upperarmRight;0.309327;p008;
forearmRight;0.312902;p008;
shoulder;0.339613;p008;
upperBody;0.277775;p008;
hip;0.179303;p008;
lowerBody;0.389022;p008;
body;0.666775;p008;
lowerLegLeft;0.401174;p008;
upperLegLeft;0.405702;p008;
upperLegRight;0.398115;p008;
lowerLegRight;0.399818;p008;
forearmLeft;0.337257;p008;
upperarmLeft;0.307886;p008;
shoulderHalfLeft;0.224541;p008;
neck;0.0888129;p008;
shoulderHalfRight;0.23347;p008;
upperarmRight;0.309245;p008;
forearmRight;0.311594;p008;
shoulder;0.337377;p008;
upperBody;0.277758;p008;
hip;0.179344;p008;
lowerBody;0.389008;p008;
body;0.666744;p008;
lowerLegLeft;0.401152;p008;
upperLegLeft;0.405622;p008;
upperLegRight;0.397806;p008;
lowerLegRight;0.400256;p008;
forearmLeft;0.336892;p008;
upperarmLeft;0.307871;p008;
shoulderHalfLeft;0.224583;p008;
neck;0.0888281;p008;
shoulderHalfRight;0.234296;p008;
upperarmRight;0.309224;p008;
forearmRight;0.311936;p008;
shoulder;0.338403;p008;
upperBody;0.277796;p008;
hip;0.179359;p008;
lowerBody;0.38904;p008;
body;0.666814;p008;
lowerLegLeft;0.401291;p008;
upperLegLeft;0.405459;p008;
upperLegRight;0.39854;p008;
lowerLegRight;0.399337;p008;
forearmLeft;0.336552;p008;
upperarmLeft;0.307872;p008;
shoulderHalfLeft;0.224578;p008;
neck;0.0888159;p008;
shoulderHalfRight;0.234687;p008;
upperarmRight;0.309207;p008;
forearmRight;0.311816;p008;
shoulder;0.339103;p008;
upperBody;0.277754;p008;
hip;0.17927;p008;
lowerBody;0.38899;p008;
body;0.666723;p008;
lowerLegLeft;0.401327;p008;
upperLegLeft;0.405525;p008;
upperLegRight;0.398221;p008;
lowerLegRight;0.399795;p008;
forearmLeft;0.317486;p008;
upperarmLeft;0.307861;p008;
shoulderHalfLeft;0.22453;p008;
neck;0.0888115;p008;
shoulderHalfRight;0.234841;p008;
upperarmRight;0.30919;p008;
forearmRight;0.311239;p008;
shoulder;0.339496;p008;
upperBody;0.277742;p008;
hip;0.179239;p008;
lowerBody;0.388987;p008;
body;0.666706;p008;
lowerLegLeft;0.401356;p008;
upperLegLeft;0.405487;p008;
upperLegRight;0.398478;p008;
lowerLegRight;0.399774;p008;
forearmLeft;0.338952;p008;
upperarmLeft;0.307852;p008;
shoulderHalfLeft;0.224465;p008;
neck;0.0888056;p008;
shoulderHalfRight;0.235067;p008;
upperarmRight;0.309145;p008;
forearmRight;0.311752;p008;
shoulder;0.33998;p008;
upperBody;0.277724;p008;
hip;0.179233;p008;
lowerBody;0.388951;p008;
body;0.666653;p008;
lowerLegLeft;0.401597;p008;
upperLegLeft;0.405224;p008;
upperLegRight;0.398078;p008;
