feature;value;class;
hip;0.156242;p006;
lowerBody;0.330394;p006;
body;0.567338;p006;
lowerLegLeft;0.453587;p006;
upperLegLeft;0.373016;p006;
upperLegRight;0.374797;p006;
lowerLegRight;0.455626;p006;
forearmLeft;0.31175;p006;
upperarmLeft;0.258588;p006;
shoulderHalfLeft;0.186756;p006;
neck;0.0759444;p006;
shoulderHalfRight;0.18531;p006;
upperarmRight;0.260494;p006;
forearmRight;0.318446;p006;
shoulder;0.339796;p006;
upperBody;0.236979;p006;
hip;0.156296;p006;
lowerBody;0.330412;p006;
body;0.567364;p006;
lowerLegLeft;0.453881;p006;
upperLegLeft;0.372706;p006;
upperLegRight;0.374835;p006;
lowerLegRight;0.453962;p006;
forearmLeft;0.311286;p006;
upperarmLeft;0.25829;p006;
shoulderHalfLeft;0.187283;p006;
neck;0.0759338;p006;
shoulderHalfRight;0.185321;p006;
upperarmRight;0.260442;p006;
forearmRight;0.318017;p006;
shoulder;0.340379;p006;
upperBody;0.236948;p006;
hip;0.156251;p006;
lowerBody;0.330378;p006;
body;0.567298;p006;
lowerLegLeft;0.453611;p006;
upperLegLeft;0.372875;p006;
upperLegRight;0.374757;p006;
lowerLegRight;0.454767;p006;
forearmLeft;0.311817;p006;
upperarmLeft;0.258273;p006;
shoulderHalfLeft;0.187681;p006;
neck;0.0759313;p006;
shoulderHalfRight;0.185346;p006;
upperarmRight;0.260525;p006;
forearmRight;0.318123;p006;
shoulder;0.340781;p006;
upperBody;0.236938;p006;
hip;0.156259;p006;
lowerBody;0.330358;p006;
body;0.567269;p006;
lowerLegLeft;0.451805;p006;
upperLegLeft;0.373243;p006;
upperLegRight;0.374787;p006;
lowerLegRight;0.455096;p006;
forearmLeft;0.311895;p006;
upperarmLeft;0.258481;p006;
shoulderHalfLeft;0.187765;p006;
neck;0.0759189;p006;
shoulderHalfRight;0.185414;p006;
upperarmRight;0.26054;p006;
forearmRight;0.318186;p006;
shoulder;0.340942;p006;
upperBody;0.236909;p006;
hip;0.156234;p006;
lowerBody;0.330326;p006;
body;0.567207;p006;
lowerLegLeft;0.451897;p006;
upperLegLeft;0.372932;p006;
upperLegRight;0.374887;p006;
lowerLegRight;0.455419;p006;
forearmLeft;0.31202;p006;
upperarmLeft;0.258352;p006;
shoulderHalfLeft;0.18813;p006;
neck;0.0759238;p006;
shoulderHalfRight;0.185414;p006;
upperarmRight;0.260552;p006;
forearmRight;0.318477;p006;
shoulder;0.341312;p006;
upperBody;0.236928;p006;
hip;0.156301;p006;
lowerBody;0.33036;p006;
body;0.56726;p006;
lowerLegLeft;0.450975;p006;
upperLegLeft;0.373074;p006;
upperLegRight;0.374997;p006;
lowerLegRight;0.455761;p006;
forearmLeft;0.311612;p006;
upperarmLeft;0.258497;p006;
shoulderHalfLeft;0.188143;p006;
neck;0.0759046;p006;
shoulderHalfRight;0.185538;p006;
upperarmRight;0.260612;p006;
forearmRight;0.317085;p006;
shoulder;0.341506;p006;
upperBody;0.236878;p006;
hip;0.156283;p006;
lowerBody;0.330305;p006;
body;0.567154;p006;
lowerLegLeft;0.451163;p006;
upperLegLeft;0.372826;p006;
upperLegRight;0.374788;p006;
lowerLegRight;0.456034;p006;
forearmLeft;0.311188;p006;
upperarmLeft;0.259632;p006;
shoulderHalfLeft;0.186267;p006;
neck;0.0759016;p006;
shoulderHalfRight;0.185538;p006;
upperarmRight;0.260637;p006;
forearmRight;0.317246;p006;
shoulder;0.339655;p006;
upperBody;0.236865;p006;
hip;0.156212;p006;
lowerBody;0.330279;p006;
body;0.567116;p006;
lowerLegLeft;0.45311;p006;
upperLegLeft;0.373026;p006;
upperLegRight;0.374968;p006;
lowerLegRight;0.455897;p006;
forearmLeft;0.311009;p006;
upperarmLeft;0.260389;p006;
shoulderHalfLeft;0.184919;p006;
neck;0.0758893;p006;
shoulderHalfRight;0.185576;p006;
upperarmRight;0.260654;p006;
forearmRight;0.316526;p006;
shoulder;0.338459;p006;
upperBody;0.236817;p006;
hip;0.156213;p006;
lowerBody;0.330175;p006;
body;0.566964;p006;
lowerLegLeft;0.453205;p006;
upperLegLeft;0.373025;p006;
upperLegRight;0.374943;p006;
lowerLegRight;0.455844;p006;
forearmLeft;0.311865;p006;
upperarmLeft;0.259752;p006;
shoulderHalfLeft;0.185716;p006;
neck;0.0758938;p006;
shoulderHalfRight;0.185557;p006;
upperarmRight;0.260686;p006;
forearmRight;0.316578;p006;
shoulder;0.339229;p006;
upperBody;0.23683;p006;
hip;0.156159;p006;
lowerBody;0.330206;p006;
body;0.567008;p006;
lowerLegLeft;0.45408;p006;
upperLegLeft;0.372677;p006;
upperLegRight;0.374694;p006;
lowerLegRight;0.455985;p006;
forearmLeft;0.311229;p006;
upperarmLeft;0.259272;p006;
shoulderHalfLeft;0.186426;p006;
neck;0.0758867;p006;
shoulderHalfRight;0.185665;p006;
upperarmRight;0.260723;p006;
forearmRight;0.317828;p006;
shoulder;0.339828;p006;
upperBody;0.236814;p006;
hip;0.156113;p006;
lowerBody;0.330203;p006;
body;0.566988;p006;
lowerLegLeft;0.453909;p006;
upperLegLeft;0.37267;p006;
upperLegRight;0.374365;p006;
lowerLegRight;0.456257;p006;
forearmLeft;0.311615;p006;
upperarmLeft;0.259074;p006;
shoulderHalfLeft;0.186853;p006;
neck;0.0758838;p006;
shoulderHalfRight;0.185671;p006;
upperarmRight;0.260783;p006;
forearmRight;0.316446;p006;
shoulder;0.340263;p006;
upperBody;0.236804;p006;
hip;0.156019;p006;
lowerBody;0.330186;p006;
body;0.566961;p006;
lowerLegLeft;0.454603;p006;
upperLegLeft;0.371556;p006;
upperLegRight;0.374468;p006;
lowerLegRight;0.456328;p006;
forearmLeft;0.312029;p006;
upperarmLeft;0.258796;p006;
shoulderHalfLeft;0.187381;p006;
neck;0.07589;p006;
shoulderHalfRight;0.185659;p006;
upperarmRight;0.260606;p006;
forearmRight;0.318248;p006;
shoulder;0.340723;p006;
upperBody;0.236833;p006;
hip;0.156038;p006;
lowerBody;0.330247;p006;
body;0.567052;p006;
lowerLegLeft;0.453962;p006;
upperLegLeft;0.371743;p006;
upperLegRight;0.374301;p006;
lowerLegRight;0.456559;p006;
forearmLeft;0.311496;p006;
upperarmLeft;0.258846;p006;
shoulderHalfLeft;0.187766;p006;
neck;0.0758954;p006;
shoulderHalfRight;0.185641;p006;
upperarmRight;0.26052;p006;
forearmRight;0.318007;p006;
shoulder;0.340973;p006;
upperBody;0.236855;p006;
hip;0.156068;p006;
lowerBody;0.330287;p006;
body;0.567114;p006;
lowerLegLeft;0.453281;p006;
upperLegLeft;0.371793;p006;
upperLegRight;0.374191;p006;
lowerLegRight;0.456623;p006;
forearmLeft;0.310833;p006;
upperarmLeft;0.258407;p006;
shoulderHalfLeft;0.187982;p006;
neck;0.0759002;p006;
shoulderHalfRight;0.185629;p006;
upperarmRight;0.26042;p006;
forearmRight;0.31802;p006;
shoulder;0.341063;p006;
upperBody;0.236867;p006;
hip;0.156024;p006;
lowerBody;0.3303;p006;
body;0.56714;p006;
lowerLegLeft;0.453258;p006;
upperLegLeft;0.371737;p006;
upperLegRight;0.374858;p006;
lowerLegRight;0.456034;p006;
forearmLeft;0.311648;p006;
upperarmLeft;0.25819;p006;
shoulderHalfLeft;0.188078;p006;
neck;0.0758844;p006;
shoulderHalfRight;0.185646;p006;
upperarmRight;0.260289;p006;
forearmRight;0.318506;p006;
shoulder;0.341163;p006;
upperBody;0.236831;p006;
hip;0.155994;p006;
lowerBody;0.330262;p006;
body;0.567065;p006;
lowerLegLeft;0.453234;p006;
upperLegLeft;0.371716;p006;
upperLegRight;0.374801;p006;
lowerLegRight;0.456257;p006;
forearmLeft;0.312029;p006;
upperarmLeft;0.258032;p006;
shoulderHalfLeft;0.188396;p006;
neck;0.0758916;p006;
shoulderHalfRight;0.185659;p006;
upperarmRight;0.260537;p006;
forearmRight;0.317708;p006;
shoulder;0.3414;p006;
upperBody;0.236859;p006;
hip;0.155983;p006;
lowerBody;0.330308;p006;
body;0.567139;p006;
lowerLegLeft;0.454089;p006;
upperLegLeft;0.371813;p006;
upperLegRight;0.374824;p006;
lowerLegRight;0.456228;p006;
forearmLeft;0.311442;p006;
upperarmLeft;0.258084;p006;
shoulderHalfLeft;0.188473;p006;
neck;0.0758955;p006;
shoulderHalfRight;0.185673;p006;
upperarmRight;0.260538;p006;
forearmRight;0.318251;p006;
shoulder;0.34147;p006;
upperBody;0.236868;p006;
hip;0.156012;p006;
lowerBody;0.330314;p006;
body;0.567154;p006;
lowerLegLeft;0.454033;p006;
upperLegLeft;0.371732;p006;
upperLegRight;0.374417;p006;
lowerLegRight;0.456519;p006;
forearmLeft;0.312009;p006;
upperarmLeft;0.258057;p006;
shoulderHalfLeft;0.188543;p006;
neck;0.0758946;p006;
shoulderHalfRight;0.185631;p006;
upperarmRight;0.260633;p006;
forearmRight;0.317447;p006;
shoulder;0.341511;p006;
upperBody;0.236865;p006;
hip;0.156005;p006;
lowerBody;0.330305;p006;
body;0.567142;p006;
lowerLegLeft;0.454148;p006;
upperLegLeft;0.371427;p006;
upperLegRight;0.374356;p006;
lowerLegRight;0.456704;p006;
forearmLeft;0.310846;p006;
upperarmLeft;0.258132;p006;
shoulderHalfLeft;0.188719;p006;
neck;0.0759024;p006;
shoulderHalfRight;0.185572;p006;
upperarmRight;0.260713;p006;
forearmRight;0.316945;p006;
shoulder;0.341666;p006;
upperBody;0.236886;p006;
hip;0.156018;p006;
lowerBody;0.330332;p006;
body;0.56719;p006;
lowerLegLeft;0.454085;p006;
upperLegLeft;0.37127;p006;
upperLegRight;0.374237;p006;
lowerLegRight;0.456838;p006;
forearmLeft;0.310806;p006;
upperarmLeft;0.259534;p006;
shoulderHalfLeft;0.186257;p006;
neck;0.0759096;p006;
shoulderHalfRight;0.185486;p006;
upperarmRight;0.260773;p006;
forearmRight;0.318516;p006;
shoulder;0.339341;p006;
upperBody;0.23691;p006;
hip;0.156028;p006;
lowerBody;0.330368;p006;
body;0.56725;p006;
lowerLegLeft;0.45526;p006;
upperLegLeft;0.369819;p006;
upperLegRight;0.374231;p006;
lowerLegRight;0.456786;p006;
forearmLeft;0.30955;p006;
upperarmLeft;0.259101;p006;
shoulderHalfLeft;0.186531;p006;
neck;0.075909;p006;
shoulderHalfRight;0.185391;p006;
upperarmRight;0.26101;p006;
forearmRight;0.317721;p006;
shoulder;0.339515;p006;
upperBody;0.236906;p006;
hip;0.156074;p006;
lowerBody;0.330358;p006;
body;0.567236;p006;
lowerLegLeft;0.455399;p006;
upperLegLeft;0.369763;p006;
upperLegRight;0.374015;p006;
lowerLegRight;0.457045;p006;
forearmLeft;0.310782;p006;
upperarmLeft;0.258715;p006;
shoulderHalfLeft;0.186819;p006;
neck;0.0759191;p006;
shoulderHalfRight;0.185288;p006;
upperarmRight;0.260938;p006;
forearmRight;0.318568;p006;
shoulder;0.339671;p006;
upperBody;0.236944;p006;
hip;0.156109;p006;
lowerBody;0.330427;p006;
body;0.567344;p006;
lowerLegLeft;0.454784;p006;
upperLegLeft;0.370035;p006;
upperLegRight;0.373764;p006;
lowerLegRight;0.457167;p006;
forearmLeft;0.310687;p006;
upperarmLeft;0.259432;p006;
shoulderHalfLeft;0.184963;p006;
neck;0.0759184;p006;
shoulderHalfRight;0.185266;p006;
upperarmRight;0.261058;p006;
forearmRight;0.318116;p006;
shoulder;0.337909;p006;
upperBody;0.236944;p006;
hip;0.155959;p006;
lowerBody;0.330432;p006;
body;0.567348;p006;
lowerLegLeft;0.455155;p006;
upperLegLeft;0.370143;p006;
upperLegRight;0.373772;p006;
lowerLegRight;0.457119;p006;
forearmLeft;0.31091;p006;
upperarmLeft;0.25956;p006;
shoulderHalfLeft;0.185258;p006;
neck;0.0759334;p006;
shoulderHalfRight;0.185316;p006;
upperarmRight;0.261199;p006;
forearmRight;0.31817;p006;
shoulder;0.338159;p006;
upperBody;0.236986;p006;
hip;0.155924;p006;
lowerBody;0.330488;p006;
body;0.567447;p006;
lowerLegLeft;0.454779;p006;
upperLegLeft;0.370594;p006;
upperLegRight;0.373818;p006;
lowerLegRight;0.457102;p006;
forearmLeft;0.310979;p006;
upperarmLeft;0.259317;p006;
shoulderHalfLeft;0.185565;p006;
neck;0.0759056;p006;
shoulderHalfRight;0.18542;p006;
upperarmRight;0.261339;p006;
forearmRight;0.317443;p006;
shoulder;0.338754;p006;
upperBody;0.236908;p006;
hip;0.155879;p006;
lowerBody;0.330401;p006;
body;0.567281;p006;
lowerLegLeft;0.454646;p006;
upperLegLeft;0.370706;p006;
upperLegRight;0.37392;p006;
lowerLegRight;0.457112;p006;
forearmLeft;0.312023;p006;
upperarmLeft;0.259483;p006;
shoulderHalfLeft;0.186006;p006;
neck;0.0759136;p006;
shoulderHalfRight;0.185406;p006;
upperarmRight;0.261228;p006;
forearmRight;0.319131;p006;
shoulder;0.339154;p006;
upperBody;0.236925;p006;
hip;0.155787;p006;
lowerBody;0.330416;p006;
body;0.567314;p006;
lowerLegLeft;0.454548;p006;
upperLegLeft;0.370807;p006;
upperLegRight;0.373487;p006;
lowerLegRight;0.455165;p006;
forearmLeft;0.311139;p006;
upperarmLeft;0.260527;p006;
shoulderHalfLeft;0.184321;p006;
neck;0.075919;p006;
shoulderHalfRight;0.185419;p006;
upperarmRight;0.260962;p006;
forearmRight;0.317976;p006;
shoulder;0.33779;p006;
upperBody;0.236935;p006;
hip;0.155752;p006;
lowerBody;0.330416;p006;
body;0.567324;p006;
lowerLegLeft;0.454608;p006;
upperLegLeft;0.370905;p006;
upperLegRight;0.373333;p006;
lowerLegRight;0.455624;p006;
forearmLeft;0.312785;p006;
upperarmLeft;0.260143;p006;
shoulderHalfLeft;0.183445;p006;
neck;0.0759121;p006;
shoulderHalfRight;0.185374;p006;
upperarmRight;0.260903;p006;
forearmRight;0.317848;p006;
shoulder;0.337009;p006;
upperBody;0.236912;p006;
hip;0.155754;p006;
lowerBody;0.33039;p006;
body;0.567275;p006;
lowerLegLeft;0.454801;p006;
upperLegLeft;0.370623;p006;
upperLegRight;0.373626;p006;
lowerLegRight;0.455686;p006;
forearmLeft;0.312085;p006;
upperarmLeft;0.259761;p006;
shoulderHalfLeft;0.183922;p006;
neck;0.0759154;p006;
shoulderHalfRight;0.18527;p006;
upperarmRight;0.260665;p006;
forearmRight;0.318935;p006;
shoulder;0.337397;p006;
upperBody;0.236916;p006;
hip;0.155845;p006;
lowerBody;0.330388;p006;
body;0.567278;p006;
lowerLegLeft;0.454969;p006;
upperLegLeft;0.370402;p006;
upperLegRight;0.373503;p006;
lowerLegRight;0.456133;p006;
forearmLeft;0.312623;p006;
upperarmLeft;0.260209;p006;
shoulderHalfLeft;0.182885;p006;
neck;0.0758991;p006;
shoulderHalfRight;0.185195;p006;
upperarmRight;0.260344;p006;
forearmRight;0.319049;p006;
shoulder;0.336498;p006;
upperBody;0.236868;p006;
hip;0.155964;p006;
lowerBody;0.330333;p006;
body;0.567174;p006;
lowerLegLeft;0.455022;p006;
upperLegLeft;0.370437;p006;
upperLegRight;0.37366;p006;
lowerLegRight;0.453985;p006;
forearmLeft;0.311601;p006;
upperarmLeft;0.260494;p006;
shoulderHalfLeft;0.182348;p006;
neck;0.0759106;p006;
shoulderHalfRight;0.1853;p006;
upperarmRight;0.260223;p006;
forearmRight;0.318369;p006;
shoulder;0.336134;p006;
upperBody;0.236887;p006;
hip;0.156011;p006;
lowerBody;0.330334;p006;
body;0.567192;p006;
lowerLegLeft;0.454949;p006;
upperLegLeft;0.370441;p006;
upperLegRight;0.373536;p006;
lowerLegRight;0.454256;p006;
forearmLeft;0.311973;p006;
upperarmLeft;0.261194;p006;
shoulderHalfLeft;0.181962;p006;
neck;0.0759001;p006;
shoulderHalfRight;0.185474;p006;
upperarmRight;0.260278;p006;
forearmRight;0.317475;p006;
shoulder;0.336025;p006;
upperBody;0.236854;p006;
hip;0.155994;p006;
lowerBody;0.330282;p006;
body;0.567108;p006;
lowerLegLeft;0.455003;p006;
upperLegLeft;0.370536;p006;
upperLegRight;0.373718;p006;
lowerLegRight;0.454447;p006;
forearmLeft;0.311466;p006;
upperarmLeft;0.261685;p006;
shoulderHalfLeft;0.181694;p006;
neck;0.0758959;p006;
shoulderHalfRight;0.185526;p006;
upperarmRight;0.260138;p006;
forearmRight;0.318501;p006;
shoulder;0.335925;p006;
upperBody;0.236842;p006;
hip;0.155987;p006;
lowerBody;0.330276;p006;
body;0.56709;p006;
lowerLegLeft;0.454844;p006;
upperLegLeft;0.370761;p006;
upperLegRight;0.373862;p006;
lowerLegRight;0.455067;p006;
forearmLeft;0.310429;p006;
upperarmLeft;0.262136;p006;
shoulderHalfLeft;0.1813;p006;
neck;0.0758828;p006;
shoulderHalfRight;0.185683;p006;
upperarmRight;0.260044;p006;
forearmRight;0.317784;p006;
shoulder;0.33583;p006;
upperBody;0.236804;p006;
hip;0.15585;p006;
lowerBody;0.330229;p006;
body;0.567005;p006;
lowerLegLeft;0.45407;p006;
upperLegLeft;0.370947;p006;
upperLegRight;0.374021;p006;
lowerLegRight;0.455394;p006;
forearmLeft;0.310684;p006;
upperarmLeft;0.26146;p006;
shoulderHalfLeft;0.18236;p006;
neck;0.0758724;p006;
shoulderHalfRight;0.185634;p006;
upperarmRight;0.260084;p006;
forearmRight;0.317807;p006;
shoulder;0.336603;p006;
upperBody;0.236774;p006;
hip;0.155986;p006;
lowerBody;0.330196;p006;
body;0.566942;p006;
lowerLegLeft;0.452788;p006;
upperLegLeft;0.370954;p006;
upperLegRight;0.37462;p006;
lowerLegRight;0.452916;p006;
forearmLeft;0.310405;p006;
upperarmLeft;0.261075;p006;
shoulderHalfLeft;0.183063;p006;
neck;0.0758711;p006;
shoulderHalfRight;0.185621;p006;
upperarmRight;0.260034;p006;
forearmRight;0.318369;p006;
shoulder;0.337246;p006;
upperBody;0.236767;p006;
hip;0.156052;p006;
lowerBody;0.330185;p006;
body;0.566923;p006;
lowerLegLeft;0.452602;p006;
upperLegLeft;0.37086;p006;
upperLegRight;0.374796;p006;
lowerLegRight;0.453192;p006;
forearmLeft;0.310155;p006;
upperarmLeft;0.261388;p006;
shoulderHalfLeft;0.182411;p006;
neck;0.075856;p006;
shoulderHalfRight;0.185695;p006;
upperarmRight;0.259994;p006;
forearmRight;0.31896;p006;
shoulder;0.336853;p006;
upperBody;0.236723;p006;
hip;0.156081;p006;
lowerBody;0.330127;p006;
body;0.566822;p006;
lowerLegLeft;0.45244;p006;
upperLegLeft;0.371235;p006;
upperLegRight;0.374716;p006;
lowerLegRight;0.453719;p006;
forearmLeft;0.311372;p006;
upperarmLeft;0.260701;p006;
shoulderHalfLeft;0.183494;p006;
neck;0.0758771;p006;
shoulderHalfRight;0.185371;p006;
upperarmRight;0.260525;p006;
forearmRight;0.317641;p006;
shoulder;0.337361;p006;
upperBody;0.236777;p006;
hip;0.156113;p006;
lowerBody;0.330181;p006;
body;0.56693;p006;
lowerLegLeft;0.452611;p006;
upperLegLeft;0.370849;p006;
upperLegRight;0.375091;p006;
lowerLegRight;0.453773;p006;
forearmLeft;0.311225;p006;
upperarmLeft;0.261046;p006;
shoulderHalfLeft;0.183129;p006;
neck;0.0758819;p006;
shoulderHalfRight;0.185295;p006;
upperarmRight;0.260476;p006;
forearmRight;0.317361;p006;
shoulder;0.337105;p006;
upperBody;0.23679;p006;
hip;0.156058;p006;
lowerBody;0.330193;p006;
body;0.566954;p006;
lowerLegLeft;0.453001;p006;
upperLegLeft;0.370909;p006;
upperLegRight;0.375078;p006;
lowerLegRight;0.454187;p006;
forearmLeft;0.310289;p006;
upperarmLeft;0.261212;p006;
shoulderHalfLeft;0.18273;p006;
neck;0.0758811;p006;
shoulderHalfRight;0.185165;p006;
upperarmRight;0.260518;p006;
forearmRight;0.318565;p006;
shoulder;0.336699;p006;
upperBody;0.236789;p006;
hip;0.156067;p006;
lowerBody;0.330192;p006;
body;0.566953;p006;
lowerLegLeft;0.453623;p006;
upperLegLeft;0.370345;p006;
upperLegRight;0.374951;p006;
lowerLegRight;0.454378;p006;
forearmLeft;0.311578;p006;
upperarmLeft;0.261295;p006;
shoulderHalfLeft;0.182471;p006;
neck;0.0758546;p006;
shoulderHalfRight;0.185075;p006;
upperarmRight;0.26118;p006;
forearmRight;0.317964;p006;
shoulder;0.336664;p006;
upperBody;0.236712;p006;
hip;0.156144;p006;
lowerBody;0.330101;p006;
body;0.566785;p006;
lowerLegLeft;0.454193;p006;
upperLegLeft;0.369845;p006;
upperLegRight;0.374893;p006;
lowerLegRight;0.454574;p006;
forearmLeft;0.311301;p006;
upperarmLeft;0.260955;p006;
shoulderHalfLeft;0.183066;p006;
neck;0.0758659;p006;
shoulderHalfRight;0.185249;p006;
upperarmRight;0.261007;p006;
forearmRight;0.317545;p006;
shoulder;0.337319;p006;
upperBody;0.236744;p006;
hip;0.156175;p006;
lowerBody;0.330141;p006;
body;0.566858;p006;
lowerLegLeft;0.454176;p006;
upperLegLeft;0.369785;p006;
upperLegRight;0.374781;p006;
lowerLegRight;0.454977;p006;
forearmLeft;0.310798;p006;
upperarmLeft;0.260123;p006;
shoulderHalfLeft;0.1837;p006;
neck;0.0758732;p006;
shoulderHalfRight;0.185401;p006;
upperarmRight;0.261045;p006;
forearmRight;0.317307;p006;
shoulder;0.337886;p006;
upperBody;0.236766;p006;
hip;0.156179;p006;
lowerBody;0.330164;p006;
body;0.566902;p006;
lowerLegLeft;0.454207;p006;
upperLegLeft;0.369723;p006;
upperLegRight;0.375015;p006;
lowerLegRight;0.454966;p006;
forearmLeft;0.310271;p006;
upperarmLeft;0.259793;p006;
shoulderHalfLeft;0.184258;p006;
neck;0.0758706;p006;
shoulderHalfRight;0.185389;p006;
upperarmRight;0.261305;p006;
forearmRight;0.317759;p006;
shoulder;0.338424;p006;
upperBody;0.236758;p006;
hip;0.156129;p006;
lowerBody;0.330156;p006;
body;0.566887;p006;
lowerLegLeft;0.454463;p006;
upperLegLeft;0.369673;p006;
upperLegRight;0.374632;p006;
lowerLegRight;0.455446;p006;
forearmLeft;0.311368;p006;
upperarmLeft;0.260158;p006;
shoulderHalfLeft;0.183633;p006;
neck;0.0758591;p006;
shoulderHalfRight;0.18539;p006;
upperarmRight;0.261225;p006;
forearmRight;0.316748;p006;
shoulder;0.338011;p006;
upperBody;0.236727;p006;
hip;0.156134;p006;
lowerBody;0.330127;p006;
body;0.566827;p006;
lowerLegLeft;0.454562;p006;
upperLegLeft;0.369934;p006;
upperLegRight;0.374607;p006;
