feature;value;class;
lowerLegLeft;0.518049;p000;
upperLegLeft;0.399641;p000;
upperLegRight;0.406714;p000;
lowerLegRight;0.512238;p000;
forearmLeft;0.338839;p000;
upperarmLeft;0.288177;p000;
shoulderHalfLeft;0.183872;p000;
neck;0.0792732;p000;
shoulderHalfRight;0.177466;p000;
upperarmRight;0.30837;p000;
forearmRight;0.358106;p000;
shoulder;0.346963;p000;
upperBody;0.243277;p000;
hip;0.166372;p000;
lowerBody;0.332435;p000;
body;0.575637;p000;
lowerLegLeft;0.518009;p000;
upperLegLeft;0.399633;p000;
upperLegRight;0.406918;p000;
lowerLegRight;0.512394;p000;
forearmLeft;0.335464;p000;
upperarmLeft;0.289202;p000;
shoulderHalfLeft;0.18354;p000;
neck;0.0792673;p000;
shoulderHalfRight;0.177552;p000;
upperarmRight;0.309227;p000;
forearmRight;0.354947;p000;
shoulder;0.34683;p000;
upperBody;0.243229;p000;
hip;0.166344;p000;
lowerBody;0.33239;p000;
body;0.575544;p000;
lowerLegLeft;0.51801;p000;
upperLegLeft;0.399357;p000;
upperLegRight;0.403008;p000;
lowerLegRight;0.515999;p000;
forearmLeft;0.340044;p000;
upperarmLeft;0.289045;p000;
shoulderHalfLeft;0.183264;p000;
neck;0.0792936;p000;
shoulderHalfRight;0.177381;p000;
upperarmRight;0.308463;p000;
forearmRight;0.355693;p000;
shoulder;0.34631;p000;
upperBody;0.243257;p000;
hip;0.166298;p000;
lowerBody;0.332387;p000;
body;0.575568;p000;
lowerLegLeft;0.518565;p000;
upperLegLeft;0.398522;p000;
upperLegRight;0.402843;p000;
lowerLegRight;0.516418;p000;
forearmLeft;0.336126;p000;
upperarmLeft;0.28864;p000;
shoulderHalfLeft;0.181907;p000;
neck;0.0793107;p000;
shoulderHalfRight;0.178123;p000;
upperarmRight;0.308255;p000;
forearmRight;0.359838;p000;
shoulder;0.34557;p000;
upperBody;0.243247;p000;
hip;0.16651;p000;
lowerBody;0.332286;p000;
body;0.575456;p000;
lowerLegLeft;0.518534;p000;
upperLegLeft;0.398291;p000;
upperLegRight;0.404522;p000;
lowerLegRight;0.512367;p000;
forearmLeft;0.335303;p000;
upperarmLeft;0.287448;p000;
shoulderHalfLeft;0.181791;p000;
neck;0.0792498;p000;
shoulderHalfRight;0.177668;p000;
upperarmRight;0.308226;p000;
forearmRight;0.354946;p000;
shoulder;0.345021;p000;
upperBody;0.243105;p000;
hip;0.166544;p000;
lowerBody;0.332172;p000;
body;0.575202;p000;
lowerLegLeft;0.518356;p000;
upperLegLeft;0.39849;p000;
upperLegRight;0.406303;p000;
lowerLegRight;0.51313;p000;
forearmLeft;0.337864;p000;
upperarmLeft;0.284443;p000;
shoulderHalfLeft;0.181924;p000;
neck;0.0792439;p000;
shoulderHalfRight;0.176488;p000;
upperarmRight;0.310668;p000;
forearmRight;0.356157;p000;
shoulder;0.344397;p000;
upperBody;0.243066;p000;
hip;0.166384;p000;
lowerBody;0.331962;p000;
body;0.574954;p000;
lowerLegLeft;0.517607;p000;
upperLegLeft;0.399531;p000;
upperLegRight;0.406294;p000;
lowerLegRight;0.512944;p000;
forearmLeft;0.337896;p000;
upperarmLeft;0.281814;p000;
shoulderHalfLeft;0.181875;p000;
neck;0.0793274;p000;
shoulderHalfRight;0.176983;p000;
upperarmRight;0.309539;p000;
forearmRight;0.357781;p000;
shoulder;0.344267;p000;
upperBody;0.243242;p000;
hip;0.16641;p000;
lowerBody;0.332096;p000;
body;0.575263;p000;
lowerLegLeft;0.518033;p000;
upperLegLeft;0.399428;p000;
upperLegRight;0.40603;p000;
lowerLegRight;0.512405;p000;
forearmLeft;0.347851;p000;
upperarmLeft;0.280664;p000;
shoulderHalfLeft;0.182223;p000;
neck;0.0793204;p000;
shoulderHalfRight;0.177128;p000;
upperarmRight;0.308869;p000;
forearmRight;0.361619;p000;
shoulder;0.345008;p000;
upperBody;0.243207;p000;
hip;0.166368;p000;
lowerBody;0.332046;p000;
body;0.575177;p000;
lowerLegLeft;0.518029;p000;
upperLegLeft;0.39954;p000;
upperLegRight;0.407036;p000;
lowerLegRight;0.502191;p000;
forearmLeft;0.342017;p000;
upperarmLeft;0.283481;p000;
shoulderHalfLeft;0.182154;p000;
neck;0.0793285;p000;
shoulderHalfRight;0.177843;p000;
upperarmRight;0.308621;p000;
forearmRight;0.358015;p000;
shoulder;0.345252;p000;
upperBody;0.243219;p000;
hip;0.166438;p000;
lowerBody;0.332068;p000;
body;0.575209;p000;
lowerLegLeft;0.518294;p000;
upperLegLeft;0.399256;p000;
upperLegRight;0.407086;p000;
lowerLegRight;0.502714;p000;
forearmLeft;0.340668;p000;
upperarmLeft;0.283472;p000;
shoulderHalfLeft;0.181749;p000;
neck;0.0792896;p000;
shoulderHalfRight;0.178428;p000;
upperarmRight;0.307599;p000;
forearmRight;0.360044;p000;
shoulder;0.345405;p000;
upperBody;0.243097;p000;
hip;0.166288;p000;
lowerBody;0.331928;p000;
body;0.574946;p000;
lowerLegLeft;0.518423;p000;
upperLegLeft;0.399384;p000;
upperLegRight;0.407762;p000;
lowerLegRight;0.511789;p000;
forearmLeft;0.337452;p000;
upperarmLeft;0.28421;p000;
shoulderHalfLeft;0.181179;p000;
neck;0.0793444;p000;
shoulderHalfRight;0.17854;p000;
upperarmRight;0.306238;p000;
forearmRight;0.363617;p000;
shoulder;0.344867;p000;
upperBody;0.243235;p000;
hip;0.166071;p000;
lowerBody;0.332055;p000;
body;0.575211;p000;
lowerLegLeft;0.518078;p000;
upperLegLeft;0.399461;p000;
upperLegRight;0.40755;p000;
lowerLegRight;0.511651;p000;
forearmLeft;0.33868;p000;
upperarmLeft;0.285958;p000;
shoulderHalfLeft;0.181195;p000;
neck;0.0792054;p000;
shoulderHalfRight;0.17876;p000;
upperarmRight;0.306123;p000;
forearmRight;0.363484;p000;
shoulder;0.34528;p000;
upperBody;0.242988;p000;
hip;0.166035;p000;
lowerBody;0.331872;p000;
body;0.574783;p000;
lowerLegLeft;0.513292;p000;
upperLegLeft;0.404936;p000;
upperLegRight;0.408961;p000;
lowerLegRight;0.510582;p000;
forearmLeft;0.339968;p000;
upperarmLeft;0.285848;p000;
shoulderHalfLeft;0.181676;p000;
neck;0.0791202;p000;
shoulderHalfRight;0.178843;p000;
upperarmRight;0.306354;p000;
forearmRight;0.367184;p000;
shoulder;0.346156;p000;
upperBody;0.242772;p000;
hip;0.16605;p000;
lowerBody;0.331761;p000;
body;0.574453;p000;
lowerLegLeft;0.514622;p000;
upperLegLeft;0.404007;p000;
upperLegRight;0.409212;p000;
lowerLegRight;0.510718;p000;
forearmLeft;0.345009;p000;
upperarmLeft;0.279522;p000;
shoulderHalfLeft;0.181551;p000;
neck;0.0790959;p000;
shoulderHalfRight;0.178751;p000;
upperarmRight;0.305983;p000;
forearmRight;0.360569;p000;
shoulder;0.346151;p000;
upperBody;0.242678;p000;
hip;0.165894;p000;
lowerBody;0.331601;p000;
body;0.574198;p000;
lowerLegLeft;0.515104;p000;
upperLegLeft;0.403303;p000;
upperLegRight;0.410795;p000;
lowerLegRight;0.508199;p000;
forearmLeft;0.343621;p000;
upperarmLeft;0.278092;p000;
shoulderHalfLeft;0.181;p000;
neck;0.0791808;p000;
shoulderHalfRight;0.1787;p000;
upperarmRight;0.306379;p000;
forearmRight;0.361841;p000;
shoulder;0.345453;p000;
upperBody;0.242824;p000;
hip;0.16618;p000;
lowerBody;0.331686;p000;
body;0.574428;p000;
lowerLegLeft;0.516055;p000;
upperLegLeft;0.402083;p000;
upperLegRight;0.411184;p000;
lowerLegRight;0.50841;p000;
forearmLeft;0.346256;p000;
upperarmLeft;0.279845;p000;
shoulderHalfLeft;0.180081;p000;
neck;0.0792633;p000;
shoulderHalfRight;0.179678;p000;
upperarmRight;0.306203;p000;
forearmRight;0.364605;p000;
shoulder;0.345327;p000;
upperBody;0.242988;p000;
hip;0.166336;p000;
lowerBody;0.331728;p000;
body;0.574633;p000;
lowerLegLeft;0.516785;p000;
upperLegLeft;0.401169;p000;
upperLegRight;0.411164;p000;
lowerLegRight;0.507924;p000;
forearmLeft;0.34165;p000;
upperarmLeft;0.281286;p000;
shoulderHalfLeft;0.180268;p000;
neck;0.0793274;p000;
shoulderHalfRight;0.180122;p000;
upperarmRight;0.304809;p000;
forearmRight;0.363976;p000;
shoulder;0.345886;p000;
upperBody;0.24309;p000;
hip;0.166487;p000;
lowerBody;0.331867;p000;
body;0.574877;p000;
lowerLegLeft;0.516155;p000;
upperLegLeft;0.401135;p000;
upperLegRight;0.410051;p000;
lowerLegRight;0.508119;p000;
forearmLeft;0.341435;p000;
upperarmLeft;0.282449;p000;
shoulderHalfLeft;0.179817;p000;
neck;0.0793226;p000;
shoulderHalfRight;0.180404;p000;
upperarmRight;0.305571;p000;
forearmRight;0.365604;p000;
shoulder;0.34579;p000;
upperBody;0.243073;p000;
hip;0.166519;p000;
lowerBody;0.33184;p000;
body;0.574834;p000;
lowerLegLeft;0.516278;p000;
upperLegLeft;0.401354;p000;
upperLegRight;0.409982;p000;
lowerLegRight;0.506567;p000;
forearmLeft;0.340185;p000;
upperarmLeft;0.283492;p000;
shoulderHalfLeft;0.179463;p000;
neck;0.0793769;p000;
shoulderHalfRight;0.182035;p000;
upperarmRight;0.304494;p000;
forearmRight;0.367322;p000;
shoulder;0.347042;p000;
upperBody;0.24322;p000;
hip;0.166425;p000;
lowerBody;0.33191;p000;
body;0.575055;p000;
lowerLegLeft;0.51671;p000;
upperLegLeft;0.401016;p000;
upperLegRight;0.409039;p000;
lowerLegRight;0.504972;p000;
forearmLeft;0.334505;p000;
upperarmLeft;0.284719;p000;
shoulderHalfLeft;0.179199;p000;
neck;0.079287;p000;
shoulderHalfRight;0.181797;p000;
upperarmRight;0.304397;p000;
forearmRight;0.365578;p000;
shoulder;0.347123;p000;
upperBody;0.243044;p000;
hip;0.166503;p000;
lowerBody;0.331834;p000;
body;0.574803;p000;
lowerLegLeft;0.516154;p000;
upperLegLeft;0.401375;p000;
upperLegRight;0.409103;p000;
lowerLegRight;0.509101;p000;
forearmLeft;0.353471;p000;
upperarmLeft;0.286676;p000;
shoulderHalfLeft;0.179347;p000;
neck;0.0792462;p000;
shoulderHalfRight;0.181014;p000;
upperarmRight;0.302782;p000;
forearmRight;0.370489;p000;
shoulder;0.3464;p000;
upperBody;0.242975;p000;
hip;0.166674;p000;
lowerBody;0.331794;p000;
body;0.574694;p000;
lowerLegLeft;0.516134;p000;
upperLegLeft;0.400719;p000;
upperLegRight;0.40938;p000;
lowerLegRight;0.50832;p000;
forearmLeft;0.351324;p000;
upperarmLeft;0.274348;p000;
shoulderHalfLeft;0.179321;p000;
neck;0.079207;p000;
shoulderHalfRight;0.180779;p000;
upperarmRight;0.302668;p000;
forearmRight;0.372432;p000;
shoulder;0.34624;p000;
upperBody;0.242896;p000;
hip;0.166675;p000;
lowerBody;0.331743;p000;
body;0.574564;p000;
lowerLegLeft;0.517948;p000;
upperLegLeft;0.399052;p000;
upperLegRight;0.409312;p000;
lowerLegRight;0.508337;p000;
forearmLeft;0.341571;p000;
upperarmLeft;0.282975;p000;
shoulderHalfLeft;0.179362;p000;
neck;0.0791563;p000;
shoulderHalfRight;0.180581;p000;
upperarmRight;0.303099;p000;
forearmRight;0.366531;p000;
shoulder;0.34636;p000;
upperBody;0.242762;p000;
hip;0.166738;p000;
lowerBody;0.331617;p000;
body;0.574305;p000;
lowerLegLeft;0.51901;p000;
upperLegLeft;0.398261;p000;
upperLegRight;0.409322;p000;
lowerLegRight;0.506858;p000;
forearmLeft;0.338069;p000;
upperarmLeft;0.285172;p000;
shoulderHalfLeft;0.179687;p000;
neck;0.0791005;p000;
shoulderHalfRight;0.180076;p000;
upperarmRight;0.303061;p000;
forearmRight;0.363236;p000;
shoulder;0.346269;p000;
upperBody;0.242632;p000;
hip;0.166915;p000;
lowerBody;0.331532;p000;
body;0.574093;p000;
lowerLegLeft;0.517693;p000;
upperLegLeft;0.399124;p000;
upperLegRight;0.409424;p000;
lowerLegRight;0.506635;p000;
forearmLeft;0.331498;p000;
upperarmLeft;0.286629;p000;
shoulderHalfLeft;0.179973;p000;
neck;0.0790947;p000;
shoulderHalfRight;0.179693;p000;
upperarmRight;0.303306;p000;
forearmRight;0.36274;p000;
shoulder;0.346147;p000;
upperBody;0.242603;p000;
hip;0.16678;p000;
lowerBody;0.331465;p000;
body;0.573996;p000;
lowerLegLeft;0.516867;p000;
upperLegLeft;0.400106;p000;
upperLegRight;0.410179;p000;
lowerLegRight;0.492084;p000;
forearmLeft;0.335125;p000;
upperarmLeft;0.28656;p000;
shoulderHalfLeft;0.180459;p000;
neck;0.0791017;p000;
shoulderHalfRight;0.179249;p000;
upperarmRight;0.303212;p000;
forearmRight;0.363285;p000;
shoulder;0.345866;p000;
upperBody;0.242575;p000;
hip;0.166765;p000;
lowerBody;0.331268;p000;
body;0.573773;p000;
lowerLegLeft;0.518174;p000;
upperLegLeft;0.39899;p000;
upperLegRight;0.412651;p000;
