feature;value;class;
shoulderHalfLeft;0.189567;p009;
neck;0.075937;p009;
shoulderHalfRight;0.184811;p009;
upperarmRight;0.264532;p009;
forearmRight;0.319297;p009;
shoulder;0.35004;p009;
upperBody;0.232129;p009;
hip;0.143762;p009;
lowerBody;0.315641;p009;
body;0.547695;p009;
lowerLegLeft;0.473357;p009;
upperLegLeft;0.33529;p009;
upperLegRight;0.343837;p009;
lowerLegRight;0.469413;p009;
forearmLeft;0.304482;p009;
upperarmLeft;0.260391;p009;
shoulderHalfLeft;0.190029;p009;
neck;0.0760392;p009;
shoulderHalfRight;0.183773;p009;
upperarmRight;0.264478;p009;
forearmRight;0.309253;p009;
shoulder;0.348376;p009;
upperBody;0.232405;p009;
hip;0.14413;p009;
lowerBody;0.315911;p009;
body;0.548239;p009;
lowerLegLeft;0.474938;p009;
upperLegLeft;0.334917;p009;
upperLegRight;0.343617;p009;
lowerLegRight;0.465872;p009;
forearmLeft;0.30533;p009;
upperarmLeft;0.257604;p009;
shoulderHalfLeft;0.189033;p009;
neck;0.0759986;p009;
shoulderHalfRight;0.183973;p009;
upperarmRight;0.264475;p009;
forearmRight;0.308702;p009;
shoulder;0.347964;p009;
upperBody;0.232305;p009;
hip;0.144096;p009;
lowerBody;0.315951;p009;
body;0.54818;p009;
lowerLegLeft;0.473666;p009;
upperLegLeft;0.334994;p009;
upperLegRight;0.340799;p009;
lowerLegRight;0.460015;p009;
forearmLeft;0.309095;p009;
upperarmLeft;0.256498;p009;
shoulderHalfLeft;0.188903;p009;
neck;0.0760631;p009;
shoulderHalfRight;0.183884;p009;
upperarmRight;0.26448;p009;
forearmRight;0.30597;p009;
shoulder;0.347392;p009;
upperBody;0.232504;p009;
hip;0.144282;p009;
lowerBody;0.316207;p009;
body;0.548636;p009;
lowerLegLeft;0.473134;p009;
upperLegLeft;0.334371;p009;
upperLegRight;0.339982;p009;
lowerLegRight;0.459424;p009;
forearmLeft;0.287665;p009;
upperarmLeft;0.263158;p009;
shoulderHalfLeft;0.187358;p009;
neck;0.0759236;p009;
shoulderHalfRight;0.183379;p009;
upperarmRight;0.264471;p009;
forearmRight;0.298187;p009;
shoulder;0.346961;p009;
upperBody;0.232195;p009;
hip;0.144641;p009;
lowerBody;0.316004;p009;
body;0.548121;p009;
lowerLegLeft;0.469145;p009;
upperLegLeft;0.332628;p009;
upperLegRight;0.343667;p009;
lowerLegRight;0.460321;p009;
forearmLeft;0.290133;p009;
upperarmLeft;0.263276;p009;
shoulderHalfLeft;0.186712;p009;
neck;0.0758854;p009;
shoulderHalfRight;0.183634;p009;
upperarmRight;0.264312;p009;
forearmRight;0.306095;p009;
shoulder;0.346772;p009;
upperBody;0.232083;p009;
hip;0.144759;p009;
lowerBody;0.315866;p009;
body;0.547876;p009;
lowerLegLeft;0.473628;p009;
upperLegLeft;0.333965;p009;
upperLegRight;0.343474;p009;
lowerLegRight;0.468778;p009;
forearmLeft;0.291968;p009;
upperarmLeft;0.263262;p009;
shoulderHalfLeft;0.186381;p009;
neck;0.0757514;p009;
shoulderHalfRight;0.183189;p009;
upperarmRight;0.264213;p009;
forearmRight;0.304455;p009;
shoulder;0.346655;p009;
upperBody;0.231883;p009;
hip;0.14577;p009;
lowerBody;0.315592;p009;
body;0.547398;p009;
lowerLegLeft;0.476434;p009;
upperLegLeft;0.332773;p009;
upperLegRight;0.343809;p009;
lowerLegRight;0.471369;p009;
forearmLeft;0.293252;p009;
upperarmLeft;0.259711;p009;
shoulderHalfLeft;0.186547;p009;
neck;0.0758591;p009;
shoulderHalfRight;0.183563;p009;
upperarmRight;0.264128;p009;
forearmRight;0.306077;p009;
shoulder;0.346761;p009;
upperBody;0.232124;p009;
hip;0.145814;p009;
lowerBody;0.315865;p009;
body;0.547914;p009;
lowerLegLeft;0.466913;p009;
upperLegLeft;0.333131;p009;
upperLegRight;0.344031;p009;
lowerLegRight;0.464472;p009;
forearmLeft;0.292728;p009;
upperarmLeft;0.263275;p009;
shoulderHalfLeft;0.186708;p009;
neck;0.0758687;p009;
shoulderHalfRight;0.185428;p009;
upperarmRight;0.263279;p009;
forearmRight;0.30664;p009;
shoulder;0.34924;p009;
upperBody;0.23215;p009;
hip;0.145633;p009;
lowerBody;0.315872;p009;
body;0.547949;p009;
lowerLegLeft;0.470301;p009;
upperLegLeft;0.333142;p009;
upperLegRight;0.343432;p009;
lowerLegRight;0.4649;p009;
forearmLeft;0.303706;p009;
upperarmLeft;0.263431;p009;
shoulderHalfLeft;0.186931;p009;
neck;0.0758945;p009;
shoulderHalfRight;0.185357;p009;
upperarmRight;0.261636;p009;
forearmRight;0.311262;p009;
shoulder;0.349346;p009;
upperBody;0.232209;p009;
hip;0.145941;p009;
lowerBody;0.316087;p009;
body;0.548222;p009;
lowerLegLeft;0.471382;p009;
upperLegLeft;0.331391;p009;
upperLegRight;0.339555;p009;
lowerLegRight;0.469876;p009;
forearmLeft;0.290242;p009;
upperarmLeft;0.263592;p009;
shoulderHalfLeft;0.185261;p009;
neck;0.0755406;p009;
shoulderHalfRight;0.185406;p009;
upperarmRight;0.264229;p009;
forearmRight;0.309334;p009;
shoulder;0.348901;p009;
upperBody;0.231372;p009;
hip;0.146222;p009;
lowerBody;0.315504;p009;
body;0.54679;p009;
lowerLegLeft;0.482939;p009;
upperLegLeft;0.33131;p009;
upperLegRight;0.343351;p009;
lowerLegRight;0.461616;p009;
forearmLeft;0.287309;p009;
upperarmLeft;0.263738;p009;
shoulderHalfLeft;0.184956;p009;
neck;0.0755217;p009;
shoulderHalfRight;0.185546;p009;
upperarmRight;0.264101;p009;
forearmRight;0.308051;p009;
shoulder;0.349345;p009;
upperBody;0.231302;p009;
hip;0.146263;p009;
lowerBody;0.315375;p009;
body;0.546594;p009;
lowerLegLeft;0.47904;p009;
upperLegLeft;0.331448;p009;
upperLegRight;0.344834;p009;
lowerLegRight;0.461038;p009;
forearmLeft;0.288177;p009;
upperarmLeft;0.263734;p009;
shoulderHalfLeft;0.185643;p009;
neck;0.0758734;p009;
shoulderHalfRight;0.185741;p009;
upperarmRight;0.264089;p009;
forearmRight;0.30643;p009;
shoulder;0.349651;p009;
upperBody;0.231956;p009;
hip;0.145628;p009;
lowerBody;0.315664;p009;
body;0.547544;p009;
lowerLegLeft;0.478843;p009;
upperLegLeft;0.331647;p009;
upperLegRight;0.3472;p009;
lowerLegRight;0.45638;p009;
forearmLeft;0.286649;p009;
upperarmLeft;0.263728;p009;
shoulderHalfLeft;0.186377;p009;
neck;0.0755657;p009;
shoulderHalfRight;0.184123;p009;
upperarmRight;0.264031;p009;
forearmRight;0.308574;p009;
shoulder;0.349447;p009;
upperBody;0.231372;p009;
hip;0.1459;p009;
lowerBody;0.315369;p009;
body;0.546678;p009;
lowerLegLeft;0.473274;p009;
upperLegLeft;0.335393;p009;
upperLegRight;0.349016;p009;
lowerLegRight;0.459973;p009;
forearmLeft;0.30212;p009;
upperarmLeft;0.263636;p009;
shoulderHalfLeft;0.186946;p009;
neck;0.0755912;p009;
shoulderHalfRight;0.183796;p009;
upperarmRight;0.264017;p009;
forearmRight;0.310788;p009;
shoulder;0.349733;p009;
upperBody;0.231426;p009;
hip;0.146108;p009;
lowerBody;0.315393;p009;
body;0.546757;p009;
lowerLegLeft;0.466257;p009;
upperLegLeft;0.335357;p009;
upperLegRight;0.34948;p009;
lowerLegRight;0.45218;p009;
forearmLeft;0.297634;p009;
upperarmLeft;0.263701;p009;
shoulderHalfLeft;0.187038;p009;
neck;0.0755696;p009;
shoulderHalfRight;0.184192;p009;
upperarmRight;0.264287;p009;
forearmRight;0.302188;p009;
shoulder;0.350149;p009;
upperBody;0.231355;p009;
hip;0.145709;p009;
lowerBody;0.315215;p009;
body;0.546504;p009;
lowerLegLeft;0.469289;p009;
upperLegLeft;0.333361;p009;
upperLegRight;0.345415;p009;
lowerLegRight;0.461834;p009;
forearmLeft;0.291546;p009;
upperarmLeft;0.261291;p009;
shoulderHalfLeft;0.187383;p009;
neck;0.0757285;p009;
shoulderHalfRight;0.184295;p009;
upperarmRight;0.264153;p009;
forearmRight;0.311365;p009;
shoulder;0.349976;p009;
upperBody;0.231613;p009;
hip;0.14612;p009;
lowerBody;0.315598;p009;
body;0.547144;p009;
lowerLegLeft;0.469752;p009;
upperLegLeft;0.333956;p009;
upperLegRight;0.346273;p009;
lowerLegRight;0.468869;p009;
forearmLeft;0.29658;p009;
upperarmLeft;0.261194;p009;
shoulderHalfLeft;0.187368;p009;
neck;0.0757467;p009;
shoulderHalfRight;0.184705;p009;
upperarmRight;0.263994;p009;
forearmRight;0.313551;p009;
shoulder;0.350108;p009;
upperBody;0.231663;p009;
hip;0.146151;p009;
lowerBody;0.315656;p009;
body;0.547252;p009;
lowerLegLeft;0.473268;p009;
upperLegLeft;0.334252;p009;
upperLegRight;0.346342;p009;
lowerLegRight;0.468781;p009;
forearmLeft;0.294018;p009;
upperarmLeft;0.260166;p009;
shoulderHalfLeft;0.187051;p009;
neck;0.0756258;p009;
shoulderHalfRight;0.185008;p009;
upperarmRight;0.263935;p009;
forearmRight;0.316847;p009;
shoulder;0.350736;p009;
upperBody;0.231387;p009;
hip;0.145864;p009;
lowerBody;0.315281;p009;
body;0.546602;p009;
lowerLegLeft;0.473224;p009;
upperLegLeft;0.335006;p009;
upperLegRight;0.347511;p009;
lowerLegRight;0.464428;p009;
forearmLeft;0.30207;p009;
upperarmLeft;0.259642;p009;
shoulderHalfLeft;0.186072;p009;
neck;0.0756323;p009;
shoulderHalfRight;0.185118;p009;
upperarmRight;0.259289;p009;
forearmRight;0.324628;p009;
shoulder;0.349888;p009;
upperBody;0.231417;p009;
hip;0.146146;p009;
lowerBody;0.315313;p009;
body;0.546664;p009;
lowerLegLeft;0.472865;p009;
upperLegLeft;0.334853;p009;
upperLegRight;0.347748;p009;
lowerLegRight;0.456006;p009;
forearmLeft;0.2972;p009;
upperarmLeft;0.253977;p009;
shoulderHalfLeft;0.18732;p009;
neck;0.0756579;p009;
shoulderHalfRight;0.185223;p009;
upperarmRight;0.263759;p009;
forearmRight;0.303863;p009;
shoulder;0.350228;p009;
upperBody;0.231447;p009;
hip;0.14548;p009;
lowerBody;0.315477;p009;
body;0.546861;p009;
lowerLegLeft;0.474516;p009;
upperLegLeft;0.333357;p009;
upperLegRight;0.347441;p009;
lowerLegRight;0.467716;p009;
forearmLeft;0.300352;p009;
upperarmLeft;0.252634;p009;
shoulderHalfLeft;0.188151;p009;
neck;0.0755136;p009;
shoulderHalfRight;0.183111;p009;
upperarmRight;0.263486;p009;
forearmRight;0.310084;p009;
shoulder;0.349681;p009;
upperBody;0.231072;p009;
hip;0.145557;p009;
lowerBody;0.314978;p009;
body;0.545983;p009;
lowerLegLeft;0.469085;p009;
upperLegLeft;0.333951;p009;
upperLegRight;0.341462;p009;
lowerLegRight;0.473212;p009;
forearmLeft;0.295746;p009;
upperarmLeft;0.253161;p009;
shoulderHalfLeft;0.187697;p009;
neck;0.0753707;p009;
shoulderHalfRight;0.182892;p009;
upperarmRight;0.264078;p009;
forearmRight;0.308925;p009;
shoulder;0.349594;p009;
upperBody;0.230723;p009;
hip;0.145474;p009;
lowerBody;0.314657;p009;
body;0.545313;p009;
lowerLegLeft;0.470254;p009;
upperLegLeft;0.334043;p009;
upperLegRight;0.339966;p009;
lowerLegRight;0.472705;p009;
forearmLeft;0.28624;p009;
upperarmLeft;0.263745;p009;
shoulderHalfLeft;0.188024;p009;
neck;0.0754392;p009;
shoulderHalfRight;0.183122;p009;
upperarmRight;0.264075;p009;
forearmRight;0.318351;p009;
shoulder;0.350106;p009;
upperBody;0.23089;p009;
hip;0.145735;p009;
lowerBody;0.314856;p009;
body;0.54568;p009;
lowerLegLeft;0.469152;p009;
upperLegLeft;0.334753;p009;
upperLegRight;0.345083;p009;
lowerLegRight;0.473937;p009;
forearmLeft;0.286532;p009;
upperarmLeft;0.263639;p009;
shoulderHalfLeft;0.188538;p009;
neck;0.0754745;p009;
shoulderHalfRight;0.182729;p009;
upperarmRight;0.263956;p009;
forearmRight;0.302988;p009;
shoulder;0.350094;p009;
upperBody;0.230968;p009;
hip;0.145504;p009;
lowerBody;0.31488;p009;
body;0.545783;p009;
lowerLegLeft;0.46892;p009;
upperLegLeft;0.333207;p009;
upperLegRight;0.345392;p009;
lowerLegRight;0.467017;p009;
forearmLeft;0.295024;p009;
upperarmLeft;0.246201;p009;
shoulderHalfLeft;0.18782;p009;
neck;0.0754957;p009;
shoulderHalfRight;0.182564;p009;
upperarmRight;0.26392;p009;
forearmRight;0.309063;p009;
shoulder;0.349477;p009;
upperBody;0.231012;p009;
hip;0.145596;p009;
lowerBody;0.314896;p009;
body;0.545843;p009;
lowerLegLeft;0.48487;p009;
upperLegLeft;0.333398;p009;
upperLegRight;0.347222;p009;
lowerLegRight;0.459979;p009;
forearmLeft;0.2998;p009;
upperarmLeft;0.245006;p009;
shoulderHalfLeft;0.187766;p009;
neck;0.0755353;p009;
shoulderHalfRight;0.182535;p009;
upperarmRight;0.263965;p009;
forearmRight;0.308549;p009;
shoulder;0.349572;p009;
upperBody;0.231104;p009;
hip;0.14549;p009;
lowerBody;0.314935;p009;
body;0.545971;p009;
lowerLegLeft;0.472864;p009;
upperLegLeft;0.333583;p009;
upperLegRight;0.333769;p009;
lowerLegRight;0.470386;p009;
forearmLeft;0.295326;p009;
upperarmLeft;0.246453;p009;
shoulderHalfLeft;0.18829;p009;
neck;0.0755951;p009;
shoulderHalfRight;0.181389;p009;
upperarmRight;0.260031;p009;
forearmRight;0.31532;p009;
shoulder;0.348892;p009;
upperBody;0.231291;p009;
hip;0.145545;p009;
lowerBody;0.31496;p009;
body;0.546188;p009;
lowerLegLeft;0.470459;p009;
upperLegLeft;0.334721;p009;
upperLegRight;0.345966;p009;
lowerLegRight;0.460817;p009;
forearmLeft;0.296286;p009;
upperarmLeft;0.247918;p009;
shoulderHalfLeft;0.187566;p009;
neck;0.0754865;p009;
shoulderHalfRight;0.181205;p009;
upperarmRight;0.263602;p009;
forearmRight;0.317526;p009;
shoulder;0.348608;p009;
upperBody;0.231086;p009;
hip;0.145552;p009;
lowerBody;0.314685;p009;
body;0.545708;p009;
lowerLegLeft;0.476444;p009;
upperLegLeft;0.331573;p009;
upperLegRight;0.347911;p009;
lowerLegRight;0.459801;p009;
forearmLeft;0.295019;p009;
upperarmLeft;0.246554;p009;
shoulderHalfLeft;0.187512;p009;
neck;0.0754574;p009;
shoulderHalfRight;0.181547;p009;
upperarmRight;0.263562;p009;
forearmRight;0.323523;p009;
shoulder;0.349035;p009;
upperBody;0.231023;p009;
hip;0.14565;p009;
lowerBody;0.314637;p009;
body;0.545598;p009;
lowerLegLeft;0.473435;p009;
upperLegLeft;0.333067;p009;
upperLegRight;0.347978;p009;
lowerLegRight;0.456875;p009;
forearmLeft;0.285628;p009;
upperarmLeft;0.263576;p009;
shoulderHalfLeft;0.187107;p009;
neck;0.0753531;p009;
shoulderHalfRight;0.181778;p009;
upperarmRight;0.263513;p009;
forearmRight;0.326519;p009;
shoulder;0.349427;p009;
upperBody;0.230748;p009;
hip;0.145446;p009;
lowerBody;0.314434;p009;
body;0.545115;p009;
lowerLegLeft;0.474179;p009;
upperLegLeft;0.333417;p009;
upperLegRight;0.351082;p009;
lowerLegRight;0.456878;p009;
forearmLeft;0.291315;p009;
upperarmLeft;0.254683;p009;
shoulderHalfLeft;0.187883;p009;
neck;0.0753153;p009;
shoulderHalfRight;0.182371;p009;
upperarmRight;0.263466;p009;
forearmRight;0.327172;p009;
shoulder;0.351176;p009;
upperBody;0.230603;p009;
hip;0.145503;p009;
lowerBody;0.314194;p009;
body;0.54473;p009;
lowerLegLeft;0.473697;p009;
upperLegLeft;0.33283;p009;
upperLegRight;0.342069;p009;
lowerLegRight;0.466547;p009;
forearmLeft;0.288986;p009;
upperarmLeft;0.254692;p009;
shoulderHalfLeft;0.187854;p009;
neck;0.0753143;p009;
shoulderHalfRight;0.182331;p009;
upperarmRight;0.263426;p009;
forearmRight;0.325775;p009;
shoulder;0.351184;p009;
upperBody;0.230597;p009;
hip;0.145595;p009;
lowerBody;0.314161;p009;
body;0.544691;p009;
lowerLegLeft;0.473535;p009;
upperLegLeft;0.333456;p009;
upperLegRight;0.344262;p009;
lowerLegRight;0.459712;p009;
forearmLeft;0.284898;p009;
upperarmLeft;0.26392;p009;
shoulderHalfLeft;0.188061;p009;
neck;0.0753476;p009;
shoulderHalfRight;0.181373;p009;
upperarmRight;0.232751;p009;
forearmRight;0.356978;p009;
shoulder;0.350992;p009;
upperBody;0.23065;p009;
hip;0.145301;p009;
lowerBody;0.314169;p009;
body;0.54475;p009;
lowerLegLeft;0.474996;p009;
upperLegLeft;0.333941;p009;
upperLegRight;0.346192;p009;
lowerLegRight;0.458516;p009;
forearmLeft;0.282947;p009;
upperarmLeft;0.263826;p009;
shoulderHalfLeft;0.188445;p009;
neck;0.0753369;p009;
shoulderHalfRight;0.181633;p009;
upperarmRight;0.263998;p009;
forearmRight;0.319004;p009;
shoulder;0.351156;p009;
upperBody;0.230684;p009;
hip;0.145399;p009;
lowerBody;0.314343;p009;
body;0.544958;p009;
lowerLegLeft;0.478795;p009;
upperLegLeft;0.33177;p009;
upperLegRight;0.34045;p009;
lowerLegRight;0.469902;p009;
forearmLeft;0.290894;p009;
upperarmLeft;0.263843;p009;
shoulderHalfLeft;0.188566;p009;
neck;0.0758528;p009;
shoulderHalfRight;0.182204;p009;
upperarmRight;0.260516;p009;
forearmRight;0.327544;p009;
shoulder;0.350783;p009;
upperBody;0.231816;p009;
hip;0.145483;p009;
lowerBody;0.314951;p009;
body;0.54671;p009;
lowerLegLeft;0.475088;p009;
upperLegLeft;0.333721;p009;
upperLegRight;0.344285;p009;
lowerLegRight;0.467837;p009;
forearmLeft;0.299648;p009;
upperarmLeft;0.262972;p009;
shoulderHalfLeft;0.187406;p009;
neck;0.0756028;p009;
shoulderHalfRight;0.181691;p009;
upperarmRight;0.25745;p009;
forearmRight;0.330285;p009;
shoulder;0.349962;p009;
upperBody;0.231347;p009;
hip;0.14565;p009;
lowerBody;0.314687;p009;
body;0.545971;p009;
lowerLegLeft;0.4731;p009;
upperLegLeft;0.334121;p009;
upperLegRight;0.341547;p009;
lowerLegRight;0.468821;p009;
forearmLeft;0.292371;p009;
upperarmLeft;0.263946;p009;
shoulderHalfLeft;0.187024;p009;
neck;0.0755302;p009;
shoulderHalfRight;0.181835;p009;
upperarmRight;0.255471;p009;
forearmRight;0.312637;p009;
shoulder;0.349922;p009;
upperBody;0.231182;p009;
hip;0.14567;p009;
lowerBody;0.314578;p009;
body;0.545696;p009;
lowerLegLeft;0.470835;p009;
upperLegLeft;0.331922;p009;
upperLegRight;0.340296;p009;
lowerLegRight;0.47155;p009;
forearmLeft;0.30307;p009;
upperarmLeft;0.262381;p009;
shoulderHalfLeft;0.187194;p009;
neck;0.0755558;p009;
shoulderHalfRight;0.181917;p009;
upperarmRight;0.255392;p009;
forearmRight;0.322847;p009;
shoulder;0.350126;p009;
upperBody;0.231173;p009;
hip;0.146083;p009;
lowerBody;0.31456;p009;
body;0.545667;p009;
lowerLegLeft;0.4704;p009;
upperLegLeft;0.331821;p009;
upperLegRight;0.343804;p009;
lowerLegRight;0.467819;p009;
forearmLeft;0.303792;p009;
upperarmLeft;0.258768;p009;
shoulderHalfLeft;0.186615;p009;
neck;0.0755931;p009;
shoulderHalfRight;0.182057;p009;
upperarmRight;0.249172;p009;
forearmRight;0.338593;p009;
shoulder;0.34974;p009;
upperBody;0.231261;p009;
hip;0.145927;p009;
lowerBody;0.314783;p009;
body;0.545978;p009;
lowerLegLeft;0.470876;p009;
upperLegLeft;0.331871;p009;
upperLegRight;0.346144;p009;
lowerLegRight;0.464431;p009;
forearmLeft;0.306288;p009;
upperarmLeft;0.25743;p009;
shoulderHalfLeft;0.186489;p009;
neck;0.0758562;p009;
shoulderHalfRight;0.182658;p009;
upperarmRight;0.251273;p009;
forearmRight;0.320999;p009;
shoulder;0.349643;p009;
upperBody;0.231856;p009;
hip;0.145979;p009;
lowerBody;0.315063;p009;
body;0.546854;p009;
lowerLegLeft;0.47269;p009;
upperLegLeft;0.331736;p009;
upperLegRight;0.3463;p009;
lowerLegRight;0.46492;p009;
forearmLeft;0.28832;p009;
upperarmLeft;0.264087;p009;
shoulderHalfLeft;0.186572;p009;
neck;0.0758601;p009;
shoulderHalfRight;0.18291;p009;
upperarmRight;0.251498;p009;
forearmRight;0.31797;p009;
shoulder;0.349897;p009;
upperBody;0.231899;p009;
hip;0.146054;p009;
lowerBody;0.315081;p009;
body;0.546916;p009;
lowerLegLeft;0.475124;p009;
upperLegLeft;0.331848;p009;
upperLegRight;0.346541;p009;
lowerLegRight;0.454927;p009;
forearmLeft;0.293805;p009;
upperarmLeft;0.263807;p009;
shoulderHalfLeft;0.18755;p009;
neck;0.0759257;p009;
shoulderHalfRight;0.182213;p009;
upperarmRight;0.257396;p009;
forearmRight;0.314331;p009;
shoulder;0.34989;p009;
upperBody;0.232036;p009;
hip;0.146148;p009;
lowerBody;0.31519;p009;
body;0.547163;p009;
lowerLegLeft;0.476292;p009;
upperLegLeft;0.329604;p009;
upperLegRight;0.346355;p009;
lowerLegRight;0.463654;p009;
forearmLeft;0.300895;p009;
upperarmLeft;0.263772;p009;
shoulderHalfLeft;0.187009;p009;
neck;0.0759342;p009;
shoulderHalfRight;0.182344;p009;
upperarmRight;0.263868;p009;
forearmRight;0.314664;p009;
shoulder;0.349496;p009;
upperBody;0.232092;p009;
hip;0.146539;p009;
lowerBody;0.315347;p009;
body;0.547376;p009;
lowerLegLeft;0.477518;p009;
upperLegLeft;0.328886;p009;
upperLegRight;0.343368;p009;
lowerLegRight;0.463934;p009;
forearmLeft;0.297556;p009;
upperarmLeft;0.263722;p009;
shoulderHalfLeft;0.187016;p009;
neck;0.0761303;p009;
shoulderHalfRight;0.182081;p009;
upperarmRight;0.26378;p009;
forearmRight;0.312725;p009;
shoulder;0.348714;p009;
upperBody;0.23246;p009;
hip;0.14654;p009;
lowerBody;0.315985;p009;
body;0.548381;p009;
lowerLegLeft;0.478935;p009;
upperLegLeft;0.327925;p009;
upperLegRight;0.337939;p009;
lowerLegRight;0.478008;p009;
forearmLeft;0.29569;p009;
upperarmLeft;0.260637;p009;
shoulderHalfLeft;0.18679;p009;
neck;0.0759152;p009;
shoulderHalfRight;0.181939;p009;
upperarmRight;0.263795;p009;
forearmRight;0.302343;p009;
shoulder;0.348804;p009;
upperBody;0.232104;p009;
hip;0.146989;p009;
lowerBody;0.315784;p009;
body;0.547824;p009;
lowerLegLeft;0.479048;p009;
upperLegLeft;0.327522;p009;
upperLegRight;0.337446;p009;
lowerLegRight;0.473478;p009;
forearmLeft;0.291735;p009;
upperarmLeft;0.263828;p009;
shoulderHalfLeft;0.186563;p009;
neck;0.0760279;p009;
shoulderHalfRight;0.182409;p009;
upperarmRight;0.26373;p009;
forearmRight;0.309733;p009;
shoulder;0.348779;p009;
upperBody;0.232423;p009;
hip;0.147042;p009;
lowerBody;0.316202;p009;
body;0.54856;p009;
lowerLegLeft;0.476187;p009;
upperLegLeft;0.330399;p009;
upperLegRight;0.339034;p009;
lowerLegRight;0.475185;p009;
forearmLeft;0.289176;p009;
upperarmLeft;0.263814;p009;
shoulderHalfLeft;0.18741;p009;
neck;0.0759367;p009;
shoulderHalfRight;0.182487;p009;
upperarmRight;0.258333;p009;
forearmRight;0.313171;p009;
shoulder;0.349816;p009;
upperBody;0.232214;p009;
hip;0.147153;p009;
lowerBody;0.316064;p009;
body;0.548211;p009;
lowerLegLeft;0.478298;p009;
upperLegLeft;0.327599;p009;
upperLegRight;0.338684;p009;
