feature;value;class;
forearmLeft;0.356701;p005;
upperarmLeft;0.335927;p005;
shoulderHalfLeft;0.220301;p005;
neck;0.0934485;p005;
shoulderHalfRight;0.235583;p005;
upperarmRight;0.31269;p005;
forearmRight;0.352684;p005;
shoulder;0.267362;p005;
upperBody;0.293256;p005;
hip;0.12427;p005;
lowerBody;0.412007;p005;
body;0.705222;p005;
lowerLegLeft;0.267752;p005;
upperLegLeft;0.461037;p005;
upperLegRight;0.460379;p005;
lowerLegRight;0.272714;p005;
forearmLeft;0.354491;p005;
upperarmLeft;0.337782;p005;
shoulderHalfLeft;0.220232;p005;
neck;0.0934485;p005;
shoulderHalfRight;0.235664;p005;
upperarmRight;0.31405;p005;
forearmRight;0.351991;p005;
shoulder;0.267265;p005;
upperBody;0.293282;p005;
hip;0.124091;p005;
lowerBody;0.412168;p005;
body;0.705411;p005;
lowerLegLeft;0.268161;p005;
upperLegLeft;0.461192;p005;
upperLegRight;0.460198;p005;
lowerLegRight;0.273028;p005;
forearmLeft;0.354541;p005;
upperarmLeft;0.338941;p005;
shoulderHalfLeft;0.220292;p005;
neck;0.0934411;p005;
shoulderHalfRight;0.235769;p005;
upperarmRight;0.314807;p005;
forearmRight;0.352312;p005;
shoulder;0.267252;p005;
upperBody;0.29331;p005;
hip;0.123966;p005;
lowerBody;0.412334;p005;
body;0.705604;p005;
lowerLegLeft;0.268872;p005;
upperLegLeft;0.460694;p005;
upperLegRight;0.46018;p005;
lowerLegRight;0.273448;p005;
forearmLeft;0.354644;p005;
upperarmLeft;0.339947;p005;
shoulderHalfLeft;0.220292;p005;
neck;0.0934323;p005;
shoulderHalfRight;0.235855;p005;
upperarmRight;0.315019;p005;
forearmRight;0.351899;p005;
shoulder;0.267202;p005;
upperBody;0.293321;p005;
hip;0.123915;p005;
lowerBody;0.412473;p005;
body;0.705755;p005;
lowerLegLeft;0.269048;p005;
upperLegLeft;0.460236;p005;
upperLegRight;0.460341;p005;
lowerLegRight;0.273653;p005;
forearmLeft;0.355179;p005;
upperarmLeft;0.340355;p005;
shoulderHalfLeft;0.220308;p005;
neck;0.0934258;p005;
shoulderHalfRight;0.23597;p005;
upperarmRight;0.314967;p005;
forearmRight;0.351772;p005;
shoulder;0.267202;p005;
upperBody;0.29332;p005;
hip;0.123877;p005;
lowerBody;0.412564;p005;
body;0.705846;p005;
lowerLegLeft;0.269091;p005;
upperLegLeft;0.460374;p005;
upperLegRight;0.460573;p005;
lowerLegRight;0.274022;p005;
forearmLeft;0.354663;p005;
upperarmLeft;0.340577;p005;
shoulderHalfLeft;0.220375;p005;
neck;0.0934132;p005;
shoulderHalfRight;0.236012;p005;
upperarmRight;0.313064;p005;
forearmRight;0.351869;p005;
shoulder;0.26715;p005;
upperBody;0.293304;p005;
hip;0.123934;p005;
lowerBody;0.412598;p005;
body;0.705864;p005;
lowerLegLeft;0.269261;p005;
upperLegLeft;0.459891;p005;
upperLegRight;0.460919;p005;
lowerLegRight;0.273986;p005;
forearmLeft;0.354065;p005;
upperarmLeft;0.340727;p005;
shoulderHalfLeft;0.220247;p005;
neck;0.0934048;p005;
shoulderHalfRight;0.236082;p005;
upperarmRight;0.309618;p005;
forearmRight;0.352131;p005;
shoulder;0.267117;p005;
upperBody;0.293286;p005;
hip;0.123784;p005;
lowerBody;0.412661;p005;
body;0.705911;p005;
lowerLegLeft;0.269333;p005;
upperLegLeft;0.459875;p005;
upperLegRight;0.461209;p005;
lowerLegRight;0.274043;p005;
forearmLeft;0.353828;p005;
upperarmLeft;0.34063;p005;
shoulderHalfLeft;0.220249;p005;
neck;0.0933945;p005;
shoulderHalfRight;0.236113;p005;
upperarmRight;0.306441;p005;
forearmRight;0.35575;p005;
shoulder;0.267093;p005;
upperBody;0.293276;p005;
hip;0.123841;p005;
lowerBody;0.412715;p005;
body;0.705956;p005;
lowerLegLeft;0.268987;p005;
upperLegLeft;0.459878;p005;
upperLegRight;0.461378;p005;
lowerLegRight;0.274141;p005;
forearmLeft;0.352692;p005;
upperarmLeft;0.340322;p005;
shoulderHalfLeft;0.220239;p005;
neck;0.0933834;p005;
shoulderHalfRight;0.236136;p005;
upperarmRight;0.301803;p005;
forearmRight;0.352553;p005;
shoulder;0.267045;p005;
upperBody;0.29326;p005;
hip;0.123913;p005;
lowerBody;0.412744;p005;
body;0.70597;p005;
lowerLegLeft;0.269075;p005;
upperLegLeft;0.460196;p005;
upperLegRight;0.461632;p005;
lowerLegRight;0.274268;p005;
forearmLeft;0.352227;p005;
upperarmLeft;0.33963;p005;
shoulderHalfLeft;0.22026;p005;
neck;0.0933723;p005;
shoulderHalfRight;0.236159;p005;
upperarmRight;0.298888;p005;
forearmRight;0.353506;p005;
shoulder;0.26699;p005;
upperBody;0.293251;p005;
hip;0.12392;p005;
lowerBody;0.412792;p005;
body;0.706012;p005;
lowerLegLeft;0.269246;p005;
upperLegLeft;0.460233;p005;
upperLegRight;0.4619;p005;
lowerLegRight;0.27441;p005;
forearmLeft;0.354673;p005;
upperarmLeft;0.336678;p005;
shoulderHalfLeft;0.220213;p005;
neck;0.0933617;p005;
shoulderHalfRight;0.236079;p005;
upperarmRight;0.297151;p005;
forearmRight;0.354306;p005;
shoulder;0.266862;p005;
upperBody;0.293238;p005;
hip;0.124036;p005;
lowerBody;0.412829;p005;
body;0.706037;p005;
lowerLegLeft;0.269309;p005;
upperLegLeft;0.460275;p005;
upperLegRight;0.462163;p005;
lowerLegRight;0.274434;p005;
forearmLeft;0.357271;p005;
upperarmLeft;0.334163;p005;
shoulderHalfLeft;0.220177;p005;
neck;0.0933501;p005;
shoulderHalfRight;0.236078;p005;
upperarmRight;0.295869;p005;
forearmRight;0.355631;p005;
shoulder;0.266849;p005;
upperBody;0.293217;p005;
hip;0.124051;p005;
lowerBody;0.412851;p005;
body;0.706039;p005;
lowerLegLeft;0.269264;p005;
upperLegLeft;0.460611;p005;
upperLegRight;0.462679;p005;
lowerLegRight;0.275443;p005;
forearmLeft;0.356584;p005;
upperarmLeft;0.332375;p005;
shoulderHalfLeft;0.220191;p005;
neck;0.0933408;p005;
shoulderHalfRight;0.235987;p005;
upperarmRight;0.295901;p005;
forearmRight;0.356688;p005;
shoulder;0.2667;p005;
upperBody;0.293207;p005;
hip;0.124139;p005;
lowerBody;0.41288;p005;
body;0.706057;p005;
lowerLegLeft;0.269394;p005;
upperLegLeft;0.460784;p005;
upperLegRight;0.462792;p005;
lowerLegRight;0.275496;p005;
forearmLeft;0.358917;p005;
upperarmLeft;0.33058;p005;
shoulderHalfLeft;0.220214;p005;
neck;0.0933342;p005;
shoulderHalfRight;0.235948;p005;
upperarmRight;0.296242;p005;
forearmRight;0.356697;p005;
shoulder;0.266589;p005;
upperBody;0.293188;p005;
hip;0.124191;p005;
lowerBody;0.412897;p005;
body;0.706055;p005;
lowerLegLeft;0.269543;p005;
upperLegLeft;0.461016;p005;
upperLegRight;0.463;p005;
lowerLegRight;0.275414;p005;
forearmLeft;0.359538;p005;
upperarmLeft;0.328898;p005;
shoulderHalfLeft;0.220247;p005;
neck;0.0933225;p005;
shoulderHalfRight;0.235928;p005;
upperarmRight;0.296141;p005;
forearmRight;0.356109;p005;
shoulder;0.266563;p005;
upperBody;0.293177;p005;
hip;0.124268;p005;
lowerBody;0.412913;p005;
body;0.70606;p005;
lowerLegLeft;0.26963;p005;
upperLegLeft;0.461067;p005;
upperLegRight;0.463182;p005;
lowerLegRight;0.275368;p005;
forearmLeft;0.35879;p005;
upperarmLeft;0.327836;p005;
shoulderHalfLeft;0.220259;p005;
neck;0.0933169;p005;
shoulderHalfRight;0.235958;p005;
upperarmRight;0.296262;p005;
forearmRight;0.362456;p005;
shoulder;0.266608;p005;
upperBody;0.293173;p005;
hip;0.124318;p005;
lowerBody;0.412959;p005;
body;0.706103;p005;
lowerLegLeft;0.269907;p005;
upperLegLeft;0.461155;p005;
upperLegRight;0.463301;p005;
lowerLegRight;0.275197;p005;
forearmLeft;0.360447;p005;
upperarmLeft;0.326515;p005;
shoulderHalfLeft;0.220238;p005;
neck;0.0933097;p005;
shoulderHalfRight;0.235947;p005;
upperarmRight;0.296601;p005;
forearmRight;0.359213;p005;
shoulder;0.266532;p005;
upperBody;0.293169;p005;
hip;0.12436;p005;
lowerBody;0.412999;p005;
body;0.706139;p005;
lowerLegLeft;0.270023;p005;
upperLegLeft;0.461284;p005;
upperLegRight;0.463694;p005;
lowerLegRight;0.275276;p005;
forearmLeft;0.362027;p005;
upperarmLeft;0.32611;p005;
shoulderHalfLeft;0.2202;p005;
neck;0.0932922;p005;
shoulderHalfRight;0.235958;p005;
upperarmRight;0.296753;p005;
forearmRight;0.356523;p005;
shoulder;0.266528;p005;
upperBody;0.293137;p005;
hip;0.124387;p005;
lowerBody;0.412989;p005;
body;0.706096;p005;
lowerLegLeft;0.27021;p005;
upperLegLeft;0.461454;p005;
upperLegRight;0.463914;p005;
lowerLegRight;0.275293;p005;
forearmLeft;0.361134;p005;
upperarmLeft;0.326003;p005;
shoulderHalfLeft;0.220166;p005;
neck;0.0932787;p005;
shoulderHalfRight;0.23597;p005;
upperarmRight;0.297068;p005;
forearmRight;0.356969;p005;
shoulder;0.266548;p005;
upperBody;0.293113;p005;
hip;0.124385;p005;
lowerBody;0.413008;p005;
body;0.706091;p005;
lowerLegLeft;0.270309;p005;
upperLegLeft;0.461681;p005;
upperLegRight;0.464008;p005;
lowerLegRight;0.275528;p005;
forearmLeft;0.360081;p005;
upperarmLeft;0.325896;p005;
shoulderHalfLeft;0.220128;p005;
neck;0.0932762;p005;
shoulderHalfRight;0.23589;p005;
upperarmRight;0.297228;p005;
forearmRight;0.357221;p005;
shoulder;0.266415;p005;
upperBody;0.293111;p005;
hip;0.124447;p005;
lowerBody;0.413051;p005;
body;0.706132;p005;
lowerLegLeft;0.270344;p005;
upperLegLeft;0.461802;p005;
upperLegRight;0.464067;p005;
lowerLegRight;0.275676;p005;
forearmLeft;0.36174;p005;
upperarmLeft;0.325887;p005;
shoulderHalfLeft;0.220047;p005;
neck;0.0932546;p005;
shoulderHalfRight;0.235874;p005;
upperarmRight;0.297013;p005;
forearmRight;0.356529;p005;
shoulder;0.266363;p005;
upperBody;0.293063;p005;
hip;0.12448;p005;
lowerBody;0.413061;p005;
body;0.706094;p005;
lowerLegLeft;0.270519;p005;
upperLegLeft;0.461898;p005;
upperLegRight;0.464147;p005;
lowerLegRight;0.275758;p005;
forearmLeft;0.361146;p005;
upperarmLeft;0.32601;p005;
shoulderHalfLeft;0.219954;p005;
neck;0.0932508;p005;
shoulderHalfRight;0.235901;p005;
upperarmRight;0.296008;p005;
forearmRight;0.355462;p005;
shoulder;0.26633;p005;
upperBody;0.293058;p005;
hip;0.124506;p005;
lowerBody;0.413094;p005;
body;0.706122;p005;
lowerLegLeft;0.270569;p005;
upperLegLeft;0.46189;p005;
upperLegRight;0.464325;p005;
lowerLegRight;0.275677;p005;
forearmLeft;0.360229;p005;
upperarmLeft;0.326161;p005;
shoulderHalfLeft;0.219916;p005;
neck;0.0932453;p005;
shoulderHalfRight;0.235812;p005;
upperarmRight;0.296087;p005;
forearmRight;0.355378;p005;
shoulder;0.266206;p005;
upperBody;0.293048;p005;
hip;0.124542;p005;
lowerBody;0.413124;p005;
body;0.706142;p005;
lowerLegLeft;0.27068;p005;
upperLegLeft;0.461836;p005;
upperLegRight;0.464376;p005;
lowerLegRight;0.275724;p005;
forearmLeft;0.361319;p005;
upperarmLeft;0.326119;p005;
shoulderHalfLeft;0.220018;p005;
neck;0.0932321;p005;
shoulderHalfRight;0.235768;p005;
upperarmRight;0.296028;p005;
forearmRight;0.354346;p005;
shoulder;0.266449;p005;
upperBody;0.293026;p005;
hip;0.124588;p005;
lowerBody;0.413115;p005;
body;0.706111;p005;
lowerLegLeft;0.270809;p005;
upperLegLeft;0.46177;p005;
upperLegRight;0.464615;p005;
lowerLegRight;0.275814;p005;
forearmLeft;0.360991;p005;
upperarmLeft;0.326831;p005;
shoulderHalfLeft;0.219906;p005;
neck;0.0932442;p005;
shoulderHalfRight;0.23573;p005;
upperarmRight;0.295834;p005;
forearmRight;0.352888;p005;
shoulder;0.266327;p005;
upperBody;0.293012;p005;
hip;0.124598;p005;
lowerBody;0.413029;p005;
body;0.706012;p005;
lowerLegLeft;0.270431;p005;
upperLegLeft;0.461706;p005;
upperLegRight;0.46469;p005;
lowerLegRight;0.275621;p005;
forearmLeft;0.361577;p005;
upperarmLeft;0.326835;p005;
shoulderHalfLeft;0.219812;p005;
neck;0.0932598;p005;
shoulderHalfRight;0.235867;p005;
upperarmRight;0.295743;p005;
forearmRight;0.354375;p005;
shoulder;0.266253;p005;
upperBody;0.293008;p005;
hip;0.124601;p005;
lowerBody;0.412975;p005;
body;0.705953;p005;
lowerLegLeft;0.270298;p005;
upperLegLeft;0.461634;p005;
upperLegRight;0.464813;p005;
lowerLegRight;0.275425;p005;
forearmLeft;0.360788;p005;
upperarmLeft;0.327469;p005;
shoulderHalfLeft;0.21997;p005;
neck;0.0932581;p005;
shoulderHalfRight;0.23591;p005;
upperarmRight;0.295663;p005;
forearmRight;0.354811;p005;
shoulder;0.266439;p005;
upperBody;0.293007;p005;
hip;0.12468;p005;
lowerBody;0.41301;p005;
body;0.705988;p005;
lowerLegLeft;0.270348;p005;
upperLegLeft;0.461649;p005;
upperLegRight;0.46486;p005;
lowerLegRight;0.275365;p005;
forearmLeft;0.360002;p005;
upperarmLeft;0.327708;p005;
shoulderHalfLeft;0.220174;p005;
neck;0.0932476;p005;
shoulderHalfRight;0.235882;p005;
upperarmRight;0.29553;p005;
forearmRight;0.355467;p005;
shoulder;0.266661;p005;
upperBody;0.292977;p005;
hip;0.124676;p005;
lowerBody;0.412991;p005;
body;0.705938;p005;
lowerLegLeft;0.270369;p005;
upperLegLeft;0.461792;p005;
upperLegRight;0.465072;p005;
lowerLegRight;0.275383;p005;
forearmLeft;0.359758;p005;
upperarmLeft;0.327899;p005;
shoulderHalfLeft;0.220162;p005;
neck;0.0932426;p005;
shoulderHalfRight;0.235937;p005;
upperarmRight;0.295472;p005;
forearmRight;0.355604;p005;
shoulder;0.266656;p005;
upperBody;0.292964;p005;
hip;0.124686;p005;
lowerBody;0.413009;p005;
body;0.705943;p005;
lowerLegLeft;0.270527;p005;
upperLegLeft;0.461171;p005;
upperLegRight;0.465218;p005;
lowerLegRight;0.275421;p005;
forearmLeft;0.35947;p005;
upperarmLeft;0.328026;p005;
shoulderHalfLeft;0.220031;p005;
neck;0.0932355;p005;
shoulderHalfRight;0.235947;p005;
upperarmRight;0.295544;p005;
forearmRight;0.355466;p005;
shoulder;0.266521;p005;
upperBody;0.292952;p005;
hip;0.124669;p005;
lowerBody;0.413011;p005;
body;0.705933;p005;
lowerLegLeft;0.270542;p005;
upperLegLeft;0.461296;p005;
upperLegRight;0.465337;p005;
lowerLegRight;0.275466;p005;
forearmLeft;0.358908;p005;
upperarmLeft;0.328859;p005;
shoulderHalfLeft;0.220055;p005;
neck;0.0932413;p005;
shoulderHalfRight;0.236058;p005;
upperarmRight;0.295538;p005;
forearmRight;0.355483;p005;
shoulder;0.26641;p005;
upperBody;0.292969;p005;
hip;0.124683;p005;
lowerBody;0.413057;p005;
body;0.705996;p005;
lowerLegLeft;0.270582;p005;
upperLegLeft;0.461351;p005;
upperLegRight;0.465376;p005;
lowerLegRight;0.274849;p005;
forearmLeft;0.359195;p005;
upperarmLeft;0.329143;p005;
shoulderHalfLeft;0.220077;p005;
neck;0.0932581;p005;
shoulderHalfRight;0.236135;p005;
upperarmRight;0.295903;p005;
forearmRight;0.355104;p005;
shoulder;0.266362;p005;
upperBody;0.293014;p005;
hip;0.12471;p005;
lowerBody;0.413116;p005;
body;0.7061;p005;
lowerLegLeft;0.27062;p005;
upperLegLeft;0.461203;p005;
upperLegRight;0.465585;p005;
lowerLegRight;0.275018;p005;
forearmLeft;0.358271;p005;
upperarmLeft;0.329824;p005;
shoulderHalfLeft;0.2201;p005;
neck;0.0932519;p005;
shoulderHalfRight;0.236287;p005;
upperarmRight;0.295776;p005;
forearmRight;0.355244;p005;
shoulder;0.266277;p005;
upperBody;0.292998;p005;
hip;0.124718;p005;
lowerBody;0.413134;p005;
body;0.706101;p005;
lowerLegLeft;0.27064;p005;
upperLegLeft;0.461349;p005;
upperLegRight;0.465779;p005;
lowerLegRight;0.275143;p005;
forearmLeft;0.35875;p005;
upperarmLeft;0.330064;p005;
shoulderHalfLeft;0.220063;p005;
neck;0.0932506;p005;
shoulderHalfRight;0.23633;p005;
upperarmRight;0.295702;p005;
forearmRight;0.355798;p005;
shoulder;0.266209;p005;
upperBody;0.293001;p005;
hip;0.124795;p005;
lowerBody;0.413171;p005;
body;0.70614;p005;
lowerLegLeft;0.270684;p005;
upperLegLeft;0.461511;p005;
upperLegRight;0.465866;p005;
lowerLegRight;0.275424;p005;
forearmLeft;0.358867;p005;
upperarmLeft;0.329987;p005;
shoulderHalfLeft;0.220061;p005;
neck;0.0932578;p005;
shoulderHalfRight;0.23641;p005;
upperarmRight;0.295554;p005;
forearmRight;0.356146;p005;
shoulder;0.266108;p005;
upperBody;0.293022;p005;
hip;0.124841;p005;
lowerBody;0.413207;p005;
body;0.706199;p005;
lowerLegLeft;0.270702;p005;
upperLegLeft;0.461508;p005;
upperLegRight;0.465908;p005;
lowerLegRight;0.275447;p005;
forearmLeft;0.358285;p005;
upperarmLeft;0.329597;p005;
shoulderHalfLeft;0.219991;p005;
neck;0.0932353;p005;
shoulderHalfRight;0.236328;p005;
upperarmRight;0.295451;p005;
forearmRight;0.355798;p005;
shoulder;0.266074;p005;
upperBody;0.292989;p005;
hip;0.124953;p005;
lowerBody;0.413127;p005;
body;0.706086;p005;
lowerLegLeft;0.270586;p005;
upperLegLeft;0.46203;p005;
upperLegRight;0.466251;p005;
lowerLegRight;0.275452;p005;
forearmLeft;0.358884;p005;
upperarmLeft;0.329545;p005;
shoulderHalfLeft;0.21995;p005;
neck;0.093229;p005;
shoulderHalfRight;0.236297;p005;
upperarmRight;0.295283;p005;
forearmRight;0.356089;p005;
shoulder;0.266001;p005;
upperBody;0.292977;p005;
hip;0.124986;p005;
lowerBody;0.413142;p005;
body;0.706088;p005;
lowerLegLeft;0.270786;p005;
upperLegLeft;0.462069;p005;
upperLegRight;0.466302;p005;
lowerLegRight;0.275528;p005;
forearmLeft;0.357973;p005;
upperarmLeft;0.329684;p005;
shoulderHalfLeft;0.219919;p005;
neck;0.093223;p005;
shoulderHalfRight;0.236266;p005;
upperarmRight;0.295073;p005;
forearmRight;0.35495;p005;
shoulder;0.265976;p005;
upperBody;0.292962;p005;
hip;0.124957;p005;
lowerBody;0.413139;p005;
body;0.70607;p005;
lowerLegLeft;0.270844;p005;
upperLegLeft;0.462106;p005;
upperLegRight;0.466509;p005;
lowerLegRight;0.275526;p005;
forearmLeft;0.357867;p005;
upperarmLeft;0.330234;p005;
shoulderHalfLeft;0.219903;p005;
neck;0.0932184;p005;
shoulderHalfRight;0.236272;p005;
upperarmRight;0.294976;p005;
forearmRight;0.354867;p005;
shoulder;0.265911;p005;
upperBody;0.292955;p005;
hip;0.124935;p005;
lowerBody;0.413155;p005;
body;0.706079;p005;
lowerLegLeft;0.270937;p005;
upperLegLeft;0.461895;p005;
upperLegRight;0.466559;p005;
lowerLegRight;0.275535;p005;
forearmLeft;0.356928;p005;
upperarmLeft;0.330321;p005;
shoulderHalfLeft;0.219858;p005;
neck;0.0932198;p005;
shoulderHalfRight;0.236267;p005;
upperarmRight;0.294807;p005;
forearmRight;0.352964;p005;
shoulder;0.265867;p005;
upperBody;0.292956;p005;
hip;0.124944;p005;
lowerBody;0.413179;p005;
body;0.706105;p005;
lowerLegLeft;0.270786;p005;
upperLegLeft;0.461805;p005;
upperLegRight;0.466534;p005;
lowerLegRight;0.275413;p005;
forearmLeft;0.357153;p005;
upperarmLeft;0.330159;p005;
shoulderHalfLeft;0.219917;p005;
neck;0.0932225;p005;
shoulderHalfRight;0.236119;p005;
upperarmRight;0.294827;p005;
forearmRight;0.353298;p005;
shoulder;0.265821;p005;
upperBody;0.292956;p005;
hip;0.125007;p005;
lowerBody;0.413174;p005;
body;0.706099;p005;
lowerLegLeft;0.270772;p005;
upperLegLeft;0.461665;p005;
upperLegRight;0.466617;p005;
lowerLegRight;0.275271;p005;
forearmLeft;0.356446;p005;
upperarmLeft;0.330801;p005;
shoulderHalfLeft;0.21997;p005;
neck;0.0932304;p005;
shoulderHalfRight;0.236151;p005;
upperarmRight;0.294666;p005;
forearmRight;0.355445;p005;
shoulder;0.265766;p005;
upperBody;0.292983;p005;
hip;0.125023;p005;
lowerBody;0.41322;p005;
body;0.706172;p005;
lowerLegLeft;0.270902;p005;
upperLegLeft;0.460798;p005;
upperLegRight;0.466652;p005;
lowerLegRight;0.275405;p005;
forearmLeft;0.356772;p005;
upperarmLeft;0.330744;p005;
shoulderHalfLeft;0.219985;p005;
neck;0.0932248;p005;
shoulderHalfRight;0.236172;p005;
upperarmRight;0.294426;p005;
forearmRight;0.356003;p005;
shoulder;0.265681;p005;
upperBody;0.29298;p005;
hip;0.125042;p005;
lowerBody;0.41325;p005;
body;0.706199;p005;
lowerLegLeft;0.270877;p005;
upperLegLeft;0.461014;p005;
upperLegRight;0.466867;p005;
lowerLegRight;0.275453;p005;
forearmLeft;0.356711;p005;
upperarmLeft;0.330631;p005;
shoulderHalfLeft;0.220027;p005;
neck;0.0932096;p005;
shoulderHalfRight;0.236148;p005;
upperarmRight;0.294407;p005;
forearmRight;0.356111;p005;
shoulder;0.265673;p005;
upperBody;0.29293;p005;
hip;0.125075;p005;
lowerBody;0.413186;p005;
body;0.706085;p005;
lowerLegLeft;0.270845;p005;
upperLegLeft;0.461144;p005;
upperLegRight;0.467181;p005;
lowerLegRight;0.275448;p005;
forearmLeft;0.35673;p005;
upperarmLeft;0.330691;p005;
shoulderHalfLeft;0.220034;p005;
neck;0.0932005;p005;
shoulderHalfRight;0.236177;p005;
upperarmRight;0.294274;p005;
forearmRight;0.356499;p005;
shoulder;0.265644;p005;
upperBody;0.292907;p005;
hip;0.125137;p005;
lowerBody;0.413101;p005;
body;0.705978;p005;
lowerLegLeft;0.270887;p005;
upperLegLeft;0.461641;p005;
upperLegRight;0.467309;p005;
lowerLegRight;0.276046;p005;
forearmLeft;0.35674;p005;
upperarmLeft;0.330971;p005;
shoulderHalfLeft;0.220053;p005;
neck;0.0931977;p005;
shoulderHalfRight;0.236186;p005;
upperarmRight;0.294273;p005;
forearmRight;0.356173;p005;
shoulder;0.265599;p005;
upperBody;0.292907;p005;
hip;0.125143;p005;
lowerBody;0.413129;p005;
body;0.706005;p005;
lowerLegLeft;0.270863;p005;
upperLegLeft;0.461647;p005;
upperLegRight;0.467269;p005;
lowerLegRight;0.276032;p005;
forearmLeft;0.358119;p005;
upperarmLeft;0.330568;p005;
shoulderHalfLeft;0.220076;p005;
neck;0.093197;p005;
shoulderHalfRight;0.236224;p005;
upperarmRight;0.294264;p005;
forearmRight;0.356202;p005;
shoulder;0.265551;p005;
upperBody;0.29291;p005;
hip;0.125106;p005;
lowerBody;0.413155;p005;
body;0.706033;p005;
lowerLegLeft;0.270982;p005;
upperLegLeft;0.461537;p005;
upperLegRight;0.467264;p005;
lowerLegRight;0.276118;p005;
forearmLeft;0.357079;p005;
upperarmLeft;0.330477;p005;
shoulderHalfLeft;0.220238;p005;
neck;0.0931979;p005;
shoulderHalfRight;0.236232;p005;
upperarmRight;0.294164;p005;
forearmRight;0.35668;p005;
shoulder;0.265681;p005;
upperBody;0.292918;p005;
hip;0.12509;p005;
lowerBody;0.413184;p005;
body;0.706071;p005;
lowerLegLeft;0.271031;p005;
upperLegLeft;0.461478;p005;
upperLegRight;0.467287;p005;
lowerLegRight;0.276072;p005;
forearmLeft;0.35566;p005;
upperarmLeft;0.33074;p005;
shoulderHalfLeft;0.220168;p005;
neck;0.0931987;p005;
shoulderHalfRight;0.236268;p005;
upperarmRight;0.293953;p005;
forearmRight;0.356449;p005;
shoulder;0.265603;p005;
upperBody;0.292926;p005;
hip;0.125096;p005;
lowerBody;0.413205;p005;
body;0.7061;p005;
lowerLegLeft;0.271245;p005;
upperLegLeft;0.46125;p005;
upperLegRight;0.467283;p005;
lowerLegRight;0.27613;p005;
forearmLeft;0.357137;p005;
upperarmLeft;0.330685;p005;
shoulderHalfLeft;0.220086;p005;
neck;0.0932096;p005;
shoulderHalfRight;0.236338;p005;
upperarmRight;0.293805;p005;
forearmRight;0.357212;p005;
shoulder;0.265444;p005;
upperBody;0.292955;p005;
hip;0.125131;p005;
lowerBody;0.413254;p005;
body;0.706178;p005;
lowerLegLeft;0.271331;p005;
upperLegLeft;0.461251;p005;
upperLegRight;0.467277;p005;
