feature;value;class;
shoulderHalfLeft;0.213632;p003;
neck;0.0895645;p003;
shoulderHalfRight;0.20178;p003;
upperarmRight;0.264316;p003;
forearmRight;0.297559;p003;
shoulder;0.332749;p003;
upperBody;0.274074;p003;
hip;0.163761;p003;
lowerBody;0.372984;p003;
body;0.647018;p003;
lowerLegLeft;0.439433;p003;
upperLegLeft;0.364971;p003;
upperLegRight;0.373059;p003;
lowerLegRight;0.41546;p003;
forearmLeft;0.305624;p003;
upperarmLeft;0.267205;p003;
shoulderHalfLeft;0.208176;p003;
neck;0.0921688;p003;
shoulderHalfRight;0.20035;p003;
upperarmRight;0.263119;p003;
forearmRight;0.31074;p003;
shoulder;0.293525;p003;
upperBody;0.281742;p003;
hip;0.165903;p003;
lowerBody;0.382082;p003;
body;0.663802;p003;
lowerLegLeft;0.409382;p003;
upperLegLeft;0.366604;p003;
upperLegRight;0.365229;p003;
lowerLegRight;0.417225;p003;
forearmLeft;0.301946;p003;
upperarmLeft;0.267125;p003;
shoulderHalfLeft;0.207545;p003;
neck;0.0918638;p003;
shoulderHalfRight;0.199774;p003;
upperarmRight;0.262864;p003;
forearmRight;0.319204;p003;
shoulder;0.311967;p003;
upperBody;0.280265;p003;
hip;0.166267;p003;
lowerBody;0.37954;p003;
body;0.659792;p003;
lowerLegLeft;0.3854;p003;
upperLegLeft;0.372755;p003;
upperLegRight;0.367107;p003;
lowerLegRight;0.422486;p003;
forearmLeft;0.310413;p003;
upperarmLeft;0.267106;p003;
shoulderHalfLeft;0.198145;p003;
neck;0.0916209;p003;
shoulderHalfRight;0.198391;p003;
upperarmRight;0.262301;p003;
forearmRight;0.343808;p003;
shoulder;0.291614;p003;
upperBody;0.280224;p003;
hip;0.166897;p003;
lowerBody;0.381366;p003;
body;0.661515;p003;
lowerLegLeft;0.30049;p003;
upperLegLeft;0.376853;p003;
upperLegRight;0.364837;p003;
lowerLegRight;0.427627;p003;
forearmLeft;0.318266;p003;
upperarmLeft;0.267582;p003;
shoulderHalfLeft;0.206818;p003;
neck;0.0916945;p003;
shoulderHalfRight;0.19478;p003;
upperarmRight;0.26243;p003;
forearmRight;0.350097;p003;
shoulder;0.286159;p003;
upperBody;0.280615;p003;
hip;0.163062;p003;
lowerBody;0.382077;p003;
body;0.662661;p003;
lowerLegLeft;0.422041;p003;
upperLegLeft;0.399084;p003;
upperLegRight;0.366634;p003;
lowerLegRight;0.431629;p003;
forearmLeft;0.314863;p003;
upperarmLeft;0.267132;p003;
shoulderHalfLeft;0.194465;p003;
neck;0.0903168;p003;
shoulderHalfRight;0.180898;p003;
upperarmRight;0.262855;p003;
forearmRight;0.35084;p003;
shoulder;0.289093;p003;
upperBody;0.276737;p003;
hip;0.160252;p003;
lowerBody;0.374559;p003;
body;0.651284;p003;
lowerLegLeft;0.411167;p003;
upperLegLeft;0.422056;p003;
upperLegRight;0.368053;p003;
lowerLegRight;0.438599;p003;
forearmLeft;0.311528;p003;
upperarmLeft;0.267415;p003;
shoulderHalfLeft;0.192645;p003;
neck;0.0901963;p003;
shoulderHalfRight;0.187779;p003;
upperarmRight;0.262633;p003;
forearmRight;0.364144;p003;
shoulder;0.309358;p003;
upperBody;0.274906;p003;
hip;0.162292;p003;
lowerBody;0.372261;p003;
body;0.647109;p003;
lowerLegLeft;0.419826;p003;
upperLegLeft;0.419026;p003;
upperLegRight;0.366776;p003;
lowerLegRight;0.444433;p003;
forearmLeft;0.319592;p003;
upperarmLeft;0.266034;p003;
shoulderHalfLeft;0.195914;p003;
neck;0.090372;p003;
shoulderHalfRight;0.19007;p003;
upperarmRight;0.262614;p003;
forearmRight;0.363669;p003;
shoulder;0.310457;p003;
upperBody;0.27584;p003;
hip;0.162915;p003;
lowerBody;0.37481;p003;
body;0.650608;p003;
lowerLegLeft;0.385299;p003;
upperLegLeft;0.419436;p003;
upperLegRight;0.367843;p003;
lowerLegRight;0.442165;p003;
forearmLeft;0.30792;p003;
upperarmLeft;0.241378;p003;
shoulderHalfLeft;0.211969;p003;
neck;0.0898128;p003;
shoulderHalfRight;0.19406;p003;
upperarmRight;0.263229;p003;
forearmRight;0.34909;p003;
shoulder;0.32377;p003;
upperBody;0.274529;p003;
hip;0.164636;p003;
lowerBody;0.373343;p003;
body;0.647806;p003;
lowerLegLeft;0.354048;p003;
upperLegLeft;0.397071;p003;
upperLegRight;0.365751;p003;
lowerLegRight;0.441268;p003;
forearmLeft;0.31081;p003;
upperarmLeft;0.259303;p003;
shoulderHalfLeft;0.196147;p003;
neck;0.088925;p003;
shoulderHalfRight;0.202646;p003;
upperarmRight;0.256775;p003;
forearmRight;0.335098;p003;
shoulder;0.320467;p003;
upperBody;0.27221;p003;
hip;0.162952;p003;
lowerBody;0.371071;p003;
body;0.643237;p003;
lowerLegLeft;0.332402;p003;
upperLegLeft;0.414412;p003;
upperLegRight;0.367409;p003;
lowerLegRight;0.441884;p003;
forearmLeft;0.321279;p003;
upperarmLeft;0.250802;p003;
shoulderHalfLeft;0.203383;p003;
neck;0.0906864;p003;
shoulderHalfRight;0.209017;p003;
upperarmRight;0.262471;p003;
forearmRight;0.312357;p003;
shoulder;0.314787;p003;
upperBody;0.277339;p003;
hip;0.16169;p003;
lowerBody;0.377768;p003;
body;0.655055;p003;
lowerLegLeft;0.330614;p003;
upperLegLeft;0.418684;p003;
upperLegRight;0.371796;p003;
lowerLegRight;0.444741;p003;
forearmLeft;0.315107;p003;
upperarmLeft;0.249338;p003;
shoulderHalfLeft;0.201685;p003;
neck;0.090308;p003;
shoulderHalfRight;0.197763;p003;
upperarmRight;0.263315;p003;
forearmRight;0.312982;p003;
shoulder;0.317534;p003;
upperBody;0.276017;p003;
hip;0.164185;p003;
lowerBody;0.375638;p003;
body;0.651608;p003;
lowerLegLeft;0.326973;p003;
upperLegLeft;0.412078;p003;
upperLegRight;0.371404;p003;
lowerLegRight;0.448466;p003;
