feature;value;class;
upperarmLeft;0.293638;p006;
shoulderHalfLeft;0.191367;p006;
neck;0.0850042;p006;
shoulderHalfRight;0.2016;p006;
upperarmRight;0.285371;p006;
forearmRight;0.308286;p006;
shoulder;0.266389;p006;
upperBody;0.264812;p006;
hip;0.158598;p006;
lowerBody;0.369277;p006;
body;0.634043;p006;
lowerLegLeft;0.422869;p006;
upperLegLeft;0.388446;p006;
upperLegRight;0.397591;p006;
lowerLegRight;0.415994;p006;
forearmLeft;0.310117;p006;
upperarmLeft;0.293649;p006;
shoulderHalfLeft;0.191208;p006;
neck;0.0850414;p006;
shoulderHalfRight;0.201634;p006;
upperarmRight;0.285;p006;
forearmRight;0.309287;p006;
shoulder;0.266225;p006;
upperBody;0.26488;p006;
hip;0.158534;p006;
lowerBody;0.369343;p006;
body;0.634181;p006;
lowerLegLeft;0.422158;p006;
upperLegLeft;0.388495;p006;
upperLegRight;0.397889;p006;
lowerLegRight;0.416951;p006;
forearmLeft;0.308884;p006;
upperarmLeft;0.293673;p006;
shoulderHalfLeft;0.192;p006;
neck;0.0850696;p006;
shoulderHalfRight;0.201669;p006;
upperarmRight;0.284977;p006;
forearmRight;0.310752;p006;
shoulder;0.267095;p006;
upperBody;0.264939;p006;
hip;0.158526;p006;
lowerBody;0.369363;p006;
body;0.634263;p006;
lowerLegLeft;0.421758;p006;
upperLegLeft;0.388756;p006;
upperLegRight;0.398165;p006;
lowerLegRight;0.416552;p006;
forearmLeft;0.308819;p006;
upperarmLeft;0.293682;p006;
shoulderHalfLeft;0.192506;p006;
neck;0.0851062;p006;
shoulderHalfRight;0.201519;p006;
upperarmRight;0.285191;p006;
forearmRight;0.31051;p006;
shoulder;0.267571;p006;
upperBody;0.265017;p006;
hip;0.158696;p006;
lowerBody;0.369441;p006;
body;0.634421;p006;
lowerLegLeft;0.421594;p006;
upperLegLeft;0.388786;p006;
upperLegRight;0.398139;p006;
lowerLegRight;0.416746;p006;
forearmLeft;0.309097;p006;
upperarmLeft;0.293695;p006;
shoulderHalfLeft;0.192889;p006;
neck;0.0851192;p006;
shoulderHalfRight;0.201631;p006;
upperarmRight;0.285032;p006;
forearmRight;0.310068;p006;
shoulder;0.267811;p006;
upperBody;0.26506;p006;
hip;0.158737;p006;
lowerBody;0.369467;p006;
body;0.634493;p006;
lowerLegLeft;0.422909;p006;
upperLegLeft;0.389395;p006;
upperLegRight;0.398042;p006;
lowerLegRight;0.416667;p006;
forearmLeft;0.308436;p006;
upperarmLeft;0.293713;p006;
shoulderHalfLeft;0.192738;p006;
neck;0.0851849;p006;
shoulderHalfRight;0.202034;p006;
upperarmRight;0.284721;p006;
forearmRight;0.31047;p006;
shoulder;0.267367;p006;
upperBody;0.265224;p006;
hip;0.158749;p006;
lowerBody;0.369572;p006;
body;0.634764;p006;
lowerLegLeft;0.422681;p006;
upperLegLeft;0.389444;p006;
upperLegRight;0.398294;p006;
lowerLegRight;0.416206;p006;
forearmLeft;0.307904;p006;
upperarmLeft;0.293748;p006;
shoulderHalfLeft;0.192739;p006;
neck;0.0852474;p006;
shoulderHalfRight;0.20203;p006;
upperarmRight;0.284706;p006;
forearmRight;0.30851;p006;
shoulder;0.266903;p006;
upperBody;0.265371;p006;
hip;0.158749;p006;
lowerBody;0.369726;p006;
body;0.635068;p006;
lowerLegLeft;0.42215;p006;
upperLegLeft;0.389418;p006;
upperLegRight;0.398071;p006;
lowerLegRight;0.41603;p006;
forearmLeft;0.308258;p006;
upperarmLeft;0.293803;p006;
shoulderHalfLeft;0.193035;p006;
neck;0.0852462;p006;
shoulderHalfRight;0.202085;p006;
upperarmRight;0.284944;p006;
forearmRight;0.308794;p006;
shoulder;0.26758;p006;
upperBody;0.265379;p006;
hip;0.158744;p006;
lowerBody;0.369725;p006;
body;0.635076;p006;
lowerLegLeft;0.422557;p006;
upperLegLeft;0.389776;p006;
upperLegRight;0.399588;p006;
lowerLegRight;0.414747;p006;
forearmLeft;0.307584;p006;
upperarmLeft;0.293834;p006;
shoulderHalfLeft;0.193305;p006;
neck;0.0852429;p006;
shoulderHalfRight;0.201982;p006;
upperarmRight;0.285573;p006;
forearmRight;0.307137;p006;
shoulder;0.267951;p006;
upperBody;0.265369;p006;
hip;0.158741;p006;
lowerBody;0.369715;p006;
body;0.635056;p006;
lowerLegLeft;0.421421;p006;
upperLegLeft;0.389742;p006;
upperLegRight;0.399498;p006;
lowerLegRight;0.41472;p006;
forearmLeft;0.306255;p006;
upperarmLeft;0.29386;p006;
shoulderHalfLeft;0.193533;p006;
neck;0.0852475;p006;
shoulderHalfRight;0.201995;p006;
upperarmRight;0.285179;p006;
forearmRight;0.306579;p006;
shoulder;0.26825;p006;
upperBody;0.265393;p006;
hip;0.158723;p006;
lowerBody;0.369739;p006;
body;0.635103;p006;
lowerLegLeft;0.421113;p006;
upperLegLeft;0.389923;p006;
upperLegRight;0.399414;p006;
lowerLegRight;0.414774;p006;
forearmLeft;0.306845;p006;
upperarmLeft;0.293884;p006;
shoulderHalfLeft;0.194175;p006;
neck;0.0852459;p006;
shoulderHalfRight;0.20173;p006;
upperarmRight;0.285176;p006;
forearmRight;0.304328;p006;
shoulder;0.268544;p006;
upperBody;0.265402;p006;
hip;0.158705;p006;
lowerBody;0.369761;p006;
body;0.635134;p006;
lowerLegLeft;0.421096;p006;
upperLegLeft;0.389902;p006;
upperLegRight;0.398612;p006;
lowerLegRight;0.415645;p006;
forearmLeft;0.306944;p006;
upperarmLeft;0.293893;p006;
shoulderHalfLeft;0.194177;p006;
neck;0.0852733;p006;
shoulderHalfRight;0.20183;p006;
upperarmRight;0.284856;p006;
forearmRight;0.302667;p006;
shoulder;0.268314;p006;
upperBody;0.265505;p006;
hip;0.158816;p006;
lowerBody;0.369934;p006;
body;0.635411;p006;
lowerLegLeft;0.4199;p006;
upperLegLeft;0.389791;p006;
upperLegRight;0.39815;p006;
lowerLegRight;0.414878;p006;
forearmLeft;0.306146;p006;
upperarmLeft;0.293924;p006;
shoulderHalfLeft;0.19476;p006;
neck;0.0852993;p006;
shoulderHalfRight;0.201874;p006;
upperarmRight;0.284599;p006;
forearmRight;0.302757;p006;
shoulder;0.26884;p006;
upperBody;0.265597;p006;
hip;0.158833;p006;
lowerBody;0.370048;p006;
body;0.635618;p006;
lowerLegLeft;0.420947;p006;
upperLegLeft;0.389813;p006;
upperLegRight;0.397364;p006;
lowerLegRight;0.415876;p006;
forearmLeft;0.30595;p006;
upperarmLeft;0.293934;p006;
shoulderHalfLeft;0.194291;p006;
neck;0.0853016;p006;
shoulderHalfRight;0.201857;p006;
upperarmRight;0.284101;p006;
forearmRight;0.303279;p006;
shoulder;0.268202;p006;
upperBody;0.26562;p006;
hip;0.158841;p006;
lowerBody;0.370083;p006;
body;0.635676;p006;
lowerLegLeft;0.422502;p006;
upperLegLeft;0.389842;p006;
upperLegRight;0.396944;p006;
lowerLegRight;0.415914;p006;
forearmLeft;0.305882;p006;
upperarmLeft;0.29394;p006;
shoulderHalfLeft;0.194436;p006;
neck;0.0853181;p006;
shoulderHalfRight;0.201902;p006;
upperarmRight;0.284017;p006;
forearmRight;0.304025;p006;
shoulder;0.268323;p006;
upperBody;0.265691;p006;
hip;0.158884;p006;
lowerBody;0.370244;p006;
body;0.635909;p006;
lowerLegLeft;0.42304;p006;
upperLegLeft;0.390018;p006;
upperLegRight;0.396393;p006;
lowerLegRight;0.415601;p006;
forearmLeft;0.305409;p006;
upperarmLeft;0.293948;p006;
shoulderHalfLeft;0.194631;p006;
neck;0.0853596;p006;
shoulderHalfRight;0.201844;p006;
upperarmRight;0.284226;p006;
forearmRight;0.303609;p006;
shoulder;0.268191;p006;
upperBody;0.265774;p006;
hip;0.158968;p006;
lowerBody;0.370426;p006;
body;0.636173;p006;
lowerLegLeft;0.418051;p006;
upperLegLeft;0.389799;p006;
upperLegRight;0.395938;p006;
lowerLegRight;0.415827;p006;
forearmLeft;0.3047;p006;
upperarmLeft;0.293956;p006;
shoulderHalfLeft;0.194899;p006;
neck;0.0853692;p006;
shoulderHalfRight;0.201825;p006;
upperarmRight;0.284092;p006;
forearmRight;0.303909;p006;
shoulder;0.268496;p006;
upperBody;0.265821;p006;
hip;0.159034;p006;
lowerBody;0.370511;p006;
body;0.636306;p006;
lowerLegLeft;0.417925;p006;
upperLegLeft;0.389514;p006;
upperLegRight;0.395806;p006;
lowerLegRight;0.4158;p006;
forearmLeft;0.305583;p006;
upperarmLeft;0.293957;p006;
shoulderHalfLeft;0.194501;p006;
neck;0.0853926;p006;
shoulderHalfRight;0.201921;p006;
upperarmRight;0.283904;p006;
forearmRight;0.30425;p006;
shoulder;0.267765;p006;
upperBody;0.265901;p006;
hip;0.159123;p006;
lowerBody;0.370621;p006;
body;0.636496;p006;
lowerLegLeft;0.417845;p006;
upperLegLeft;0.389663;p006;
upperLegRight;0.395318;p006;
lowerLegRight;0.416109;p006;
forearmLeft;0.304559;p006;
upperarmLeft;0.293952;p006;
shoulderHalfLeft;0.194588;p006;
neck;0.085403;p006;
shoulderHalfRight;0.20196;p006;
upperarmRight;0.283674;p006;
forearmRight;0.304769;p006;
shoulder;0.267605;p006;
upperBody;0.265941;p006;
hip;0.159149;p006;
lowerBody;0.370688;p006;
body;0.636604;p006;
lowerLegLeft;0.418797;p006;
upperLegLeft;0.389545;p006;
upperLegRight;0.394817;p006;
lowerLegRight;0.415968;p006;
forearmLeft;0.303863;p006;
upperarmLeft;0.293942;p006;
shoulderHalfLeft;0.194658;p006;
neck;0.0854058;p006;
shoulderHalfRight;0.201678;p006;
upperarmRight;0.283741;p006;
forearmRight;0.305545;p006;
shoulder;0.267384;p006;
upperBody;0.265951;p006;
hip;0.159186;p006;
lowerBody;0.370693;p006;
body;0.636619;p006;
lowerLegLeft;0.418595;p006;
upperLegLeft;0.389352;p006;
upperLegRight;0.394933;p006;
lowerLegRight;0.415917;p006;
forearmLeft;0.30361;p006;
upperarmLeft;0.293942;p006;
shoulderHalfLeft;0.194842;p006;
neck;0.0854183;p006;
shoulderHalfRight;0.200396;p006;
upperarmRight;0.284886;p006;
forearmRight;0.306021;p006;
shoulder;0.266332;p006;
upperBody;0.265978;p006;
hip;0.159204;p006;
lowerBody;0.370733;p006;
body;0.636685;p006;
lowerLegLeft;0.417944;p006;
upperLegLeft;0.389251;p006;
upperLegRight;0.393636;p006;
lowerLegRight;0.417434;p006;
forearmLeft;0.30856;p006;
upperarmLeft;0.293951;p006;
shoulderHalfLeft;0.194654;p006;
neck;0.0854092;p006;
shoulderHalfRight;0.200607;p006;
upperarmRight;0.284626;p006;
forearmRight;0.306807;p006;
shoulder;0.266423;p006;
upperBody;0.265974;p006;
hip;0.15921;p006;
lowerBody;0.370742;p006;
body;0.63669;p006;
lowerLegLeft;0.421307;p006;
upperLegLeft;0.38946;p006;
upperLegRight;0.393498;p006;
lowerLegRight;0.417394;p006;
forearmLeft;0.30884;p006;
upperarmLeft;0.293949;p006;
shoulderHalfLeft;0.194742;p006;
neck;0.085455;p006;
shoulderHalfRight;0.200789;p006;
upperarmRight;0.284652;p006;
forearmRight;0.306037;p006;
shoulder;0.266432;p006;
upperBody;0.266054;p006;
hip;0.159247;p006;
lowerBody;0.370838;p006;
body;0.636867;p006;
lowerLegLeft;0.421378;p006;
upperLegLeft;0.389207;p006;
upperLegRight;0.393437;p006;
lowerLegRight;0.417428;p006;
forearmLeft;0.30868;p006;
upperarmLeft;0.293949;p006;
shoulderHalfLeft;0.194924;p006;
neck;0.0854729;p006;
shoulderHalfRight;0.200889;p006;
upperarmRight;0.284536;p006;
forearmRight;0.306638;p006;
shoulder;0.266586;p006;
upperBody;0.266093;p006;
hip;0.159297;p006;
lowerBody;0.370891;p006;
body;0.636959;p006;
lowerLegLeft;0.418344;p006;
upperLegLeft;0.388902;p006;
upperLegRight;0.393051;p006;
lowerLegRight;0.418307;p006;
forearmLeft;0.308825;p006;
upperarmLeft;0.293935;p006;
shoulderHalfLeft;0.194672;p006;
neck;0.0855001;p006;
shoulderHalfRight;0.200997;p006;
upperarmRight;0.284774;p006;
forearmRight;0.305043;p006;
shoulder;0.26596;p006;
upperBody;0.266153;p006;
hip;0.159295;p006;
lowerBody;0.371005;p006;
body;0.637134;p006;
lowerLegLeft;0.418617;p006;
upperLegLeft;0.388714;p006;
upperLegRight;0.392903;p006;
lowerLegRight;0.418733;p006;
forearmLeft;0.307119;p006;
upperarmLeft;0.293971;p006;
shoulderHalfLeft;0.194873;p006;
neck;0.0855619;p006;
shoulderHalfRight;0.201365;p006;
upperarmRight;0.284754;p006;
forearmRight;0.304213;p006;
shoulder;0.266064;p006;
upperBody;0.266263;p006;
hip;0.159316;p006;
lowerBody;0.371165;p006;
body;0.637404;p006;
lowerLegLeft;0.420019;p006;
upperLegLeft;0.388529;p006;
upperLegRight;0.39302;p006;
lowerLegRight;0.420219;p006;
forearmLeft;0.308396;p006;
upperarmLeft;0.29397;p006;
shoulderHalfLeft;0.194473;p006;
neck;0.0855932;p006;
shoulderHalfRight;0.201643;p006;
upperarmRight;0.284725;p006;
forearmRight;0.302966;p006;
shoulder;0.265263;p006;
upperBody;0.266323;p006;
hip;0.159301;p006;
lowerBody;0.371227;p006;
body;0.637527;p006;
lowerLegLeft;0.422373;p006;
upperLegLeft;0.388461;p006;
upperLegRight;0.39301;p006;
lowerLegRight;0.420063;p006;
forearmLeft;0.307703;p006;
upperarmLeft;0.293968;p006;
shoulderHalfLeft;0.194772;p006;
neck;0.0856143;p006;
shoulderHalfRight;0.201763;p006;
upperarmRight;0.284472;p006;
forearmRight;0.301171;p006;
shoulder;0.265417;p006;
upperBody;0.266406;p006;
hip;0.159328;p006;
lowerBody;0.371294;p006;
body;0.637676;p006;
lowerLegLeft;0.422285;p006;
upperLegLeft;0.38846;p006;
upperLegRight;0.393316;p006;
lowerLegRight;0.419555;p006;
forearmLeft;0.307947;p006;
upperarmLeft;0.293972;p006;
shoulderHalfLeft;0.19496;p006;
neck;0.0856299;p006;
shoulderHalfRight;0.201794;p006;
upperarmRight;0.283984;p006;
forearmRight;0.30108;p006;
shoulder;0.26544;p006;
upperBody;0.266453;p006;
hip;0.159316;p006;
lowerBody;0.371341;p006;
body;0.637771;p006;
lowerLegLeft;0.42209;p006;
upperLegLeft;0.388568;p006;
upperLegRight;0.39319;p006;
lowerLegRight;0.41951;p006;
forearmLeft;0.3072;p006;
upperarmLeft;0.293985;p006;
shoulderHalfLeft;0.195002;p006;
neck;0.0856303;p006;
shoulderHalfRight;0.201898;p006;
upperarmRight;0.284138;p006;
forearmRight;0.300518;p006;
shoulder;0.26571;p006;
upperBody;0.266457;p006;
hip;0.159305;p006;
lowerBody;0.371341;p006;
body;0.637774;p006;
lowerLegLeft;0.421604;p006;
upperLegLeft;0.388935;p006;
upperLegRight;0.393238;p006;
lowerLegRight;0.420532;p006;
forearmLeft;0.303682;p006;
upperarmLeft;0.293997;p006;
shoulderHalfLeft;0.195417;p006;
neck;0.0856864;p006;
shoulderHalfRight;0.202174;p006;
upperarmRight;0.284132;p006;
forearmRight;0.300288;p006;
shoulder;0.265985;p006;
upperBody;0.266609;p006;
hip;0.15931;p006;
lowerBody;0.371413;p006;
body;0.637999;p006;
lowerLegLeft;0.422196;p006;
upperLegLeft;0.388805;p006;
upperLegRight;0.393128;p006;
lowerLegRight;0.421066;p006;
forearmLeft;0.305473;p006;
upperarmLeft;0.293995;p006;
shoulderHalfLeft;0.195456;p006;
neck;0.0856918;p006;
shoulderHalfRight;0.20128;p006;
upperarmRight;0.285171;p006;
forearmRight;0.299775;p006;
shoulder;0.264828;p006;
upperBody;0.266631;p006;
hip;0.15931;p006;
lowerBody;0.371429;p006;
body;0.638036;p006;
lowerLegLeft;0.422611;p006;
upperLegLeft;0.38878;p006;
upperLegRight;0.393059;p006;
lowerLegRight;0.420933;p006;
forearmLeft;0.305078;p006;
upperarmLeft;0.293974;p006;
shoulderHalfLeft;0.195279;p006;
neck;0.0856936;p006;
shoulderHalfRight;0.201702;p006;
upperarmRight;0.284625;p006;
forearmRight;0.299672;p006;
shoulder;0.263543;p006;
upperBody;0.266657;p006;
hip;0.159319;p006;
lowerBody;0.371512;p006;
body;0.638145;p006;
lowerLegLeft;0.422533;p006;
upperLegLeft;0.388783;p006;
upperLegRight;0.393063;p006;
lowerLegRight;0.420214;p006;
forearmLeft;0.305844;p006;
upperarmLeft;0.293974;p006;
shoulderHalfLeft;0.19557;p006;
neck;0.0857769;p006;
shoulderHalfRight;0.202146;p006;
upperarmRight;0.284055;p006;
forearmRight;0.300166;p006;
shoulder;0.26375;p006;
upperBody;0.266843;p006;
hip;0.15929;p006;
lowerBody;0.371598;p006;
body;0.638417;p006;
lowerLegLeft;0.421646;p006;
upperLegLeft;0.388791;p006;
upperLegRight;0.392982;p006;
lowerLegRight;0.421023;p006;
forearmLeft;0.305785;p006;
upperarmLeft;0.29397;p006;
shoulderHalfLeft;0.195799;p006;
neck;0.0857946;p006;
shoulderHalfRight;0.202406;p006;
upperarmRight;0.284071;p006;
forearmRight;0.300372;p006;
shoulder;0.264026;p006;
upperBody;0.26689;p006;
hip;0.159283;p006;
lowerBody;0.371644;p006;
body;0.638509;p006;
lowerLegLeft;0.422896;p006;
upperLegLeft;0.38869;p006;
upperLegRight;0.393209;p006;
lowerLegRight;0.421009;p006;
forearmLeft;0.30704;p006;
upperarmLeft;0.293972;p006;
shoulderHalfLeft;0.196044;p006;
neck;0.0858129;p006;
shoulderHalfRight;0.202717;p006;
upperarmRight;0.283434;p006;
forearmRight;0.30105;p006;
shoulder;0.264035;p006;
upperBody;0.266968;p006;
hip;0.159289;p006;
lowerBody;0.371755;p006;
body;0.638697;p006;
lowerLegLeft;0.422437;p006;
upperLegLeft;0.388844;p006;
upperLegRight;0.393236;p006;
