feature;value;class;
hip;0.175129;p008;
lowerBody;0.396879;p008;
body;0.681031;p008;
lowerLegLeft;0.393574;p008;
upperLegLeft;0.408375;p008;
upperLegRight;0.425225;p008;
lowerLegRight;0.35573;p008;
forearmLeft;0.350919;p008;
upperarmLeft;0.308051;p008;
shoulderHalfLeft;0.25804;p008;
neck;0.0911333;p008;
shoulderHalfRight;0.253989;p008;
upperarmRight;0.31112;p008;
forearmRight;0.344066;p008;
shoulder;0.353213;p008;
upperBody;0.284718;p008;
hip;0.174646;p008;
lowerBody;0.397868;p008;
body;0.682577;p008;
lowerLegLeft;0.392609;p008;
upperLegLeft;0.409625;p008;
upperLegRight;0.427429;p008;
lowerLegRight;0.357397;p008;
forearmLeft;0.351553;p008;
upperarmLeft;0.307936;p008;
shoulderHalfLeft;0.254652;p008;
neck;0.0909098;p008;
shoulderHalfRight;0.249956;p008;
upperarmRight;0.3112;p008;
forearmRight;0.346549;p008;
shoulder;0.351647;p008;
upperBody;0.284034;p008;
hip;0.174287;p008;
lowerBody;0.397043;p008;
body;0.681066;p008;
lowerLegLeft;0.393483;p008;
upperLegLeft;0.409748;p008;
upperLegRight;0.427407;p008;
lowerLegRight;0.356159;p008;
forearmLeft;0.357096;p008;
upperarmLeft;0.307763;p008;
shoulderHalfLeft;0.245981;p008;
neck;0.0898748;p008;
shoulderHalfRight;0.241668;p008;
upperarmRight;0.311234;p008;
forearmRight;0.349567;p008;
shoulder;0.344883;p008;
upperBody;0.28109;p008;
hip;0.173737;p008;
lowerBody;0.392473;p008;
body;0.673557;p008;
lowerLegLeft;0.393186;p008;
upperLegLeft;0.41276;p008;
upperLegRight;0.427481;p008;
lowerLegRight;0.36199;p008;
forearmLeft;0.358097;p008;
upperarmLeft;0.3074;p008;
shoulderHalfLeft;0.248442;p008;
neck;0.0890984;p008;
shoulderHalfRight;0.23946;p008;
upperarmRight;0.311259;p008;
forearmRight;0.352325;p008;
shoulder;0.346399;p008;
upperBody;0.278726;p008;
hip;0.174014;p008;
lowerBody;0.389977;p008;
body;0.668692;p008;
lowerLegLeft;0.395073;p008;
upperLegLeft;0.415224;p008;
upperLegRight;0.427513;p008;
lowerLegRight;0.365247;p008;
forearmLeft;0.358712;p008;
upperarmLeft;0.307252;p008;
shoulderHalfLeft;0.240042;p008;
neck;0.0877124;p008;
shoulderHalfRight;0.227371;p008;
upperarmRight;0.311185;p008;
forearmRight;0.361101;p008;
shoulder;0.35131;p008;
upperBody;0.273977;p008;
hip;0.173148;p008;
lowerBody;0.382224;p008;
body;0.656187;p008;
lowerLegLeft;0.408531;p008;
upperLegLeft;0.415075;p008;
upperLegRight;0.427981;p008;
lowerLegRight;0.426922;p008;
forearmLeft;0.352577;p008;
upperarmLeft;0.306875;p008;
shoulderHalfLeft;0.24388;p008;
neck;0.0873698;p008;
shoulderHalfRight;0.227405;p008;
upperarmRight;0.31052;p008;
forearmRight;0.362044;p008;
shoulder;0.350091;p008;
upperBody;0.272846;p008;
hip;0.174336;p008;
lowerBody;0.380774;p008;
body;0.653603;p008;
lowerLegLeft;0.407253;p008;
upperLegLeft;0.417781;p008;
upperLegRight;0.428485;p008;
lowerLegRight;0.362042;p008;
forearmLeft;0.349071;p008;
upperarmLeft;0.306749;p008;
shoulderHalfLeft;0.243319;p008;
neck;0.0869673;p008;
shoulderHalfRight;0.226952;p008;
upperarmRight;0.310617;p008;
forearmRight;0.351168;p008;
shoulder;0.360035;p008;
upperBody;0.271331;p008;
hip;0.174296;p008;
lowerBody;0.377939;p008;
body;0.649261;p008;
lowerLegLeft;0.414005;p008;
upperLegLeft;0.419472;p008;
upperLegRight;0.428979;p008;
lowerLegRight;0.360434;p008;
forearmLeft;0.360155;p008;
upperarmLeft;0.307406;p008;
shoulderHalfLeft;0.217975;p008;
neck;0.087244;p008;
shoulderHalfRight;0.230199;p008;
upperarmRight;0.309923;p008;
forearmRight;0.353414;p008;
shoulder;0.331812;p008;
upperBody;0.272278;p008;
hip;0.173602;p008;
lowerBody;0.379698;p008;
body;0.65195;p008;
lowerLegLeft;0.423348;p008;
upperLegLeft;0.426576;p008;
upperLegRight;0.425804;p008;
lowerLegRight;0.36431;p008;
forearmLeft;0.359774;p008;
upperarmLeft;0.306659;p008;
shoulderHalfLeft;0.218092;p008;
neck;0.087001;p008;
shoulderHalfRight;0.228829;p008;
upperarmRight;0.309193;p008;
forearmRight;0.348402;p008;
shoulder;0.338337;p008;
upperBody;0.271145;p008;
hip;0.173885;p008;
lowerBody;0.377176;p008;
body;0.648313;p008;
lowerLegLeft;0.463594;p008;
upperLegLeft;0.410151;p008;
upperLegRight;0.421109;p008;
lowerLegRight;0.369454;p008;
forearmLeft;0.356195;p008;
upperarmLeft;0.306256;p008;
shoulderHalfLeft;0.22367;p008;
neck;0.0870617;p008;
shoulderHalfRight;0.229491;p008;
upperarmRight;0.309003;p008;
forearmRight;0.351333;p008;
shoulder;0.342146;p008;
upperBody;0.271315;p008;
hip;0.17343;p008;
lowerBody;0.377844;p008;
body;0.649128;p008;
lowerLegLeft;0.467706;p008;
upperLegLeft;0.404653;p008;
upperLegRight;0.417676;p008;
lowerLegRight;0.37286;p008;
forearmLeft;0.361603;p008;
upperarmLeft;0.306148;p008;
shoulderHalfLeft;0.218843;p008;
neck;0.0870643;p008;
shoulderHalfRight;0.229547;p008;
upperarmRight;0.30862;p008;
forearmRight;0.348847;p008;
shoulder;0.340707;p008;
upperBody;0.271195;p008;
hip;0.173247;p008;
lowerBody;0.377309;p008;
body;0.648479;p008;
lowerLegLeft;0.474878;p008;
upperLegLeft;0.40582;p008;
upperLegRight;0.413979;p008;
lowerLegRight;0.383442;p008;
forearmLeft;0.359924;p008;
upperarmLeft;0.305685;p008;
shoulderHalfLeft;0.222256;p008;
neck;0.0876897;p008;
shoulderHalfRight;0.230576;p008;
upperarmRight;0.307841;p008;
forearmRight;0.332075;p008;
shoulder;0.335971;p008;
upperBody;0.272993;p008;
hip;0.171908;p008;
lowerBody;0.379716;p008;
body;0.652679;p008;
lowerLegLeft;0.47725;p008;
upperLegLeft;0.407431;p008;
upperLegRight;0.407665;p008;
lowerLegRight;0.393839;p008;
forearmLeft;0.360511;p008;
upperarmLeft;0.305706;p008;
shoulderHalfLeft;0.214549;p008;
neck;0.0877008;p008;
shoulderHalfRight;0.233033;p008;
upperarmRight;0.307766;p008;
forearmRight;0.322111;p008;
shoulder;0.337393;p008;
upperBody;0.272821;p008;
hip;0.169159;p008;
lowerBody;0.37895;p008;
body;0.65175;p008;
lowerLegLeft;0.461696;p008;
upperLegLeft;0.399672;p008;
upperLegRight;0.403572;p008;
lowerLegRight;0.400172;p008;
forearmLeft;0.365383;p008;
upperarmLeft;0.305581;p008;
shoulderHalfLeft;0.205809;p008;
neck;0.0871287;p008;
shoulderHalfRight;0.229112;p008;
upperarmRight;0.30583;p008;
forearmRight;0.316709;p008;
shoulder;0.33499;p008;
upperBody;0.270658;p008;
hip;0.170501;p008;
lowerBody;0.37534;p008;
body;0.645959;p008;
lowerLegLeft;0.380976;p008;
upperLegLeft;0.425571;p008;
upperLegRight;0.39489;p008;
lowerLegRight;0.436074;p008;
forearmLeft;0.370701;p008;
upperarmLeft;0.305262;p008;
shoulderHalfLeft;0.208132;p008;
neck;0.0867276;p008;
shoulderHalfRight;0.226505;p008;
upperarmRight;0.305746;p008;
forearmRight;0.320411;p008;
shoulder;0.334641;p008;
upperBody;0.269467;p008;
hip;0.17017;p008;
lowerBody;0.373767;p008;
body;0.643198;p008;
lowerLegLeft;0.369765;p008;
upperLegLeft;0.424082;p008;
upperLegRight;0.394344;p008;
lowerLegRight;0.420851;p008;
forearmLeft;0.363599;p008;
upperarmLeft;0.305306;p008;
shoulderHalfLeft;0.203737;p008;
neck;0.0865962;p008;
shoulderHalfRight;0.225747;p008;
upperarmRight;0.305882;p008;
forearmRight;0.324186;p008;
shoulder;0.329913;p008;
upperBody;0.268998;p008;
hip;0.169886;p008;
lowerBody;0.372988;p008;
body;0.641949;p008;
lowerLegLeft;0.378912;p008;
upperLegLeft;0.418686;p008;
upperLegRight;0.403798;p008;
lowerLegRight;0.433366;p008;
forearmLeft;0.360409;p008;
upperarmLeft;0.305608;p008;
shoulderHalfLeft;0.205229;p008;
neck;0.0869963;p008;
shoulderHalfRight;0.223819;p008;
upperarmRight;0.305669;p008;
forearmRight;0.320228;p008;
shoulder;0.329612;p008;
upperBody;0.270106;p008;
hip;0.171576;p008;
lowerBody;0.374223;p008;
body;0.644295;p008;
lowerLegLeft;0.398118;p008;
upperLegLeft;0.421457;p008;
upperLegRight;0.377102;p008;
lowerLegRight;0.43875;p008;
forearmLeft;0.359291;p008;
upperarmLeft;0.305628;p008;
shoulderHalfLeft;0.206958;p008;
neck;0.0867894;p008;
shoulderHalfRight;0.224479;p008;
upperarmRight;0.305853;p008;
forearmRight;0.320515;p008;
shoulder;0.331625;p008;
upperBody;0.269496;p008;
hip;0.172138;p008;
lowerBody;0.373413;p008;
body;0.642872;p008;
lowerLegLeft;0.385417;p008;
upperLegLeft;0.421244;p008;
upperLegRight;0.377413;p008;
lowerLegRight;0.433734;p008;
forearmLeft;0.356668;p008;
upperarmLeft;0.305496;p008;
shoulderHalfLeft;0.204828;p008;
neck;0.0870107;p008;
shoulderHalfRight;0.222026;p008;
upperarmRight;0.305738;p008;
forearmRight;0.322927;p008;
shoulder;0.325746;p008;
upperBody;0.270079;p008;
hip;0.173545;p008;
lowerBody;0.374037;p008;
body;0.644078;p008;
lowerLegLeft;0.405627;p008;
upperLegLeft;0.419015;p008;
upperLegRight;0.378334;p008;
lowerLegRight;0.42996;p008;
forearmLeft;0.368215;p008;
upperarmLeft;0.305734;p008;
shoulderHalfLeft;0.210833;p008;
neck;0.0868755;p008;
shoulderHalfRight;0.217856;p008;
upperarmRight;0.306008;p008;
forearmRight;0.321292;p008;
shoulder;0.326649;p008;
upperBody;0.26967;p008;
hip;0.174755;p008;
lowerBody;0.373449;p008;
body;0.643085;p008;
lowerLegLeft;0.388896;p008;
upperLegLeft;0.419468;p008;
upperLegRight;0.382066;p008;
lowerLegRight;0.425719;p008;
forearmLeft;0.341825;p008;
upperarmLeft;0.306033;p008;
shoulderHalfLeft;0.225001;p008;
neck;0.0865483;p008;
shoulderHalfRight;0.207887;p008;
upperarmRight;0.306318;p008;
forearmRight;0.365458;p008;
shoulder;0.335529;p008;
upperBody;0.268493;p008;
hip;0.175979;p008;
lowerBody;0.371459;p008;
body;0.639916;p008;
lowerLegLeft;0.366608;p008;
upperLegLeft;0.422339;p008;
upperLegRight;0.386328;p008;
lowerLegRight;0.424735;p008;
forearmLeft;0.340589;p008;
upperarmLeft;0.305353;p008;
shoulderHalfLeft;0.228767;p008;
neck;0.0869912;p008;
shoulderHalfRight;0.216162;p008;
upperarmRight;0.306437;p008;
forearmRight;0.361344;p008;
shoulder;0.338535;p008;
upperBody;0.269717;p008;
hip;0.176736;p008;
lowerBody;0.372939;p008;
body;0.64262;p008;
lowerLegLeft;0.369985;p008;
upperLegLeft;0.421044;p008;
upperLegRight;0.373358;p008;
lowerLegRight;0.45561;p008;
forearmLeft;0.322729;p008;
upperarmLeft;0.3051;p008;
shoulderHalfLeft;0.259706;p008;
neck;0.0876583;p008;
shoulderHalfRight;0.213122;p008;
upperarmRight;0.306838;p008;
forearmRight;0.36259;p008;
shoulder;0.360361;p008;
upperBody;0.271564;p008;
hip;0.176155;p008;
lowerBody;0.375124;p008;
body;0.646651;p008;
lowerLegLeft;0.354358;p008;
upperLegLeft;0.424587;p008;
upperLegRight;0.392266;p008;
lowerLegRight;0.452936;p008;
forearmLeft;0.325078;p008;
upperarmLeft;0.304909;p008;
shoulderHalfLeft;0.255282;p008;
neck;0.0876147;p008;
shoulderHalfRight;0.202408;p008;
upperarmRight;0.307638;p008;
forearmRight;0.367286;p008;
shoulder;0.351806;p008;
upperBody;0.271376;p008;
hip;0.172806;p008;
lowerBody;0.374784;p008;
body;0.64612;p008;
lowerLegLeft;0.366994;p008;
upperLegLeft;0.422496;p008;
upperLegRight;0.402182;p008;
lowerLegRight;0.461411;p008;
forearmLeft;0.331354;p008;
upperarmLeft;0.304911;p008;
shoulderHalfLeft;0.253805;p008;
neck;0.0880295;p008;
shoulderHalfRight;0.207135;p008;
upperarmRight;0.307628;p008;
forearmRight;0.363983;p008;
shoulder;0.349928;p008;
upperBody;0.272551;p008;
hip;0.17842;p008;
lowerBody;0.376217;p008;
body;0.648728;p008;
lowerLegLeft;0.360254;p008;
upperLegLeft;0.426141;p008;
upperLegRight;0.38672;p008;
lowerLegRight;0.469523;p008;
forearmLeft;0.334438;p008;
upperarmLeft;0.304232;p008;
shoulderHalfLeft;0.252;p008;
neck;0.0878119;p008;
shoulderHalfRight;0.206667;p008;
upperarmRight;0.307723;p008;
forearmRight;0.361358;p008;
shoulder;0.352193;p008;
upperBody;0.271927;p008;
hip;0.176079;p008;
lowerBody;0.375404;p008;
body;0.647293;p008;
lowerLegLeft;0.361621;p008;
upperLegLeft;0.424522;p008;
upperLegRight;0.391306;p008;
lowerLegRight;0.488211;p008;
forearmLeft;0.334746;p008;
upperarmLeft;0.303275;p008;
shoulderHalfLeft;0.253696;p008;
neck;0.0878426;p008;
shoulderHalfRight;0.213263;p008;
upperarmRight;0.307696;p008;
forearmRight;0.360347;p008;
shoulder;0.354263;p008;
upperBody;0.271859;p008;
hip;0.174669;p008;
lowerBody;0.375042;p008;
body;0.64686;p008;
lowerLegLeft;0.368556;p008;
upperLegLeft;0.419521;p008;
upperLegRight;0.379224;p008;
lowerLegRight;0.496948;p008;
forearmLeft;0.333188;p008;
upperarmLeft;0.30347;p008;
shoulderHalfLeft;0.249865;p008;
neck;0.0882751;p008;
shoulderHalfRight;0.211916;p008;
upperarmRight;0.307469;p008;
forearmRight;0.358293;p008;
shoulder;0.355696;p008;
upperBody;0.273156;p008;
hip;0.173036;p008;
lowerBody;0.376855;p008;
body;0.649971;p008;
lowerLegLeft;0.374079;p008;
upperLegLeft;0.411463;p008;
upperLegRight;0.380414;p008;
lowerLegRight;0.482921;p008;
forearmLeft;0.334271;p008;
upperarmLeft;0.302198;p008;
shoulderHalfLeft;0.249252;p008;
neck;0.0893184;p008;
shoulderHalfRight;0.21327;p008;
upperarmRight;0.307082;p008;
forearmRight;0.363184;p008;
shoulder;0.338549;p008;
upperBody;0.276094;p008;
hip;0.171882;p008;
lowerBody;0.380417;p008;
body;0.656467;p008;
lowerLegLeft;0.388406;p008;
upperLegLeft;0.395732;p008;
upperLegRight;0.37996;p008;
lowerLegRight;0.484016;p008;
forearmLeft;0.296657;p008;
upperarmLeft;0.301813;p008;
shoulderHalfLeft;0.24062;p008;
neck;0.088988;p008;
shoulderHalfRight;0.207513;p008;
upperarmRight;0.306588;p008;
forearmRight;0.357537;p008;
shoulder;0.333355;p008;
upperBody;0.274779;p008;
hip;0.17039;p008;
lowerBody;0.377888;p008;
body;0.65263;p008;
lowerLegLeft;0.393007;p008;
upperLegLeft;0.394264;p008;
upperLegRight;0.379908;p008;
lowerLegRight;0.480976;p008;
forearmLeft;0.336841;p008;
upperarmLeft;0.300735;p008;
shoulderHalfLeft;0.235639;p008;
neck;0.088619;p008;
shoulderHalfRight;0.207505;p008;
upperarmRight;0.306202;p008;
forearmRight;0.352161;p008;
shoulder;0.337416;p008;
upperBody;0.273663;p008;
hip;0.170675;p008;
lowerBody;0.376563;p008;
body;0.650184;p008;
lowerLegLeft;0.405298;p008;
upperLegLeft;0.383544;p008;
upperLegRight;0.383683;p008;
lowerLegRight;0.445214;p008;
forearmLeft;0.307671;p008;
upperarmLeft;0.300272;p008;
shoulderHalfLeft;0.233052;p008;
neck;0.0892017;p008;
shoulderHalfRight;0.217029;p008;
upperarmRight;0.305968;p008;
forearmRight;0.346341;p008;
shoulder;0.336266;p008;
upperBody;0.2754;p008;
hip;0.172004;p008;
lowerBody;0.378871;p008;
body;0.654224;p008;
lowerLegLeft;0.41983;p008;
upperLegLeft;0.379321;p008;
upperLegRight;0.389511;p008;
lowerLegRight;0.380703;p008;
forearmLeft;0.302618;p008;
upperarmLeft;0.300067;p008;
shoulderHalfLeft;0.231056;p008;
neck;0.0894513;p008;
shoulderHalfRight;0.225878;p008;
upperarmRight;0.306026;p008;
forearmRight;0.344514;p008;
shoulder;0.340571;p008;
upperBody;0.276094;p008;
hip;0.171408;p008;
lowerBody;0.37973;p008;
body;0.65578;p008;
lowerLegLeft;0.424522;p008;
upperLegLeft;0.376336;p008;
upperLegRight;0.393135;p008;
lowerLegRight;0.379419;p008;
forearmLeft;0.297929;p008;
upperarmLeft;0.300235;p008;
shoulderHalfLeft;0.243901;p008;
neck;0.0899137;p008;
shoulderHalfRight;0.230855;p008;
upperarmRight;0.305976;p008;
forearmRight;0.345317;p008;
shoulder;0.33961;p008;
upperBody;0.277584;p008;
hip;0.171346;p008;
lowerBody;0.381476;p008;
body;0.659041;p008;
lowerLegLeft;0.42186;p008;
upperLegLeft;0.375676;p008;
upperLegRight;0.389292;p008;
lowerLegRight;0.395567;p008;
forearmLeft;0.359323;p008;
upperarmLeft;0.284597;p008;
shoulderHalfLeft;0.210415;p008;
neck;0.0858376;p008;
shoulderHalfRight;0.225965;p008;
upperarmRight;0.306092;p008;
forearmRight;0.354746;p008;
shoulder;0.34233;p008;
upperBody;0.268574;p008;
hip;0.172273;p008;
lowerBody;0.368873;p008;
body;0.637437;p008;
lowerLegLeft;0.429461;p008;
upperLegLeft;0.371582;p008;
upperLegRight;0.416085;p008;
lowerLegRight;0.379616;p008;
forearmLeft;0.34149;p008;
upperarmLeft;0.301262;p008;
shoulderHalfLeft;0.260049;p008;
neck;0.0921495;p008;
shoulderHalfRight;0.271741;p008;
upperarmRight;0.297272;p008;
forearmRight;0.331567;p008;
shoulder;0.35858;p008;
upperBody;0.284477;p008;
hip;0.173481;p008;
lowerBody;0.39014;p008;
body;0.674509;p008;
lowerLegLeft;0.43495;p008;
upperLegLeft;0.363975;p008;
upperLegRight;0.416121;p008;
lowerLegRight;0.361381;p008;
forearmLeft;0.346088;p008;
upperarmLeft;0.301434;p008;
shoulderHalfLeft;0.245925;p008;
neck;0.0897044;p008;
shoulderHalfRight;0.257299;p008;
upperarmRight;0.301978;p008;
forearmRight;0.334788;p008;
shoulder;0.358219;p008;
upperBody;0.279289;p008;
hip;0.173605;p008;
lowerBody;0.385823;p008;
body;0.665108;p008;
lowerLegLeft;0.440534;p008;
upperLegLeft;0.360338;p008;
upperLegRight;0.408977;p008;
lowerLegRight;0.35972;p008;
forearmLeft;0.347471;p008;
upperarmLeft;0.301884;p008;
shoulderHalfLeft;0.248888;p008;
neck;0.0898766;p008;
shoulderHalfRight;0.241794;p008;
upperarmRight;0.304933;p008;
forearmRight;0.333078;p008;
shoulder;0.349056;p008;
upperBody;0.277371;p008;
hip;0.1761;p008;
lowerBody;0.380754;p008;
body;0.65804;p008;
lowerLegLeft;0.447911;p008;
upperLegLeft;0.359089;p008;
upperLegRight;0.405775;p008;
lowerLegRight;0.35609;p008;
forearmLeft;0.351907;p008;
upperarmLeft;0.301747;p008;
shoulderHalfLeft;0.251822;p008;
neck;0.0912884;p008;
shoulderHalfRight;0.258429;p008;
upperarmRight;0.304922;p008;
forearmRight;0.329914;p008;
shoulder;0.334096;p008;
upperBody;0.282728;p008;
hip;0.176487;p008;
lowerBody;0.386907;p008;
body;0.669608;p008;
lowerLegLeft;0.448356;p008;
upperLegLeft;0.366632;p008;
upperLegRight;0.406031;p008;
lowerLegRight;0.356132;p008;
forearmLeft;0.356533;p008;
upperarmLeft;0.30271;p008;
shoulderHalfLeft;0.165747;p008;
neck;0.0823077;p008;
shoulderHalfRight;0.21664;p008;
upperarmRight;0.305002;p008;
forearmRight;0.341225;p008;
shoulder;0.320259;p008;
upperBody;0.241973;p008;
hip;0.174097;p008;
lowerBody;0.360344;p008;
body;0.602162;p008;
lowerLegLeft;0.476048;p008;
upperLegLeft;0.364476;p008;
upperLegRight;0.402612;p008;
lowerLegRight;0.358665;p008;
forearmLeft;0.351383;p008;
upperarmLeft;0.301596;p008;
shoulderHalfLeft;0.254031;p008;
neck;0.0911186;p008;
shoulderHalfRight;0.25619;p008;
upperarmRight;0.304982;p008;
forearmRight;0.3443;p008;
shoulder;0.327364;p008;
upperBody;0.280919;p008;
hip;0.173695;p008;
lowerBody;0.387493;p008;
body;0.668258;p008;
lowerLegLeft;0.494266;p008;
upperLegLeft;0.361917;p008;
upperLegRight;0.401658;p008;
lowerLegRight;0.358547;p008;
forearmLeft;0.348906;p008;
upperarmLeft;0.302165;p008;
shoulderHalfLeft;0.253526;p008;
neck;0.0925882;p008;
shoulderHalfRight;0.26108;p008;
upperarmRight;0.303573;p008;
forearmRight;0.344721;p008;
shoulder;0.332166;p008;
upperBody;0.285012;p008;
hip;0.172442;p008;
lowerBody;0.389249;p008;
body;0.67425;p008;
lowerLegLeft;0.509724;p008;
upperLegLeft;0.354935;p008;
upperLegRight;0.392871;p008;
lowerLegRight;0.370339;p008;
forearmLeft;0.349126;p008;
upperarmLeft;0.302074;p008;
shoulderHalfLeft;0.247294;p008;
neck;0.0922172;p008;
shoulderHalfRight;0.260863;p008;
upperarmRight;0.3048;p008;
forearmRight;0.343088;p008;
shoulder;0.335332;p008;
upperBody;0.284167;p008;
hip;0.172386;p008;
lowerBody;0.390414;p008;
body;0.674522;p008;
lowerLegLeft;0.509922;p008;
upperLegLeft;0.35842;p008;
upperLegRight;0.375154;p008;
lowerLegRight;0.393628;p008;
forearmLeft;0.349619;p008;
upperarmLeft;0.301337;p008;
shoulderHalfLeft;0.24417;p008;
neck;0.0914421;p008;
shoulderHalfRight;0.246733;p008;
upperarmRight;0.303818;p008;
forearmRight;0.353501;p008;
shoulder;0.33428;p008;
upperBody;0.282256;p008;
hip;0.171466;p008;
lowerBody;0.38608;p008;
body;0.668336;p008;
lowerLegLeft;0.508483;p008;
upperLegLeft;0.364023;p008;
upperLegRight;0.364444;p008;
lowerLegRight;0.403887;p008;
forearmLeft;0.351422;p008;
upperarmLeft;0.301358;p008;
shoulderHalfLeft;0.25377;p008;
neck;0.093023;p008;
shoulderHalfRight;0.272375;p008;
upperarmRight;0.303682;p008;
forearmRight;0.34921;p008;
shoulder;0.325414;p008;
upperBody;0.287149;p008;
hip;0.171601;p008;
lowerBody;0.394256;p008;
body;0.681301;p008;
lowerLegLeft;0.517947;p008;
upperLegLeft;0.372179;p008;
upperLegRight;0.359348;p008;
lowerLegRight;0.410298;p008;
forearmLeft;0.34997;p008;
upperarmLeft;0.301124;p008;
shoulderHalfLeft;0.198443;p008;
neck;0.0854443;p008;
shoulderHalfRight;0.217368;p008;
upperarmRight;0.303068;p008;
forearmRight;0.343243;p008;
shoulder;0.321042;p008;
upperBody;0.250939;p008;
hip;0.170685;p008;
lowerBody;0.371551;p008;
body;0.622143;p008;
lowerLegLeft;0.501777;p008;
upperLegLeft;0.358342;p008;
upperLegRight;0.357187;p008;
lowerLegRight;0.416559;p008;
forearmLeft;0.336601;p008;
upperarmLeft;0.300698;p008;
shoulderHalfLeft;0.26092;p008;
neck;0.0931651;p008;
shoulderHalfRight;0.264143;p008;
upperarmRight;0.302994;p008;
forearmRight;0.331303;p008;
shoulder;0.328598;p008;
upperBody;0.286841;p008;
hip;0.172578;p008;
lowerBody;0.393952;p008;
body;0.680552;p008;
lowerLegLeft;0.478362;p008;
upperLegLeft;0.373407;p008;
upperLegRight;0.354344;p008;
lowerLegRight;0.419496;p008;
forearmLeft;0.337467;p008;
upperarmLeft;0.300424;p008;
shoulderHalfLeft;0.211725;p008;
neck;0.0855357;p008;
shoulderHalfRight;0.233954;p008;
upperarmRight;0.302115;p008;
forearmRight;0.33392;p008;
shoulder;0.327197;p008;
upperBody;0.256518;p008;
hip;0.172344;p008;
lowerBody;0.378718;p008;
body;0.635082;p008;
lowerLegLeft;0.478587;p008;
upperLegLeft;0.376567;p008;
upperLegRight;0.351627;p008;
lowerLegRight;0.420668;p008;
forearmLeft;0.336784;p008;
upperarmLeft;0.300355;p008;
shoulderHalfLeft;0.203271;p008;
neck;0.0861861;p008;
shoulderHalfRight;0.232052;p008;
upperarmRight;0.30213;p008;
forearmRight;0.350224;p008;
shoulder;0.327149;p008;
upperBody;0.261211;p008;
hip;0.171223;p008;
lowerBody;0.372815;p008;
body;0.633945;p008;
lowerLegLeft;0.462149;p008;
upperLegLeft;0.375814;p008;
upperLegRight;0.351151;p008;
