feature;value;class;
shoulder;0.330479;p009;
upperBody;0.243705;p009;
hip;0.156783;p009;
lowerBody;0.341085;p009;
body;0.584748;p009;
lowerLegLeft;0.429886;p009;
upperLegLeft;0.338385;p009;
upperLegRight;0.332413;p009;
lowerLegRight;0.436899;p009;
forearmLeft;0.323102;p009;
upperarmLeft;0.2456;p009;
shoulderHalfLeft;0.16551;p009;
neck;0.0779221;p009;
shoulderHalfRight;0.197533;p009;
upperarmRight;0.225103;p009;
forearmRight;0.335903;p009;
shoulder;0.330536;p009;
upperBody;0.243717;p009;
hip;0.156542;p009;
lowerBody;0.341096;p009;
body;0.584772;p009;
lowerLegLeft;0.430213;p009;
upperLegLeft;0.337879;p009;
upperLegRight;0.332304;p009;
lowerLegRight;0.437063;p009;
forearmLeft;0.32363;p009;
upperarmLeft;0.245682;p009;
shoulderHalfLeft;0.165491;p009;
neck;0.077909;p009;
shoulderHalfRight;0.197522;p009;
upperarmRight;0.225051;p009;
forearmRight;0.335609;p009;
shoulder;0.330505;p009;
upperBody;0.243681;p009;
hip;0.156569;p009;
lowerBody;0.341034;p009;
body;0.584674;p009;
lowerLegLeft;0.430424;p009;
upperLegLeft;0.337616;p009;
upperLegRight;0.332256;p009;
lowerLegRight;0.437196;p009;
forearmLeft;0.322542;p009;
upperarmLeft;0.245621;p009;
shoulderHalfLeft;0.16548;p009;
neck;0.0779189;p009;
shoulderHalfRight;0.197557;p009;
upperarmRight;0.225017;p009;
forearmRight;0.335753;p009;
shoulder;0.330504;p009;
upperBody;0.243717;p009;
hip;0.156615;p009;
lowerBody;0.341104;p009;
body;0.58478;p009;
lowerLegLeft;0.430497;p009;
upperLegLeft;0.337497;p009;
upperLegRight;0.332073;p009;
lowerLegRight;0.437134;p009;
forearmLeft;0.323985;p009;
upperarmLeft;0.245672;p009;
shoulderHalfLeft;0.165484;p009;
neck;0.0778931;p009;
shoulderHalfRight;0.197574;p009;
upperarmRight;0.225032;p009;
forearmRight;0.335714;p009;
shoulder;0.330535;p009;
upperBody;0.243634;p009;
hip;0.156636;p009;
lowerBody;0.34094;p009;
body;0.584532;p009;
lowerLegLeft;0.430897;p009;
upperLegLeft;0.33721;p009;
upperLegRight;0.332281;p009;
lowerLegRight;0.437231;p009;
forearmLeft;0.32299;p009;
upperarmLeft;0.245797;p009;
shoulderHalfLeft;0.165486;p009;
neck;0.0778948;p009;
shoulderHalfRight;0.197579;p009;
upperarmRight;0.224972;p009;
forearmRight;0.335369;p009;
shoulder;0.330544;p009;
upperBody;0.243648;p009;
hip;0.156549;p009;
lowerBody;0.340988;p009;
body;0.584595;p009;
lowerLegLeft;0.431119;p009;
upperLegLeft;0.33709;p009;
upperLegRight;0.332263;p009;
lowerLegRight;0.437288;p009;
forearmLeft;0.323019;p009;
upperarmLeft;0.245798;p009;
shoulderHalfLeft;0.165446;p009;
neck;0.077898;p009;
shoulderHalfRight;0.197645;p009;
upperarmRight;0.225048;p009;
forearmRight;0.334831;p009;
shoulder;0.330561;p009;
upperBody;0.243663;p009;
hip;0.156518;p009;
lowerBody;0.341017;p009;
body;0.58464;p009;
lowerLegLeft;0.430756;p009;
upperLegLeft;0.336735;p009;
upperLegRight;0.331909;p009;
lowerLegRight;0.437491;p009;
forearmLeft;0.322727;p009;
upperarmLeft;0.24592;p009;
shoulderHalfLeft;0.165448;p009;
neck;0.0779038;p009;
shoulderHalfRight;0.197602;p009;
upperarmRight;0.225128;p009;
forearmRight;0.334999;p009;
shoulder;0.330544;p009;
upperBody;0.24369;p009;
hip;0.156515;p009;
lowerBody;0.341064;p009;
body;0.584714;p009;
lowerLegLeft;0.43081;p009;
upperLegLeft;0.336625;p009;
upperLegRight;0.331733;p009;
lowerLegRight;0.437584;p009;
forearmLeft;0.322688;p009;
upperarmLeft;0.245862;p009;
shoulderHalfLeft;0.165466;p009;
neck;0.0778854;p009;
shoulderHalfRight;0.197654;p009;
upperarmRight;0.225132;p009;
forearmRight;0.333494;p009;
shoulder;0.330545;p009;
upperBody;0.243625;p009;
hip;0.156482;p009;
lowerBody;0.34094;p009;
body;0.584525;p009;
lowerLegLeft;0.43044;p009;
upperLegLeft;0.336698;p009;
upperLegRight;0.331839;p009;
lowerLegRight;0.437706;p009;
forearmLeft;0.322738;p009;
upperarmLeft;0.245805;p009;
shoulderHalfLeft;0.165555;p009;
neck;0.0778741;p009;
shoulderHalfRight;0.197701;p009;
upperarmRight;0.224968;p009;
forearmRight;0.334869;p009;
shoulder;0.330614;p009;
upperBody;0.24359;p009;
hip;0.156601;p009;
lowerBody;0.340894;p009;
body;0.584444;p009;
lowerLegLeft;0.430448;p009;
upperLegLeft;0.33673;p009;
upperLegRight;0.332194;p009;
lowerLegRight;0.437627;p009;
forearmLeft;0.323065;p009;
upperarmLeft;0.245796;p009;
shoulderHalfLeft;0.165569;p009;
neck;0.0778673;p009;
shoulderHalfRight;0.197654;p009;
upperarmRight;0.224972;p009;
forearmRight;0.335287;p009;
shoulder;0.330599;p009;
upperBody;0.243565;p009;
hip;0.156437;p009;
lowerBody;0.340849;p009;
body;0.584375;p009;
lowerLegLeft;0.431553;p009;
upperLegLeft;0.33677;p009;
upperLegRight;0.332139;p009;
lowerLegRight;0.437705;p009;
forearmLeft;0.323982;p009;
upperarmLeft;0.245846;p009;
shoulderHalfLeft;0.165619;p009;
neck;0.0778927;p009;
shoulderHalfRight;0.197675;p009;
upperarmRight;0.225037;p009;
forearmRight;0.335158;p009;
shoulder;0.33062;p009;
upperBody;0.243617;p009;
hip;0.156451;p009;
lowerBody;0.340881;p009;
body;0.584458;p009;
lowerLegLeft;0.431325;p009;
upperLegLeft;0.336996;p009;
upperLegRight;0.33216;p009;
lowerLegRight;0.437605;p009;
forearmLeft;0.323253;p009;
upperarmLeft;0.24584;p009;
shoulderHalfLeft;0.165677;p009;
neck;0.0778821;p009;
shoulderHalfRight;0.197691;p009;
upperarmRight;0.225164;p009;
forearmRight;0.334917;p009;
shoulder;0.330668;p009;
upperBody;0.243579;p009;
hip;0.156415;p009;
lowerBody;0.340814;p009;
body;0.584354;p009;
lowerLegLeft;0.43155;p009;
upperLegLeft;0.336977;p009;
upperLegRight;0.332324;p009;
lowerLegRight;0.43773;p009;
forearmLeft;0.322574;p009;
upperarmLeft;0.246355;p009;
shoulderHalfLeft;0.165598;p009;
neck;0.0778832;p009;
shoulderHalfRight;0.197666;p009;
upperarmRight;0.225138;p009;
forearmRight;0.334873;p009;
shoulder;0.3306;p009;
upperBody;0.243583;p009;
hip;0.156437;p009;
lowerBody;0.340824;p009;
body;0.584367;p009;
lowerLegLeft;0.431719;p009;
upperLegLeft;0.336796;p009;
upperLegRight;0.332674;p009;
lowerLegRight;0.437342;p009;
forearmLeft;0.323476;p009;
upperarmLeft;0.246308;p009;
shoulderHalfLeft;0.165634;p009;
neck;0.0778701;p009;
shoulderHalfRight;0.197659;p009;
upperarmRight;0.225149;p009;
forearmRight;0.334799;p009;
shoulder;0.330591;p009;
upperBody;0.243531;p009;
hip;0.156038;p009;
lowerBody;0.34073;p009;
body;0.584222;p009;
lowerLegLeft;0.431367;p009;
upperLegLeft;0.337459;p009;
upperLegRight;0.33289;p009;
lowerLegRight;0.43725;p009;
forearmLeft;0.323799;p009;
upperarmLeft;0.246198;p009;
shoulderHalfLeft;0.165646;p009;
neck;0.077866;p009;
shoulderHalfRight;0.197693;p009;
upperarmRight;0.225104;p009;
forearmRight;0.334386;p009;
shoulder;0.330629;p009;
upperBody;0.243519;p009;
hip;0.156079;p009;
lowerBody;0.340709;p009;
body;0.584188;p009;
lowerLegLeft;0.431366;p009;
upperLegLeft;0.337474;p009;
upperLegRight;0.333078;p009;
lowerLegRight;0.437169;p009;
forearmLeft;0.322994;p009;
upperarmLeft;0.246268;p009;
shoulderHalfLeft;0.165664;p009;
neck;0.077871;p009;
shoulderHalfRight;0.197674;p009;
upperarmRight;0.225324;p009;
forearmRight;0.348845;p009;
shoulder;0.33063;p009;
upperBody;0.243536;p009;
hip;0.156143;p009;
lowerBody;0.340743;p009;
body;0.584241;p009;
lowerLegLeft;0.431377;p009;
upperLegLeft;0.337508;p009;
upperLegRight;0.3328;p009;
lowerLegRight;0.437238;p009;
forearmLeft;0.322394;p009;
upperarmLeft;0.246307;p009;
shoulderHalfLeft;0.165648;p009;
neck;0.0778642;p009;
shoulderHalfRight;0.197652;p009;
upperarmRight;0.225252;p009;
forearmRight;0.357714;p009;
shoulder;0.33065;p009;
upperBody;0.24352;p009;
hip;0.156095;p009;
lowerBody;0.340745;p009;
body;0.584226;p009;
lowerLegLeft;0.430959;p009;
upperLegLeft;0.337475;p009;
upperLegRight;0.332721;p009;
lowerLegRight;0.437211;p009;
forearmLeft;0.322261;p009;
upperarmLeft;0.246241;p009;
shoulderHalfLeft;0.165644;p009;
neck;0.0778575;p009;
shoulderHalfRight;0.197617;p009;
upperarmRight;0.225404;p009;
forearmRight;0.357711;p009;
shoulder;0.330623;p009;
upperBody;0.243507;p009;
hip;0.155873;p009;
lowerBody;0.340727;p009;
body;0.584194;p009;
lowerLegLeft;0.430841;p009;
upperLegLeft;0.337569;p009;
upperLegRight;0.33284;p009;
lowerLegRight;0.437328;p009;
forearmLeft;0.324006;p009;
upperarmLeft;0.24627;p009;
shoulderHalfLeft;0.165646;p009;
neck;0.0778566;p009;
shoulderHalfRight;0.197614;p009;
upperarmRight;0.225286;p009;
forearmRight;0.358525;p009;
shoulder;0.330602;p009;
upperBody;0.243506;p009;
hip;0.156001;p009;
lowerBody;0.340722;p009;
body;0.584189;p009;
lowerLegLeft;0.430982;p009;
upperLegLeft;0.337463;p009;
upperLegRight;0.332887;p009;
lowerLegRight;0.437566;p009;
forearmLeft;0.323404;p009;
upperarmLeft;0.246121;p009;
shoulderHalfLeft;0.165644;p009;
neck;0.0778525;p009;
shoulderHalfRight;0.197625;p009;
upperarmRight;0.225277;p009;
forearmRight;0.357943;p009;
shoulder;0.330637;p009;
upperBody;0.243499;p009;
hip;0.156059;p009;
lowerBody;0.340717;p009;
body;0.584176;p009;
lowerLegLeft;0.430899;p009;
upperLegLeft;0.337568;p009;
upperLegRight;0.332881;p009;
lowerLegRight;0.437318;p009;
forearmLeft;0.322537;p009;
upperarmLeft;0.24624;p009;
shoulderHalfLeft;0.165612;p009;
neck;0.0778376;p009;
shoulderHalfRight;0.197629;p009;
upperarmRight;0.225277;p009;
forearmRight;0.358555;p009;
shoulder;0.330646;p009;
upperBody;0.243472;p009;
hip;0.156098;p009;
lowerBody;0.3407;p009;
body;0.584132;p009;
lowerLegLeft;0.430863;p009;
upperLegLeft;0.337582;p009;
upperLegRight;0.332869;p009;
lowerLegRight;0.437277;p009;
forearmLeft;0.323173;p009;
upperarmLeft;0.246179;p009;
shoulderHalfLeft;0.165591;p009;
neck;0.0778005;p009;
shoulderHalfRight;0.197619;p009;
upperarmRight;0.225292;p009;
forearmRight;0.358638;p009;
shoulder;0.330638;p009;
upperBody;0.243419;p009;
hip;0.155797;p009;
lowerBody;0.340393;p009;
body;0.583773;p009;
lowerLegLeft;0.430066;p009;
upperLegLeft;0.338248;p009;
upperLegRight;0.333191;p009;
lowerLegRight;0.437454;p009;
forearmLeft;0.324966;p009;
upperarmLeft;0.246072;p009;
shoulderHalfLeft;0.165559;p009;
neck;0.0777812;p009;
shoulderHalfRight;0.197588;p009;
upperarmRight;0.225295;p009;
forearmRight;0.3585;p009;
shoulder;0.330605;p009;
upperBody;0.243386;p009;
hip;0.155818;p009;
lowerBody;0.34038;p009;
body;0.583727;p009;
lowerLegLeft;0.430295;p009;
upperLegLeft;0.338339;p009;
upperLegRight;0.33355;p009;
lowerLegRight;0.437034;p009;
forearmLeft;0.323772;p009;
upperarmLeft;0.246094;p009;
shoulderHalfLeft;0.165531;p009;
neck;0.0777825;p009;
shoulderHalfRight;0.197589;p009;
upperarmRight;0.225294;p009;
forearmRight;0.360026;p009;
shoulder;0.330596;p009;
upperBody;0.243387;p009;
hip;0.15582;p009;
lowerBody;0.34039;p009;
body;0.583738;p009;
lowerLegLeft;0.430336;p009;
upperLegLeft;0.338186;p009;
upperLegRight;0.333478;p009;
lowerLegRight;0.437162;p009;
forearmLeft;0.323876;p009;
upperarmLeft;0.246063;p009;
shoulderHalfLeft;0.165523;p009;
neck;0.0777815;p009;
shoulderHalfRight;0.197562;p009;
upperarmRight;0.225284;p009;
forearmRight;0.359252;p009;
shoulder;0.330573;p009;
upperBody;0.243389;p009;
hip;0.155812;p009;
lowerBody;0.340416;p009;
body;0.583766;p009;
lowerLegLeft;0.430544;p009;
upperLegLeft;0.33799;p009;
upperLegRight;0.333415;p009;
lowerLegRight;0.437188;p009;
forearmLeft;0.323837;p009;
upperarmLeft;0.245984;p009;
shoulderHalfLeft;0.165518;p009;
neck;0.0777831;p009;
shoulderHalfRight;0.19755;p009;
upperarmRight;0.225234;p009;
forearmRight;0.358377;p009;
shoulder;0.330572;p009;
upperBody;0.243396;p009;
hip;0.15581;p009;
lowerBody;0.340436;p009;
body;0.583792;p009;
lowerLegLeft;0.430869;p009;
upperLegLeft;0.337804;p009;
upperLegRight;0.333712;p009;
lowerLegRight;0.436661;p009;
forearmLeft;0.324097;p009;
upperarmLeft;0.245957;p009;
shoulderHalfLeft;0.165493;p009;
neck;0.077787;p009;
shoulderHalfRight;0.197568;p009;
upperarmRight;0.225262;p009;
forearmRight;0.359463;p009;
shoulder;0.330591;p009;
upperBody;0.243412;p009;
hip;0.155872;p009;
lowerBody;0.340489;p009;
body;0.583862;p009;
lowerLegLeft;0.431043;p009;
upperLegLeft;0.337692;p009;
upperLegRight;0.333503;p009;
lowerLegRight;0.436839;p009;
forearmLeft;0.323574;p009;
upperarmLeft;0.245969;p009;
shoulderHalfLeft;0.165483;p009;
neck;0.0777909;p009;
shoulderHalfRight;0.19755;p009;
upperarmRight;0.225321;p009;
forearmRight;0.358652;p009;
shoulder;0.330566;p009;
upperBody;0.243432;p009;
hip;0.155896;p009;
lowerBody;0.340569;p009;
body;0.583962;p009;
lowerLegLeft;0.430575;p009;
upperLegLeft;0.33759;p009;
upperLegRight;0.333352;p009;
lowerLegRight;0.436767;p009;
forearmLeft;0.323978;p009;
upperarmLeft;0.245945;p009;
shoulderHalfLeft;0.165481;p009;
neck;0.0777889;p009;
shoulderHalfRight;0.197564;p009;
upperarmRight;0.225205;p009;
forearmRight;0.359384;p009;
shoulder;0.330577;p009;
upperBody;0.243424;p009;
hip;0.155852;p009;
lowerBody;0.340562;p009;
body;0.583946;p009;
lowerLegLeft;0.430744;p009;
upperLegLeft;0.337565;p009;
upperLegRight;0.333214;p009;
lowerLegRight;0.436852;p009;
forearmLeft;0.323824;p009;
upperarmLeft;0.245898;p009;
shoulderHalfLeft;0.165461;p009;
neck;0.0777871;p009;
shoulderHalfRight;0.197567;p009;
upperarmRight;0.225223;p009;
forearmRight;0.358883;p009;
shoulder;0.330552;p009;
upperBody;0.243411;p009;
hip;0.155837;p009;
lowerBody;0.340538;p009;
body;0.583909;p009;
lowerLegLeft;0.430723;p009;
upperLegLeft;0.337501;p009;
upperLegRight;0.333389;p009;
lowerLegRight;0.436147;p009;
forearmLeft;0.322213;p009;
upperarmLeft;0.245868;p009;
shoulderHalfLeft;0.165455;p009;
neck;0.0777888;p009;
shoulderHalfRight;0.197562;p009;
upperarmRight;0.225364;p009;
forearmRight;0.357439;p009;
shoulder;0.33054;p009;
upperBody;0.243418;p009;
hip;0.155824;p009;
lowerBody;0.340563;p009;
body;0.583942;p009;
lowerLegLeft;0.430522;p009;
upperLegLeft;0.3374;p009;
upperLegRight;0.333574;p009;
lowerLegRight;0.435844;p009;
forearmLeft;0.323998;p009;
upperarmLeft;0.245872;p009;
shoulderHalfLeft;0.165438;p009;
neck;0.0777903;p009;
shoulderHalfRight;0.197595;p009;
upperarmRight;0.225393;p009;
forearmRight;0.358121;p009;
shoulder;0.330566;p009;
upperBody;0.243422;p009;
hip;0.155813;p009;
lowerBody;0.340578;p009;
body;0.583961;p009;
lowerLegLeft;0.430449;p009;
upperLegLeft;0.337339;p009;
upperLegRight;0.333456;p009;
lowerLegRight;0.435974;p009;
forearmLeft;0.323744;p009;
upperarmLeft;0.245798;p009;
shoulderHalfLeft;0.165437;p009;
neck;0.0778055;p009;
shoulderHalfRight;0.19762;p009;
upperarmRight;0.225238;p009;
forearmRight;0.334158;p009;
shoulder;0.330566;p009;
upperBody;0.243441;p009;
hip;0.155805;p009;
lowerBody;0.340696;p009;
body;0.584099;p009;
lowerLegLeft;0.430514;p009;
upperLegLeft;0.337588;p009;
upperLegRight;0.333301;p009;
lowerLegRight;0.436288;p009;
forearmLeft;0.324504;p009;
upperarmLeft;0.245719;p009;
shoulderHalfLeft;0.165441;p009;
neck;0.0778045;p009;
shoulderHalfRight;0.197709;p009;
upperarmRight;0.225114;p009;
forearmRight;0.334145;p009;
shoulder;0.330611;p009;
upperBody;0.243433;p009;
hip;0.155833;p009;
lowerBody;0.340678;p009;
body;0.584072;p009;
lowerLegLeft;0.430144;p009;
upperLegLeft;0.337679;p009;
upperLegRight;0.333234;p009;
lowerLegRight;0.43633;p009;
forearmLeft;0.323415;p009;
upperarmLeft;0.245756;p009;
shoulderHalfLeft;0.165441;p009;
neck;0.0778025;p009;
shoulderHalfRight;0.197697;p009;
upperarmRight;0.225084;p009;
forearmRight;0.334271;p009;
shoulder;0.33059;p009;
upperBody;0.243413;p009;
hip;0.155728;p009;
lowerBody;0.340635;p009;
body;0.584009;p009;
lowerLegLeft;0.429719;p009;
upperLegLeft;0.337721;p009;
upperLegRight;0.33351;p009;
lowerLegRight;0.436483;p009;
forearmLeft;0.323499;p009;
upperarmLeft;0.245973;p009;
shoulderHalfLeft;0.165406;p009;
neck;0.0778018;p009;
shoulderHalfRight;0.197784;p009;
upperarmRight;0.224992;p009;
forearmRight;0.334432;p009;
shoulder;0.330629;p009;
upperBody;0.24341;p009;
hip;0.155743;p009;
lowerBody;0.340633;p009;
body;0.584004;p009;
lowerLegLeft;0.430039;p009;
upperLegLeft;0.337688;p009;
upperLegRight;0.333479;p009;
lowerLegRight;0.436536;p009;
forearmLeft;0.32352;p009;
upperarmLeft;0.245859;p009;
shoulderHalfLeft;0.165417;p009;
neck;0.0777798;p009;
shoulderHalfRight;0.197785;p009;
upperarmRight;0.22496;p009;
forearmRight;0.334303;p009;
shoulder;0.330633;p009;
upperBody;0.243277;p009;
hip;0.155396;p009;
lowerBody;0.340298;p009;
body;0.583537;p009;
lowerLegLeft;0.429959;p009;
upperLegLeft;0.338309;p009;
upperLegRight;0.333923;p009;
lowerLegRight;0.436658;p009;
forearmLeft;0.323668;p009;
upperarmLeft;0.245924;p009;
shoulderHalfLeft;0.165423;p009;
neck;0.0777755;p009;
shoulderHalfRight;0.197794;p009;
upperarmRight;0.224611;p009;
forearmRight;0.359469;p009;
shoulder;0.330643;p009;
upperBody;0.243268;p009;
hip;0.155336;p009;
lowerBody;0.340283;p009;
body;0.583514;p009;
lowerLegLeft;0.430445;p009;
upperLegLeft;0.337954;p009;
upperLegRight;0.333925;p009;
lowerLegRight;0.436501;p009;
forearmLeft;0.323804;p009;
upperarmLeft;0.245956;p009;
shoulderHalfLeft;0.165398;p009;
neck;0.0777607;p009;
shoulderHalfRight;0.197771;p009;
upperarmRight;0.224496;p009;
forearmRight;0.35898;p009;
shoulder;0.330601;p009;
upperBody;0.243231;p009;
hip;0.155142;p009;
lowerBody;0.340163;p009;
body;0.583356;p009;
lowerLegLeft;0.43075;p009;
upperLegLeft;0.338029;p009;
upperLegRight;0.334539;p009;
lowerLegRight;0.436271;p009;
forearmLeft;0.32374;p009;
upperarmLeft;0.24596;p009;
shoulderHalfLeft;0.1654;p009;
neck;0.077762;p009;
shoulderHalfRight;0.197753;p009;
upperarmRight;0.224434;p009;
forearmRight;0.35941;p009;
shoulder;0.33057;p009;
upperBody;0.243244;p009;
hip;0.155263;p009;
lowerBody;0.340229;p009;
body;0.583436;p009;
lowerLegLeft;0.431313;p009;
upperLegLeft;0.337859;p009;
upperLegRight;0.334421;p009;
lowerLegRight;0.436562;p009;
forearmLeft;0.33225;p009;
upperarmLeft;0.245948;p009;
shoulderHalfLeft;0.16539;p009;
neck;0.0777629;p009;
shoulderHalfRight;0.197785;p009;
upperarmRight;0.224402;p009;
forearmRight;0.358788;p009;
shoulder;0.330567;p009;
upperBody;0.243247;p009;
hip;0.155258;p009;
lowerBody;0.340245;p009;
body;0.583454;p009;
lowerLegLeft;0.431274;p009;
upperLegLeft;0.337951;p009;
upperLegRight;0.334214;p009;
lowerLegRight;0.436788;p009;
forearmLeft;0.332144;p009;
upperarmLeft;0.245968;p009;
shoulderHalfLeft;0.165355;p009;
neck;0.0777651;p009;
shoulderHalfRight;0.197764;p009;
upperarmRight;0.224706;p009;
forearmRight;0.360095;p009;
shoulder;0.330539;p009;
upperBody;0.243259;p009;
hip;0.155418;p009;
lowerBody;0.340278;p009;
body;0.583499;p009;
lowerLegLeft;0.431035;p009;
upperLegLeft;0.337691;p009;
upperLegRight;0.334316;p009;
lowerLegRight;0.436464;p009;
forearmLeft;0.332686;p009;
upperarmLeft;0.245987;p009;
shoulderHalfLeft;0.165346;p009;
neck;0.0777692;p009;
shoulderHalfRight;0.19773;p009;
upperarmRight;0.224861;p009;
forearmRight;0.359048;p009;
shoulder;0.330482;p009;
upperBody;0.243283;p009;
hip;0.155331;p009;
lowerBody;0.340369;p009;
body;0.583615;p009;
lowerLegLeft;0.430935;p009;
upperLegLeft;0.337669;p009;
upperLegRight;0.333926;p009;
