feature;value;class;
lowerLegRight;0.497231;p001;
forearmLeft;0.351657;p001;
upperarmLeft;0.260896;p001;
shoulderHalfLeft;0.187259;p001;
neck;0.0809285;p001;
shoulderHalfRight;0.181689;p001;
upperarmRight;0.249206;p001;
forearmRight;0.357714;p001;
shoulder;0.357701;p001;
upperBody;0.254154;p001;
hip;0.160492;p001;
lowerBody;0.357336;p001;
body;0.611439;p001;
lowerLegLeft;0.49094;p001;
upperLegLeft;0.426098;p001;
upperLegRight;0.424364;p001;
lowerLegRight;0.497185;p001;
forearmLeft;0.35103;p001;
upperarmLeft;0.261758;p001;
shoulderHalfLeft;0.188256;p001;
neck;0.0814013;p001;
shoulderHalfRight;0.181229;p001;
upperarmRight;0.249667;p001;
forearmRight;0.357033;p001;
shoulder;0.357831;p001;
upperBody;0.254807;p001;
hip;0.160472;p001;
lowerBody;0.357475;p001;
body;0.61225;p001;
lowerLegLeft;0.491082;p001;
upperLegLeft;0.426133;p001;
upperLegRight;0.424596;p001;
lowerLegRight;0.496744;p001;
forearmLeft;0.351459;p001;
upperarmLeft;0.262347;p001;
shoulderHalfLeft;0.188665;p001;
neck;0.0815449;p001;
shoulderHalfRight;0.181906;p001;
upperarmRight;0.248882;p001;
forearmRight;0.355048;p001;
shoulder;0.358668;p001;
upperBody;0.255061;p001;
hip;0.160463;p001;
lowerBody;0.357531;p001;
body;0.612564;p001;
lowerLegLeft;0.490779;p001;
upperLegLeft;0.426408;p001;
upperLegRight;0.424471;p001;
lowerLegRight;0.496722;p001;
forearmLeft;0.351666;p001;
upperarmLeft;0.26279;p001;
shoulderHalfLeft;0.189075;p001;
neck;0.081619;p001;
shoulderHalfRight;0.181444;p001;
upperarmRight;0.249471;p001;
forearmRight;0.364931;p001;
shoulder;0.358555;p001;
upperBody;0.255244;p001;
hip;0.160451;p001;
lowerBody;0.357575;p001;
body;0.612795;p001;
lowerLegLeft;0.490482;p001;
upperLegLeft;0.426608;p001;
upperLegRight;0.424656;p001;
lowerLegRight;0.496973;p001;
forearmLeft;0.350691;p001;
upperarmLeft;0.263021;p001;
shoulderHalfLeft;0.189514;p001;
neck;0.0817741;p001;
shoulderHalfRight;0.183767;p001;
upperarmRight;0.246793;p001;
forearmRight;0.364965;p001;
shoulder;0.360739;p001;
upperBody;0.255607;p001;
hip;0.160445;p001;
lowerBody;0.357702;p001;
body;0.613291;p001;
lowerLegLeft;0.490428;p001;
upperLegLeft;0.426485;p001;
upperLegRight;0.424626;p001;
lowerLegRight;0.497017;p001;
forearmLeft;0.350874;p001;
upperarmLeft;0.263401;p001;
shoulderHalfLeft;0.18815;p001;
neck;0.0814683;p001;
shoulderHalfRight;0.183683;p001;
upperarmRight;0.246949;p001;
forearmRight;0.358662;p001;
shoulder;0.360482;p001;
upperBody;0.254592;p001;
hip;0.160437;p001;
lowerBody;0.357063;p001;
body;0.611624;p001;
lowerLegLeft;0.49043;p001;
upperLegLeft;0.426493;p001;
upperLegRight;0.424726;p001;
lowerLegRight;0.496984;p001;
forearmLeft;0.351178;p001;
upperarmLeft;0.263485;p001;
shoulderHalfLeft;0.188473;p001;
neck;0.0816099;p001;
shoulderHalfRight;0.183529;p001;
upperarmRight;0.247424;p001;
forearmRight;0.365855;p001;
shoulder;0.360317;p001;
upperBody;0.254961;p001;
hip;0.160409;p001;
lowerBody;0.357183;p001;
body;0.612122;p001;
lowerLegLeft;0.490479;p001;
upperLegLeft;0.426623;p001;
upperLegRight;0.42511;p001;
lowerLegRight;0.496865;p001;
forearmLeft;0.350565;p001;
upperarmLeft;0.2634;p001;
shoulderHalfLeft;0.188554;p001;
neck;0.0816826;p001;
shoulderHalfRight;0.183293;p001;
upperarmRight;0.248044;p001;
forearmRight;0.365829;p001;
shoulder;0.360001;p001;
upperBody;0.255203;p001;
hip;0.16038;p001;
lowerBody;0.35729;p001;
body;0.612473;p001;
lowerLegLeft;0.49073;p001;
upperLegLeft;0.426714;p001;
upperLegRight;0.425827;p001;
lowerLegRight;0.496478;p001;
forearmLeft;0.350562;p001;
upperarmLeft;0.263395;p001;
shoulderHalfLeft;0.189121;p001;
neck;0.081763;p001;
shoulderHalfRight;0.182696;p001;
upperarmRight;0.248441;p001;
forearmRight;0.365955;p001;
shoulder;0.35964;p001;
upperBody;0.255454;p001;
hip;0.160346;p001;
lowerBody;0.357471;p001;
body;0.612908;p001;
lowerLegLeft;0.491;p001;
upperLegLeft;0.426924;p001;
upperLegRight;0.425928;p001;
lowerLegRight;0.496515;p001;
forearmLeft;0.351304;p001;
upperarmLeft;0.263392;p001;
shoulderHalfLeft;0.189127;p001;
neck;0.0817625;p001;
shoulderHalfRight;0.182508;p001;
upperarmRight;0.248512;p001;
forearmRight;0.365275;p001;
shoulder;0.359343;p001;
upperBody;0.255471;p001;
hip;0.160374;p001;
lowerBody;0.357466;p001;
body;0.612921;p001;
lowerLegLeft;0.491062;p001;
upperLegLeft;0.426833;p001;
upperLegRight;0.425875;p001;
lowerLegRight;0.496576;p001;
forearmLeft;0.351254;p001;
upperarmLeft;0.263725;p001;
shoulderHalfLeft;0.189279;p001;
neck;0.0817843;p001;
shoulderHalfRight;0.1819;p001;
upperarmRight;0.249122;p001;
forearmRight;0.365389;p001;
shoulder;0.358806;p001;
upperBody;0.25556;p001;
hip;0.160362;p001;
lowerBody;0.357537;p001;
body;0.613082;p001;
lowerLegLeft;0.491121;p001;
upperLegLeft;0.42681;p001;
upperLegRight;0.426019;p001;
lowerLegRight;0.496482;p001;
forearmLeft;0.351804;p001;
upperarmLeft;0.263733;p001;
shoulderHalfLeft;0.1877;p001;
neck;0.081257;p001;
shoulderHalfRight;0.182959;p001;
upperarmRight;0.247901;p001;
forearmRight;0.365438;p001;
shoulder;0.359726;p001;
upperBody;0.254156;p001;
hip;0.160279;p001;
lowerBody;0.356721;p001;
body;0.610847;p001;
lowerLegLeft;0.49128;p001;
upperLegLeft;0.426663;p001;
upperLegRight;0.425429;p001;
lowerLegRight;0.496618;p001;
forearmLeft;0.350772;p001;
upperarmLeft;0.256149;p001;
shoulderHalfLeft;0.186576;p001;
neck;0.0815918;p001;
shoulderHalfRight;0.184022;p001;
upperarmRight;0.247086;p001;
forearmRight;0.364905;p001;
shoulder;0.356952;p001;
upperBody;0.254779;p001;
hip;0.160372;p001;
lowerBody;0.357044;p001;
body;0.611804;p001;
lowerLegLeft;0.491337;p001;
upperLegLeft;0.426388;p001;
upperLegRight;0.42496;p001;
lowerLegRight;0.496566;p001;
forearmLeft;0.352217;p001;
upperarmLeft;0.257297;p001;
shoulderHalfLeft;0.187138;p001;
neck;0.0816943;p001;
shoulderHalfRight;0.184781;p001;
upperarmRight;0.246653;p001;
forearmRight;0.365139;p001;
shoulder;0.358441;p001;
upperBody;0.255093;p001;
hip;0.16036;p001;
lowerBody;0.357158;p001;
body;0.612235;p001;
lowerLegLeft;0.491323;p001;
upperLegLeft;0.426412;p001;
upperLegRight;0.424859;p001;
lowerLegRight;0.496632;p001;
forearmLeft;0.35162;p001;
upperarmLeft;0.258745;p001;
shoulderHalfLeft;0.186733;p001;
neck;0.0813451;p001;
shoulderHalfRight;0.184828;p001;
upperarmRight;0.24654;p001;
forearmRight;0.365272;p001;
shoulder;0.359632;p001;
upperBody;0.254233;p001;
hip;0.16038;p001;
lowerBody;0.356468;p001;
body;0.610678;p001;
lowerLegLeft;0.491354;p001;
upperLegLeft;0.426601;p001;
upperLegRight;0.424911;p001;
lowerLegRight;0.496567;p001;
forearmLeft;0.353722;p001;
upperarmLeft;0.258444;p001;
shoulderHalfLeft;0.18757;p001;
neck;0.0816534;p001;
shoulderHalfRight;0.184405;p001;
upperarmRight;0.247255;p001;
forearmRight;0.365108;p001;
shoulder;0.359504;p001;
upperBody;0.255029;p001;
hip;0.160348;p001;
lowerBody;0.356856;p001;
body;0.61187;p001;
lowerLegLeft;0.491647;p001;
upperLegLeft;0.426527;p001;
upperLegRight;0.425167;p001;
lowerLegRight;0.496367;p001;
forearmLeft;0.352683;p001;
upperarmLeft;0.259028;p001;
shoulderHalfLeft;0.187897;p001;
neck;0.0817188;p001;
shoulderHalfRight;0.184715;p001;
upperarmRight;0.246968;p001;
forearmRight;0.364879;p001;
shoulder;0.359991;p001;
upperBody;0.255262;p001;
hip;0.160229;p001;
lowerBody;0.357008;p001;
body;0.612256;p001;
lowerLegLeft;0.49212;p001;
upperLegLeft;0.426167;p001;
upperLegRight;0.424711;p001;
lowerLegRight;0.496781;p001;
forearmLeft;0.353185;p001;
upperarmLeft;0.259323;p001;
shoulderHalfLeft;0.188094;p001;
neck;0.0817562;p001;
shoulderHalfRight;0.184956;p001;
upperarmRight;0.247409;p001;
forearmRight;0.364435;p001;
shoulder;0.360261;p001;
upperBody;0.255441;p001;
hip;0.160115;p001;
lowerBody;0.357229;p001;
body;0.612656;p001;
lowerLegLeft;0.492361;p001;
upperLegLeft;0.42623;p001;
upperLegRight;0.42492;p001;
lowerLegRight;0.496873;p001;
forearmLeft;0.353653;p001;
upperarmLeft;0.259835;p001;
shoulderHalfLeft;0.188237;p001;
neck;0.081803;p001;
shoulderHalfRight;0.185272;p001;
upperarmRight;0.246952;p001;
forearmRight;0.364439;p001;
shoulder;0.360531;p001;
upperBody;0.255612;p001;
hip;0.160059;p001;
lowerBody;0.357413;p001;
body;0.613011;p001;
lowerLegLeft;0.492519;p001;
upperLegLeft;0.426153;p001;
upperLegRight;0.425072;p001;
lowerLegRight;0.496784;p001;
forearmLeft;0.35346;p001;
upperarmLeft;0.259781;p001;
shoulderHalfLeft;0.188323;p001;
neck;0.0818179;p001;
shoulderHalfRight;0.185575;p001;
upperarmRight;0.246755;p001;
forearmRight;0.364799;p001;
shoulder;0.360854;p001;
upperBody;0.255682;p001;
hip;0.160003;p001;
lowerBody;0.357523;p001;
body;0.613191;p001;
lowerLegLeft;0.492458;p001;
upperLegLeft;0.426336;p001;
upperLegRight;0.425281;p001;
lowerLegRight;0.496365;p001;
forearmLeft;0.354998;p001;
upperarmLeft;0.259341;p001;
shoulderHalfLeft;0.187144;p001;
neck;0.0806976;p001;
shoulderHalfRight;0.183462;p001;
upperarmRight;0.24747;p001;
forearmRight;0.362927;p001;
shoulder;0.360088;p001;
upperBody;0.253176;p001;
hip;0.15992;p001;
lowerBody;0.356352;p001;
body;0.609473;p001;
lowerLegLeft;0.492599;p001;
upperLegLeft;0.426139;p001;
upperLegRight;0.425641;p001;
lowerLegRight;0.495953;p001;
forearmLeft;0.354726;p001;
upperarmLeft;0.259452;p001;
shoulderHalfLeft;0.187851;p001;
neck;0.0815139;p001;
shoulderHalfRight;0.184427;p001;
upperarmRight;0.246865;p001;
forearmRight;0.36464;p001;
shoulder;0.360732;p001;
upperBody;0.254489;p001;
hip;0.159918;p001;
lowerBody;0.35664;p001;
body;0.611103;p001;
lowerLegLeft;0.491037;p001;
upperLegLeft;0.426213;p001;
upperLegRight;0.426303;p001;
lowerLegRight;0.495267;p001;
forearmLeft;0.354585;p001;
upperarmLeft;0.26017;p001;
shoulderHalfLeft;0.188368;p001;
neck;0.0816498;p001;
shoulderHalfRight;0.183759;p001;
upperarmRight;0.247563;p001;
forearmRight;0.36393;p001;
shoulder;0.360369;p001;
upperBody;0.254923;p001;
hip;0.159866;p001;
lowerBody;0.356659;p001;
body;0.611564;p001;
lowerLegLeft;0.489534;p001;
upperLegLeft;0.426064;p001;
upperLegRight;0.426232;p001;
lowerLegRight;0.495412;p001;
forearmLeft;0.354255;p001;
upperarmLeft;0.259977;p001;
shoulderHalfLeft;0.188567;p001;
neck;0.0818508;p001;
shoulderHalfRight;0.183293;p001;
upperarmRight;0.248703;p001;
forearmRight;0.363793;p001;
shoulder;0.359288;p001;
upperBody;0.25558;p001;
hip;0.159825;p001;
lowerBody;0.357123;p001;
body;0.61269;p001;
lowerLegLeft;0.490121;p001;
upperLegLeft;0.425809;p001;
upperLegRight;0.426052;p001;
lowerLegRight;0.495695;p001;
forearmLeft;0.353531;p001;
upperarmLeft;0.260273;p001;
shoulderHalfLeft;0.188661;p001;
neck;0.081881;p001;
shoulderHalfRight;0.18343;p001;
upperarmRight;0.248854;p001;
forearmRight;0.363902;p001;
shoulder;0.359275;p001;
upperBody;0.255744;p001;
hip;0.15979;p001;
lowerBody;0.357294;p001;
body;0.613026;p001;
lowerLegLeft;0.490986;p001;
upperLegLeft;0.425986;p001;
upperLegRight;0.425751;p001;
lowerLegRight;0.495953;p001;
forearmLeft;0.354124;p001;
upperarmLeft;0.26002;p001;
shoulderHalfLeft;0.188731;p001;
neck;0.0819164;p001;
shoulderHalfRight;0.184037;p001;
upperarmRight;0.248382;p001;
forearmRight;0.362859;p001;
shoulder;0.359667;p001;
upperBody;0.255877;p001;
hip;0.15976;p001;
lowerBody;0.357465;p001;
body;0.61333;p001;
lowerLegLeft;0.491112;p001;
upperLegLeft;0.426186;p001;
upperLegRight;0.424594;p001;
lowerLegRight;0.496528;p001;
forearmLeft;0.353987;p001;
upperarmLeft;0.260175;p001;
shoulderHalfLeft;0.18885;p001;
neck;0.0819126;p001;
shoulderHalfRight;0.184798;p001;
upperarmRight;0.247325;p001;
forearmRight;0.362687;p001;
shoulder;0.360396;p001;
upperBody;0.255909;p001;
hip;0.159736;p001;
lowerBody;0.357545;p001;
body;0.613443;p001;
lowerLegLeft;0.491279;p001;
upperLegLeft;0.426286;p001;
upperLegRight;0.424227;p001;
lowerLegRight;0.496886;p001;
forearmLeft;0.354023;p001;
upperarmLeft;0.26078;p001;
shoulderHalfLeft;0.188948;p001;
neck;0.0819053;p001;
shoulderHalfRight;0.185029;p001;
upperarmRight;0.247171;p001;
forearmRight;0.362855;p001;
shoulder;0.360723;p001;
upperBody;0.255903;p001;
hip;0.159719;p001;
lowerBody;0.357556;p001;
body;0.613447;p001;
lowerLegLeft;0.49137;p001;
upperLegLeft;0.426288;p001;
upperLegRight;0.424146;p001;
lowerLegRight;0.496696;p001;
forearmLeft;0.354651;p001;
upperarmLeft;0.260625;p001;
shoulderHalfLeft;0.189022;p001;
neck;0.081892;p001;
shoulderHalfRight;0.184491;p001;
upperarmRight;0.247723;p001;
forearmRight;0.3628;p001;
shoulder;0.360245;p001;
upperBody;0.255884;p001;
hip;0.15967;p001;
lowerBody;0.35758;p001;
body;0.613451;p001;
lowerLegLeft;0.491493;p001;
upperLegLeft;0.426371;p001;
upperLegRight;0.424531;p001;
lowerLegRight;0.49668;p001;
forearmLeft;0.353655;p001;
upperarmLeft;0.260805;p001;
shoulderHalfLeft;0.189016;p001;
neck;0.0818862;p001;
shoulderHalfRight;0.184367;p001;
upperarmRight;0.247894;p001;
forearmRight;0.362283;p001;
shoulder;0.3601;p001;
upperBody;0.25587;p001;
hip;0.159628;p001;
lowerBody;0.35757;p001;
body;0.613426;p001;
lowerLegLeft;0.491669;p001;
upperLegLeft;0.426397;p001;
upperLegRight;0.424788;p001;
lowerLegRight;0.496478;p001;
forearmLeft;0.353789;p001;
upperarmLeft;0.261068;p001;
shoulderHalfLeft;0.189088;p001;
neck;0.0818795;p001;
shoulderHalfRight;0.184888;p001;
upperarmRight;0.247417;p001;
forearmRight;0.36315;p001;
shoulder;0.360672;p001;
upperBody;0.25586;p001;
hip;0.159561;p001;
lowerBody;0.357572;p001;
body;0.613418;p001;
lowerLegLeft;0.491178;p001;
upperLegLeft;0.426376;p001;
upperLegRight;0.425146;p001;
lowerLegRight;0.496336;p001;
forearmLeft;0.353211;p001;
upperarmLeft;0.261132;p001;
shoulderHalfLeft;0.189339;p001;
neck;0.0818991;p001;
shoulderHalfRight;0.1852;p001;
upperarmRight;0.246911;p001;
forearmRight;0.363375;p001;
shoulder;0.361108;p001;
upperBody;0.255926;p001;
hip;0.159561;p001;
lowerBody;0.357648;p001;
body;0.613561;p001;
lowerLegLeft;0.491455;p001;
upperLegLeft;0.426651;p001;
upperLegRight;0.424711;p001;
lowerLegRight;0.496738;p001;
forearmLeft;0.353558;p001;
upperarmLeft;0.261298;p001;
shoulderHalfLeft;0.189329;p001;
neck;0.081884;p001;
shoulderHalfRight;0.185537;p001;
upperarmRight;0.246449;p001;
forearmRight;0.363354;p001;
shoulder;0.361402;p001;
upperBody;0.255899;p001;
hip;0.159522;p001;
lowerBody;0.357642;p001;
body;0.613527;p001;
lowerLegLeft;0.491498;p001;
upperLegLeft;0.426582;p001;
upperLegRight;0.424475;p001;
lowerLegRight;0.496861;p001;
forearmLeft;0.352827;p001;
upperarmLeft;0.26154;p001;
shoulderHalfLeft;0.189584;p001;
neck;0.0818873;p001;
shoulderHalfRight;0.185602;p001;
upperarmRight;0.246078;p001;
forearmRight;0.363473;p001;
shoulder;0.361729;p001;
upperBody;0.255915;p001;
hip;0.159533;p001;
lowerBody;0.357654;p001;
body;0.613554;p001;
lowerLegLeft;0.491628;p001;
upperLegLeft;0.426876;p001;
upperLegRight;0.424846;p001;
lowerLegRight;0.496903;p001;
forearmLeft;0.352375;p001;
upperarmLeft;0.261938;p001;
shoulderHalfLeft;0.189484;p001;
neck;0.0818659;p001;
shoulderHalfRight;0.185897;p001;
upperarmRight;0.245773;p001;
forearmRight;0.362555;p001;
shoulder;0.3619;p001;
upperBody;0.255866;p001;
hip;0.159528;p001;
lowerBody;0.357597;p001;
body;0.613449;p001;
lowerLegLeft;0.491513;p001;
upperLegLeft;0.427152;p001;
upperLegRight;0.425056;p001;
lowerLegRight;0.49673;p001;
forearmLeft;0.352094;p001;
upperarmLeft;0.262179;p001;
shoulderHalfLeft;0.18928;p001;
neck;0.0818552;p001;
shoulderHalfRight;0.186386;p001;
upperarmRight;0.245142;p001;
forearmRight;0.363932;p001;
shoulder;0.362238;p001;
upperBody;0.255844;p001;
hip;0.159558;p001;
lowerBody;0.357605;p001;
body;0.613433;p001;
lowerLegLeft;0.491838;p001;
upperLegLeft;0.427082;p001;
upperLegRight;0.425577;p001;
lowerLegRight;0.496279;p001;
forearmLeft;0.352965;p001;
upperarmLeft;0.262394;p001;
shoulderHalfLeft;0.189214;p001;
neck;0.0818274;p001;
shoulderHalfRight;0.186721;p001;
upperarmRight;0.244791;p001;
forearmRight;0.362854;p001;
shoulder;0.362532;p001;
upperBody;0.255786;p001;
hip;0.159547;p001;
lowerBody;0.357574;p001;
body;0.613344;p001;
lowerLegLeft;0.491697;p001;
upperLegLeft;0.427021;p001;
upperLegRight;0.426142;p001;
lowerLegRight;0.495968;p001;
forearmLeft;0.351274;p001;
upperarmLeft;0.262756;p001;
shoulderHalfLeft;0.189075;p001;
neck;0.0817985;p001;
shoulderHalfRight;0.186119;p001;
upperarmRight;0.245678;p001;
forearmRight;0.364617;p001;
shoulder;0.361951;p001;
upperBody;0.255732;p001;
hip;0.159585;p001;
lowerBody;0.357475;p001;
body;0.613191;p001;
lowerLegLeft;0.491492;p001;
upperLegLeft;0.427932;p001;
upperLegRight;0.425993;p001;
lowerLegRight;0.495368;p001;
forearmLeft;0.351446;p001;
upperarmLeft;0.263161;p001;
shoulderHalfLeft;0.189043;p001;
neck;0.0817927;p001;
shoulderHalfRight;0.186599;p001;
upperarmRight;0.245299;p001;
forearmRight;0.361001;p001;
shoulder;0.362428;p001;
upperBody;0.255717;p001;
hip;0.159616;p001;
lowerBody;0.357464;p001;
body;0.613165;p001;
lowerLegLeft;0.491476;p001;
upperLegLeft;0.427902;p001;
upperLegRight;0.426138;p001;
lowerLegRight;0.49527;p001;
forearmLeft;0.351648;p001;
upperarmLeft;0.263641;p001;
shoulderHalfLeft;0.189124;p001;
neck;0.0817799;p001;
shoulderHalfRight;0.187339;p001;
upperarmRight;0.244926;p001;
forearmRight;0.360036;p001;
shoulder;0.363353;p001;
upperBody;0.255688;p001;
hip;0.15965;p001;
lowerBody;0.357457;p001;
body;0.613128;p001;
lowerLegLeft;0.491152;p001;
upperLegLeft;0.427892;p001;
upperLegRight;0.426269;p001;
lowerLegRight;0.495297;p001;
forearmLeft;0.351742;p001;
upperarmLeft;0.263696;p001;
shoulderHalfLeft;0.189252;p001;
neck;0.0817705;p001;
shoulderHalfRight;0.187518;p001;
upperarmRight;0.244628;p001;
forearmRight;0.364516;p001;
shoulder;0.363645;p001;
upperBody;0.255683;p001;
hip;0.159676;p001;
lowerBody;0.357451;p001;
body;0.613117;p001;
lowerLegLeft;0.489925;p001;
upperLegLeft;0.427903;p001;
upperLegRight;0.426048;p001;
lowerLegRight;0.495504;p001;
forearmLeft;0.351344;p001;
upperarmLeft;0.263943;p001;
shoulderHalfLeft;0.189269;p001;
neck;0.0817536;p001;
shoulderHalfRight;0.187598;p001;
upperarmRight;0.244588;p001;
forearmRight;0.364621;p001;
shoulder;0.36375;p001;
upperBody;0.255638;p001;
hip;0.159732;p001;
lowerBody;0.357393;p001;
body;0.613015;p001;
lowerLegLeft;0.490314;p001;
upperLegLeft;0.428294;p001;
upperLegRight;0.42636;p001;
lowerLegRight;0.495403;p001;
forearmLeft;0.350928;p001;
upperarmLeft;0.264036;p001;
shoulderHalfLeft;0.189349;p001;
neck;0.0817399;p001;
shoulderHalfRight;0.186396;p001;
upperarmRight;0.246243;p001;
forearmRight;0.364583;p001;
shoulder;0.362853;p001;
upperBody;0.255599;p001;
hip;0.159775;p001;
lowerBody;0.357335;p001;
body;0.612917;p001;
lowerLegLeft;0.490266;p001;
upperLegLeft;0.428434;p001;
upperLegRight;0.426438;p001;
