feature;value;class;
forearmLeft;0.323834;p011;
upperarmLeft;0.234022;p011;
shoulderHalfLeft;0.151069;p011;
neck;0.0681812;p011;
shoulderHalfRight;0.206899;p011;
upperarmRight;0.231145;p011;
forearmRight;0.327528;p011;
shoulder;0.305677;p011;
upperBody;0.210541;p011;
hip;0.111409;p011;
lowerBody;0.289237;p011;
body;0.499721;p011;
lowerLegLeft;0.49723;p011;
upperLegLeft;0.441433;p011;
upperLegRight;0.441403;p011;
lowerLegRight;0.503301;p011;
forearmLeft;0.325117;p011;
upperarmLeft;0.233742;p011;
shoulderHalfLeft;0.151817;p011;
neck;0.0683431;p011;
shoulderHalfRight;0.204283;p011;
upperarmRight;0.232006;p011;
forearmRight;0.323671;p011;
shoulder;0.304693;p011;
upperBody;0.210365;p011;
hip;0.111122;p011;
lowerBody;0.288752;p011;
body;0.499078;p011;
lowerLegLeft;0.49977;p011;
upperLegLeft;0.441318;p011;
upperLegRight;0.44132;p011;
lowerLegRight;0.511876;p011;
forearmLeft;0.277321;p011;
upperarmLeft;0.233926;p011;
shoulderHalfLeft;0.151134;p011;
neck;0.0679772;p011;
shoulderHalfRight;0.203361;p011;
upperarmRight;0.232562;p011;
forearmRight;0.322924;p011;
shoulder;0.304644;p011;
upperBody;0.209552;p011;
hip;0.111223;p011;
lowerBody;0.288024;p011;
body;0.497537;p011;
lowerLegLeft;0.500418;p011;
upperLegLeft;0.4413;p011;
upperLegRight;0.441322;p011;
lowerLegRight;0.507823;p011;
forearmLeft;0.275722;p011;
upperarmLeft;0.233874;p011;
shoulderHalfLeft;0.152001;p011;
neck;0.068494;p011;
shoulderHalfRight;0.20399;p011;
upperarmRight;0.232985;p011;
forearmRight;0.322886;p011;
shoulder;0.304742;p011;
upperBody;0.210512;p011;
hip;0.111227;p011;
lowerBody;0.288401;p011;
body;0.498877;p011;
lowerLegLeft;0.500167;p011;
upperLegLeft;0.441273;p011;
upperLegRight;0.441299;p011;
lowerLegRight;0.504738;p011;
forearmLeft;0.27104;p011;
upperarmLeft;0.234507;p011;
shoulderHalfLeft;0.150152;p011;
neck;0.0681773;p011;
shoulderHalfRight;0.204955;p011;
upperarmRight;0.233699;p011;
forearmRight;0.30674;p011;
shoulder;0.304614;p011;
upperBody;0.209894;p011;
hip;0.111265;p011;
lowerBody;0.288097;p011;
body;0.497958;p011;
lowerLegLeft;0.500078;p011;
upperLegLeft;0.441258;p011;
upperLegRight;0.441285;p011;
lowerLegRight;0.506096;p011;
forearmLeft;0.282484;p011;
upperarmLeft;0.234401;p011;
shoulderHalfLeft;0.151562;p011;
neck;0.067997;p011;
shoulderHalfRight;0.202771;p011;
upperarmRight;0.233716;p011;
forearmRight;0.32195;p011;
shoulder;0.304724;p011;
upperBody;0.209433;p011;
hip;0.111468;p011;
lowerBody;0.28795;p011;
body;0.497354;p011;
lowerLegLeft;0.500286;p011;
upperLegLeft;0.441319;p011;
upperLegRight;0.441325;p011;
lowerLegRight;0.511559;p011;
forearmLeft;0.282941;p011;
upperarmLeft;0.234488;p011;
shoulderHalfLeft;0.150975;p011;
neck;0.0678897;p011;
shoulderHalfRight;0.205836;p011;
upperarmRight;0.231061;p011;
forearmRight;0.321202;p011;
shoulder;0.307219;p011;
upperBody;0.209305;p011;
hip;0.111729;p011;
lowerBody;0.287799;p011;
body;0.497074;p011;
lowerLegLeft;0.497787;p011;
upperLegLeft;0.441279;p011;
upperLegRight;0.441277;p011;
lowerLegRight;0.51015;p011;
forearmLeft;0.323264;p011;
upperarmLeft;0.234542;p011;
shoulderHalfLeft;0.150522;p011;
neck;0.0678702;p011;
shoulderHalfRight;0.207635;p011;
upperarmRight;0.230142;p011;
forearmRight;0.325334;p011;
shoulder;0.308959;p011;
upperBody;0.209234;p011;
hip;0.111848;p011;
lowerBody;0.287529;p011;
body;0.496733;p011;
lowerLegLeft;0.497755;p011;
upperLegLeft;0.441318;p011;
upperLegRight;0.441288;p011;
lowerLegRight;0.510892;p011;
forearmLeft;0.323353;p011;
upperarmLeft;0.234611;p011;
shoulderHalfLeft;0.14686;p011;
neck;0.068203;p011;
shoulderHalfRight;0.213053;p011;
upperarmRight;0.230112;p011;
forearmRight;0.321338;p011;
shoulder;0.309525;p011;
upperBody;0.209704;p011;
hip;0.111784;p011;
lowerBody;0.287607;p011;
body;0.49728;p011;
lowerLegLeft;0.498555;p011;
upperLegLeft;0.441313;p011;
upperLegRight;0.441274;p011;
lowerLegRight;0.511207;p011;
forearmLeft;0.323711;p011;
upperarmLeft;0.234934;p011;
shoulderHalfLeft;0.14944;p011;
neck;0.0674474;p011;
shoulderHalfRight;0.207304;p011;
upperarmRight;0.230769;p011;
forearmRight;0.322263;p011;
shoulder;0.308472;p011;
upperBody;0.208351;p011;
hip;0.111973;p011;
lowerBody;0.287188;p011;
body;0.495517;p011;
lowerLegLeft;0.498948;p011;
upperLegLeft;0.441353;p011;
upperLegRight;0.441322;p011;
lowerLegRight;0.483578;p011;
forearmLeft;0.322549;p011;
upperarmLeft;0.235134;p011;
shoulderHalfLeft;0.146922;p011;
neck;0.0683898;p011;
shoulderHalfRight;0.211463;p011;
upperarmRight;0.231132;p011;
forearmRight;0.321533;p011;
shoulder;0.307856;p011;
upperBody;0.209719;p011;
hip;0.111874;p011;
lowerBody;0.287515;p011;
body;0.497207;p011;
lowerLegLeft;0.498879;p011;
upperLegLeft;0.441302;p011;
upperLegRight;0.441306;p011;
lowerLegRight;0.484072;p011;
forearmLeft;0.32374;p011;
upperarmLeft;0.235003;p011;
shoulderHalfLeft;0.14921;p011;
neck;0.0682186;p011;
shoulderHalfRight;0.208351;p011;
upperarmRight;0.231183;p011;
forearmRight;0.322261;p011;
shoulder;0.307823;p011;
upperBody;0.209462;p011;
hip;0.112072;p011;
lowerBody;0.287413;p011;
body;0.496851;p011;
lowerLegLeft;0.49902;p011;
upperLegLeft;0.441329;p011;
upperLegRight;0.441331;p011;
lowerLegRight;0.48405;p011;
forearmLeft;0.324793;p011;
upperarmLeft;0.235171;p011;
shoulderHalfLeft;0.149276;p011;
neck;0.0682115;p011;
shoulderHalfRight;0.207644;p011;
upperarmRight;0.231601;p011;
forearmRight;0.322094;p011;
shoulder;0.307321;p011;
upperBody;0.209433;p011;
hip;0.111984;p011;
lowerBody;0.287357;p011;
body;0.496766;p011;
lowerLegLeft;0.499738;p011;
upperLegLeft;0.441317;p011;
upperLegRight;0.441323;p011;
lowerLegRight;0.510911;p011;
forearmLeft;0.277232;p011;
upperarmLeft;0.235473;p011;
shoulderHalfLeft;0.149925;p011;
neck;0.0682174;p011;
shoulderHalfRight;0.206088;p011;
upperarmRight;0.231751;p011;
forearmRight;0.325514;p011;
shoulder;0.306894;p011;
upperBody;0.209459;p011;
hip;0.111921;p011;
lowerBody;0.287317;p011;
body;0.496751;p011;
lowerLegLeft;0.499339;p011;
upperLegLeft;0.441308;p011;
upperLegRight;0.441299;p011;
lowerLegRight;0.509943;p011;
forearmLeft;0.320742;p011;
upperarmLeft;0.236474;p011;
shoulderHalfLeft;0.147739;p011;
neck;0.068795;p011;
shoulderHalfRight;0.20994;p011;
upperarmRight;0.232327;p011;
forearmRight;0.343739;p011;
shoulder;0.306654;p011;
upperBody;0.210595;p011;
hip;0.111866;p011;
lowerBody;0.287699;p011;
body;0.498265;p011;
lowerLegLeft;0.497961;p011;
upperLegLeft;0.441295;p011;
upperLegRight;0.441287;p011;
lowerLegRight;0.508814;p011;
forearmLeft;0.318369;p011;
upperarmLeft;0.236692;p011;
shoulderHalfLeft;0.149136;p011;
neck;0.0682754;p011;
shoulderHalfRight;0.208882;p011;
upperarmRight;0.231322;p011;
forearmRight;0.323943;p011;
shoulder;0.308419;p011;
upperBody;0.209824;p011;
hip;0.111833;p011;
lowerBody;0.287498;p011;
body;0.497294;p011;
lowerLegLeft;0.49912;p011;
upperLegLeft;0.441245;p011;
upperLegRight;0.44128;p011;
lowerLegRight;0.48398;p011;
forearmLeft;0.317755;p011;
upperarmLeft;0.236736;p011;
shoulderHalfLeft;0.150145;p011;
neck;0.0681487;p011;
shoulderHalfRight;0.206514;p011;
upperarmRight;0.232157;p011;
forearmRight;0.32942;p011;
shoulder;0.307767;p011;
upperBody;0.209523;p011;
hip;0.111734;p011;
lowerBody;0.287312;p011;
body;0.496806;p011;
lowerLegLeft;0.498614;p011;
upperLegLeft;0.441253;p011;
upperLegRight;0.441281;p011;
lowerLegRight;0.482067;p011;
forearmLeft;0.31872;p011;
upperarmLeft;0.236732;p011;
shoulderHalfLeft;0.147464;p011;
neck;0.0685888;p011;
shoulderHalfRight;0.211365;p011;
upperarmRight;0.232332;p011;
forearmRight;0.329728;p011;
shoulder;0.307306;p011;
upperBody;0.210543;p011;
hip;0.111718;p011;
lowerBody;0.288051;p011;
body;0.498563;p011;
lowerLegLeft;0.498398;p011;
upperLegLeft;0.441339;p011;
upperLegRight;0.441328;p011;
lowerLegRight;0.510307;p011;
forearmLeft;0.322847;p011;
upperarmLeft;0.237075;p011;
shoulderHalfLeft;0.147513;p011;
neck;0.0685181;p011;
shoulderHalfRight;0.210403;p011;
upperarmRight;0.233151;p011;
forearmRight;0.328899;p011;
shoulder;0.306903;p011;
upperBody;0.210423;p011;
hip;0.11152;p011;
lowerBody;0.288002;p011;
body;0.498393;p011;
lowerLegLeft;0.499037;p011;
upperLegLeft;0.441319;p011;
upperLegRight;0.441319;p011;
lowerLegRight;0.507857;p011;
forearmLeft;0.32288;p011;
upperarmLeft;0.237025;p011;
shoulderHalfLeft;0.148874;p011;
neck;0.0700392;p011;
shoulderHalfRight;0.215547;p011;
upperarmRight;0.233459;p011;
forearmRight;0.318523;p011;
shoulder;0.30636;p011;
upperBody;0.214055;p011;
hip;0.111612;p011;
lowerBody;0.290314;p011;
body;0.504339;p011;
lowerLegLeft;0.499819;p011;
upperLegLeft;0.441354;p011;
upperLegRight;0.441346;p011;
lowerLegRight;0.505931;p011;
forearmLeft;0.320676;p011;
upperarmLeft;0.2372;p011;
shoulderHalfLeft;0.147703;p011;
neck;0.0708076;p011;
shoulderHalfRight;0.221777;p011;
upperarmRight;0.233391;p011;
forearmRight;0.32715;p011;
shoulder;0.306072;p011;
upperBody;0.216417;p011;
hip;0.111625;p011;
lowerBody;0.291764;p011;
body;0.508148;p011;
lowerLegLeft;0.499416;p011;
upperLegLeft;0.441348;p011;
upperLegRight;0.441344;p011;
lowerLegRight;0.505063;p011;
forearmLeft;0.321005;p011;
upperarmLeft;0.237166;p011;
shoulderHalfLeft;0.147782;p011;
neck;0.0691533;p011;
shoulderHalfRight;0.221533;p011;
upperarmRight;0.229715;p011;
forearmRight;0.327157;p011;
shoulder;0.309038;p011;
upperBody;0.213936;p011;
hip;0.111721;p011;
lowerBody;0.291328;p011;
body;0.505244;p011;
lowerLegLeft;0.497856;p011;
upperLegLeft;0.441423;p011;
upperLegRight;0.441441;p011;
lowerLegRight;0.510198;p011;
forearmLeft;0.322152;p011;
upperarmLeft;0.237098;p011;
shoulderHalfLeft;0.147524;p011;
neck;0.0690734;p011;
shoulderHalfRight;0.219758;p011;
upperarmRight;0.230986;p011;
forearmRight;0.326526;p011;
shoulder;0.307476;p011;
upperBody;0.213713;p011;
hip;0.111834;p011;
lowerBody;0.291057;p011;
body;0.504748;p011;
lowerLegLeft;0.497847;p011;
upperLegLeft;0.441378;p011;
upperLegRight;0.441402;p011;
lowerLegRight;0.507393;p011;
forearmLeft;0.321507;p011;
upperarmLeft;0.237274;p011;
shoulderHalfLeft;0.149826;p011;
neck;0.0691926;p011;
shoulderHalfRight;0.21679;p011;
upperarmRight;0.231236;p011;
forearmRight;0.327523;p011;
shoulder;0.306844;p011;
upperBody;0.213809;p011;
hip;0.111856;p011;
lowerBody;0.291341;p011;
body;0.505126;p011;
lowerLegLeft;0.498417;p011;
upperLegLeft;0.441398;p011;
upperLegRight;0.441395;p011;
lowerLegRight;0.515871;p011;
forearmLeft;0.320919;p011;
upperarmLeft;0.237079;p011;
shoulderHalfLeft;0.149971;p011;
neck;0.0692315;p011;
shoulderHalfRight;0.218966;p011;
upperarmRight;0.229425;p011;
forearmRight;0.323518;p011;
shoulder;0.308769;p011;
upperBody;0.213841;p011;
hip;0.111828;p011;
lowerBody;0.291701;p011;
body;0.505517;p011;
lowerLegLeft;0.496993;p011;
upperLegLeft;0.441363;p011;
upperLegRight;0.441379;p011;
lowerLegRight;0.485661;p011;
forearmLeft;0.321715;p011;
upperarmLeft;0.236678;p011;
shoulderHalfLeft;0.148021;p011;
neck;0.0695618;p011;
shoulderHalfRight;0.221342;p011;
upperarmRight;0.230048;p011;
forearmRight;0.320391;p011;
shoulder;0.30798;p011;
upperBody;0.214318;p011;
hip;0.111734;p011;
lowerBody;0.291968;p011;
body;0.506254;p011;
lowerLegLeft;0.498446;p011;
upperLegLeft;0.441348;p011;
upperLegRight;0.441355;p011;
lowerLegRight;0.486243;p011;
forearmLeft;0.321895;p011;
upperarmLeft;0.236536;p011;
shoulderHalfLeft;0.147885;p011;
neck;0.0690368;p011;
shoulderHalfRight;0.219234;p011;
upperarmRight;0.230858;p011;
forearmRight;0.344726;p011;
shoulder;0.307493;p011;
upperBody;0.213221;p011;
hip;0.111742;p011;
lowerBody;0.291667;p011;
body;0.504856;p011;
lowerLegLeft;0.499851;p011;
upperLegLeft;0.441326;p011;
upperLegRight;0.441349;p011;
lowerLegRight;0.486464;p011;
forearmLeft;0.278464;p011;
upperarmLeft;0.236396;p011;
shoulderHalfLeft;0.148373;p011;
neck;0.0693429;p011;
shoulderHalfRight;0.218545;p011;
upperarmRight;0.231981;p011;
forearmRight;0.323594;p011;
shoulder;0.306565;p011;
upperBody;0.213721;p011;
hip;0.11169;p011;
lowerBody;0.291964;p011;
body;0.505654;p011;
lowerLegLeft;0.500195;p011;
upperLegLeft;0.441317;p011;
upperLegRight;0.441339;p011;
lowerLegRight;0.509039;p011;
forearmLeft;0.327273;p011;
upperarmLeft;0.235973;p011;
shoulderHalfLeft;0.149734;p011;
neck;0.0692588;p011;
shoulderHalfRight;0.216256;p011;
upperarmRight;0.23272;p011;
forearmRight;0.318003;p011;
shoulder;0.306323;p011;
upperBody;0.213454;p011;
hip;0.111702;p011;
lowerBody;0.291863;p011;
body;0.505286;p011;
lowerLegLeft;0.50227;p011;
upperLegLeft;0.441333;p011;
upperLegRight;0.441336;p011;
lowerLegRight;0.483584;p011;
forearmLeft;0.324803;p011;
upperarmLeft;0.235759;p011;
shoulderHalfLeft;0.150041;p011;
neck;0.0692618;p011;
shoulderHalfRight;0.216493;p011;
upperarmRight;0.232213;p011;
forearmRight;0.322639;p011;
shoulder;0.306952;p011;
upperBody;0.213408;p011;
hip;0.111753;p011;
lowerBody;0.291885;p011;
body;0.505262;p011;
lowerLegLeft;0.50133;p011;
upperLegLeft;0.441338;p011;
upperLegRight;0.441342;p011;
lowerLegRight;0.485118;p011;
forearmLeft;0.32438;p011;
upperarmLeft;0.235576;p011;
shoulderHalfLeft;0.150651;p011;
neck;0.0690461;p011;
shoulderHalfRight;0.215823;p011;
upperarmRight;0.231388;p011;
forearmRight;0.348931;p011;
shoulder;0.3085;p011;
upperBody;0.212762;p011;
hip;0.111779;p011;
lowerBody;0.291449;p011;
body;0.504177;p011;
lowerLegLeft;0.500916;p011;
upperLegLeft;0.441337;p011;
upperLegRight;0.441342;p011;
lowerLegRight;0.484808;p011;
forearmLeft;0.324605;p011;
upperarmLeft;0.23563;p011;
shoulderHalfLeft;0.147316;p011;
neck;0.0695964;p011;
shoulderHalfRight;0.221347;p011;
upperarmRight;0.232119;p011;
forearmRight;0.352204;p011;
shoulder;0.307626;p011;
upperBody;0.213917;p011;
hip;0.111922;p011;
lowerBody;0.292265;p011;
body;0.506151;p011;
lowerLegLeft;0.501155;p011;
upperLegLeft;0.44135;p011;
upperLegRight;0.441344;p011;
lowerLegRight;0.509828;p011;
forearmLeft;0.324689;p011;
upperarmLeft;0.235614;p011;
shoulderHalfLeft;0.147072;p011;
neck;0.0690203;p011;
shoulderHalfRight;0.219581;p011;
upperarmRight;0.232477;p011;
forearmRight;0.355593;p011;
shoulder;0.307034;p011;
upperBody;0.213129;p011;
hip;0.11191;p011;
lowerBody;0.29182;p011;
body;0.504922;p011;
lowerLegLeft;0.501781;p011;
upperLegLeft;0.441446;p011;
upperLegRight;0.441447;p011;
lowerLegRight;0.508692;p011;
forearmLeft;0.322755;p011;
upperarmLeft;0.235577;p011;
shoulderHalfLeft;0.146876;p011;
neck;0.0688657;p011;
shoulderHalfRight;0.218452;p011;
upperarmRight;0.232929;p011;
forearmRight;0.321119;p011;
shoulder;0.306497;p011;
upperBody;0.212676;p011;
hip;0.111866;p011;
lowerBody;0.291349;p011;
body;0.503995;p011;
lowerLegLeft;0.502806;p011;
upperLegLeft;0.441395;p011;
upperLegRight;0.44141;p011;
lowerLegRight;0.508518;p011;
forearmLeft;0.322656;p011;
upperarmLeft;0.235501;p011;
shoulderHalfLeft;0.146865;p011;
neck;0.0688769;p011;
shoulderHalfRight;0.2181;p011;
upperarmRight;0.233212;p011;
forearmRight;0.326465;p011;
shoulder;0.306308;p011;
upperBody;0.2127;p011;
hip;0.112007;p011;
lowerBody;0.29127;p011;
body;0.503941;p011;
lowerLegLeft;0.502685;p011;
upperLegLeft;0.441416;p011;
upperLegRight;0.441393;p011;
