feature;value;class;
forearmLeft;0.333089;p004;
upperarmLeft;0.26639;p004;
shoulderHalfLeft;0.173456;p004;
neck;0.0801751;p004;
shoulderHalfRight;0.187405;p004;
upperarmRight;0.277376;p004;
forearmRight;0.322979;p004;
shoulder;0.348184;p004;
upperBody;0.244557;p004;
hip;0.160616;p004;
lowerBody;0.331472;p004;
body;0.57598;p004;
lowerLegLeft;0.468119;p004;
upperLegLeft;0.372145;p004;
upperLegRight;0.378851;p004;
lowerLegRight;0.477479;p004;
forearmLeft;0.330889;p004;
upperarmLeft;0.26468;p004;
shoulderHalfLeft;0.173212;p004;
neck;0.0802467;p004;
shoulderHalfRight;0.188133;p004;
upperarmRight;0.279056;p004;
forearmRight;0.31986;p004;
shoulder;0.348502;p004;
upperBody;0.244728;p004;
hip;0.160469;p004;
lowerBody;0.33162;p004;
body;0.576297;p004;
lowerLegLeft;0.467733;p004;
upperLegLeft;0.372109;p004;
upperLegRight;0.378799;p004;
lowerLegRight;0.477815;p004;
forearmLeft;0.336025;p004;
upperarmLeft;0.264143;p004;
shoulderHalfLeft;0.174599;p004;
neck;0.0801608;p004;
shoulderHalfRight;0.189044;p004;
upperarmRight;0.278848;p004;
forearmRight;0.321317;p004;
shoulder;0.351345;p004;
upperBody;0.244546;p004;
hip;0.160051;p004;
lowerBody;0.331327;p004;
body;0.575825;p004;
lowerLegLeft;0.466953;p004;
upperLegLeft;0.37254;p004;
upperLegRight;0.379204;p004;
lowerLegRight;0.462452;p004;
forearmLeft;0.337092;p004;
upperarmLeft;0.263898;p004;
shoulderHalfLeft;0.174108;p004;
neck;0.0801805;p004;
shoulderHalfRight;0.189382;p004;
upperarmRight;0.27957;p004;
forearmRight;0.323865;p004;
shoulder;0.351012;p004;
upperBody;0.244625;p004;
hip;0.159824;p004;
lowerBody;0.331635;p004;
body;0.57621;p004;
lowerLegLeft;0.466862;p004;
upperLegLeft;0.372989;p004;
upperLegRight;0.378173;p004;
lowerLegRight;0.478413;p004;
forearmLeft;0.335312;p004;
upperarmLeft;0.263115;p004;
shoulderHalfLeft;0.17522;p004;
neck;0.0801639;p004;
shoulderHalfRight;0.188956;p004;
upperarmRight;0.279089;p004;
forearmRight;0.322452;p004;
shoulder;0.351667;p004;
upperBody;0.244579;p004;
hip;0.159532;p004;
lowerBody;0.331651;p004;
body;0.57618;p004;
lowerLegLeft;0.46787;p004;
upperLegLeft;0.373235;p004;
upperLegRight;0.378327;p004;
lowerLegRight;0.481747;p004;
forearmLeft;0.335014;p004;
upperarmLeft;0.263071;p004;
shoulderHalfLeft;0.174365;p004;
neck;0.0803146;p004;
shoulderHalfRight;0.190016;p004;
upperarmRight;0.277107;p004;
forearmRight;0.324547;p004;
shoulder;0.351094;p004;
upperBody;0.244976;p004;
hip;0.159177;p004;
lowerBody;0.332176;p004;
body;0.577101;p004;
lowerLegLeft;0.466693;p004;
upperLegLeft;0.373415;p004;
upperLegRight;0.378886;p004;
lowerLegRight;0.480813;p004;
forearmLeft;0.335886;p004;
upperarmLeft;0.261788;p004;
shoulderHalfLeft;0.175788;p004;
neck;0.0802245;p004;
shoulderHalfRight;0.190099;p004;
upperarmRight;0.277827;p004;
forearmRight;0.318658;p004;
shoulder;0.352662;p004;
upperBody;0.244744;p004;
hip;0.15889;p004;
lowerBody;0.332044;p004;
body;0.576733;p004;
lowerLegLeft;0.466379;p004;
upperLegLeft;0.373945;p004;
upperLegRight;0.379233;p004;
lowerLegRight;0.480507;p004;
forearmLeft;0.338901;p004;
upperarmLeft;0.260908;p004;
shoulderHalfLeft;0.175611;p004;
neck;0.0801652;p004;
shoulderHalfRight;0.190179;p004;
upperarmRight;0.277698;p004;
forearmRight;0.325666;p004;
shoulder;0.352606;p004;
upperBody;0.244626;p004;
hip;0.158918;p004;
lowerBody;0.332018;p004;
body;0.576591;p004;
lowerLegLeft;0.466667;p004;
upperLegLeft;0.373688;p004;
upperLegRight;0.378911;p004;
lowerLegRight;0.480833;p004;
forearmLeft;0.340047;p004;
upperarmLeft;0.259526;p004;
shoulderHalfLeft;0.17647;p004;
neck;0.0803547;p004;
shoulderHalfRight;0.189524;p004;
upperarmRight;0.277227;p004;
forearmRight;0.318266;p004;
shoulder;0.352261;p004;
upperBody;0.245102;p004;
hip;0.159416;p004;
lowerBody;0.332481;p004;
body;0.577533;p004;
lowerLegLeft;0.465944;p004;
upperLegLeft;0.373467;p004;
upperLegRight;0.378945;p004;
lowerLegRight;0.480546;p004;
forearmLeft;0.337591;p004;
upperarmLeft;0.259502;p004;
shoulderHalfLeft;0.176666;p004;
neck;0.0802568;p004;
shoulderHalfRight;0.18942;p004;
upperarmRight;0.276197;p004;
forearmRight;0.319052;p004;
shoulder;0.352637;p004;
upperBody;0.244873;p004;
hip;0.159304;p004;
lowerBody;0.332164;p004;
body;0.576987;p004;
lowerLegLeft;0.465144;p004;
upperLegLeft;0.373648;p004;
upperLegRight;0.379087;p004;
lowerLegRight;0.479788;p004;
forearmLeft;0.339166;p004;
upperarmLeft;0.25997;p004;
shoulderHalfLeft;0.177306;p004;
neck;0.0801135;p004;
shoulderHalfRight;0.189218;p004;
upperarmRight;0.276884;p004;
forearmRight;0.319873;p004;
shoulder;0.353483;p004;
upperBody;0.244657;p004;
hip;0.159119;p004;
lowerBody;0.331916;p004;
body;0.576526;p004;
lowerLegLeft;0.465257;p004;
upperLegLeft;0.373728;p004;
upperLegRight;0.37921;p004;
lowerLegRight;0.480125;p004;
forearmLeft;0.339588;p004;
upperarmLeft;0.260995;p004;
shoulderHalfLeft;0.176726;p004;
neck;0.0801084;p004;
shoulderHalfRight;0.189163;p004;
upperarmRight;0.276491;p004;
forearmRight;0.319197;p004;
shoulder;0.353211;p004;
upperBody;0.244603;p004;
hip;0.15931;p004;
lowerBody;0.331764;p004;
body;0.57632;p004;
lowerLegLeft;0.46655;p004;
upperLegLeft;0.37401;p004;
upperLegRight;0.379611;p004;
lowerLegRight;0.479649;p004;
forearmLeft;0.339806;p004;
upperarmLeft;0.260669;p004;
shoulderHalfLeft;0.176758;p004;
neck;0.0801125;p004;
shoulderHalfRight;0.188084;p004;
upperarmRight;0.277089;p004;
forearmRight;0.323334;p004;
shoulder;0.352581;p004;
upperBody;0.244469;p004;
hip;0.15892;p004;
lowerBody;0.331385;p004;
body;0.575807;p004;
lowerLegLeft;0.465557;p004;
upperLegLeft;0.374163;p004;
upperLegRight;0.380153;p004;
lowerLegRight;0.478844;p004;
forearmLeft;0.3366;p004;
upperarmLeft;0.260804;p004;
shoulderHalfLeft;0.176532;p004;
neck;0.0801238;p004;
shoulderHalfRight;0.187892;p004;
upperarmRight;0.277169;p004;
forearmRight;0.326669;p004;
shoulder;0.352177;p004;
upperBody;0.244499;p004;
hip;0.158875;p004;
lowerBody;0.331458;p004;
body;0.57591;p004;
lowerLegLeft;0.466583;p004;
upperLegLeft;0.374416;p004;
upperLegRight;0.379818;p004;
lowerLegRight;0.479048;p004;
forearmLeft;0.334856;p004;
upperarmLeft;0.261177;p004;
shoulderHalfLeft;0.17606;p004;
neck;0.0800696;p004;
shoulderHalfRight;0.188073;p004;
upperarmRight;0.277064;p004;
forearmRight;0.32144;p004;
shoulder;0.351796;p004;
upperBody;0.244322;p004;
hip;0.158912;p004;
lowerBody;0.331328;p004;
body;0.575601;p004;
lowerLegLeft;0.467051;p004;
upperLegLeft;0.374812;p004;
upperLegRight;0.380653;p004;
lowerLegRight;0.47891;p004;
forearmLeft;0.341045;p004;
upperarmLeft;0.260861;p004;
shoulderHalfLeft;0.176439;p004;
neck;0.0800092;p004;
shoulderHalfRight;0.187833;p004;
upperarmRight;0.276937;p004;
forearmRight;0.324166;p004;
shoulder;0.352114;p004;
upperBody;0.244119;p004;
hip;0.158953;p004;
lowerBody;0.331033;p004;
body;0.575103;p004;
lowerLegLeft;0.473429;p004;
upperLegLeft;0.375113;p004;
upperLegRight;0.380931;p004;
lowerLegRight;0.478982;p004;
forearmLeft;0.331831;p004;
upperarmLeft;0.263524;p004;
shoulderHalfLeft;0.176266;p004;
neck;0.0800072;p004;
shoulderHalfRight;0.187905;p004;
upperarmRight;0.276762;p004;
forearmRight;0.322337;p004;
shoulder;0.352006;p004;
upperBody;0.244133;p004;
hip;0.159172;p004;
lowerBody;0.33112;p004;
body;0.575205;p004;
lowerLegLeft;0.47379;p004;
upperLegLeft;0.375229;p004;
upperLegRight;0.380937;p004;
lowerLegRight;0.478939;p004;
forearmLeft;0.333293;p004;
upperarmLeft;0.263672;p004;
shoulderHalfLeft;0.17678;p004;
neck;0.0799981;p004;
shoulderHalfRight;0.187809;p004;
upperarmRight;0.277119;p004;
forearmRight;0.322091;p004;
shoulder;0.352376;p004;
upperBody;0.24412;p004;
hip;0.159251;p004;
lowerBody;0.331178;p004;
body;0.575251;p004;
lowerLegLeft;0.471323;p004;
upperLegLeft;0.37529;p004;
upperLegRight;0.381091;p004;
lowerLegRight;0.477691;p004;
forearmLeft;0.33241;p004;
upperarmLeft;0.265765;p004;
shoulderHalfLeft;0.176615;p004;
neck;0.0799796;p004;
shoulderHalfRight;0.187812;p004;
upperarmRight;0.27648;p004;
forearmRight;0.318632;p004;
shoulder;0.352225;p004;
upperBody;0.24396;p004;
hip;0.15908;p004;
lowerBody;0.330572;p004;
body;0.574491;p004;
lowerLegLeft;0.473554;p004;
upperLegLeft;0.375946;p004;
upperLegRight;0.381816;p004;
lowerLegRight;0.48001;p004;
forearmLeft;0.334663;p004;
upperarmLeft;0.265104;p004;
shoulderHalfLeft;0.176799;p004;
neck;0.0799887;p004;
shoulderHalfRight;0.187918;p004;
upperarmRight;0.277305;p004;
forearmRight;0.321206;p004;
shoulder;0.352494;p004;
upperBody;0.243951;p004;
hip;0.159184;p004;
lowerBody;0.330625;p004;
body;0.574534;p004;
lowerLegLeft;0.478982;p004;
upperLegLeft;0.375835;p004;
upperLegRight;0.381927;p004;
lowerLegRight;0.478539;p004;
forearmLeft;0.332328;p004;
upperarmLeft;0.266262;p004;
shoulderHalfLeft;0.176718;p004;
neck;0.0799495;p004;
shoulderHalfRight;0.187851;p004;
upperarmRight;0.277698;p004;
forearmRight;0.321271;p004;
shoulder;0.352458;p004;
upperBody;0.24385;p004;
hip;0.159233;p004;
lowerBody;0.33049;p004;
body;0.574297;p004;
lowerLegLeft;0.477984;p004;
upperLegLeft;0.375916;p004;
upperLegRight;0.382138;p004;
lowerLegRight;0.478999;p004;
forearmLeft;0.335604;p004;
upperarmLeft;0.266877;p004;
shoulderHalfLeft;0.175786;p004;
neck;0.0798825;p004;
shoulderHalfRight;0.187917;p004;
upperarmRight;0.276521;p004;
forearmRight;0.322819;p004;
shoulder;0.351949;p004;
upperBody;0.243608;p004;
hip;0.159113;p004;
lowerBody;0.330195;p004;
body;0.573756;p004;
lowerLegLeft;0.47777;p004;
upperLegLeft;0.375631;p004;
upperLegRight;0.381812;p004;
lowerLegRight;0.479942;p004;
forearmLeft;0.327864;p004;
upperarmLeft;0.270382;p004;
shoulderHalfLeft;0.175988;p004;
neck;0.0798297;p004;
shoulderHalfRight;0.187998;p004;
upperarmRight;0.276536;p004;
forearmRight;0.321423;p004;
shoulder;0.353072;p004;
upperBody;0.243352;p004;
hip;0.159202;p004;
lowerBody;0.329718;p004;
body;0.573022;p004;
lowerLegLeft;0.467929;p004;
upperLegLeft;0.375716;p004;
upperLegRight;0.383047;p004;
lowerLegRight;0.480088;p004;
forearmLeft;0.332204;p004;
upperarmLeft;0.270104;p004;
shoulderHalfLeft;0.176477;p004;
neck;0.0799175;p004;
shoulderHalfRight;0.187696;p004;
upperarmRight;0.276611;p004;
forearmRight;0.320245;p004;
shoulder;0.353055;p004;
upperBody;0.243619;p004;
hip;0.159124;p004;
lowerBody;0.330055;p004;
body;0.573626;p004;
lowerLegLeft;0.46875;p004;
upperLegLeft;0.375672;p004;
upperLegRight;0.382951;p004;
lowerLegRight;0.480148;p004;
forearmLeft;0.331416;p004;
upperarmLeft;0.269758;p004;
shoulderHalfLeft;0.176905;p004;
neck;0.0799339;p004;
shoulderHalfRight;0.187462;p004;
upperarmRight;0.276533;p004;
forearmRight;0.323925;p004;
shoulder;0.353041;p004;
upperBody;0.243645;p004;
hip;0.159248;p004;
lowerBody;0.330124;p004;
body;0.57372;p004;
lowerLegLeft;0.470751;p004;
upperLegLeft;0.376236;p004;
upperLegRight;0.383215;p004;
lowerLegRight;0.479706;p004;
forearmLeft;0.330679;p004;
upperarmLeft;0.269257;p004;
shoulderHalfLeft;0.176271;p004;
neck;0.0799344;p004;
shoulderHalfRight;0.187451;p004;
upperarmRight;0.278091;p004;
forearmRight;0.32158;p004;
shoulder;0.352187;p004;
upperBody;0.243648;p004;
hip;0.159107;p004;
lowerBody;0.330186;p004;
body;0.573784;p004;
lowerLegLeft;0.470388;p004;
upperLegLeft;0.376579;p004;
upperLegRight;0.383231;p004;
lowerLegRight;0.479698;p004;
forearmLeft;0.329833;p004;
upperarmLeft;0.268644;p004;
shoulderHalfLeft;0.175952;p004;
neck;0.0798654;p004;
shoulderHalfRight;0.187649;p004;
upperarmRight;0.278101;p004;
forearmRight;0.323621;p004;
shoulder;0.352148;p004;
upperBody;0.243484;p004;
hip;0.158559;p004;
lowerBody;0.329862;p004;
body;0.573299;p004;
lowerLegLeft;0.474287;p004;
upperLegLeft;0.377544;p004;
upperLegRight;0.383555;p004;
lowerLegRight;0.480211;p004;
forearmLeft;0.331394;p004;
upperarmLeft;0.267826;p004;
shoulderHalfLeft;0.176034;p004;
neck;0.0798219;p004;
shoulderHalfRight;0.187591;p004;
upperarmRight;0.278113;p004;
forearmRight;0.31704;p004;
shoulder;0.352111;p004;
upperBody;0.243382;p004;
hip;0.158594;p004;
lowerBody;0.329805;p004;
body;0.57314;p004;
lowerLegLeft;0.473986;p004;
upperLegLeft;0.37752;p004;
upperLegRight;0.383559;p004;
lowerLegRight;0.480178;p004;
forearmLeft;0.330793;p004;
upperarmLeft;0.267766;p004;
shoulderHalfLeft;0.175887;p004;
neck;0.0798846;p004;
shoulderHalfRight;0.188088;p004;
upperarmRight;0.276019;p004;
forearmRight;0.318798;p004;
shoulder;0.352128;p004;
upperBody;0.24361;p004;
hip;0.158843;p004;
lowerBody;0.33021;p004;
body;0.573771;p004;
lowerLegLeft;0.473417;p004;
upperLegLeft;0.37769;p004;
upperLegRight;0.384186;p004;
lowerLegRight;0.47019;p004;
forearmLeft;0.331371;p004;
upperarmLeft;0.267629;p004;
shoulderHalfLeft;0.175826;p004;
neck;0.079877;p004;
shoulderHalfRight;0.188099;p004;
upperarmRight;0.276034;p004;
forearmRight;0.32424;p004;
shoulder;0.352073;p004;
upperBody;0.243553;p004;
hip;0.158998;p004;
lowerBody;0.330135;p004;
body;0.573639;p004;
lowerLegLeft;0.474425;p004;
upperLegLeft;0.377513;p004;
upperLegRight;0.384339;p004;
lowerLegRight;0.477875;p004;
forearmLeft;0.333897;p004;
upperarmLeft;0.267425;p004;
shoulderHalfLeft;0.17525;p004;
neck;0.0797129;p004;
shoulderHalfRight;0.188106;p004;
upperarmRight;0.276551;p004;
forearmRight;0.324202;p004;
shoulder;0.351697;p004;
upperBody;0.243195;p004;
hip;0.159046;p004;
lowerBody;0.329924;p004;
body;0.573069;p004;
lowerLegLeft;0.475578;p004;
upperLegLeft;0.377511;p004;
upperLegRight;0.38429;p004;
lowerLegRight;0.474437;p004;
forearmLeft;0.332727;p004;
upperarmLeft;0.267576;p004;
shoulderHalfLeft;0.174313;p004;
neck;0.0797044;p004;
shoulderHalfRight;0.188363;p004;
upperarmRight;0.276027;p004;
forearmRight;0.323667;p004;
shoulder;0.35087;p004;
upperBody;0.243167;p004;
hip;0.159199;p004;
lowerBody;0.329919;p004;
body;0.573036;p004;
lowerLegLeft;0.475527;p004;
upperLegLeft;0.377239;p004;
upperLegRight;0.384344;p004;
lowerLegRight;0.475731;p004;
forearmLeft;0.33259;p004;
upperarmLeft;0.266847;p004;
shoulderHalfLeft;0.175548;p004;
neck;0.0796207;p004;
shoulderHalfRight;0.187496;p004;
upperarmRight;0.276614;p004;
forearmRight;0.324986;p004;
shoulder;0.351327;p004;
upperBody;0.242955;p004;
hip;0.15954;p004;
lowerBody;0.32979;p004;
body;0.572693;p004;
lowerLegLeft;0.475165;p004;
upperLegLeft;0.377274;p004;
upperLegRight;0.383958;p004;
lowerLegRight;0.47842;p004;
forearmLeft;0.333974;p004;
upperarmLeft;0.266264;p004;
shoulderHalfLeft;0.175068;p004;
neck;0.079631;p004;
shoulderHalfRight;0.187711;p004;
upperarmRight;0.277023;p004;
forearmRight;0.323088;p004;
shoulder;0.351022;p004;
upperBody;0.24298;p004;
hip;0.159731;p004;
lowerBody;0.329832;p004;
body;0.572759;p004;
lowerLegLeft;0.473987;p004;
upperLegLeft;0.377353;p004;
upperLegRight;0.383876;p004;
lowerLegRight;0.478005;p004;
forearmLeft;0.335741;p004;
upperarmLeft;0.265477;p004;
shoulderHalfLeft;0.174662;p004;
neck;0.0796117;p004;
shoulderHalfRight;0.188012;p004;
upperarmRight;0.278383;p004;
forearmRight;0.318874;p004;
shoulder;0.351103;p004;
upperBody;0.242929;p004;
hip;0.159859;p004;
lowerBody;0.329704;p004;
body;0.572581;p004;
lowerLegLeft;0.473222;p004;
upperLegLeft;0.378886;p004;
upperLegRight;0.384213;p004;
lowerLegRight;0.4779;p004;
forearmLeft;0.333504;p004;
upperarmLeft;0.264291;p004;
shoulderHalfLeft;0.174916;p004;
neck;0.0797671;p004;
shoulderHalfRight;0.188075;p004;
upperarmRight;0.278715;p004;
forearmRight;0.322076;p004;
shoulder;0.351121;p004;
upperBody;0.243304;p004;
hip;0.15985;p004;
lowerBody;0.329959;p004;
body;0.573218;p004;
lowerLegLeft;0.473499;p004;
upperLegLeft;0.378825;p004;
upperLegRight;0.384433;p004;
lowerLegRight;0.477729;p004;
forearmLeft;0.331773;p004;
upperarmLeft;0.264773;p004;
shoulderHalfLeft;0.174566;p004;
neck;0.0797204;p004;
shoulderHalfRight;0.188554;p004;
upperarmRight;0.27922;p004;
forearmRight;0.325042;p004;
shoulder;0.351469;p004;
upperBody;0.243257;p004;
hip;0.159766;p004;
lowerBody;0.329947;p004;
body;0.573161;p004;
lowerLegLeft;0.473372;p004;
upperLegLeft;0.378795;p004;
upperLegRight;0.384067;p004;
lowerLegRight;0.47643;p004;
forearmLeft;0.329684;p004;
upperarmLeft;0.266282;p004;
shoulderHalfLeft;0.174731;p004;
neck;0.0795747;p004;
shoulderHalfRight;0.188546;p004;
upperarmRight;0.278443;p004;
forearmRight;0.325219;p004;
shoulder;0.352102;p004;
upperBody;0.243033;p004;
hip;0.159631;p004;
lowerBody;0.329674;p004;
body;0.572664;p004;
lowerLegLeft;0.473135;p004;
upperLegLeft;0.379076;p004;
upperLegRight;0.384128;p004;
lowerLegRight;0.477646;p004;
forearmLeft;0.330001;p004;
upperarmLeft;0.266219;p004;
shoulderHalfLeft;0.175201;p004;
neck;0.0795998;p004;
shoulderHalfRight;0.188192;p004;
upperarmRight;0.278102;p004;
forearmRight;0.322631;p004;
shoulder;0.35214;p004;
upperBody;0.243033;p004;
hip;0.159342;p004;
lowerBody;0.329687;p004;
body;0.572676;p004;
lowerLegLeft;0.47376;p004;
upperLegLeft;0.379044;p004;
upperLegRight;0.384303;p004;
lowerLegRight;0.477919;p004;
forearmLeft;0.332444;p004;
upperarmLeft;0.265576;p004;
shoulderHalfLeft;0.175167;p004;
neck;0.0796001;p004;
shoulderHalfRight;0.188741;p004;
upperarmRight;0.277855;p004;
forearmRight;0.319492;p004;
shoulder;0.352437;p004;
upperBody;0.242994;p004;
hip;0.159282;p004;
lowerBody;0.329646;p004;
body;0.572594;p004;
lowerLegLeft;0.4718;p004;
upperLegLeft;0.37884;p004;
upperLegRight;0.384563;p004;
lowerLegRight;0.477735;p004;
forearmLeft;0.331046;p004;
upperarmLeft;0.263946;p004;
shoulderHalfLeft;0.175619;p004;
neck;0.0795786;p004;
shoulderHalfRight;0.188314;p004;
upperarmRight;0.27771;p004;
forearmRight;0.324924;p004;
shoulder;0.352407;p004;
upperBody;0.24287;p004;
hip;0.159236;p004;
lowerBody;0.329429;p004;
body;0.572253;p004;
lowerLegLeft;0.470184;p004;
upperLegLeft;0.379457;p004;
upperLegRight;0.38496;p004;
lowerLegRight;0.47803;p004;
forearmLeft;0.329368;p004;
upperarmLeft;0.264078;p004;
shoulderHalfLeft;0.17558;p004;
neck;0.079546;p004;
shoulderHalfRight;0.188334;p004;
upperarmRight;0.277765;p004;
forearmRight;0.324507;p004;
shoulder;0.352309;p004;
upperBody;0.242807;p004;
hip;0.159224;p004;
lowerBody;0.329323;p004;
body;0.572084;p004;
lowerLegLeft;0.469856;p004;
upperLegLeft;0.379273;p004;
upperLegRight;0.385031;p004;
lowerLegRight;0.479137;p004;
forearmLeft;0.333141;p004;
upperarmLeft;0.26233;p004;
shoulderHalfLeft;0.176213;p004;
neck;0.0795451;p004;
shoulderHalfRight;0.187744;p004;
upperarmRight;0.277984;p004;
forearmRight;0.325211;p004;
shoulder;0.352018;p004;
upperBody;0.242802;p004;
hip;0.159063;p004;
lowerBody;0.329326;p004;
body;0.572081;p004;
lowerLegLeft;0.471672;p004;
upperLegLeft;0.379338;p004;
upperLegRight;0.385104;p004;
lowerLegRight;0.479106;p004;
forearmLeft;0.3325;p004;
upperarmLeft;0.262804;p004;
shoulderHalfLeft;0.176135;p004;
neck;0.0793704;p004;
shoulderHalfRight;0.187496;p004;
upperarmRight;0.277659;p004;
forearmRight;0.325581;p004;
shoulder;0.351858;p004;
upperBody;0.242506;p004;
hip;0.158801;p004;
lowerBody;0.32866;p004;
body;0.571121;p004;
lowerLegLeft;0.47084;p004;
upperLegLeft;0.38036;p004;
upperLegRight;0.385874;p004;
lowerLegRight;0.479321;p004;
forearmLeft;0.330056;p004;
upperarmLeft;0.262636;p004;
shoulderHalfLeft;0.176238;p004;
neck;0.0793743;p004;
shoulderHalfRight;0.187582;p004;
upperarmRight;0.277602;p004;
forearmRight;0.325312;p004;
shoulder;0.352016;p004;
upperBody;0.242474;p004;
hip;0.15884;p004;
lowerBody;0.32869;p004;
body;0.571118;p004;
lowerLegLeft;0.470425;p004;
upperLegLeft;0.3802;p004;
upperLegRight;0.386155;p004;
lowerLegRight;0.479171;p004;
forearmLeft;0.334848;p004;
upperarmLeft;0.261816;p004;
shoulderHalfLeft;0.176042;p004;
neck;0.0793725;p004;
shoulderHalfRight;0.187981;p004;
upperarmRight;0.277832;p004;
forearmRight;0.325949;p004;
shoulder;0.352047;p004;
upperBody;0.242444;p004;
hip;0.158837;p004;
lowerBody;0.328671;p004;
body;0.571068;p004;
lowerLegLeft;0.469949;p004;
upperLegLeft;0.380195;p004;
upperLegRight;0.386126;p004;
lowerLegRight;0.47908;p004;
forearmLeft;0.333217;p004;
upperarmLeft;0.262505;p004;
shoulderHalfLeft;0.175542;p004;
neck;0.0793815;p004;
shoulderHalfRight;0.188194;p004;
upperarmRight;0.277676;p004;
forearmRight;0.321105;p004;
shoulder;0.351713;p004;
upperBody;0.242448;p004;
hip;0.158837;p004;
lowerBody;0.328692;p004;
body;0.571092;p004;
lowerLegLeft;0.468965;p004;
upperLegLeft;0.380454;p004;
upperLegRight;0.385876;p004;
lowerLegRight;0.479594;p004;
forearmLeft;0.329554;p004;
upperarmLeft;0.26279;p004;
shoulderHalfLeft;0.176415;p004;
neck;0.0793421;p004;
shoulderHalfRight;0.187211;p004;
upperarmRight;0.279006;p004;
forearmRight;0.3219;p004;
shoulder;0.351808;p004;
upperBody;0.24226;p004;
hip;0.158567;p004;
lowerBody;0.328527;p004;
body;0.570737;p004;
lowerLegLeft;0.470574;p004;
upperLegLeft;0.380604;p004;
upperLegRight;0.386536;p004;
lowerLegRight;0.472489;p004;
forearmLeft;0.330102;p004;
upperarmLeft;0.262687;p004;
shoulderHalfLeft;0.176098;p004;
neck;0.0794116;p004;
shoulderHalfRight;0.18731;p004;
upperarmRight;0.279544;p004;
forearmRight;0.326261;p004;
shoulder;0.351351;p004;
upperBody;0.24239;p004;
hip;0.158606;p004;
lowerBody;0.3286;p004;
body;0.570942;p004;
lowerLegLeft;0.470408;p004;
upperLegLeft;0.380663;p004;
upperLegRight;0.386254;p004;
lowerLegRight;0.474731;p004;
forearmLeft;0.330263;p004;
upperarmLeft;0.262452;p004;
shoulderHalfLeft;0.176248;p004;
neck;0.0793078;p004;
shoulderHalfRight;0.187063;p004;
upperarmRight;0.279638;p004;
forearmRight;0.323644;p004;
shoulder;0.35146;p004;
upperBody;0.242121;p004;
hip;0.158411;p004;
lowerBody;0.328405;p004;
body;0.570477;p004;
lowerLegLeft;0.470098;p004;
upperLegLeft;0.380505;p004;
upperLegRight;0.386048;p004;
lowerLegRight;0.477436;p004;
forearmLeft;0.327938;p004;
upperarmLeft;0.262462;p004;
shoulderHalfLeft;0.177739;p004;
neck;0.0789704;p004;
shoulderHalfRight;0.185723;p004;
upperarmRight;0.278983;p004;
forearmRight;0.322866;p004;
shoulder;0.35221;p004;
upperBody;0.241275;p004;
hip;0.158241;p004;
lowerBody;0.327901;p004;
body;0.569126;p004;
lowerLegLeft;0.470473;p004;
upperLegLeft;0.380535;p004;
upperLegRight;0.386357;p004;
lowerLegRight;0.478831;p004;
forearmLeft;0.326282;p004;
upperarmLeft;0.262976;p004;
shoulderHalfLeft;0.177294;p004;
neck;0.0790272;p004;
shoulderHalfRight;0.186225;p004;
upperarmRight;0.278845;p004;
forearmRight;0.322668;p004;
shoulder;0.352158;p004;
upperBody;0.24135;p004;
hip;0.158203;p004;
lowerBody;0.327923;p004;
body;0.569226;p004;
lowerLegLeft;0.467559;p004;
upperLegLeft;0.380568;p004;
upperLegRight;0.386621;p004;
