feature;value;class;
upperarmRight;0.24409;p002;
forearmRight;0.304272;p002;
shoulder;0.362121;p002;
upperBody;0.243617;p002;
hip;0.161734;p002;
lowerBody;0.339874;p002;
body;0.583463;p002;
lowerLegLeft;0.376099;p002;
upperLegLeft;0.365363;p002;
upperLegRight;0.364091;p002;
lowerLegRight;0.387662;p002;
forearmLeft;0.304456;p002;
upperarmLeft;0.238606;p002;
shoulderHalfLeft;0.205894;p002;
neck;0.0781005;p002;
shoulderHalfRight;0.20073;p002;
upperarmRight;0.243878;p002;
forearmRight;0.30325;p002;
shoulder;0.362153;p002;
upperBody;0.243695;p002;
hip;0.161843;p002;
lowerBody;0.339956;p002;
body;0.583622;p002;
lowerLegLeft;0.376358;p002;
upperLegLeft;0.365097;p002;
upperLegRight;0.363524;p002;
lowerLegRight;0.387968;p002;
forearmLeft;0.306126;p002;
upperarmLeft;0.23787;p002;
shoulderHalfLeft;0.205983;p002;
neck;0.0781107;p002;
shoulderHalfRight;0.200755;p002;
upperarmRight;0.243098;p002;
forearmRight;0.304023;p002;
shoulder;0.362182;p002;
upperBody;0.243712;p002;
hip;0.161925;p002;
lowerBody;0.340012;p002;
body;0.583694;p002;
lowerLegLeft;0.376316;p002;
upperLegLeft;0.365166;p002;
upperLegRight;0.363485;p002;
lowerLegRight;0.387984;p002;
forearmLeft;0.304993;p002;
upperarmLeft;0.237918;p002;
shoulderHalfLeft;0.205955;p002;
neck;0.0781242;p002;
shoulderHalfRight;0.200791;p002;
upperarmRight;0.242696;p002;
forearmRight;0.303767;p002;
shoulder;0.361992;p002;
upperBody;0.243747;p002;
hip;0.161953;p002;
lowerBody;0.34009;p002;
body;0.583808;p002;
lowerLegLeft;0.376301;p002;
upperLegLeft;0.365071;p002;
upperLegRight;0.363358;p002;
lowerLegRight;0.388039;p002;
forearmLeft;0.305193;p002;
upperarmLeft;0.238007;p002;
shoulderHalfLeft;0.206193;p002;
neck;0.0781702;p002;
shoulderHalfRight;0.201125;p002;
upperarmRight;0.242171;p002;
forearmRight;0.303402;p002;
shoulder;0.361912;p002;
upperBody;0.243859;p002;
hip;0.16196;p002;
lowerBody;0.34019;p002;
body;0.584019;p002;
lowerLegLeft;0.376441;p002;
upperLegLeft;0.365146;p002;
upperLegRight;0.363448;p002;
lowerLegRight;0.388488;p002;
forearmLeft;0.305023;p002;
upperarmLeft;0.237901;p002;
shoulderHalfLeft;0.206086;p002;
neck;0.0781917;p002;
shoulderHalfRight;0.201163;p002;
upperarmRight;0.242068;p002;
forearmRight;0.302731;p002;
shoulder;0.361753;p002;
upperBody;0.243902;p002;
hip;0.161975;p002;
lowerBody;0.340237;p002;
body;0.58411;p002;
lowerLegLeft;0.376675;p002;
upperLegLeft;0.36495;p002;
upperLegRight;0.363641;p002;
lowerLegRight;0.389462;p002;
forearmLeft;0.305698;p002;
upperarmLeft;0.237993;p002;
shoulderHalfLeft;0.206049;p002;
neck;0.0781916;p002;
shoulderHalfRight;0.201238;p002;
upperarmRight;0.24185;p002;
forearmRight;0.301843;p002;
shoulder;0.361766;p002;
upperBody;0.243911;p002;
hip;0.161987;p002;
lowerBody;0.340248;p002;
body;0.584129;p002;
lowerLegLeft;0.376472;p002;
upperLegLeft;0.364858;p002;
upperLegRight;0.363501;p002;
lowerLegRight;0.389879;p002;
forearmLeft;0.304631;p002;
upperarmLeft;0.238135;p002;
shoulderHalfLeft;0.205969;p002;
neck;0.0781954;p002;
shoulderHalfRight;0.201423;p002;
upperarmRight;0.242402;p002;
forearmRight;0.302185;p002;
shoulder;0.36199;p002;
upperBody;0.243925;p002;
hip;0.161958;p002;
lowerBody;0.340244;p002;
body;0.58414;p002;
lowerLegLeft;0.376228;p002;
upperLegLeft;0.364782;p002;
upperLegRight;0.363684;p002;
lowerLegRight;0.389511;p002;
forearmLeft;0.305984;p002;
upperarmLeft;0.238255;p002;
shoulderHalfLeft;0.205872;p002;
neck;0.0782134;p002;
shoulderHalfRight;0.201479;p002;
upperarmRight;0.242152;p002;
forearmRight;0.302448;p002;
shoulder;0.361885;p002;
upperBody;0.243979;p002;
hip;0.161997;p002;
lowerBody;0.340332;p002;
body;0.584282;p002;
lowerLegLeft;0.376456;p002;
upperLegLeft;0.364788;p002;
upperLegRight;0.36362;p002;
lowerLegRight;0.389082;p002;
forearmLeft;0.305287;p002;
upperarmLeft;0.238306;p002;
shoulderHalfLeft;0.205814;p002;
neck;0.0782132;p002;
shoulderHalfRight;0.201649;p002;
upperarmRight;0.242857;p002;
forearmRight;0.300864;p002;
shoulder;0.36205;p002;
upperBody;0.243981;p002;
hip;0.161983;p002;
lowerBody;0.340331;p002;
body;0.584282;p002;
lowerLegLeft;0.376488;p002;
upperLegLeft;0.364854;p002;
upperLegRight;0.363637;p002;
lowerLegRight;0.389019;p002;
forearmLeft;0.305401;p002;
upperarmLeft;0.238177;p002;
shoulderHalfLeft;0.205741;p002;
neck;0.0782339;p002;
shoulderHalfRight;0.201593;p002;
upperarmRight;0.242434;p002;
forearmRight;0.30144;p002;
shoulder;0.361804;p002;
upperBody;0.244035;p002;
hip;0.162003;p002;
lowerBody;0.340382;p002;
body;0.584388;p002;
lowerLegLeft;0.375845;p002;
upperLegLeft;0.365063;p002;
upperLegRight;0.363733;p002;
lowerLegRight;0.389089;p002;
forearmLeft;0.305472;p002;
upperarmLeft;0.23829;p002;
shoulderHalfLeft;0.205699;p002;
neck;0.0782314;p002;
shoulderHalfRight;0.201675;p002;
upperarmRight;0.243041;p002;
forearmRight;0.301916;p002;
shoulder;0.361949;p002;
upperBody;0.24403;p002;
hip;0.161951;p002;
lowerBody;0.340363;p002;
body;0.584364;p002;
lowerLegLeft;0.375728;p002;
upperLegLeft;0.365336;p002;
upperLegRight;0.36386;p002;
lowerLegRight;0.388911;p002;
forearmLeft;0.305066;p002;
upperarmLeft;0.238439;p002;
shoulderHalfLeft;0.205644;p002;
neck;0.0782333;p002;
shoulderHalfRight;0.201868;p002;
upperarmRight;0.242976;p002;
forearmRight;0.302;p002;
shoulder;0.362062;p002;
upperBody;0.244043;p002;
hip;0.161945;p002;
lowerBody;0.340381;p002;
body;0.584395;p002;
lowerLegLeft;0.375882;p002;
upperLegLeft;0.365167;p002;
upperLegRight;0.363973;p002;
lowerLegRight;0.389106;p002;
forearmLeft;0.304435;p002;
upperarmLeft;0.238791;p002;
shoulderHalfLeft;0.205797;p002;
neck;0.0782251;p002;
shoulderHalfRight;0.201788;p002;
upperarmRight;0.243401;p002;
forearmRight;0.301612;p002;
shoulder;0.362022;p002;
upperBody;0.244032;p002;
hip;0.161927;p002;
lowerBody;0.340377;p002;
body;0.58438;p002;
lowerLegLeft;0.375354;p002;
upperLegLeft;0.365549;p002;
upperLegRight;0.364133;p002;
lowerLegRight;0.388113;p002;
forearmLeft;0.305974;p002;
upperarmLeft;0.238705;p002;
shoulderHalfLeft;0.205698;p002;
neck;0.0782339;p002;
shoulderHalfRight;0.201716;p002;
upperarmRight;0.242585;p002;
forearmRight;0.301579;p002;
shoulder;0.361649;p002;
upperBody;0.244064;p002;
hip;0.161936;p002;
lowerBody;0.340445;p002;
body;0.584481;p002;
lowerLegLeft;0.375219;p002;
upperLegLeft;0.365627;p002;
upperLegRight;0.364059;p002;
lowerLegRight;0.388798;p002;
forearmLeft;0.3063;p002;
upperarmLeft;0.238628;p002;
shoulderHalfLeft;0.205719;p002;
neck;0.0782452;p002;
shoulderHalfRight;0.201643;p002;
upperarmRight;0.242426;p002;
forearmRight;0.302442;p002;
shoulder;0.361556;p002;
upperBody;0.244097;p002;
hip;0.161933;p002;
lowerBody;0.340477;p002;
body;0.584546;p002;
lowerLegLeft;0.374969;p002;
upperLegLeft;0.36577;p002;
upperLegRight;0.364552;p002;
lowerLegRight;0.389959;p002;
forearmLeft;0.304671;p002;
upperarmLeft;0.238594;p002;
shoulderHalfLeft;0.20572;p002;
neck;0.0782309;p002;
shoulderHalfRight;0.201703;p002;
upperarmRight;0.243219;p002;
forearmRight;0.301327;p002;
shoulder;0.361599;p002;
upperBody;0.244082;p002;
hip;0.161899;p002;
lowerBody;0.340471;p002;
body;0.584526;p002;
lowerLegLeft;0.374902;p002;
upperLegLeft;0.36556;p002;
upperLegRight;0.364563;p002;
lowerLegRight;0.389474;p002;
forearmLeft;0.304333;p002;
upperarmLeft;0.238644;p002;
shoulderHalfLeft;0.20569;p002;
neck;0.0782348;p002;
shoulderHalfRight;0.201618;p002;
upperarmRight;0.243236;p002;
forearmRight;0.300961;p002;
shoulder;0.361405;p002;
upperBody;0.244092;p002;
hip;0.161898;p002;
lowerBody;0.340481;p002;
body;0.584545;p002;
lowerLegLeft;0.37514;p002;
upperLegLeft;0.365511;p002;
upperLegRight;0.364503;p002;
lowerLegRight;0.389024;p002;
forearmLeft;0.304382;p002;
upperarmLeft;0.238756;p002;
shoulderHalfLeft;0.205525;p002;
neck;0.0782368;p002;
shoulderHalfRight;0.201682;p002;
upperarmRight;0.243212;p002;
forearmRight;0.301456;p002;
shoulder;0.361278;p002;
upperBody;0.244098;p002;
hip;0.161882;p002;
lowerBody;0.34052;p002;
body;0.584591;p002;
lowerLegLeft;0.375042;p002;
upperLegLeft;0.36553;p002;
upperLegRight;0.364406;p002;
lowerLegRight;0.388898;p002;
forearmLeft;0.30633;p002;
upperarmLeft;0.238771;p002;
shoulderHalfLeft;0.205442;p002;
neck;0.0782278;p002;
shoulderHalfRight;0.201548;p002;
upperarmRight;0.243092;p002;
forearmRight;0.301999;p002;
shoulder;0.361127;p002;
upperBody;0.244083;p002;
hip;0.161883;p002;
lowerBody;0.340519;p002;
body;0.584575;p002;
lowerLegLeft;0.374881;p002;
upperLegLeft;0.365797;p002;
upperLegRight;0.364283;p002;
lowerLegRight;0.388852;p002;
forearmLeft;0.305147;p002;
upperarmLeft;0.238866;p002;
shoulderHalfLeft;0.205363;p002;
neck;0.0782279;p002;
shoulderHalfRight;0.201658;p002;
upperarmRight;0.242618;p002;
forearmRight;0.301316;p002;
shoulder;0.361219;p002;
upperBody;0.244086;p002;
hip;0.161901;p002;
lowerBody;0.340522;p002;
body;0.58458;p002;
lowerLegLeft;0.374895;p002;
upperLegLeft;0.366184;p002;
upperLegRight;0.364338;p002;
lowerLegRight;0.388536;p002;
forearmLeft;0.305225;p002;
upperarmLeft;0.239121;p002;
shoulderHalfLeft;0.205335;p002;
neck;0.0782289;p002;
shoulderHalfRight;0.20171;p002;
upperarmRight;0.242593;p002;
forearmRight;0.3023;p002;
shoulder;0.361208;p002;
upperBody;0.244091;p002;
hip;0.161929;p002;
lowerBody;0.340539;p002;
body;0.584602;p002;
lowerLegLeft;0.375312;p002;
upperLegLeft;0.365681;p002;
upperLegRight;0.364261;p002;
lowerLegRight;0.387972;p002;
forearmLeft;0.305451;p002;
upperarmLeft;0.239378;p002;
shoulderHalfLeft;0.205363;p002;
neck;0.07823;p002;
shoulderHalfRight;0.201767;p002;
upperarmRight;0.243555;p002;
forearmRight;0.301773;p002;
shoulder;0.361294;p002;
upperBody;0.244093;p002;
hip;0.161883;p002;
lowerBody;0.340547;p002;
body;0.584612;p002;
lowerLegLeft;0.374917;p002;
upperLegLeft;0.366233;p002;
upperLegRight;0.365246;p002;
lowerLegRight;0.387617;p002;
forearmLeft;0.305381;p002;
upperarmLeft;0.239583;p002;
shoulderHalfLeft;0.205208;p002;
neck;0.0782288;p002;
shoulderHalfRight;0.201743;p002;
upperarmRight;0.243553;p002;
forearmRight;0.30019;p002;
shoulder;0.361167;p002;
upperBody;0.244092;p002;
hip;0.161877;p002;
lowerBody;0.340549;p002;
body;0.584613;p002;
lowerLegLeft;0.374948;p002;
upperLegLeft;0.366258;p002;
upperLegRight;0.364878;p002;
lowerLegRight;0.388032;p002;
forearmLeft;0.30539;p002;
upperarmLeft;0.239491;p002;
shoulderHalfLeft;0.205126;p002;
neck;0.0782278;p002;
shoulderHalfRight;0.201751;p002;
upperarmRight;0.243567;p002;
forearmRight;0.301814;p002;
shoulder;0.361117;p002;
upperBody;0.244091;p002;
hip;0.161862;p002;
lowerBody;0.340556;p002;
body;0.584619;p002;
lowerLegLeft;0.37484;p002;
upperLegLeft;0.366325;p002;
upperLegRight;0.36466;p002;
lowerLegRight;0.387732;p002;
forearmLeft;0.306318;p002;
upperarmLeft;0.239347;p002;
shoulderHalfLeft;0.205129;p002;
neck;0.0782319;p002;
shoulderHalfRight;0.201759;p002;
upperarmRight;0.243621;p002;
forearmRight;0.301581;p002;
shoulder;0.361058;p002;
upperBody;0.244106;p002;
hip;0.161844;p002;
lowerBody;0.340591;p002;
body;0.584669;p002;
lowerLegLeft;0.374377;p002;
upperLegLeft;0.36652;p002;
upperLegRight;0.364648;p002;
lowerLegRight;0.387625;p002;
forearmLeft;0.305963;p002;
upperarmLeft;0.23955;p002;
shoulderHalfLeft;0.205046;p002;
neck;0.0782316;p002;
shoulderHalfRight;0.201813;p002;
upperarmRight;0.2444;p002;
forearmRight;0.3014;p002;
shoulder;0.36116;p002;
upperBody;0.244103;p002;
hip;0.161814;p002;
lowerBody;0.34057;p002;
body;0.584645;p002;
lowerLegLeft;0.374161;p002;
upperLegLeft;0.366204;p002;
upperLegRight;0.364771;p002;
lowerLegRight;0.387653;p002;
forearmLeft;0.306507;p002;
upperarmLeft;0.239618;p002;
shoulderHalfLeft;0.205024;p002;
neck;0.0782203;p002;
shoulderHalfRight;0.201719;p002;
upperarmRight;0.244426;p002;
forearmRight;0.301411;p002;
shoulder;0.361078;p002;
upperBody;0.244081;p002;
hip;0.161766;p002;
lowerBody;0.340559;p002;
body;0.584612;p002;
lowerLegLeft;0.374003;p002;
upperLegLeft;0.366315;p002;
upperLegRight;0.364685;p002;
lowerLegRight;0.387697;p002;
forearmLeft;0.304466;p002;
upperarmLeft;0.23965;p002;
shoulderHalfLeft;0.205059;p002;
neck;0.0782491;p002;
shoulderHalfRight;0.201571;p002;
upperarmRight;0.244543;p002;
forearmRight;0.300285;p002;
shoulder;0.360835;p002;
upperBody;0.244146;p002;
hip;0.161771;p002;
lowerBody;0.340605;p002;
body;0.584723;p002;
lowerLegLeft;0.374077;p002;
upperLegLeft;0.366432;p002;
upperLegRight;0.364574;p002;
lowerLegRight;0.387883;p002;
forearmLeft;0.304524;p002;
upperarmLeft;0.239863;p002;
shoulderHalfLeft;0.204996;p002;
neck;0.0782513;p002;
shoulderHalfRight;0.201592;p002;
upperarmRight;0.244446;p002;
forearmRight;0.299917;p002;
shoulder;0.360784;p002;
upperBody;0.244157;p002;
hip;0.161751;p002;
lowerBody;0.340623;p002;
body;0.584751;p002;
lowerLegLeft;0.374155;p002;
upperLegLeft;0.365849;p002;
upperLegRight;0.364552;p002;
lowerLegRight;0.387773;p002;
forearmLeft;0.30447;p002;
upperarmLeft;0.239843;p002;
shoulderHalfLeft;0.204962;p002;
neck;0.078254;p002;
shoulderHalfRight;0.201602;p002;
upperarmRight;0.245606;p002;
forearmRight;0.299233;p002;
shoulder;0.360922;p002;
upperBody;0.244167;p002;
hip;0.161695;p002;
lowerBody;0.340637;p002;
body;0.584776;p002;
lowerLegLeft;0.37372;p002;
upperLegLeft;0.366438;p002;
upperLegRight;0.364644;p002;
lowerLegRight;0.387741;p002;
forearmLeft;0.304208;p002;
upperarmLeft;0.239959;p002;
shoulderHalfLeft;0.204919;p002;
neck;0.078254;p002;
shoulderHalfRight;0.201428;p002;
upperarmRight;0.245947;p002;
forearmRight;0.2991;p002;
shoulder;0.360781;p002;
upperBody;0.244169;p002;
hip;0.161673;p002;
lowerBody;0.340637;p002;
body;0.584778;p002;
lowerLegLeft;0.373511;p002;
upperLegLeft;0.366411;p002;
upperLegRight;0.364592;p002;
lowerLegRight;0.387727;p002;
forearmLeft;0.305087;p002;
upperarmLeft;0.239992;p002;
shoulderHalfLeft;0.20488;p002;
neck;0.0782584;p002;
shoulderHalfRight;0.201756;p002;
upperarmRight;0.245038;p002;
forearmRight;0.299184;p002;
shoulder;0.360904;p002;
upperBody;0.244178;p002;
hip;0.161679;p002;
lowerBody;0.3407;p002;
body;0.584851;p002;
lowerLegLeft;0.373524;p002;
upperLegLeft;0.366492;p002;
upperLegRight;0.364605;p002;
lowerLegRight;0.387876;p002;
forearmLeft;0.305236;p002;
upperarmLeft;0.239875;p002;
shoulderHalfLeft;0.204962;p002;
neck;0.0782677;p002;
shoulderHalfRight;0.201768;p002;
upperarmRight;0.245433;p002;
forearmRight;0.300375;p002;
shoulder;0.361024;p002;
upperBody;0.244213;p002;
hip;0.161717;p002;
lowerBody;0.340759;p002;
body;0.584944;p002;
lowerLegLeft;0.374039;p002;
upperLegLeft;0.365721;p002;
upperLegRight;0.36445;p002;
lowerLegRight;0.387966;p002;
forearmLeft;0.303819;p002;
upperarmLeft;0.239817;p002;
shoulderHalfLeft;0.205019;p002;
neck;0.0782948;p002;
shoulderHalfRight;0.201607;p002;
upperarmRight;0.244612;p002;
forearmRight;0.30003;p002;
shoulder;0.360865;p002;
upperBody;0.244285;p002;
hip;0.161746;p002;
lowerBody;0.340819;p002;
body;0.585077;p002;
lowerLegLeft;0.373602;p002;
upperLegLeft;0.36605;p002;
upperLegRight;0.364496;p002;
lowerLegRight;0.387912;p002;
forearmLeft;0.305518;p002;
upperarmLeft;0.239812;p002;
shoulderHalfLeft;0.205119;p002;
neck;0.0783059;p002;
shoulderHalfRight;0.201487;p002;
upperarmRight;0.244214;p002;
forearmRight;0.301504;p002;
shoulder;0.360655;p002;
upperBody;0.244312;p002;
hip;0.161749;p002;
lowerBody;0.340846;p002;
body;0.585131;p002;
lowerLegLeft;0.373642;p002;
upperLegLeft;0.366007;p002;
upperLegRight;0.364398;p002;
lowerLegRight;0.387505;p002;
forearmLeft;0.30517;p002;
upperarmLeft;0.239698;p002;
shoulderHalfLeft;0.20516;p002;
neck;0.0783092;p002;
shoulderHalfRight;0.201447;p002;
upperarmRight;0.244774;p002;
forearmRight;0.301635;p002;
shoulder;0.360804;p002;
upperBody;0.244321;p002;
hip;0.16175;p002;
lowerBody;0.340858;p002;
body;0.585152;p002;
lowerLegLeft;0.373302;p002;
upperLegLeft;0.36646;p002;
upperLegRight;0.364086;p002;
lowerLegRight;0.38789;p002;
forearmLeft;0.305459;p002;
upperarmLeft;0.239735;p002;
shoulderHalfLeft;0.205172;p002;
neck;0.0783043;p002;
shoulderHalfRight;0.201513;p002;
upperarmRight;0.244133;p002;
forearmRight;0.301788;p002;
shoulder;0.360826;p002;
upperBody;0.244313;p002;
hip;0.161741;p002;
lowerBody;0.340857;p002;
body;0.585144;p002;
lowerLegLeft;0.373653;p002;
upperLegLeft;0.366268;p002;
upperLegRight;0.364022;p002;
lowerLegRight;0.38777;p002;
forearmLeft;0.305816;p002;
upperarmLeft;0.239419;p002;
shoulderHalfLeft;0.205184;p002;
neck;0.0783061;p002;
shoulderHalfRight;0.2016;p002;
upperarmRight;0.243927;p002;
forearmRight;0.302407;p002;
shoulder;0.360866;p002;
upperBody;0.24432;p002;
hip;0.161755;p002;
lowerBody;0.340876;p002;
body;0.585169;p002;
lowerLegLeft;0.373624;p002;
upperLegLeft;0.366308;p002;
upperLegRight;0.363977;p002;
lowerLegRight;0.387858;p002;
forearmLeft;0.304857;p002;
upperarmLeft;0.239188;p002;
shoulderHalfLeft;0.205207;p002;
neck;0.0783108;p002;
shoulderHalfRight;0.20179;p002;
upperarmRight;0.24424;p002;
forearmRight;0.301311;p002;
shoulder;0.361037;p002;
upperBody;0.244339;p002;
hip;0.161759;p002;
lowerBody;0.34091;p002;
body;0.585222;p002;
lowerLegLeft;0.373947;p002;
upperLegLeft;0.366349;p002;
upperLegRight;0.363867;p002;
lowerLegRight;0.387654;p002;
forearmLeft;0.306073;p002;
upperarmLeft;0.239122;p002;
shoulderHalfLeft;0.20577;p002;
neck;0.0783129;p002;
shoulderHalfRight;0.201785;p002;
upperarmRight;0.244095;p002;
forearmRight;0.300985;p002;
shoulder;0.361136;p002;
upperBody;0.244348;p002;
hip;0.161766;p002;
lowerBody;0.340932;p002;
body;0.585253;p002;
lowerLegLeft;0.374492;p002;
upperLegLeft;0.366124;p002;
upperLegRight;0.363851;p002;
lowerLegRight;0.388303;p002;
forearmLeft;0.304538;p002;
upperarmLeft;0.23911;p002;
shoulderHalfLeft;0.205998;p002;
neck;0.0783143;p002;
shoulderHalfRight;0.201924;p002;
upperarmRight;0.244337;p002;
forearmRight;0.301841;p002;
shoulder;0.361444;p002;
upperBody;0.244354;p002;
hip;0.161759;p002;
lowerBody;0.340938;p002;
body;0.585264;p002;
lowerLegLeft;0.374672;p002;
upperLegLeft;0.365917;p002;
upperLegRight;0.363734;p002;
lowerLegRight;0.38832;p002;
forearmLeft;0.305093;p002;
upperarmLeft;0.239043;p002;
shoulderHalfLeft;0.206047;p002;
neck;0.0783179;p002;
shoulderHalfRight;0.201944;p002;
upperarmRight;0.24394;p002;
forearmRight;0.301033;p002;
shoulder;0.361427;p002;
upperBody;0.244363;p002;
hip;0.161789;p002;
lowerBody;0.340949;p002;
body;0.585284;p002;
lowerLegLeft;0.375001;p002;
upperLegLeft;0.366245;p002;
upperLegRight;0.363591;p002;
lowerLegRight;0.387803;p002;
forearmLeft;0.305873;p002;
upperarmLeft;0.239232;p002;
shoulderHalfLeft;0.205668;p002;
neck;0.0783225;p002;
shoulderHalfRight;0.202126;p002;
upperarmRight;0.243994;p002;
forearmRight;0.30102;p002;
shoulder;0.361439;p002;
upperBody;0.244377;p002;
hip;0.161755;p002;
lowerBody;0.34097;p002;
body;0.585319;p002;
lowerLegLeft;0.375283;p002;
upperLegLeft;0.365962;p002;
upperLegRight;0.364239;p002;
lowerLegRight;0.387419;p002;
forearmLeft;0.305792;p002;
upperarmLeft;0.239417;p002;
shoulderHalfLeft;0.206321;p002;
neck;0.078327;p002;
shoulderHalfRight;0.202214;p002;
upperarmRight;0.244777;p002;
forearmRight;0.301226;p002;
shoulder;0.361986;p002;
upperBody;0.244392;p002;
hip;0.161777;p002;
lowerBody;0.340991;p002;
body;0.585355;p002;
lowerLegLeft;0.374664;p002;
upperLegLeft;0.365913;p002;
upperLegRight;0.36428;p002;
lowerLegRight;0.387608;p002;
forearmLeft;0.305592;p002;
upperarmLeft;0.239664;p002;
shoulderHalfLeft;0.205854;p002;
neck;0.07831;p002;
shoulderHalfRight;0.20212;p002;
upperarmRight;0.245451;p002;
forearmRight;0.300776;p002;
shoulder;0.361623;p002;
upperBody;0.244354;p002;
hip;0.161667;p002;
lowerBody;0.340944;p002;
body;0.58527;p002;
lowerLegLeft;0.37486;p002;
upperLegLeft;0.366079;p002;
upperLegRight;0.364436;p002;
lowerLegRight;0.388029;p002;
forearmLeft;0.305559;p002;
upperarmLeft;0.23964;p002;
shoulderHalfLeft;0.205719;p002;
neck;0.0783223;p002;
shoulderHalfRight;0.202705;p002;
upperarmRight;0.24358;p002;
forearmRight;0.302129;p002;
shoulder;0.361964;p002;
upperBody;0.244394;p002;
hip;0.161694;p002;
lowerBody;0.341005;p002;
body;0.585372;p002;
lowerLegLeft;0.37379;p002;
upperLegLeft;0.365972;p002;
upperLegRight;0.364335;p002;
lowerLegRight;0.387732;p002;
forearmLeft;0.306271;p002;
upperarmLeft;0.239596;p002;
shoulderHalfLeft;0.205906;p002;
neck;0.0783267;p002;
shoulderHalfRight;0.202972;p002;
upperarmRight;0.242939;p002;
forearmRight;0.303784;p002;
shoulder;0.362176;p002;
upperBody;0.244408;p002;
hip;0.161744;p002;
lowerBody;0.34104;p002;
body;0.58542;p002;
lowerLegLeft;0.37453;p002;
upperLegLeft;0.365323;p002;
upperLegRight;0.36413;p002;
