feature;value;class;
forearmRight;0.329263;p009;
shoulder;0.261926;p009;
upperBody;0.261361;p009;
hip;0.144691;p009;
lowerBody;0.355509;p009;
body;0.61681;p009;
lowerLegLeft;0.459791;p009;
upperLegLeft;0.32932;p009;
upperLegRight;0.338175;p009;
lowerLegRight;0.453807;p009;
forearmLeft;0.334304;p009;
upperarmLeft;0.261128;p009;
shoulderHalfLeft;0.18786;p009;
neck;0.0859272;p009;
shoulderHalfRight;0.16517;p009;
upperarmRight;0.261649;p009;
forearmRight;0.324306;p009;
shoulder;0.2627;p009;
upperBody;0.261904;p009;
hip;0.144697;p009;
lowerBody;0.355682;p009;
body;0.617543;p009;
lowerLegLeft;0.456721;p009;
upperLegLeft;0.332801;p009;
upperLegRight;0.338275;p009;
lowerLegRight;0.43203;p009;
forearmLeft;0.321894;p009;
upperarmLeft;0.261258;p009;
shoulderHalfLeft;0.184568;p009;
neck;0.0859508;p009;
shoulderHalfRight;0.16488;p009;
upperarmRight;0.261618;p009;
forearmRight;0.329443;p009;
shoulder;0.260128;p009;
upperBody;0.261941;p009;
hip;0.14456;p009;
lowerBody;0.355832;p009;
body;0.617732;p009;
lowerLegLeft;0.457121;p009;
upperLegLeft;0.331999;p009;
upperLegRight;0.338552;p009;
lowerLegRight;0.444824;p009;
forearmLeft;0.334462;p009;
upperarmLeft;0.261377;p009;
shoulderHalfLeft;0.183185;p009;
neck;0.0859739;p009;
shoulderHalfRight;0.167402;p009;
upperarmRight;0.261714;p009;
forearmRight;0.328176;p009;
shoulder;0.261972;p009;
upperBody;0.261995;p009;
hip;0.144538;p009;
lowerBody;0.355684;p009;
body;0.617631;p009;
lowerLegLeft;0.461537;p009;
upperLegLeft;0.331894;p009;
upperLegRight;0.336634;p009;
lowerLegRight;0.419439;p009;
forearmLeft;0.332232;p009;
upperarmLeft;0.261339;p009;
shoulderHalfLeft;0.185328;p009;
neck;0.0859731;p009;
shoulderHalfRight;0.16839;p009;
upperarmRight;0.261556;p009;
forearmRight;0.325565;p009;
shoulder;0.260875;p009;
upperBody;0.261998;p009;
hip;0.144351;p009;
lowerBody;0.355797;p009;
body;0.617749;p009;
lowerLegLeft;0.46016;p009;
upperLegLeft;0.3329;p009;
upperLegRight;0.335229;p009;
lowerLegRight;0.455876;p009;
forearmLeft;0.334799;p009;
upperarmLeft;0.261252;p009;
shoulderHalfLeft;0.184554;p009;
neck;0.0861;p009;
shoulderHalfRight;0.167075;p009;
upperarmRight;0.261639;p009;
forearmRight;0.324274;p009;
shoulder;0.258843;p009;
upperBody;0.262322;p009;
hip;0.144342;p009;
lowerBody;0.355932;p009;
body;0.618209;p009;
lowerLegLeft;0.461345;p009;
upperLegLeft;0.332618;p009;
upperLegRight;0.334999;p009;
lowerLegRight;0.456677;p009;
forearmLeft;0.334532;p009;
upperarmLeft;0.261252;p009;
shoulderHalfLeft;0.185174;p009;
neck;0.086171;p009;
shoulderHalfRight;0.16856;p009;
upperarmRight;0.261673;p009;
forearmRight;0.315762;p009;
shoulder;0.259396;p009;
upperBody;0.262587;p009;
hip;0.144376;p009;
lowerBody;0.356105;p009;
body;0.618654;p009;
lowerLegLeft;0.461878;p009;
upperLegLeft;0.332753;p009;
upperLegRight;0.33611;p009;
lowerLegRight;0.418406;p009;
forearmLeft;0.333784;p009;
upperarmLeft;0.261311;p009;
shoulderHalfLeft;0.180244;p009;
neck;0.0855442;p009;
shoulderHalfRight;0.160551;p009;
upperarmRight;0.261178;p009;
forearmRight;0.326148;p009;
shoulder;0.247934;p009;
upperBody;0.261129;p009;
hip;0.144399;p009;
lowerBody;0.355102;p009;
body;0.616169;p009;
lowerLegLeft;0.458886;p009;
upperLegLeft;0.335527;p009;
upperLegRight;0.336517;p009;
lowerLegRight;0.458829;p009;
forearmLeft;0.332114;p009;
upperarmLeft;0.26127;p009;
shoulderHalfLeft;0.179009;p009;
neck;0.0852954;p009;
shoulderHalfRight;0.161189;p009;
upperarmRight;0.261347;p009;
forearmRight;0.331107;p009;
shoulder;0.252495;p009;
upperBody;0.26041;p009;
hip;0.144653;p009;
lowerBody;0.354585;p009;
body;0.614926;p009;
lowerLegLeft;0.46099;p009;
upperLegLeft;0.335085;p009;
upperLegRight;0.336372;p009;
lowerLegRight;0.458667;p009;
forearmLeft;0.33407;p009;
upperarmLeft;0.261206;p009;
shoulderHalfLeft;0.179058;p009;
neck;0.0854023;p009;
shoulderHalfRight;0.154507;p009;
upperarmRight;0.261323;p009;
forearmRight;0.332758;p009;
shoulder;0.246566;p009;
upperBody;0.261011;p009;
hip;0.146574;p009;
lowerBody;0.356094;p009;
body;0.617041;p009;
lowerLegLeft;0.460967;p009;
upperLegLeft;0.332301;p009;
upperLegRight;0.336669;p009;
lowerLegRight;0.456328;p009;
forearmLeft;0.333275;p009;
upperarmLeft;0.261232;p009;
shoulderHalfLeft;0.179723;p009;
neck;0.085829;p009;
shoulderHalfRight;0.160224;p009;
upperarmRight;0.261491;p009;
forearmRight;0.329719;p009;
shoulder;0.251281;p009;
upperBody;0.261805;p009;
hip;0.146348;p009;
lowerBody;0.356332;p009;
body;0.618082;p009;
lowerLegLeft;0.461198;p009;
upperLegLeft;0.331823;p009;
upperLegRight;0.335722;p009;
lowerLegRight;0.455654;p009;
forearmLeft;0.332523;p009;
upperarmLeft;0.261276;p009;
shoulderHalfLeft;0.181197;p009;
neck;0.0860438;p009;
shoulderHalfRight;0.164706;p009;
upperarmRight;0.261437;p009;
forearmRight;0.32933;p009;
shoulder;0.252033;p009;
upperBody;0.262346;p009;
hip;0.146299;p009;
lowerBody;0.356587;p009;
body;0.618888;p009;
lowerLegLeft;0.46089;p009;
upperLegLeft;0.331738;p009;
upperLegRight;0.335129;p009;
lowerLegRight;0.45552;p009;
forearmLeft;0.323183;p009;
upperarmLeft;0.261295;p009;
shoulderHalfLeft;0.182779;p009;
neck;0.0864778;p009;
shoulderHalfRight;0.16778;p009;
upperarmRight;0.261509;p009;
forearmRight;0.327722;p009;
shoulder;0.253954;p009;
upperBody;0.263372;p009;
hip;0.146969;p009;
lowerBody;0.357323;p009;
body;0.620651;p009;
lowerLegLeft;0.460418;p009;
upperLegLeft;0.332023;p009;
upperLegRight;0.334401;p009;
lowerLegRight;0.455331;p009;
forearmLeft;0.321676;p009;
upperarmLeft;0.261309;p009;
shoulderHalfLeft;0.183732;p009;
neck;0.0864764;p009;
shoulderHalfRight;0.162182;p009;
upperarmRight;0.261479;p009;
forearmRight;0.332203;p009;
shoulder;0.248594;p009;
upperBody;0.263383;p009;
hip;0.146464;p009;
lowerBody;0.357331;p009;
body;0.620668;p009;
lowerLegLeft;0.45918;p009;
upperLegLeft;0.33183;p009;
upperLegRight;0.335353;p009;
lowerLegRight;0.454561;p009;
forearmLeft;0.324927;p009;
upperarmLeft;0.26132;p009;
shoulderHalfLeft;0.183915;p009;
neck;0.0863564;p009;
shoulderHalfRight;0.16119;p009;
upperarmRight;0.261461;p009;
forearmRight;0.33903;p009;
shoulder;0.24698;p009;
upperBody;0.263017;p009;
hip;0.145888;p009;
lowerBody;0.356734;p009;
body;0.619703;p009;
lowerLegLeft;0.459334;p009;
upperLegLeft;0.332716;p009;
upperLegRight;0.337136;p009;
lowerLegRight;0.454169;p009;
forearmLeft;0.329183;p009;
upperarmLeft;0.261098;p009;
shoulderHalfLeft;0.192204;p009;
neck;0.086097;p009;
shoulderHalfRight;0.16507;p009;
upperarmRight;0.261584;p009;
forearmRight;0.327374;p009;
shoulder;0.258874;p009;
upperBody;0.262394;p009;
hip;0.145389;p009;
lowerBody;0.35603;p009;
body;0.618372;p009;
lowerLegLeft;0.461232;p009;
upperLegLeft;0.332506;p009;
upperLegRight;0.340354;p009;
lowerLegRight;0.449759;p009;
forearmLeft;0.33137;p009;
upperarmLeft;0.261016;p009;
shoulderHalfLeft;0.191643;p009;
neck;0.086246;p009;
shoulderHalfRight;0.164798;p009;
upperarmRight;0.261528;p009;
forearmRight;0.328096;p009;
shoulder;0.257104;p009;
upperBody;0.262738;p009;
hip;0.145034;p009;
lowerBody;0.35625;p009;
body;0.618935;p009;
lowerLegLeft;0.465131;p009;
upperLegLeft;0.328276;p009;
upperLegRight;0.336751;p009;
lowerLegRight;0.452961;p009;
forearmLeft;0.330244;p009;
upperarmLeft;0.260864;p009;
shoulderHalfLeft;0.190908;p009;
neck;0.0861788;p009;
shoulderHalfRight;0.160748;p009;
upperarmRight;0.261593;p009;
forearmRight;0.329077;p009;
shoulder;0.252612;p009;
upperBody;0.262624;p009;
hip;0.144764;p009;
lowerBody;0.356214;p009;
body;0.618778;p009;
lowerLegLeft;0.466028;p009;
upperLegLeft;0.327769;p009;
upperLegRight;0.336726;p009;
lowerLegRight;0.45259;p009;
forearmLeft;0.331738;p009;
upperarmLeft;0.26084;p009;
shoulderHalfLeft;0.189905;p009;
neck;0.0861371;p009;
shoulderHalfRight;0.160642;p009;
upperarmRight;0.261618;p009;
forearmRight;0.3247;p009;
shoulder;0.252156;p009;
upperBody;0.262556;p009;
hip;0.144678;p009;
lowerBody;0.356207;p009;
body;0.618698;p009;
lowerLegLeft;0.466135;p009;
upperLegLeft;0.328721;p009;
upperLegRight;0.336977;p009;
lowerLegRight;0.439398;p009;
forearmLeft;0.331832;p009;
upperarmLeft;0.260862;p009;
shoulderHalfLeft;0.189111;p009;
neck;0.0860604;p009;
shoulderHalfRight;0.160287;p009;
upperarmRight;0.261646;p009;
forearmRight;0.324341;p009;
shoulder;0.251592;p009;
upperBody;0.262403;p009;
hip;0.144527;p009;
lowerBody;0.356098;p009;
body;0.618436;p009;
lowerLegLeft;0.465231;p009;
upperLegLeft;0.330183;p009;
upperLegRight;0.337213;p009;
lowerLegRight;0.437586;p009;
forearmLeft;0.335979;p009;
upperarmLeft;0.261052;p009;
shoulderHalfLeft;0.180468;p009;
neck;0.0861555;p009;
shoulderHalfRight;0.160297;p009;
upperarmRight;0.261654;p009;
forearmRight;0.327759;p009;
shoulder;0.244816;p009;
upperBody;0.262645;p009;
hip;0.143843;p009;
lowerBody;0.356474;p009;
body;0.619053;p009;
lowerLegLeft;0.46502;p009;
upperLegLeft;0.330117;p009;
upperLegRight;0.342107;p009;
lowerLegRight;0.417111;p009;
forearmLeft;0.319863;p009;
upperarmLeft;0.260998;p009;
shoulderHalfLeft;0.181833;p009;
neck;0.0859408;p009;
shoulderHalfRight;0.158916;p009;
upperarmRight;0.261602;p009;
forearmRight;0.335263;p009;
shoulder;0.246063;p009;
upperBody;0.26217;p009;
hip;0.143994;p009;
lowerBody;0.356272;p009;
body;0.618366;p009;
lowerLegLeft;0.466107;p009;
upperLegLeft;0.329971;p009;
upperLegRight;0.337269;p009;
lowerLegRight;0.444639;p009;
forearmLeft;0.3371;p009;
upperarmLeft;0.260989;p009;
shoulderHalfLeft;0.184499;p009;
neck;0.0864225;p009;
shoulderHalfRight;0.162241;p009;
upperarmRight;0.261456;p009;
forearmRight;0.334526;p009;
shoulder;0.244333;p009;
upperBody;0.263225;p009;
hip;0.144218;p009;
lowerBody;0.356776;p009;
body;0.619957;p009;
lowerLegLeft;0.464859;p009;
upperLegLeft;0.333779;p009;
upperLegRight;0.337385;p009;
lowerLegRight;0.444906;p009;
forearmLeft;0.338656;p009;
upperarmLeft;0.261039;p009;
shoulderHalfLeft;0.184283;p009;
neck;0.0861697;p009;
shoulderHalfRight;0.161937;p009;
upperarmRight;0.261531;p009;
forearmRight;0.333151;p009;
shoulder;0.245458;p009;
upperBody;0.262769;p009;
hip;0.144442;p009;
lowerBody;0.356648;p009;
body;0.619362;p009;
lowerLegLeft;0.464796;p009;
upperLegLeft;0.333542;p009;
upperLegRight;0.337265;p009;
lowerLegRight;0.444852;p009;
forearmLeft;0.338136;p009;
upperarmLeft;0.261008;p009;
shoulderHalfLeft;0.182755;p009;
neck;0.0859788;p009;
shoulderHalfRight;0.160053;p009;
upperarmRight;0.261475;p009;
forearmRight;0.33102;p009;
shoulder;0.245468;p009;
upperBody;0.262284;p009;
hip;0.144846;p009;
lowerBody;0.356348;p009;
body;0.618557;p009;
lowerLegLeft;0.46279;p009;
upperLegLeft;0.334278;p009;
upperLegRight;0.337232;p009;
lowerLegRight;0.445387;p009;
forearmLeft;0.321397;p009;
upperarmLeft;0.261211;p009;
shoulderHalfLeft;0.179656;p009;
neck;0.0859532;p009;
shoulderHalfRight;0.159968;p009;
upperarmRight;0.26164;p009;
forearmRight;0.326663;p009;
shoulder;0.243601;p009;
upperBody;0.262194;p009;
hip;0.145594;p009;
lowerBody;0.356196;p009;
body;0.618316;p009;
lowerLegLeft;0.463463;p009;
upperLegLeft;0.334286;p009;
upperLegRight;0.338477;p009;
lowerLegRight;0.444455;p009;
forearmLeft;0.339952;p009;
upperarmLeft;0.261137;p009;
shoulderHalfLeft;0.179126;p009;
neck;0.0857514;p009;
shoulderHalfRight;0.16194;p009;
upperarmRight;0.261647;p009;
forearmRight;0.331122;p009;
shoulder;0.246715;p009;
upperBody;0.261643;p009;
hip;0.145451;p009;
lowerBody;0.355656;p009;
body;0.617224;p009;
lowerLegLeft;0.464577;p009;
upperLegLeft;0.332965;p009;
upperLegRight;0.338255;p009;
lowerLegRight;0.44464;p009;
forearmLeft;0.33968;p009;
upperarmLeft;0.261071;p009;
shoulderHalfLeft;0.177142;p009;
neck;0.085542;p009;
shoulderHalfRight;0.161856;p009;
upperarmRight;0.261585;p009;
forearmRight;0.328282;p009;
shoulder;0.246942;p009;
upperBody;0.261081;p009;
hip;0.145442;p009;
lowerBody;0.355264;p009;
body;0.616261;p009;
lowerLegLeft;0.463843;p009;
upperLegLeft;0.333753;p009;
upperLegRight;0.336749;p009;
lowerLegRight;0.447114;p009;
forearmLeft;0.343429;p009;
upperarmLeft;0.261024;p009;
shoulderHalfLeft;0.173644;p009;
neck;0.0855487;p009;
shoulderHalfRight;0.16194;p009;
upperarmRight;0.26161;p009;
forearmRight;0.331601;p009;
shoulder;0.24406;p009;
upperBody;0.261079;p009;
hip;0.145449;p009;
lowerBody;0.35521;p009;
body;0.616206;p009;
lowerLegLeft;0.461749;p009;
upperLegLeft;0.3338;p009;
upperLegRight;0.336354;p009;
lowerLegRight;0.428541;p009;
forearmLeft;0.341375;p009;
upperarmLeft;0.261025;p009;
shoulderHalfLeft;0.17563;p009;
neck;0.0855323;p009;
shoulderHalfRight;0.162258;p009;
upperarmRight;0.261591;p009;
forearmRight;0.33229;p009;
shoulder;0.246579;p009;
upperBody;0.261052;p009;
hip;0.145333;p009;
lowerBody;0.355094;p009;
body;0.616065;p009;
lowerLegLeft;0.461771;p009;
upperLegLeft;0.333754;p009;
upperLegRight;0.33715;p009;
lowerLegRight;0.437113;p009;
forearmLeft;0.342088;p009;
upperarmLeft;0.260942;p009;
shoulderHalfLeft;0.1763;p009;
neck;0.0856195;p009;
shoulderHalfRight;0.161691;p009;
upperarmRight;0.261745;p009;
forearmRight;0.330698;p009;
shoulder;0.24702;p009;
upperBody;0.261204;p009;
hip;0.14578;p009;
lowerBody;0.355109;p009;
body;0.616229;p009;
lowerLegLeft;0.460562;p009;
upperLegLeft;0.33345;p009;
upperLegRight;0.335721;p009;
lowerLegRight;0.445589;p009;
forearmLeft;0.342509;p009;
upperarmLeft;0.260964;p009;
shoulderHalfLeft;0.177029;p009;
neck;0.0856948;p009;
shoulderHalfRight;0.162188;p009;
upperarmRight;0.261741;p009;
forearmRight;0.331514;p009;
shoulder;0.248013;p009;
upperBody;0.261348;p009;
hip;0.145771;p009;
lowerBody;0.355168;p009;
body;0.616435;p009;
lowerLegLeft;0.460651;p009;
upperLegLeft;0.333508;p009;
upperLegRight;0.33494;p009;
lowerLegRight;0.450181;p009;
forearmLeft;0.342006;p009;
upperarmLeft;0.260944;p009;
shoulderHalfLeft;0.177862;p009;
neck;0.0857043;p009;
shoulderHalfRight;0.161574;p009;
upperarmRight;0.261711;p009;
forearmRight;0.332258;p009;
shoulder;0.248296;p009;
upperBody;0.261405;p009;
hip;0.145034;p009;
lowerBody;0.355297;p009;
body;0.616624;p009;
lowerLegLeft;0.461475;p009;
upperLegLeft;0.332687;p009;
upperLegRight;0.336744;p009;
lowerLegRight;0.448096;p009;
forearmLeft;0.348778;p009;
upperarmLeft;0.26124;p009;
shoulderHalfLeft;0.1745;p009;
neck;0.0856203;p009;
shoulderHalfRight;0.161275;p009;
upperarmRight;0.261709;p009;
forearmRight;0.329026;p009;
shoulder;0.246766;p009;
upperBody;0.261212;p009;
hip;0.145141;p009;
lowerBody;0.355175;p009;
body;0.616309;p009;
lowerLegLeft;0.461401;p009;
upperLegLeft;0.332927;p009;
upperLegRight;0.336817;p009;
lowerLegRight;0.447834;p009;
forearmLeft;0.342605;p009;
upperarmLeft;0.261182;p009;
shoulderHalfLeft;0.176832;p009;
neck;0.0860363;p009;
shoulderHalfRight;0.162962;p009;
upperarmRight;0.26171;p009;
forearmRight;0.317588;p009;
shoulder;0.247772;p009;
upperBody;0.262111;p009;
hip;0.145347;p009;
lowerBody;0.355634;p009;
body;0.617681;p009;
lowerLegLeft;0.462073;p009;
upperLegLeft;0.332535;p009;
upperLegRight;0.333231;p009;
lowerLegRight;0.450546;p009;
forearmLeft;0.344189;p009;
upperarmLeft;0.261195;p009;
shoulderHalfLeft;0.176466;p009;
neck;0.0860534;p009;
shoulderHalfRight;0.162502;p009;
upperarmRight;0.261705;p009;
forearmRight;0.341084;p009;
shoulder;0.247244;p009;
upperBody;0.26213;p009;
hip;0.145383;p009;
lowerBody;0.355757;p009;
body;0.617822;p009;
lowerLegLeft;0.461001;p009;
upperLegLeft;0.33409;p009;
upperLegRight;0.334608;p009;
lowerLegRight;0.449231;p009;
forearmLeft;0.342534;p009;
upperarmLeft;0.261273;p009;
shoulderHalfLeft;0.177522;p009;
neck;0.0860584;p009;
shoulderHalfRight;0.161842;p009;
upperarmRight;0.261654;p009;
forearmRight;0.333452;p009;
shoulder;0.246414;p009;
upperBody;0.26216;p009;
hip;0.145419;p009;
lowerBody;0.355832;p009;
body;0.617926;p009;
lowerLegLeft;0.461083;p009;
upperLegLeft;0.333933;p009;
upperLegRight;0.334675;p009;
lowerLegRight;0.449946;p009;
forearmLeft;0.341019;p009;
upperarmLeft;0.261204;p009;
shoulderHalfLeft;0.178054;p009;
neck;0.0860425;p009;
shoulderHalfRight;0.162935;p009;
upperarmRight;0.261665;p009;
forearmRight;0.33307;p009;
shoulder;0.247705;p009;
upperBody;0.262233;p009;
hip;0.145391;p009;
lowerBody;0.356019;p009;
body;0.618185;p009;
lowerLegLeft;0.461449;p009;
upperLegLeft;0.333201;p009;
upperLegRight;0.33335;p009;
lowerLegRight;0.448349;p009;
forearmLeft;0.349497;p009;
upperarmLeft;0.261212;p009;
shoulderHalfLeft;0.169789;p009;
neck;0.0856892;p009;
shoulderHalfRight;0.162389;p009;
upperarmRight;0.26166;p009;
forearmRight;0.332845;p009;
shoulder;0.242136;p009;
upperBody;0.261459;p009;
hip;0.145318;p009;
lowerBody;0.3555;p009;
body;0.616887;p009;
lowerLegLeft;0.454526;p009;
upperLegLeft;0.333419;p009;
upperLegRight;0.33447;p009;
lowerLegRight;0.447885;p009;
forearmLeft;0.327194;p009;
upperarmLeft;0.261293;p009;
shoulderHalfLeft;0.170401;p009;
neck;0.085915;p009;
shoulderHalfRight;0.162781;p009;
upperarmRight;0.261683;p009;
forearmRight;0.331415;p009;
shoulder;0.242295;p009;
upperBody;0.261918;p009;
hip;0.14543;p009;
lowerBody;0.355775;p009;
body;0.617624;p009;
lowerLegLeft;0.457446;p009;
upperLegLeft;0.331313;p009;
upperLegRight;0.334008;p009;
lowerLegRight;0.425693;p009;
forearmLeft;0.323887;p009;
upperarmLeft;0.261211;p009;
shoulderHalfLeft;0.175314;p009;
neck;0.0858918;p009;
shoulderHalfRight;0.162849;p009;
upperarmRight;0.261564;p009;
forearmRight;0.331987;p009;
shoulder;0.244392;p009;
upperBody;0.261894;p009;
hip;0.145089;p009;
lowerBody;0.35575;p009;
body;0.617574;p009;
lowerLegLeft;0.457764;p009;
upperLegLeft;0.331704;p009;
upperLegRight;0.334129;p009;
lowerLegRight;0.441809;p009;
forearmLeft;0.344821;p009;
upperarmLeft;0.261204;p009;
shoulderHalfLeft;0.172921;p009;
neck;0.0861914;p009;
shoulderHalfRight;0.16242;p009;
upperarmRight;0.261508;p009;
forearmRight;0.336275;p009;
shoulder;0.240224;p009;
upperBody;0.262582;p009;
hip;0.145068;p009;
lowerBody;0.356043;p009;
body;0.618564;p009;
lowerLegLeft;0.461614;p009;
upperLegLeft;0.332733;p009;
upperLegRight;0.336658;p009;
lowerLegRight;0.443614;p009;
forearmLeft;0.34624;p009;
upperarmLeft;0.261294;p009;
shoulderHalfLeft;0.169662;p009;
neck;0.0856815;p009;
shoulderHalfRight;0.161293;p009;
upperarmRight;0.261558;p009;
forearmRight;0.333998;p009;
shoulder;0.240864;p009;
upperBody;0.261447;p009;
hip;0.14516;p009;
lowerBody;0.355264;p009;
body;0.61664;p009;
lowerLegLeft;0.462646;p009;
upperLegLeft;0.33155;p009;
upperLegRight;0.336275;p009;
lowerLegRight;0.449509;p009;
forearmLeft;0.347244;p009;
upperarmLeft;0.261258;p009;
shoulderHalfLeft;0.169202;p009;
neck;0.0857459;p009;
shoulderHalfRight;0.161338;p009;
upperarmRight;0.261581;p009;
forearmRight;0.336134;p009;
shoulder;0.240199;p009;
upperBody;0.261527;p009;
hip;0.145129;p009;
lowerBody;0.355356;p009;
body;0.616811;p009;
lowerLegLeft;0.464199;p009;
upperLegLeft;0.331563;p009;
upperLegRight;0.335042;p009;
lowerLegRight;0.451105;p009;
forearmLeft;0.348402;p009;
upperarmLeft;0.26112;p009;
shoulderHalfLeft;0.170197;p009;
neck;0.0858084;p009;
shoulderHalfRight;0.161124;p009;
upperarmRight;0.26159;p009;
forearmRight;0.337297;p009;
shoulder;0.240533;p009;
upperBody;0.261676;p009;
hip;0.145421;p009;
lowerBody;0.355441;p009;
body;0.61705;p009;
lowerLegLeft;0.463751;p009;
upperLegLeft;0.331716;p009;
upperLegRight;0.334236;p009;
lowerLegRight;0.452435;p009;
forearmLeft;0.349901;p009;
upperarmLeft;0.261161;p009;
shoulderHalfLeft;0.171391;p009;
neck;0.0858104;p009;
shoulderHalfRight;0.160659;p009;
upperarmRight;0.261571;p009;
forearmRight;0.333749;p009;
shoulder;0.242215;p009;
upperBody;0.261685;p009;
hip;0.145705;p009;
lowerBody;0.355439;p009;
body;0.61706;p009;
lowerLegLeft;0.463763;p009;
upperLegLeft;0.331964;p009;
upperLegRight;0.334648;p009;
lowerLegRight;0.450667;p009;
forearmLeft;0.319836;p009;
upperarmLeft;0.261096;p009;
shoulderHalfLeft;0.170774;p009;
neck;0.0863583;p009;
shoulderHalfRight;0.161597;p009;
upperarmRight;0.261601;p009;
forearmRight;0.333236;p009;
shoulder;0.240292;p009;
upperBody;0.262731;p009;
hip;0.147445;p009;
lowerBody;0.357487;p009;
body;0.620166;p009;
lowerLegLeft;0.464511;p009;
upperLegLeft;0.329223;p009;
upperLegRight;0.332761;p009;
lowerLegRight;0.450981;p009;
forearmLeft;0.343937;p009;
upperarmLeft;0.261019;p009;
shoulderHalfLeft;0.174809;p009;
neck;0.0863271;p009;
shoulderHalfRight;0.161215;p009;
upperarmRight;0.26163;p009;
forearmRight;0.332977;p009;
shoulder;0.242911;p009;
upperBody;0.262706;p009;
hip;0.146625;p009;
lowerBody;0.357354;p009;
body;0.620007;p009;
lowerLegLeft;0.465315;p009;
upperLegLeft;0.329591;p009;
upperLegRight;0.333311;p009;
