feature;value;class;
forearmRight;0.338476;p008;
shoulder;0.393511;p008;
upperBody;0.234665;p008;
hip;0.174759;p008;
lowerBody;0.31961;p008;
body;0.554214;p008;
lowerLegLeft;0.430888;p008;
upperLegLeft;0.406615;p008;
upperLegRight;0.400648;p008;
lowerLegRight;0.432703;p008;
forearmLeft;0.353178;p008;
upperarmLeft;0.283917;p008;
shoulderHalfLeft;0.200761;p008;
neck;0.0767755;p008;
shoulderHalfRight;0.203624;p008;
upperarmRight;0.285757;p008;
forearmRight;0.335616;p008;
shoulder;0.393719;p008;
upperBody;0.234798;p008;
hip;0.174859;p008;
lowerBody;0.319731;p008;
body;0.554469;p008;
lowerLegLeft;0.430769;p008;
upperLegLeft;0.40676;p008;
upperLegRight;0.400711;p008;
lowerLegRight;0.432577;p008;
forearmLeft;0.349934;p008;
upperarmLeft;0.284814;p008;
shoulderHalfLeft;0.20154;p008;
neck;0.0768055;p008;
shoulderHalfRight;0.202732;p008;
upperarmRight;0.285485;p008;
forearmRight;0.335242;p008;
shoulder;0.393457;p008;
upperBody;0.234922;p008;
hip;0.174806;p008;
lowerBody;0.319893;p008;
body;0.554755;p008;
lowerLegLeft;0.433315;p008;
upperLegLeft;0.40392;p008;
upperLegRight;0.400494;p008;
lowerLegRight;0.432931;p008;
forearmLeft;0.35124;p008;
upperarmLeft;0.285165;p008;
shoulderHalfLeft;0.201288;p008;
neck;0.0766383;p008;
shoulderHalfRight;0.202897;p008;
upperarmRight;0.284933;p008;
forearmRight;0.331329;p008;
shoulder;0.393644;p008;
upperBody;0.234714;p008;
hip;0.174604;p008;
lowerBody;0.319678;p008;
body;0.554328;p008;
lowerLegLeft;0.432805;p008;
upperLegLeft;0.404327;p008;
upperLegRight;0.400161;p008;
lowerLegRight;0.433787;p008;
forearmLeft;0.350447;p008;
upperarmLeft;0.284305;p008;
shoulderHalfLeft;0.201966;p008;
neck;0.0767231;p008;
shoulderHalfRight;0.203265;p008;
upperarmRight;0.284771;p008;
forearmRight;0.330593;p008;
shoulder;0.393995;p008;
upperBody;0.234805;p008;
hip;0.174219;p008;
lowerBody;0.320378;p008;
body;0.555119;p008;
lowerLegLeft;0.43249;p008;
upperLegLeft;0.403546;p008;
upperLegRight;0.399378;p008;
lowerLegRight;0.434459;p008;
forearmLeft;0.350716;p008;
upperarmLeft;0.284418;p008;
shoulderHalfLeft;0.202286;p008;
neck;0.0767645;p008;
shoulderHalfRight;0.204208;p008;
upperarmRight;0.284334;p008;
forearmRight;0.330895;p008;
shoulder;0.395641;p008;
upperBody;0.234866;p008;
hip;0.174069;p008;
lowerBody;0.320414;p008;
body;0.555217;p008;
lowerLegLeft;0.433149;p008;
upperLegLeft;0.402662;p008;
upperLegRight;0.399148;p008;
lowerLegRight;0.434855;p008;
forearmLeft;0.349324;p008;
upperarmLeft;0.284991;p008;
shoulderHalfLeft;0.203468;p008;
neck;0.0767454;p008;
shoulderHalfRight;0.203749;p008;
upperarmRight;0.283867;p008;
forearmRight;0.332346;p008;
shoulder;0.396911;p008;
upperBody;0.234852;p008;
hip;0.173951;p008;
lowerBody;0.320383;p008;
body;0.555171;p008;
lowerLegLeft;0.432738;p008;
upperLegLeft;0.403404;p008;
upperLegRight;0.399001;p008;
lowerLegRight;0.435613;p008;
forearmLeft;0.352432;p008;
upperarmLeft;0.283747;p008;
shoulderHalfLeft;0.203448;p008;
neck;0.0767252;p008;
shoulderHalfRight;0.203983;p008;
upperarmRight;0.283785;p008;
forearmRight;0.334788;p008;
shoulder;0.396841;p008;
upperBody;0.234811;p008;
hip;0.174053;p008;
lowerBody;0.320378;p008;
body;0.555126;p008;
lowerLegLeft;0.432544;p008;
upperLegLeft;0.403107;p008;
upperLegRight;0.39866;p008;
lowerLegRight;0.436298;p008;
forearmLeft;0.350465;p008;
upperarmLeft;0.284593;p008;
shoulderHalfLeft;0.201896;p008;
neck;0.0766284;p008;
shoulderHalfRight;0.204863;p008;
upperarmRight;0.283426;p008;
forearmRight;0.331502;p008;
shoulder;0.396518;p008;
upperBody;0.234511;p008;
hip;0.17414;p008;
lowerBody;0.320062;p008;
body;0.554508;p008;
lowerLegLeft;0.432536;p008;
upperLegLeft;0.403139;p008;
upperLegRight;0.398991;p008;
lowerLegRight;0.435271;p008;
forearmLeft;0.349179;p008;
upperarmLeft;0.286733;p008;
shoulderHalfLeft;0.202326;p008;
neck;0.0766353;p008;
shoulderHalfRight;0.204872;p008;
upperarmRight;0.283817;p008;
forearmRight;0.333314;p008;
shoulder;0.397511;p008;
upperBody;0.234532;p008;
hip;0.17407;p008;
lowerBody;0.320034;p008;
body;0.554503;p008;
lowerLegLeft;0.432861;p008;
upperLegLeft;0.403239;p008;
upperLegRight;0.398767;p008;
lowerLegRight;0.435455;p008;
forearmLeft;0.350676;p008;
upperarmLeft;0.287493;p008;
shoulderHalfLeft;0.202587;p008;
neck;0.0765681;p008;
shoulderHalfRight;0.205101;p008;
upperarmRight;0.284441;p008;
forearmRight;0.330386;p008;
shoulder;0.398326;p008;
upperBody;0.234376;p008;
hip;0.17427;p008;
lowerBody;0.319771;p008;
body;0.554085;p008;
lowerLegLeft;0.432739;p008;
upperLegLeft;0.403769;p008;
upperLegRight;0.399667;p008;
lowerLegRight;0.434606;p008;
forearmLeft;0.349595;p008;
upperarmLeft;0.287572;p008;
shoulderHalfLeft;0.203353;p008;
neck;0.076755;p008;
shoulderHalfRight;0.204541;p008;
upperarmRight;0.284928;p008;
forearmRight;0.330714;p008;
shoulder;0.398012;p008;
upperBody;0.234822;p008;
hip;0.174733;p008;
lowerBody;0.320137;p008;
body;0.554899;p008;
lowerLegLeft;0.433067;p008;
upperLegLeft;0.40339;p008;
upperLegRight;0.400209;p008;
lowerLegRight;0.433522;p008;
forearmLeft;0.346898;p008;
upperarmLeft;0.288489;p008;
shoulderHalfLeft;0.202897;p008;
neck;0.0767275;p008;
shoulderHalfRight;0.204671;p008;
upperarmRight;0.284618;p008;
forearmRight;0.332663;p008;
shoulder;0.397561;p008;
upperBody;0.234775;p008;
hip;0.174693;p008;
lowerBody;0.320094;p008;
body;0.55481;p008;
lowerLegLeft;0.433204;p008;
upperLegLeft;0.403321;p008;
upperLegRight;0.400313;p008;
lowerLegRight;0.433262;p008;
forearmLeft;0.347218;p008;
upperarmLeft;0.288588;p008;
shoulderHalfLeft;0.202728;p008;
neck;0.076626;p008;
shoulderHalfRight;0.204975;p008;
upperarmRight;0.284822;p008;
forearmRight;0.330303;p008;
shoulder;0.397932;p008;
upperBody;0.234545;p008;
hip;0.175453;p008;
lowerBody;0.319783;p008;
body;0.554269;p008;
lowerLegLeft;0.432104;p008;
upperLegLeft;0.404757;p008;
upperLegRight;0.401024;p008;
lowerLegRight;0.432491;p008;
forearmLeft;0.345972;p008;
upperarmLeft;0.289842;p008;
shoulderHalfLeft;0.202208;p008;
neck;0.0766302;p008;
shoulderHalfRight;0.20557;p008;
upperarmRight;0.289212;p008;
forearmRight;0.326141;p008;
shoulder;0.397855;p008;
upperBody;0.234577;p008;
hip;0.175362;p008;
lowerBody;0.319806;p008;
body;0.554324;p008;
lowerLegLeft;0.43218;p008;
upperLegLeft;0.404786;p008;
upperLegRight;0.401091;p008;
lowerLegRight;0.432469;p008;
forearmLeft;0.344677;p008;
upperarmLeft;0.289706;p008;
shoulderHalfLeft;0.202698;p008;
neck;0.0765392;p008;
shoulderHalfRight;0.205023;p008;
upperarmRight;0.290688;p008;
forearmRight;0.325031;p008;
shoulder;0.398108;p008;
upperBody;0.234328;p008;
hip;0.174985;p008;
lowerBody;0.319712;p008;
body;0.553968;p008;
lowerLegLeft;0.431231;p008;
upperLegLeft;0.405686;p008;
upperLegRight;0.403112;p008;
lowerLegRight;0.430262;p008;
forearmLeft;0.343688;p008;
upperarmLeft;0.293878;p008;
shoulderHalfLeft;0.202779;p008;
neck;0.0765466;p008;
shoulderHalfRight;0.206249;p008;
upperarmRight;0.284629;p008;
forearmRight;0.322257;p008;
shoulder;0.399571;p008;
upperBody;0.234352;p008;
hip;0.174467;p008;
lowerBody;0.319648;p008;
body;0.553933;p008;
lowerLegLeft;0.429903;p008;
upperLegLeft;0.406385;p008;
upperLegRight;0.403649;p008;
lowerLegRight;0.428158;p008;
forearmLeft;0.341514;p008;
upperarmLeft;0.293356;p008;
shoulderHalfLeft;0.20302;p008;
neck;0.0765373;p008;
shoulderHalfRight;0.206099;p008;
upperarmRight;0.283266;p008;
forearmRight;0.330032;p008;
shoulder;0.399955;p008;
upperBody;0.234327;p008;
hip;0.174292;p008;
lowerBody;0.319654;p008;
body;0.553915;p008;
lowerLegLeft;0.431198;p008;
upperLegLeft;0.404969;p008;
upperLegRight;0.403172;p008;
lowerLegRight;0.428431;p008;
forearmLeft;0.341144;p008;
upperarmLeft;0.293519;p008;
shoulderHalfLeft;0.203674;p008;
neck;0.0765158;p008;
shoulderHalfRight;0.205063;p008;
upperarmRight;0.284131;p008;
forearmRight;0.330499;p008;
shoulder;0.399785;p008;
upperBody;0.234268;p008;
hip;0.174471;p008;
lowerBody;0.319558;p008;
body;0.553761;p008;
lowerLegLeft;0.429712;p008;
upperLegLeft;0.406111;p008;
upperLegRight;0.403199;p008;
lowerLegRight;0.428437;p008;
forearmLeft;0.343787;p008;
upperarmLeft;0.29254;p008;
shoulderHalfLeft;0.203247;p008;
neck;0.0765088;p008;
shoulderHalfRight;0.204919;p008;
upperarmRight;0.283606;p008;
forearmRight;0.327414;p008;
shoulder;0.399005;p008;
upperBody;0.234252;p008;
hip;0.174479;p008;
lowerBody;0.319503;p008;
body;0.553692;p008;
lowerLegLeft;0.429979;p008;
upperLegLeft;0.405569;p008;
upperLegRight;0.403616;p008;
lowerLegRight;0.427598;p008;
forearmLeft;0.343143;p008;
upperarmLeft;0.291856;p008;
shoulderHalfLeft;0.203873;p008;
neck;0.0765542;p008;
shoulderHalfRight;0.205455;p008;
upperarmRight;0.284258;p008;
forearmRight;0.329635;p008;
shoulder;0.400197;p008;
upperBody;0.234359;p008;
hip;0.174436;p008;
lowerBody;0.31958;p008;
body;0.553876;p008;
lowerLegLeft;0.43026;p008;
upperLegLeft;0.405116;p008;
upperLegRight;0.402184;p008;
lowerLegRight;0.428908;p008;
forearmLeft;0.345183;p008;
upperarmLeft;0.290757;p008;
shoulderHalfLeft;0.203564;p008;
neck;0.0766215;p008;
shoulderHalfRight;0.206022;p008;
upperarmRight;0.283114;p008;
forearmRight;0.331147;p008;
shoulder;0.40026;p008;
upperBody;0.234526;p008;
hip;0.174526;p008;
lowerBody;0.319706;p008;
body;0.554169;p008;
lowerLegLeft;0.429644;p008;
upperLegLeft;0.405582;p008;
upperLegRight;0.402458;p008;
lowerLegRight;0.429148;p008;
forearmLeft;0.347834;p008;
upperarmLeft;0.28905;p008;
shoulderHalfLeft;0.203164;p008;
neck;0.0766465;p008;
shoulderHalfRight;0.206726;p008;
upperarmRight;0.283053;p008;
forearmRight;0.330324;p008;
shoulder;0.400146;p008;
upperBody;0.234617;p008;
hip;0.175522;p008;
lowerBody;0.319752;p008;
body;0.554316;p008;
lowerLegLeft;0.430521;p008;
upperLegLeft;0.404401;p008;
upperLegRight;0.401164;p008;
lowerLegRight;0.430084;p008;
forearmLeft;0.347832;p008;
upperarmLeft;0.287752;p008;
shoulderHalfLeft;0.203928;p008;
neck;0.076711;p008;
shoulderHalfRight;0.205463;p008;
upperarmRight;0.284449;p008;
forearmRight;0.331933;p008;
shoulder;0.399726;p008;
upperBody;0.234777;p008;
hip;0.175513;p008;
lowerBody;0.319931;p008;
body;0.55465;p008;
lowerLegLeft;0.430257;p008;
upperLegLeft;0.404563;p008;
upperLegRight;0.39851;p008;
lowerLegRight;0.433117;p008;
forearmLeft;0.348495;p008;
upperarmLeft;0.286541;p008;
shoulderHalfLeft;0.203779;p008;
neck;0.0764813;p008;
shoulderHalfRight;0.206582;p008;
upperarmRight;0.283747;p008;
forearmRight;0.336186;p008;
shoulder;0.401101;p008;
upperBody;0.234263;p008;
hip;0.175397;p008;
lowerBody;0.319556;p008;
body;0.553759;p008;
lowerLegLeft;0.429994;p008;
upperLegLeft;0.404856;p008;
upperLegRight;0.399455;p008;
lowerLegRight;0.432883;p008;
forearmLeft;0.346257;p008;
upperarmLeft;0.288876;p008;
shoulderHalfLeft;0.202718;p008;
neck;0.0764552;p008;
shoulderHalfRight;0.207258;p008;
upperarmRight;0.282999;p008;
forearmRight;0.329443;p008;
shoulder;0.400646;p008;
upperBody;0.234203;p008;
hip;0.175446;p008;
lowerBody;0.319495;p008;
body;0.553641;p008;
lowerLegLeft;0.429746;p008;
upperLegLeft;0.405117;p008;
upperLegRight;0.400366;p008;
lowerLegRight;0.432291;p008;
forearmLeft;0.345312;p008;
upperarmLeft;0.288058;p008;
shoulderHalfLeft;0.202937;p008;
neck;0.0763905;p008;
shoulderHalfRight;0.207652;p008;
upperarmRight;0.279399;p008;
forearmRight;0.333516;p008;
shoulder;0.401448;p008;
upperBody;0.234025;p008;
hip;0.17528;p008;
lowerBody;0.319296;p008;
body;0.553264;p008;
lowerLegLeft;0.43066;p008;
upperLegLeft;0.404149;p008;
upperLegRight;0.401414;p008;
lowerLegRight;0.431271;p008;
forearmLeft;0.345958;p008;
upperarmLeft;0.287548;p008;
shoulderHalfLeft;0.202531;p008;
neck;0.0764012;p008;
shoulderHalfRight;0.207143;p008;
upperarmRight;0.279844;p008;
forearmRight;0.332221;p008;
shoulder;0.400581;p008;
upperBody;0.234072;p008;
hip;0.175021;p008;
lowerBody;0.319317;p008;
body;0.553332;p008;
lowerLegLeft;0.430586;p008;
upperLegLeft;0.403937;p008;
upperLegRight;0.401488;p008;
lowerLegRight;0.431794;p008;
forearmLeft;0.344381;p008;
upperarmLeft;0.286536;p008;
shoulderHalfLeft;0.203479;p008;
neck;0.0762998;p008;
shoulderHalfRight;0.205402;p008;
upperarmRight;0.280841;p008;
forearmRight;0.33776;p008;
shoulder;0.400324;p008;
upperBody;0.23385;p008;
hip;0.17506;p008;
lowerBody;0.319237;p008;
body;0.553027;p008;
lowerLegLeft;0.431166;p008;
upperLegLeft;0.40399;p008;
upperLegRight;0.401766;p008;
lowerLegRight;0.431462;p008;
forearmLeft;0.349471;p008;
upperarmLeft;0.284731;p008;
shoulderHalfLeft;0.203295;p008;
neck;0.0763012;p008;
shoulderHalfRight;0.205436;p008;
upperarmRight;0.279026;p008;
forearmRight;0.336473;p008;
shoulder;0.400177;p008;
upperBody;0.23385;p008;
hip;0.175;p008;
lowerBody;0.31915;p008;
body;0.552939;p008;
lowerLegLeft;0.431363;p008;
upperLegLeft;0.403945;p008;
upperLegRight;0.401814;p008;
lowerLegRight;0.431273;p008;
forearmLeft;0.34837;p008;
upperarmLeft;0.284476;p008;
shoulderHalfLeft;0.202788;p008;
neck;0.0763746;p008;
shoulderHalfRight;0.205986;p008;
upperarmRight;0.278806;p008;
forearmRight;0.337643;p008;
shoulder;0.40012;p008;
upperBody;0.234001;p008;
hip;0.174912;p008;
lowerBody;0.319218;p008;
body;0.553159;p008;
lowerLegLeft;0.431375;p008;
upperLegLeft;0.403825;p008;
upperLegRight;0.399852;p008;
lowerLegRight;0.432414;p008;
forearmLeft;0.350139;p008;
upperarmLeft;0.284782;p008;
shoulderHalfLeft;0.20257;p008;
neck;0.0764362;p008;
shoulderHalfRight;0.206601;p008;
upperarmRight;0.278431;p008;
forearmRight;0.337738;p008;
shoulder;0.40038;p008;
upperBody;0.23414;p008;
hip;0.174978;p008;
lowerBody;0.319336;p008;
body;0.553416;p008;
lowerLegLeft;0.432007;p008;
upperLegLeft;0.402954;p008;
upperLegRight;0.398786;p008;
lowerLegRight;0.433103;p008;
forearmLeft;0.349614;p008;
upperarmLeft;0.284614;p008;
shoulderHalfLeft;0.202952;p008;
neck;0.0764437;p008;
shoulderHalfRight;0.206025;p008;
upperarmRight;0.278496;p008;
forearmRight;0.33673;p008;
shoulder;0.400204;p008;
upperBody;0.234141;p008;
hip;0.175142;p008;
lowerBody;0.31936;p008;
body;0.553444;p008;
lowerLegLeft;0.432246;p008;
upperLegLeft;0.403028;p008;
upperLegRight;0.399779;p008;
lowerLegRight;0.432197;p008;
forearmLeft;0.347452;p008;
upperarmLeft;0.284709;p008;
shoulderHalfLeft;0.202746;p008;
neck;0.0764036;p008;
shoulderHalfRight;0.206086;p008;
upperarmRight;0.278445;p008;
forearmRight;0.335194;p008;
shoulder;0.40034;p008;
upperBody;0.234041;p008;
hip;0.175188;p008;
lowerBody;0.319199;p008;
body;0.553182;p008;
lowerLegLeft;0.43166;p008;
upperLegLeft;0.403974;p008;
upperLegRight;0.400284;p008;
lowerLegRight;0.431971;p008;
forearmLeft;0.352654;p008;
upperarmLeft;0.284665;p008;
shoulderHalfLeft;0.202584;p008;
neck;0.0764645;p008;
shoulderHalfRight;0.207035;p008;
upperarmRight;0.278311;p008;
forearmRight;0.339928;p008;
shoulder;0.40113;p008;
upperBody;0.234176;p008;
hip;0.174971;p008;
lowerBody;0.319287;p008;
body;0.553405;p008;
lowerLegLeft;0.431839;p008;
upperLegLeft;0.403631;p008;
upperLegRight;0.400221;p008;
lowerLegRight;0.431872;p008;
forearmLeft;0.350398;p008;
upperarmLeft;0.283156;p008;
shoulderHalfLeft;0.201718;p008;
neck;0.0764779;p008;
shoulderHalfRight;0.208386;p008;
upperarmRight;0.278125;p008;
forearmRight;0.33461;p008;
shoulder;0.401291;p008;
upperBody;0.234168;p008;
hip;0.175207;p008;
lowerBody;0.319258;p008;
body;0.553367;p008;
lowerLegLeft;0.433279;p008;
upperLegLeft;0.40149;p008;
upperLegRight;0.400107;p008;
lowerLegRight;0.430657;p008;
forearmLeft;0.354482;p008;
upperarmLeft;0.282714;p008;
shoulderHalfLeft;0.202693;p008;
neck;0.0766948;p008;
shoulderHalfRight;0.208012;p008;
upperarmRight;0.277597;p008;
forearmRight;0.340047;p008;
shoulder;0.401706;p008;
upperBody;0.234542;p008;
hip;0.175192;p008;
lowerBody;0.319409;p008;
body;0.553891;p008;
lowerLegLeft;0.433033;p008;
upperLegLeft;0.401442;p008;
upperLegRight;0.399995;p008;
lowerLegRight;0.430896;p008;
forearmLeft;0.355142;p008;
upperarmLeft;0.28266;p008;
shoulderHalfLeft;0.20303;p008;
neck;0.0766533;p008;
shoulderHalfRight;0.207898;p008;
upperarmRight;0.278387;p008;
forearmRight;0.338372;p008;
shoulder;0.402038;p008;
upperBody;0.234477;p008;
hip;0.175211;p008;
lowerBody;0.319471;p008;
body;0.553886;p008;
lowerLegLeft;0.43256;p008;
upperLegLeft;0.401439;p008;
upperLegRight;0.39973;p008;
lowerLegRight;0.43055;p008;
forearmLeft;0.349368;p008;
upperarmLeft;0.283477;p008;
shoulderHalfLeft;0.203431;p008;
neck;0.0766628;p008;
shoulderHalfRight;0.207374;p008;
upperarmRight;0.278072;p008;
forearmRight;0.337005;p008;
shoulder;0.401965;p008;
upperBody;0.234482;p008;
hip;0.175179;p008;
lowerBody;0.31949;p008;
body;0.553908;p008;
lowerLegLeft;0.434088;p008;
upperLegLeft;0.399962;p008;
upperLegRight;0.399066;p008;
lowerLegRight;0.431247;p008;
forearmLeft;0.348913;p008;
upperarmLeft;0.283728;p008;
shoulderHalfLeft;0.203636;p008;
neck;0.0767341;p008;
shoulderHalfRight;0.206977;p008;
upperarmRight;0.279565;p008;
forearmRight;0.342003;p008;
shoulder;0.401719;p008;
upperBody;0.23468;p008;
hip;0.175157;p008;
lowerBody;0.319613;p008;
body;0.55423;p008;
lowerLegLeft;0.433353;p008;
upperLegLeft;0.400596;p008;
upperLegRight;0.399076;p008;
lowerLegRight;0.431051;p008;
forearmLeft;0.346177;p008;
upperarmLeft;0.282927;p008;
shoulderHalfLeft;0.203594;p008;
neck;0.0766866;p008;
shoulderHalfRight;0.20578;p008;
upperarmRight;0.280362;p008;
forearmRight;0.341573;p008;
shoulder;0.400338;p008;
upperBody;0.234585;p008;
hip;0.175268;p008;
lowerBody;0.3196;p008;
body;0.554122;p008;
lowerLegLeft;0.433226;p008;
upperLegLeft;0.400223;p008;
upperLegRight;0.398385;p008;
lowerLegRight;0.431238;p008;
forearmLeft;0.347258;p008;
upperarmLeft;0.28058;p008;
shoulderHalfLeft;0.202517;p008;
neck;0.0765671;p008;
shoulderHalfRight;0.206576;p008;
upperarmRight;0.280656;p008;
forearmRight;0.339486;p008;
shoulder;0.40026;p008;
upperBody;0.234353;p008;
hip;0.17509;p008;
lowerBody;0.319403;p008;
body;0.553693;p008;
lowerLegLeft;0.43324;p008;
upperLegLeft;0.400106;p008;
upperLegRight;0.399414;p008;
lowerLegRight;0.430257;p008;
forearmLeft;0.345322;p008;
upperarmLeft;0.28148;p008;
shoulderHalfLeft;0.202801;p008;
neck;0.0765818;p008;
shoulderHalfRight;0.206469;p008;
upperarmRight;0.28082;p008;
forearmRight;0.340557;p008;
shoulder;0.400425;p008;
upperBody;0.234398;p008;
hip;0.175227;p008;
lowerBody;0.319486;p008;
body;0.553822;p008;
lowerLegLeft;0.429742;p008;
upperLegLeft;0.401811;p008;
upperLegRight;0.399506;p008;
lowerLegRight;0.430919;p008;
forearmLeft;0.347099;p008;
upperarmLeft;0.281707;p008;
shoulderHalfLeft;0.202818;p008;
neck;0.076568;p008;
shoulderHalfRight;0.206216;p008;
upperarmRight;0.280973;p008;
forearmRight;0.339517;p008;
shoulder;0.400382;p008;
upperBody;0.234355;p008;
hip;0.175316;p008;
lowerBody;0.319419;p008;
body;0.553711;p008;
lowerLegLeft;0.429841;p008;
upperLegLeft;0.401617;p008;
upperLegRight;0.400873;p008;
lowerLegRight;0.429179;p008;
forearmLeft;0.348389;p008;
upperarmLeft;0.282356;p008;
shoulderHalfLeft;0.202845;p008;
neck;0.0765632;p008;
shoulderHalfRight;0.206316;p008;
upperarmRight;0.280463;p008;
forearmRight;0.338185;p008;
shoulder;0.400512;p008;
upperBody;0.234349;p008;
hip;0.175309;p008;
lowerBody;0.319413;p008;
body;0.553699;p008;
lowerLegLeft;0.429599;p008;
upperLegLeft;0.401661;p008;
upperLegRight;0.401366;p008;
lowerLegRight;0.428758;p008;
forearmLeft;0.350578;p008;
upperarmLeft;0.282733;p008;
shoulderHalfLeft;0.202744;p008;
neck;0.0765586;p008;
shoulderHalfRight;0.206373;p008;
upperarmRight;0.28096;p008;
forearmRight;0.337843;p008;
shoulder;0.400608;p008;
upperBody;0.234336;p008;
hip;0.175344;p008;
lowerBody;0.319383;p008;
body;0.553656;p008;
lowerLegLeft;0.42883;p008;
upperLegLeft;0.402245;p008;
upperLegRight;0.401486;p008;
lowerLegRight;0.428635;p008;
forearmLeft;0.349477;p008;
upperarmLeft;0.282658;p008;
shoulderHalfLeft;0.203144;p008;
neck;0.076617;p008;
shoulderHalfRight;0.206341;p008;
upperarmRight;0.280985;p008;
forearmRight;0.335114;p008;
shoulder;0.400961;p008;
upperBody;0.234477;p008;
hip;0.175651;p008;
lowerBody;0.319515;p008;
body;0.553928;p008;
lowerLegLeft;0.42938;p008;
upperLegLeft;0.401871;p008;
upperLegRight;0.401088;p008;
