feature;value;class;
upperarmLeft;0.263585;p004;
shoulderHalfLeft;0.187356;p004;
neck;0.0804985;p004;
shoulderHalfRight;0.190974;p004;
upperarmRight;0.264665;p004;
forearmRight;0.345904;p004;
shoulder;0.356276;p004;
upperBody;0.251422;p004;
hip;0.162032;p004;
lowerBody;0.351315;p004;
body;0.602707;p004;
lowerLegLeft;0.436105;p004;
upperLegLeft;0.387643;p004;
upperLegRight;0.378628;p004;
lowerLegRight;0.453499;p004;
forearmLeft;0.336856;p004;
upperarmLeft;0.263088;p004;
shoulderHalfLeft;0.18717;p004;
neck;0.0805037;p004;
shoulderHalfRight;0.191167;p004;
upperarmRight;0.264803;p004;
forearmRight;0.346455;p004;
shoulder;0.356269;p004;
upperBody;0.251439;p004;
hip;0.162018;p004;
lowerBody;0.35134;p004;
body;0.602748;p004;
lowerLegLeft;0.436084;p004;
upperLegLeft;0.387585;p004;
upperLegRight;0.378655;p004;
lowerLegRight;0.453874;p004;
forearmLeft;0.336873;p004;
upperarmLeft;0.263021;p004;
shoulderHalfLeft;0.187193;p004;
neck;0.0805006;p004;
shoulderHalfRight;0.191258;p004;
upperarmRight;0.264793;p004;
forearmRight;0.345711;p004;
shoulder;0.356388;p004;
upperBody;0.251426;p004;
hip;0.162054;p004;
lowerBody;0.351314;p004;
body;0.60271;p004;
lowerLegLeft;0.436312;p004;
upperLegLeft;0.387119;p004;
upperLegRight;0.378585;p004;
lowerLegRight;0.453996;p004;
forearmLeft;0.337418;p004;
upperarmLeft;0.262899;p004;
shoulderHalfLeft;0.187129;p004;
neck;0.0804875;p004;
shoulderHalfRight;0.191356;p004;
upperarmRight;0.264689;p004;
forearmRight;0.346006;p004;
shoulder;0.356425;p004;
upperBody;0.251383;p004;
hip;0.162073;p004;
lowerBody;0.351245;p004;
body;0.602597;p004;
lowerLegLeft;0.436072;p004;
upperLegLeft;0.387049;p004;
upperLegRight;0.378581;p004;
lowerLegRight;0.454788;p004;
forearmLeft;0.338922;p004;
upperarmLeft;0.262701;p004;
shoulderHalfLeft;0.187113;p004;
neck;0.0804867;p004;
shoulderHalfRight;0.191298;p004;
upperarmRight;0.264623;p004;
forearmRight;0.346702;p004;
shoulder;0.356371;p004;
upperBody;0.251381;p004;
hip;0.162063;p004;
lowerBody;0.351242;p004;
body;0.602591;p004;
lowerLegLeft;0.436284;p004;
upperLegLeft;0.38672;p004;
upperLegRight;0.378473;p004;
lowerLegRight;0.454832;p004;
forearmLeft;0.339194;p004;
upperarmLeft;0.262921;p004;
shoulderHalfLeft;0.187025;p004;
neck;0.0804687;p004;
shoulderHalfRight;0.191303;p004;
upperarmRight;0.264773;p004;
forearmRight;0.346336;p004;
shoulder;0.356402;p004;
upperBody;0.251323;p004;
hip;0.162036;p004;
lowerBody;0.351147;p004;
body;0.602439;p004;
lowerLegLeft;0.436817;p004;
upperLegLeft;0.386671;p004;
upperLegRight;0.378555;p004;
lowerLegRight;0.454422;p004;
forearmLeft;0.340925;p004;
upperarmLeft;0.262979;p004;
shoulderHalfLeft;0.186781;p004;
neck;0.0804544;p004;
shoulderHalfRight;0.191364;p004;
upperarmRight;0.264784;p004;
forearmRight;0.345723;p004;
shoulder;0.356305;p004;
upperBody;0.251283;p004;
hip;0.162056;p004;
lowerBody;0.351098;p004;
body;0.60235;p004;
lowerLegLeft;0.436842;p004;
upperLegLeft;0.386505;p004;
upperLegRight;0.378537;p004;
lowerLegRight;0.454475;p004;
forearmLeft;0.340359;p004;
upperarmLeft;0.263078;p004;
shoulderHalfLeft;0.186658;p004;
neck;0.0804455;p004;
shoulderHalfRight;0.19138;p004;
upperarmRight;0.264373;p004;
forearmRight;0.346048;p004;
shoulder;0.356303;p004;
upperBody;0.251253;p004;
hip;0.162059;p004;
lowerBody;0.351051;p004;
body;0.602273;p004;
lowerLegLeft;0.436857;p004;
upperLegLeft;0.386281;p004;
upperLegRight;0.378353;p004;
lowerLegRight;0.454855;p004;
forearmLeft;0.340018;p004;
upperarmLeft;0.263282;p004;
shoulderHalfLeft;0.186773;p004;
neck;0.0804393;p004;
shoulderHalfRight;0.191364;p004;
upperarmRight;0.264178;p004;
forearmRight;0.345242;p004;
shoulder;0.356506;p004;
upperBody;0.251219;p004;
hip;0.162049;p004;
lowerBody;0.35096;p004;
body;0.602147;p004;
lowerLegLeft;0.43697;p004;
upperLegLeft;0.386281;p004;
upperLegRight;0.378311;p004;
lowerLegRight;0.454777;p004;
forearmLeft;0.341429;p004;
upperarmLeft;0.263281;p004;
shoulderHalfLeft;0.186792;p004;
neck;0.080434;p004;
shoulderHalfRight;0.191409;p004;
upperarmRight;0.264037;p004;
forearmRight;0.346852;p004;
shoulder;0.356633;p004;
upperBody;0.251198;p004;
hip;0.162033;p004;
lowerBody;0.350922;p004;
body;0.602089;p004;
lowerLegLeft;0.436931;p004;
upperLegLeft;0.386297;p004;
upperLegRight;0.378381;p004;
lowerLegRight;0.454916;p004;
forearmLeft;0.341555;p004;
upperarmLeft;0.263201;p004;
shoulderHalfLeft;0.186703;p004;
neck;0.080431;p004;
shoulderHalfRight;0.191425;p004;
upperarmRight;0.264029;p004;
forearmRight;0.345011;p004;
shoulder;0.356573;p004;
upperBody;0.251179;p004;
hip;0.162064;p004;
lowerBody;0.350876;p004;
body;0.602024;p004;
lowerLegLeft;0.436973;p004;
upperLegLeft;0.386339;p004;
upperLegRight;0.378339;p004;
lowerLegRight;0.455158;p004;
forearmLeft;0.342643;p004;
upperarmLeft;0.263018;p004;
shoulderHalfLeft;0.18667;p004;
neck;0.0804014;p004;
shoulderHalfRight;0.19142;p004;
upperarmRight;0.264027;p004;
forearmRight;0.3448;p004;
shoulder;0.356588;p004;
upperBody;0.251139;p004;
hip;0.162071;p004;
lowerBody;0.350833;p004;
body;0.601941;p004;
lowerLegLeft;0.436784;p004;
upperLegLeft;0.386361;p004;
upperLegRight;0.37825;p004;
lowerLegRight;0.455334;p004;
forearmLeft;0.342505;p004;
upperarmLeft;0.262997;p004;
shoulderHalfLeft;0.186687;p004;
neck;0.0803917;p004;
shoulderHalfRight;0.191455;p004;
upperarmRight;0.263958;p004;
forearmRight;0.344171;p004;
shoulder;0.356691;p004;
upperBody;0.251108;p004;
hip;0.162095;p004;
lowerBody;0.350761;p004;
body;0.601838;p004;
lowerLegLeft;0.436738;p004;
upperLegLeft;0.386451;p004;
upperLegRight;0.378229;p004;
lowerLegRight;0.455382;p004;
forearmLeft;0.341418;p004;
upperarmLeft;0.26294;p004;
shoulderHalfLeft;0.18661;p004;
neck;0.0803932;p004;
shoulderHalfRight;0.191535;p004;
upperarmRight;0.263923;p004;
forearmRight;0.344773;p004;
shoulder;0.356712;p004;
upperBody;0.251114;p004;
hip;0.162124;p004;
lowerBody;0.350774;p004;
body;0.601857;p004;
lowerLegLeft;0.436805;p004;
upperLegLeft;0.386347;p004;
upperLegRight;0.377938;p004;
lowerLegRight;0.455553;p004;
forearmLeft;0.342889;p004;
upperarmLeft;0.262881;p004;
shoulderHalfLeft;0.186604;p004;
neck;0.080389;p004;
shoulderHalfRight;0.191528;p004;
upperarmRight;0.263834;p004;
forearmRight;0.343867;p004;
shoulder;0.356737;p004;
upperBody;0.251112;p004;
hip;0.162151;p004;
lowerBody;0.350747;p004;
body;0.601829;p004;
lowerLegLeft;0.437022;p004;
upperLegLeft;0.386214;p004;
upperLegRight;0.377915;p004;
lowerLegRight;0.456768;p004;
forearmLeft;0.34333;p004;
upperarmLeft;0.262653;p004;
shoulderHalfLeft;0.186537;p004;
neck;0.0803878;p004;
shoulderHalfRight;0.191574;p004;
upperarmRight;0.263944;p004;
forearmRight;0.344357;p004;
shoulder;0.356775;p004;
upperBody;0.251103;p004;
hip;0.162178;p004;
lowerBody;0.350736;p004;
body;0.601809;p004;
lowerLegLeft;0.437018;p004;
upperLegLeft;0.386195;p004;
upperLegRight;0.377853;p004;
lowerLegRight;0.45694;p004;
forearmLeft;0.342683;p004;
upperarmLeft;0.262399;p004;
shoulderHalfLeft;0.186489;p004;
neck;0.0803865;p004;
shoulderHalfRight;0.191674;p004;
upperarmRight;0.263984;p004;
forearmRight;0.344299;p004;
shoulder;0.35686;p004;
upperBody;0.251095;p004;
hip;0.162201;p004;
lowerBody;0.350724;p004;
body;0.601788;p004;
lowerLegLeft;0.436753;p004;
upperLegLeft;0.386143;p004;
upperLegRight;0.377977;p004;
lowerLegRight;0.456817;p004;
forearmLeft;0.342518;p004;
upperarmLeft;0.262222;p004;
shoulderHalfLeft;0.186504;p004;
neck;0.0803883;p004;
shoulderHalfRight;0.191674;p004;
upperarmRight;0.263857;p004;
forearmRight;0.345079;p004;
shoulder;0.356896;p004;
upperBody;0.251098;p004;
hip;0.162208;p004;
lowerBody;0.35073;p004;
body;0.601798;p004;
lowerLegLeft;0.436705;p004;
upperLegLeft;0.386194;p004;
upperLegRight;0.377929;p004;
lowerLegRight;0.456883;p004;
forearmLeft;0.342688;p004;
upperarmLeft;0.262064;p004;
shoulderHalfLeft;0.186476;p004;
neck;0.0803887;p004;
shoulderHalfRight;0.191717;p004;
upperarmRight;0.263906;p004;
forearmRight;0.344859;p004;
shoulder;0.356955;p004;
upperBody;0.251094;p004;
hip;0.1622;p004;
lowerBody;0.350718;p004;
body;0.601781;p004;
lowerLegLeft;0.436718;p004;
upperLegLeft;0.386188;p004;
upperLegRight;0.377928;p004;
lowerLegRight;0.457584;p004;
forearmLeft;0.342872;p004;
upperarmLeft;0.26194;p004;
shoulderHalfLeft;0.186404;p004;
neck;0.0803869;p004;
shoulderHalfRight;0.191736;p004;
upperarmRight;0.263909;p004;
forearmRight;0.34426;p004;
shoulder;0.356938;p004;
upperBody;0.251088;p004;
hip;0.162205;p004;
lowerBody;0.350718;p004;
body;0.601775;p004;
lowerLegLeft;0.43675;p004;
upperLegLeft;0.386241;p004;
upperLegRight;0.377982;p004;
lowerLegRight;0.457671;p004;
forearmLeft;0.343108;p004;
upperarmLeft;0.261845;p004;
shoulderHalfLeft;0.186433;p004;
neck;0.0803873;p004;
shoulderHalfRight;0.191837;p004;
upperarmRight;0.263908;p004;
forearmRight;0.344479;p004;
shoulder;0.357078;p004;
upperBody;0.251086;p004;
hip;0.162224;p004;
lowerBody;0.350718;p004;
body;0.601773;p004;
lowerLegLeft;0.436599;p004;
upperLegLeft;0.386221;p004;
upperLegRight;0.377885;p004;
lowerLegRight;0.457744;p004;
forearmLeft;0.343642;p004;
upperarmLeft;0.26174;p004;
shoulderHalfLeft;0.186406;p004;
neck;0.0803766;p004;
shoulderHalfRight;0.191851;p004;
upperarmRight;0.263942;p004;
forearmRight;0.345035;p004;
shoulder;0.357103;p004;
upperBody;0.251067;p004;
hip;0.162236;p004;
lowerBody;0.350705;p004;
body;0.601741;p004;
lowerLegLeft;0.436547;p004;
upperLegLeft;0.386227;p004;
upperLegRight;0.377845;p004;
lowerLegRight;0.457539;p004;
forearmLeft;0.34408;p004;
upperarmLeft;0.26145;p004;
shoulderHalfLeft;0.18639;p004;
neck;0.0803809;p004;
shoulderHalfRight;0.191908;p004;
upperarmRight;0.263878;p004;
forearmRight;0.344244;p004;
shoulder;0.357154;p004;
upperBody;0.251076;p004;
hip;0.16224;p004;
lowerBody;0.350722;p004;
body;0.601767;p004;
lowerLegLeft;0.436745;p004;
upperLegLeft;0.386227;p004;
upperLegRight;0.377956;p004;
lowerLegRight;0.457444;p004;
forearmLeft;0.344183;p004;
upperarmLeft;0.261427;p004;
shoulderHalfLeft;0.186391;p004;
neck;0.0803808;p004;
shoulderHalfRight;0.191924;p004;
upperarmRight;0.263686;p004;
forearmRight;0.345208;p004;
shoulder;0.357177;p004;
upperBody;0.251077;p004;
hip;0.162255;p004;
lowerBody;0.350713;p004;
body;0.601758;p004;
lowerLegLeft;0.436568;p004;
upperLegLeft;0.386204;p004;
upperLegRight;0.377886;p004;
lowerLegRight;0.457558;p004;
forearmLeft;0.343737;p004;
upperarmLeft;0.261328;p004;
shoulderHalfLeft;0.186412;p004;
neck;0.0803849;p004;
shoulderHalfRight;0.192002;p004;
upperarmRight;0.263648;p004;
forearmRight;0.345172;p004;
shoulder;0.357262;p004;
upperBody;0.251082;p004;
hip;0.162258;p004;
lowerBody;0.350734;p004;
body;0.601785;p004;
lowerLegLeft;0.436635;p004;
upperLegLeft;0.386191;p004;
upperLegRight;0.377856;p004;
lowerLegRight;0.457196;p004;
forearmLeft;0.344664;p004;
upperarmLeft;0.261248;p004;
shoulderHalfLeft;0.186365;p004;
neck;0.0803845;p004;
shoulderHalfRight;0.191995;p004;
upperarmRight;0.263569;p004;
forearmRight;0.344471;p004;
shoulder;0.357227;p004;
upperBody;0.251083;p004;
hip;0.162255;p004;
lowerBody;0.350737;p004;
body;0.601789;p004;
lowerLegLeft;0.4368;p004;
upperLegLeft;0.386181;p004;
upperLegRight;0.377829;p004;
lowerLegRight;0.457029;p004;
forearmLeft;0.344622;p004;
upperarmLeft;0.261166;p004;
shoulderHalfLeft;0.186379;p004;
neck;0.0803911;p004;
shoulderHalfRight;0.192022;p004;
upperarmRight;0.26351;p004;
forearmRight;0.345298;p004;
shoulder;0.35727;p004;
upperBody;0.251091;p004;
hip;0.162264;p004;
lowerBody;0.350745;p004;
body;0.601805;p004;
lowerLegLeft;0.437008;p004;
upperLegLeft;0.3861;p004;
upperLegRight;0.377984;p004;
lowerLegRight;0.456944;p004;
forearmLeft;0.343698;p004;
upperarmLeft;0.261279;p004;
shoulderHalfLeft;0.186234;p004;
neck;0.0803982;p004;
shoulderHalfRight;0.192055;p004;
upperarmRight;0.26349;p004;
forearmRight;0.345669;p004;
shoulder;0.357196;p004;
upperBody;0.251103;p004;
hip;0.162264;p004;
lowerBody;0.350749;p004;
body;0.60182;p004;
lowerLegLeft;0.437082;p004;
upperLegLeft;0.386095;p004;
upperLegRight;0.377972;p004;
lowerLegRight;0.456482;p004;
forearmLeft;0.344074;p004;
upperarmLeft;0.261277;p004;
shoulderHalfLeft;0.186211;p004;
neck;0.0803882;p004;
shoulderHalfRight;0.192065;p004;
upperarmRight;0.263448;p004;
forearmRight;0.34494;p004;
shoulder;0.357235;p004;
upperBody;0.251081;p004;
hip;0.16226;p004;
lowerBody;0.350743;p004;
body;0.601791;p004;
lowerLegLeft;0.437052;p004;
upperLegLeft;0.3862;p004;
upperLegRight;0.37794;p004;
lowerLegRight;0.456599;p004;
forearmLeft;0.343985;p004;
upperarmLeft;0.261252;p004;
shoulderHalfLeft;0.186151;p004;
neck;0.0803967;p004;
shoulderHalfRight;0.192142;p004;
upperarmRight;0.2634;p004;
forearmRight;0.345767;p004;
shoulder;0.35726;p004;
upperBody;0.251096;p004;
hip;0.162264;p004;
lowerBody;0.350752;p004;
body;0.601814;p004;
lowerLegLeft;0.437216;p004;
upperLegLeft;0.386085;p004;
upperLegRight;0.37784;p004;
lowerLegRight;0.456733;p004;
forearmLeft;0.344054;p004;
upperarmLeft;0.261185;p004;
shoulderHalfLeft;0.186123;p004;
neck;0.0803987;p004;
shoulderHalfRight;0.19218;p004;
upperarmRight;0.263358;p004;
forearmRight;0.345257;p004;
shoulder;0.357271;p004;
upperBody;0.251097;p004;
hip;0.162277;p004;
lowerBody;0.350761;p004;
body;0.601825;p004;
lowerLegLeft;0.437151;p004;
upperLegLeft;0.386051;p004;
upperLegRight;0.377776;p004;
lowerLegRight;0.456615;p004;
forearmLeft;0.342937;p004;
upperarmLeft;0.260983;p004;
shoulderHalfLeft;0.186048;p004;
neck;0.0803831;p004;
shoulderHalfRight;0.192237;p004;
upperarmRight;0.263333;p004;
forearmRight;0.346446;p004;
shoulder;0.357281;p004;
upperBody;0.251055;p004;
hip;0.162315;p004;
lowerBody;0.350741;p004;
body;0.601761;p004;
lowerLegLeft;0.437094;p004;
upperLegLeft;0.386079;p004;
upperLegRight;0.377776;p004;
lowerLegRight;0.456595;p004;
forearmLeft;0.34459;p004;
upperarmLeft;0.26109;p004;
shoulderHalfLeft;0.185918;p004;
neck;0.0803696;p004;
shoulderHalfRight;0.192287;p004;
upperarmRight;0.263315;p004;
forearmRight;0.34637;p004;
shoulder;0.35728;p004;
upperBody;0.251017;p004;
hip;0.162317;p004;
lowerBody;0.350712;p004;
body;0.601694;p004;
lowerLegLeft;0.437332;p004;
upperLegLeft;0.386067;p004;
upperLegRight;0.377728;p004;
lowerLegRight;0.45694;p004;
forearmLeft;0.344172;p004;
upperarmLeft;0.261079;p004;
shoulderHalfLeft;0.185872;p004;
neck;0.0803626;p004;
shoulderHalfRight;0.192327;p004;
upperarmRight;0.263271;p004;
forearmRight;0.347172;p004;
shoulder;0.357278;p004;
upperBody;0.250995;p004;
hip;0.162342;p004;
lowerBody;0.35069;p004;
body;0.60165;p004;
lowerLegLeft;0.437459;p004;
upperLegLeft;0.385952;p004;
upperLegRight;0.377756;p004;
lowerLegRight;0.457134;p004;
forearmLeft;0.344187;p004;
upperarmLeft;0.261191;p004;
shoulderHalfLeft;0.185786;p004;
neck;0.0803621;p004;
shoulderHalfRight;0.192355;p004;
upperarmRight;0.263217;p004;
forearmRight;0.347035;p004;
shoulder;0.357245;p004;
upperBody;0.250993;p004;
hip;0.162345;p004;
lowerBody;0.350693;p004;
body;0.60165;p004;
lowerLegLeft;0.437472;p004;
upperLegLeft;0.385811;p004;
upperLegRight;0.377635;p004;
lowerLegRight;0.457358;p004;
forearmLeft;0.344597;p004;
upperarmLeft;0.261146;p004;
shoulderHalfLeft;0.185791;p004;
neck;0.0803627;p004;
shoulderHalfRight;0.19235;p004;
upperarmRight;0.263216;p004;
forearmRight;0.346399;p004;
shoulder;0.357253;p004;
upperBody;0.250996;p004;
hip;0.162369;p004;
lowerBody;0.3507;p004;
body;0.601661;p004;
lowerLegLeft;0.437417;p004;
upperLegLeft;0.385809;p004;
upperLegRight;0.377731;p004;
lowerLegRight;0.457485;p004;
forearmLeft;0.34411;p004;
upperarmLeft;0.260986;p004;
shoulderHalfLeft;0.185596;p004;
neck;0.0803624;p004;
shoulderHalfRight;0.192386;p004;
upperarmRight;0.263145;p004;
forearmRight;0.347071;p004;
shoulder;0.357099;p004;
upperBody;0.25099;p004;
hip;0.162396;p004;
lowerBody;0.350687;p004;
body;0.601641;p004;
lowerLegLeft;0.437417;p004;
upperLegLeft;0.385753;p004;
upperLegRight;0.378056;p004;
lowerLegRight;0.457158;p004;
forearmLeft;0.34384;p004;
upperarmLeft;0.260837;p004;
shoulderHalfLeft;0.185527;p004;
neck;0.0803647;p004;
shoulderHalfRight;0.192427;p004;
upperarmRight;0.263121;p004;
forearmRight;0.346407;p004;
shoulder;0.357042;p004;
upperBody;0.250995;p004;
hip;0.162457;p004;
lowerBody;0.350702;p004;
body;0.60166;p004;
lowerLegLeft;0.437458;p004;
upperLegLeft;0.385737;p004;
upperLegRight;0.377991;p004;
lowerLegRight;0.457093;p004;
forearmLeft;0.345093;p004;
upperarmLeft;0.260903;p004;
shoulderHalfLeft;0.185506;p004;
neck;0.0803614;p004;
shoulderHalfRight;0.192488;p004;
upperarmRight;0.263145;p004;
forearmRight;0.345244;p004;
shoulder;0.357137;p004;
upperBody;0.250984;p004;
hip;0.162462;p004;
lowerBody;0.35069;p004;
body;0.601638;p004;
lowerLegLeft;0.437256;p004;
upperLegLeft;0.385752;p004;
upperLegRight;0.377978;p004;
lowerLegRight;0.456965;p004;
forearmLeft;0.344042;p004;
upperarmLeft;0.261022;p004;
shoulderHalfLeft;0.185516;p004;
neck;0.0803609;p004;
shoulderHalfRight;0.192509;p004;
upperarmRight;0.263094;p004;
forearmRight;0.347585;p004;
shoulder;0.357196;p004;
upperBody;0.250982;p004;
hip;0.162545;p004;
lowerBody;0.35069;p004;
body;0.601636;p004;
lowerLegLeft;0.437222;p004;
upperLegLeft;0.385725;p004;
upperLegRight;0.377972;p004;
lowerLegRight;0.457313;p004;
forearmLeft;0.343017;p004;
upperarmLeft;0.261092;p004;
shoulderHalfLeft;0.185527;p004;
neck;0.0803614;p004;
shoulderHalfRight;0.192542;p004;
upperarmRight;0.263078;p004;
forearmRight;0.345868;p004;
shoulder;0.357247;p004;
upperBody;0.250982;p004;
hip;0.162586;p004;
lowerBody;0.350689;p004;
body;0.601635;p004;
lowerLegLeft;0.437189;p004;
upperLegLeft;0.385733;p004;
upperLegRight;0.377857;p004;
lowerLegRight;0.456871;p004;
forearmLeft;0.344103;p004;
upperarmLeft;0.26093;p004;
shoulderHalfLeft;0.185437;p004;
neck;0.0803512;p004;
shoulderHalfRight;0.192512;p004;
upperarmRight;0.263075;p004;
forearmRight;0.346596;p004;
shoulder;0.357129;p004;
upperBody;0.250956;p004;
hip;0.16262;p004;
lowerBody;0.350688;p004;
body;0.601607;p004;
lowerLegLeft;0.437219;p004;
upperLegLeft;0.385698;p004;
upperLegRight;0.377768;p004;
lowerLegRight;0.457615;p004;
forearmLeft;0.344456;p004;
upperarmLeft;0.260891;p004;
shoulderHalfLeft;0.185381;p004;
neck;0.0803475;p004;
shoulderHalfRight;0.192495;p004;
upperarmRight;0.263075;p004;
forearmRight;0.346063;p004;
shoulder;0.357062;p004;
upperBody;0.250946;p004;
hip;0.162681;p004;
lowerBody;0.350674;p004;
body;0.601583;p004;
lowerLegLeft;0.437175;p004;
upperLegLeft;0.38566;p004;
upperLegRight;0.377656;p004;
lowerLegRight;0.457606;p004;
forearmLeft;0.343707;p004;
upperarmLeft;0.260822;p004;
shoulderHalfLeft;0.185262;p004;
neck;0.080328;p004;
shoulderHalfRight;0.19249;p004;
upperarmRight;0.26305;p004;
forearmRight;0.346879;p004;
shoulder;0.356981;p004;
upperBody;0.25089;p004;
hip;0.16274;p004;
lowerBody;0.350621;p004;
body;0.601474;p004;
lowerLegLeft;0.437076;p004;
upperLegLeft;0.385526;p004;
upperLegRight;0.377583;p004;
lowerLegRight;0.457023;p004;
forearmLeft;0.343541;p004;
upperarmLeft;0.260838;p004;
shoulderHalfLeft;0.185192;p004;
neck;0.0803138;p004;
shoulderHalfRight;0.192428;p004;
upperarmRight;0.263129;p004;
forearmRight;0.345663;p004;
shoulder;0.356921;p004;
upperBody;0.250847;p004;
hip;0.162763;p004;
lowerBody;0.35057;p004;
body;0.60138;p004;
lowerLegLeft;0.437112;p004;
upperLegLeft;0.385501;p004;
upperLegRight;0.377559;p004;
lowerLegRight;0.457043;p004;
forearmLeft;0.34345;p004;
upperarmLeft;0.261189;p004;
shoulderHalfLeft;0.185171;p004;
neck;0.0802992;p004;
shoulderHalfRight;0.192368;p004;
upperarmRight;0.263205;p004;
forearmRight;0.34555;p004;
shoulder;0.356901;p004;
upperBody;0.250806;p004;
hip;0.162772;p004;
lowerBody;0.350531;p004;
body;0.601299;p004;
lowerLegLeft;0.437124;p004;
upperLegLeft;0.385798;p004;
upperLegRight;0.377518;p004;
lowerLegRight;0.457132;p004;
forearmLeft;0.343726;p004;
upperarmLeft;0.261179;p004;
shoulderHalfLeft;0.185152;p004;
neck;0.0802919;p004;
shoulderHalfRight;0.192407;p004;
upperarmRight;0.263249;p004;
forearmRight;0.345635;p004;
shoulder;0.356937;p004;
upperBody;0.250788;p004;
hip;0.16278;p004;
lowerBody;0.35052;p004;
body;0.60127;p004;
lowerLegLeft;0.437335;p004;
upperLegLeft;0.385818;p004;
upperLegRight;0.377519;p004;
lowerLegRight;0.457454;p004;
forearmLeft;0.343084;p004;
upperarmLeft;0.261369;p004;
shoulderHalfLeft;0.185119;p004;
neck;0.0802916;p004;
shoulderHalfRight;0.19241;p004;
upperarmRight;0.263463;p004;
forearmRight;0.344809;p004;
shoulder;0.35692;p004;
upperBody;0.250787;p004;
hip;0.162804;p004;
lowerBody;0.350526;p004;
body;0.601275;p004;
lowerLegLeft;0.437237;p004;
upperLegLeft;0.385837;p004;
upperLegRight;0.377506;p004;
