feature;value;class;
upperLegRight;0.318996;p007;
lowerLegRight;0.469831;p007;
forearmLeft;0.301032;p007;
upperarmLeft;0.258831;p007;
shoulderHalfLeft;0.167609;p007;
neck;0.0828174;p007;
shoulderHalfRight;0.162355;p007;
upperarmRight;0.258369;p007;
forearmRight;0.296818;p007;
shoulder;0.270819;p007;
upperBody;0.2522;p007;
hip;0.147057;p007;
lowerBody;0.341369;p007;
body;0.593531;p007;
lowerLegLeft;0.476228;p007;
upperLegLeft;0.324986;p007;
upperLegRight;0.319358;p007;
lowerLegRight;0.46858;p007;
forearmLeft;0.301905;p007;
upperarmLeft;0.259027;p007;
shoulderHalfLeft;0.167432;p007;
neck;0.0826374;p007;
shoulderHalfRight;0.162385;p007;
upperarmRight;0.258271;p007;
forearmRight;0.297259;p007;
shoulder;0.273542;p007;
upperBody;0.25159;p007;
hip;0.148011;p007;
lowerBody;0.339441;p007;
body;0.590981;p007;
lowerLegLeft;0.476713;p007;
upperLegLeft;0.324622;p007;
upperLegRight;0.320976;p007;
lowerLegRight;0.469251;p007;
forearmLeft;0.284669;p007;
upperarmLeft;0.258857;p007;
shoulderHalfLeft;0.171106;p007;
neck;0.0826387;p007;
shoulderHalfRight;0.163512;p007;
upperarmRight;0.258228;p007;
forearmRight;0.298899;p007;
shoulder;0.273918;p007;
upperBody;0.253343;p007;
hip;0.149285;p007;
lowerBody;0.345263;p007;
body;0.59854;p007;
lowerLegLeft;0.466646;p007;
upperLegLeft;0.316223;p007;
upperLegRight;0.312342;p007;
lowerLegRight;0.470116;p007;
forearmLeft;0.289077;p007;
upperarmLeft;0.258983;p007;
shoulderHalfLeft;0.176324;p007;
neck;0.0827674;p007;
shoulderHalfRight;0.161765;p007;
upperarmRight;0.258297;p007;
forearmRight;0.296628;p007;
shoulder;0.278025;p007;
upperBody;0.252698;p007;
hip;0.148097;p007;
lowerBody;0.345093;p007;
body;0.597722;p007;
lowerLegLeft;0.473735;p007;
upperLegLeft;0.316853;p007;
upperLegRight;0.314249;p007;
lowerLegRight;0.470514;p007;
forearmLeft;0.297564;p007;
upperarmLeft;0.258622;p007;
shoulderHalfLeft;0.170579;p007;
neck;0.083103;p007;
shoulderHalfRight;0.164711;p007;
upperarmRight;0.257883;p007;
forearmRight;0.302139;p007;
shoulder;0.272268;p007;
upperBody;0.253444;p007;
hip;0.148555;p007;
lowerBody;0.342538;p007;
body;0.59592;p007;
lowerLegLeft;0.470215;p007;
upperLegLeft;0.316306;p007;
upperLegRight;0.309914;p007;
lowerLegRight;0.471326;p007;
forearmLeft;0.299817;p007;
upperarmLeft;0.259036;p007;
shoulderHalfLeft;0.163294;p007;
neck;0.0835904;p007;
shoulderHalfRight;0.0878039;p007;
upperarmRight;0.258271;p007;
forearmRight;0.320815;p007;
shoulder;0.17868;p007;
upperBody;0.253874;p007;
hip;0.147665;p007;
lowerBody;0.34209;p007;
body;0.595917;p007;
lowerLegLeft;0.472716;p007;
upperLegLeft;0.319538;p007;
upperLegRight;0.317574;p007;
lowerLegRight;0.470483;p007;
forearmLeft;0.301154;p007;
upperarmLeft;0.259316;p007;
shoulderHalfLeft;0.162007;p007;
neck;0.0825533;p007;
shoulderHalfRight;0.074837;p007;
upperarmRight;0.258415;p007;
forearmRight;0.323189;p007;
shoulder;0.169197;p007;
upperBody;0.251703;p007;
hip;0.131253;p007;
lowerBody;0.337705;p007;
body;0.589359;p007;
lowerLegLeft;0.47223;p007;
upperLegLeft;0.326177;p007;
upperLegRight;0.326129;p007;
lowerLegRight;0.470619;p007;
forearmLeft;0.306057;p007;
upperarmLeft;0.259535;p007;
shoulderHalfLeft;0.161815;p007;
neck;0.0819889;p007;
shoulderHalfRight;0.103102;p007;
upperarmRight;0.25713;p007;
forearmRight;0.351813;p007;
shoulder;0.148205;p007;
upperBody;0.250026;p007;
hip;0.144477;p007;
lowerBody;0.34044;p007;
body;0.590414;p007;
lowerLegLeft;0.479279;p007;
upperLegLeft;0.31969;p007;
upperLegRight;0.324432;p007;
lowerLegRight;0.470698;p007;
forearmLeft;0.285849;p007;
upperarmLeft;0.247291;p007;
shoulderHalfLeft;0.18901;p007;
neck;0.0827646;p007;
shoulderHalfRight;0.154022;p007;
upperarmRight;0.257842;p007;
forearmRight;0.306233;p007;
shoulder;0.28402;p007;
upperBody;0.251479;p007;
hip;0.144782;p007;
lowerBody;0.342272;p007;
body;0.593705;p007;
lowerLegLeft;0.479649;p007;
upperLegLeft;0.317142;p007;
upperLegRight;0.321543;p007;
lowerLegRight;0.471699;p007;
forearmLeft;0.287367;p007;
upperarmLeft;0.259263;p007;
shoulderHalfLeft;0.179524;p007;
neck;0.0831445;p007;
shoulderHalfRight;0.136287;p007;
upperarmRight;0.257928;p007;
forearmRight;0.327672;p007;
shoulder;0.261259;p007;
upperBody;0.252975;p007;
hip;0.138805;p007;
lowerBody;0.344661;p007;
body;0.597595;p007;
lowerLegLeft;0.475246;p007;
upperLegLeft;0.313505;p007;
upperLegRight;0.320788;p007;
lowerLegRight;0.471728;p007;
forearmLeft;0.291501;p007;
upperarmLeft;0.259349;p007;
shoulderHalfLeft;0.177619;p007;
neck;0.0830769;p007;
shoulderHalfRight;0.166706;p007;
upperarmRight;0.25767;p007;
forearmRight;0.296159;p007;
shoulder;0.280736;p007;
upperBody;0.252938;p007;
hip;0.143024;p007;
lowerBody;0.340993;p007;
body;0.593886;p007;
lowerLegLeft;0.479778;p007;
upperLegLeft;0.320819;p007;
upperLegRight;0.323396;p007;
lowerLegRight;0.471562;p007;
forearmLeft;0.297749;p007;
upperarmLeft;0.25924;p007;
shoulderHalfLeft;0.167666;p007;
neck;0.0831857;p007;
shoulderHalfRight;0.0922969;p007;
upperarmRight;0.258066;p007;
forearmRight;0.326789;p007;
shoulder;0.185814;p007;
upperBody;0.253176;p007;
hip;0.143238;p007;
lowerBody;0.341199;p007;
body;0.594332;p007;
lowerLegLeft;0.479863;p007;
upperLegLeft;0.320184;p007;
upperLegRight;0.323757;p007;
lowerLegRight;0.47134;p007;
forearmLeft;0.30363;p007;
upperarmLeft;0.259276;p007;
shoulderHalfLeft;0.166557;p007;
neck;0.0832138;p007;
shoulderHalfRight;0.137106;p007;
upperarmRight;0.257832;p007;
forearmRight;0.330935;p007;
shoulder;0.243794;p007;
upperBody;0.253317;p007;
hip;0.144318;p007;
lowerBody;0.34228;p007;
body;0.595552;p007;
lowerLegLeft;0.477442;p007;
upperLegLeft;0.318;p007;
upperLegRight;0.319556;p007;
lowerLegRight;0.471285;p007;
forearmLeft;0.303194;p007;
upperarmLeft;0.259303;p007;
shoulderHalfLeft;0.165311;p007;
neck;0.0823117;p007;
shoulderHalfRight;0.157447;p007;
upperarmRight;0.25769;p007;
forearmRight;0.306421;p007;
shoulder;0.263322;p007;
upperBody;0.251508;p007;
hip;0.144512;p007;
lowerBody;0.341631;p007;
body;0.593076;p007;
lowerLegLeft;0.470959;p007;
upperLegLeft;0.318191;p007;
upperLegRight;0.318507;p007;
lowerLegRight;0.471387;p007;
forearmLeft;0.339265;p007;
upperarmLeft;0.259202;p007;
shoulderHalfLeft;0.122311;p007;
neck;0.083159;p007;
shoulderHalfRight;0.16597;p007;
upperarmRight;0.257908;p007;
forearmRight;0.297801;p007;
shoulder;0.234707;p007;
upperBody;0.252739;p007;
hip;0.146824;p007;
lowerBody;0.344944;p007;
body;0.597626;p007;
lowerLegLeft;0.479058;p007;
upperLegLeft;0.314996;p007;
upperLegRight;0.315307;p007;
lowerLegRight;0.471345;p007;
forearmLeft;0.280804;p007;
upperarmLeft;0.248739;p007;
shoulderHalfLeft;0.190948;p007;
neck;0.0827255;p007;
shoulderHalfRight;0.165183;p007;
upperarmRight;0.257958;p007;
forearmRight;0.30011;p007;
shoulder;0.289117;p007;
upperBody;0.251636;p007;
hip;0.144588;p007;
lowerBody;0.341487;p007;
body;0.593069;p007;
lowerLegLeft;0.471131;p007;
upperLegLeft;0.322357;p007;
upperLegRight;0.319095;p007;
lowerLegRight;0.47102;p007;
forearmLeft;0.296706;p007;
upperarmLeft;0.258899;p007;
shoulderHalfLeft;0.159612;p007;
neck;0.082661;p007;
shoulderHalfRight;0.165683;p007;
upperarmRight;0.257973;p007;
forearmRight;0.293665;p007;
shoulder;0.261878;p007;
upperBody;0.251499;p007;
hip;0.144941;p007;
lowerBody;0.341266;p007;
body;0.592712;p007;
lowerLegLeft;0.468149;p007;
upperLegLeft;0.324578;p007;
upperLegRight;0.319023;p007;
lowerLegRight;0.471514;p007;
forearmLeft;0.302719;p007;
upperarmLeft;0.258949;p007;
shoulderHalfLeft;0.159412;p007;
neck;0.0827482;p007;
shoulderHalfRight;0.166513;p007;
upperarmRight;0.257869;p007;
forearmRight;0.293691;p007;
shoulder;0.2641;p007;
upperBody;0.251702;p007;
hip;0.145063;p007;
lowerBody;0.341336;p007;
body;0.592989;p007;
lowerLegLeft;0.47066;p007;
upperLegLeft;0.321635;p007;
upperLegRight;0.319322;p007;
lowerLegRight;0.471043;p007;
forearmLeft;0.328523;p007;
upperarmLeft;0.259151;p007;
shoulderHalfLeft;0.139482;p007;
neck;0.0828556;p007;
shoulderHalfRight;0.0849131;p007;
upperarmRight;0.258249;p007;
forearmRight;0.336898;p007;
shoulder;0.155751;p007;
upperBody;0.252003;p007;
hip;0.147325;p007;
lowerBody;0.34345;p007;
body;0.5954;p007;
lowerLegLeft;0.479675;p007;
upperLegLeft;0.316679;p007;
upperLegRight;0.318168;p007;
lowerLegRight;0.47213;p007;
forearmLeft;0.297579;p007;
upperarmLeft;0.259192;p007;
shoulderHalfLeft;0.166538;p007;
neck;0.0824101;p007;
shoulderHalfRight;0.0774625;p007;
upperarmRight;0.258234;p007;
forearmRight;0.340505;p007;
shoulder;0.119805;p007;
upperBody;0.250849;p007;
hip;0.125053;p007;
lowerBody;0.339353;p007;
body;0.590147;p007;
lowerLegLeft;0.469177;p007;
upperLegLeft;0.324355;p007;
upperLegRight;0.332176;p007;
lowerLegRight;0.472168;p007;
forearmLeft;0.3086;p007;
upperarmLeft;0.259294;p007;
shoulderHalfLeft;0.164852;p007;
neck;0.0824033;p007;
shoulderHalfRight;0.0842925;p007;
upperarmRight;0.25818;p007;
forearmRight;0.315752;p007;
shoulder;0.180777;p007;
upperBody;0.250742;p007;
hip;0.129867;p007;
lowerBody;0.338889;p007;
body;0.589579;p007;
lowerLegLeft;0.470937;p007;
upperLegLeft;0.327255;p007;
upperLegRight;0.333201;p007;
lowerLegRight;0.472415;p007;
forearmLeft;0.283511;p007;
upperarmLeft;0.258719;p007;
shoulderHalfLeft;0.181898;p007;
neck;0.0819615;p007;
shoulderHalfRight;0.16181;p007;
upperarmRight;0.257853;p007;
forearmRight;0.29507;p007;
shoulder;0.276435;p007;
upperBody;0.251026;p007;
hip;0.144282;p007;
lowerBody;0.340479;p007;
body;0.59146;p007;
lowerLegLeft;0.470977;p007;
upperLegLeft;0.322641;p007;
upperLegRight;0.321341;p007;
lowerLegRight;0.474119;p007;
forearmLeft;0.326735;p007;
upperarmLeft;0.258896;p007;
shoulderHalfLeft;0.137372;p007;
neck;0.0822774;p007;
shoulderHalfRight;0.164342;p007;
upperarmRight;0.257826;p007;
forearmRight;0.291342;p007;
shoulder;0.240202;p007;
upperBody;0.251418;p007;
hip;0.145063;p007;
lowerBody;0.340691;p007;
body;0.592067;p007;
lowerLegLeft;0.472443;p007;
upperLegLeft;0.323577;p007;
upperLegRight;0.323137;p007;
lowerLegRight;0.474141;p007;
forearmLeft;0.31726;p007;
upperarmLeft;0.258948;p007;
shoulderHalfLeft;0.14654;p007;
neck;0.0823559;p007;
shoulderHalfRight;0.0886232;p007;
upperarmRight;0.258092;p007;
forearmRight;0.337688;p007;
shoulder;0.161038;p007;
upperBody;0.251377;p007;
hip;0.144978;p007;
lowerBody;0.34036;p007;
body;0.591694;p007;
lowerLegLeft;0.476048;p007;
upperLegLeft;0.323874;p007;
upperLegRight;0.324389;p007;
lowerLegRight;0.473798;p007;
forearmLeft;0.291627;p007;
upperarmLeft;0.259161;p007;
shoulderHalfLeft;0.162083;p007;
neck;0.0825833;p007;
shoulderHalfRight;0.0744247;p007;
upperarmRight;0.25824;p007;
forearmRight;0.379451;p007;
shoulder;0.160182;p007;
upperBody;0.251527;p007;
hip;0.144486;p007;
lowerBody;0.34137;p007;
body;0.592845;p007;
lowerLegLeft;0.462741;p007;
upperLegLeft;0.321484;p007;
upperLegRight;0.323383;p007;
lowerLegRight;0.47181;p007;
forearmLeft;0.301793;p007;
upperarmLeft;0.259314;p007;
shoulderHalfLeft;0.161567;p007;
neck;0.0821746;p007;
shoulderHalfRight;0.0800464;p007;
upperarmRight;0.258412;p007;
forearmRight;0.340353;p007;
shoulder;0.114262;p007;
upperBody;0.250796;p007;
hip;0.124855;p007;
lowerBody;0.338929;p007;
body;0.58968;p007;
lowerLegLeft;0.476658;p007;
upperLegLeft;0.326159;p007;
upperLegRight;0.328479;p007;
lowerLegRight;0.471517;p007;
forearmLeft;0.306105;p007;
upperarmLeft;0.259357;p007;
shoulderHalfLeft;0.162384;p007;
neck;0.081838;p007;
shoulderHalfRight;0.0815992;p007;
upperarmRight;0.258062;p007;
forearmRight;0.341591;p007;
shoulder;0.171601;p007;
upperBody;0.249292;p007;
hip;0.133289;p007;
lowerBody;0.337534;p007;
body;0.586778;p007;
lowerLegLeft;0.478579;p007;
upperLegLeft;0.323933;p007;
upperLegRight;0.336982;p007;
lowerLegRight;0.471797;p007;
forearmLeft;0.303251;p007;
upperarmLeft;0.259523;p007;
shoulderHalfLeft;0.161828;p007;
neck;0.081561;p007;
shoulderHalfRight;0.0825842;p007;
upperarmRight;0.257954;p007;
forearmRight;0.370345;p007;
shoulder;0.169424;p007;
upperBody;0.249398;p007;
hip;0.142241;p007;
lowerBody;0.340648;p007;
body;0.58999;p007;
lowerLegLeft;0.476954;p007;
upperLegLeft;0.320882;p007;
upperLegRight;0.324596;p007;
lowerLegRight;0.471961;p007;
forearmLeft;0.302237;p007;
upperarmLeft;0.259515;p007;
shoulderHalfLeft;0.162469;p007;
neck;0.0814678;p007;
shoulderHalfRight;0.0841334;p007;
upperarmRight;0.257951;p007;
forearmRight;0.333897;p007;
shoulder;0.173748;p007;
upperBody;0.248969;p007;
hip;0.142363;p007;
lowerBody;0.340211;p007;
body;0.589123;p007;
lowerLegLeft;0.478157;p007;
upperLegLeft;0.320734;p007;
upperLegRight;0.324575;p007;
lowerLegRight;0.472782;p007;
forearmLeft;0.340096;p007;
upperarmLeft;0.259539;p007;
shoulderHalfLeft;0.114616;p007;
neck;0.0818469;p007;
shoulderHalfRight;0.150783;p007;
upperarmRight;0.257725;p007;
forearmRight;0.314094;p007;
shoulder;0.206858;p007;
upperBody;0.249547;p007;
hip;0.142966;p007;
lowerBody;0.340255;p007;
body;0.589753;p007;
lowerLegLeft;0.475407;p007;
upperLegLeft;0.32091;p007;
upperLegRight;0.324329;p007;
lowerLegRight;0.473039;p007;
forearmLeft;0.320701;p007;
upperarmLeft;0.259417;p007;
shoulderHalfLeft;0.138543;p007;
neck;0.0822873;p007;
shoulderHalfRight;0.161261;p007;
upperarmRight;0.257821;p007;
forearmRight;0.30719;p007;
shoulder;0.239612;p007;
upperBody;0.250346;p007;
hip;0.143516;p007;
lowerBody;0.340466;p007;
body;0.590763;p007;
lowerLegLeft;0.479103;p007;
upperLegLeft;0.319898;p007;
upperLegRight;0.324515;p007;
lowerLegRight;0.472648;p007;
forearmLeft;0.327676;p007;
upperarmLeft;0.259385;p007;
shoulderHalfLeft;0.138377;p007;
neck;0.0825192;p007;
shoulderHalfRight;0.162374;p007;
upperarmRight;0.257786;p007;
forearmRight;0.304393;p007;
shoulder;0.239826;p007;
upperBody;0.250725;p007;
hip;0.143792;p007;
lowerBody;0.340653;p007;
body;0.591328;p007;
lowerLegLeft;0.479969;p007;
upperLegLeft;0.320004;p007;
upperLegRight;0.324186;p007;
lowerLegRight;0.473373;p007;
forearmLeft;0.290127;p007;
upperarmLeft;0.259508;p007;
shoulderHalfLeft;0.173901;p007;
neck;0.0819131;p007;
shoulderHalfRight;0.1582;p007;
upperarmRight;0.258153;p007;
forearmRight;0.304134;p007;
shoulder;0.274216;p007;
upperBody;0.249503;p007;
hip;0.124507;p007;
lowerBody;0.336301;p007;
body;0.585761;p007;
lowerLegLeft;0.475787;p007;
upperLegLeft;0.325675;p007;
upperLegRight;0.333398;p007;
lowerLegRight;0.472577;p007;
forearmLeft;0.306964;p007;
upperarmLeft;0.259645;p007;
shoulderHalfLeft;0.163511;p007;
neck;0.0827694;p007;
shoulderHalfRight;0.0865481;p007;
upperarmRight;0.258419;p007;
forearmRight;0.334245;p007;
shoulder;0.107869;p007;
upperBody;0.251387;p007;
hip;0.130802;p007;
lowerBody;0.340797;p007;
body;0.592144;p007;
lowerLegLeft;0.478759;p007;
upperLegLeft;0.32697;p007;
upperLegRight;0.330969;p007;
lowerLegRight;0.47132;p007;
forearmLeft;0.295654;p007;
upperarmLeft;0.25923;p007;
shoulderHalfLeft;0.169039;p007;
neck;0.0824999;p007;
shoulderHalfRight;0.0941809;p007;
upperarmRight;0.25799;p007;
forearmRight;0.353747;p007;
shoulder;0.185811;p007;
upperBody;0.252342;p007;
hip;0.145459;p007;
lowerBody;0.345436;p007;
body;0.597704;p007;
lowerLegLeft;0.476645;p007;
upperLegLeft;0.313585;p007;
