feature;value;class;
upperarmRight;0.255799;p006;
forearmRight;0.318736;p006;
shoulder;0.341183;p006;
upperBody;0.228586;p006;
hip;0.110922;p006;
lowerBody;0.309552;p006;
body;0.538093;p006;
lowerLegLeft;0.445091;p006;
upperLegLeft;0.347836;p006;
upperLegRight;0.334736;p006;
lowerLegRight;0.479201;p006;
forearmLeft;0.315887;p006;
upperarmLeft;0.245767;p006;
shoulderHalfLeft;0.1789;p006;
neck;0.0748134;p006;
shoulderHalfRight;0.180301;p006;
upperarmRight;0.262471;p006;
forearmRight;0.316572;p006;
shoulder;0.341461;p006;
upperBody;0.228192;p006;
hip;0.110969;p006;
lowerBody;0.309281;p006;
body;0.537427;p006;
lowerLegLeft;0.446382;p006;
upperLegLeft;0.347617;p006;
upperLegRight;0.333989;p006;
lowerLegRight;0.478353;p006;
forearmLeft;0.319882;p006;
upperarmLeft;0.246242;p006;
shoulderHalfLeft;0.180534;p006;
neck;0.0747574;p006;
shoulderHalfRight;0.180586;p006;
upperarmRight;0.263421;p006;
forearmRight;0.31361;p006;
shoulder;0.343515;p006;
upperBody;0.228097;p006;
hip;0.111034;p006;
lowerBody;0.30931;p006;
body;0.537363;p006;
lowerLegLeft;0.446932;p006;
upperLegLeft;0.347606;p006;
upperLegRight;0.33403;p006;
lowerLegRight;0.481538;p006;
forearmLeft;0.312191;p006;
upperarmLeft;0.248652;p006;
shoulderHalfLeft;0.179729;p006;
neck;0.0747681;p006;
shoulderHalfRight;0.181418;p006;
upperarmRight;0.26358;p006;
forearmRight;0.312583;p006;
shoulder;0.34374;p006;
upperBody;0.22817;p006;
hip;0.110895;p006;
lowerBody;0.309493;p006;
body;0.537621;p006;
lowerLegLeft;0.440719;p006;
upperLegLeft;0.349633;p006;
upperLegRight;0.336291;p006;
lowerLegRight;0.472762;p006;
forearmLeft;0.308214;p006;
upperarmLeft;0.247975;p006;
shoulderHalfLeft;0.178985;p006;
neck;0.0748699;p006;
shoulderHalfRight;0.181241;p006;
upperarmRight;0.263101;p006;
forearmRight;0.3186;p006;
shoulder;0.342188;p006;
upperBody;0.228501;p006;
hip;0.110889;p006;
lowerBody;0.310041;p006;
body;0.538499;p006;
lowerLegLeft;0.443878;p006;
upperLegLeft;0.345611;p006;
upperLegRight;0.335588;p006;
lowerLegRight;0.475133;p006;
forearmLeft;0.314725;p006;
upperarmLeft;0.247538;p006;
shoulderHalfLeft;0.179836;p006;
neck;0.074803;p006;
shoulderHalfRight;0.181745;p006;
upperarmRight;0.26374;p006;
forearmRight;0.312492;p006;
shoulder;0.343663;p006;
upperBody;0.228303;p006;
hip;0.111187;p006;
lowerBody;0.309838;p006;
body;0.538096;p006;
lowerLegLeft;0.474817;p006;
upperLegLeft;0.346148;p006;
upperLegRight;0.33402;p006;
lowerLegRight;0.479126;p006;
forearmLeft;0.314298;p006;
upperarmLeft;0.247086;p006;
shoulderHalfLeft;0.18328;p006;
neck;0.0749373;p006;
shoulderHalfRight;0.179064;p006;
upperarmRight;0.26189;p006;
forearmRight;0.322191;p006;
shoulder;0.343781;p006;
upperBody;0.228636;p006;
hip;0.111248;p006;
lowerBody;0.310157;p006;
body;0.538746;p006;
lowerLegLeft;0.469067;p006;
upperLegLeft;0.348527;p006;
upperLegRight;0.335903;p006;
lowerLegRight;0.475257;p006;
forearmLeft;0.305711;p006;
upperarmLeft;0.25303;p006;
shoulderHalfLeft;0.182123;p006;
neck;0.0749122;p006;
shoulderHalfRight;0.184383;p006;
upperarmRight;0.257835;p006;
forearmRight;0.315227;p006;
shoulder;0.348535;p006;
upperBody;0.228568;p006;
hip;0.111524;p006;
lowerBody;0.310121;p006;
body;0.53864;p006;
lowerLegLeft;0.470478;p006;
upperLegLeft;0.347762;p006;
upperLegRight;0.338417;p006;
lowerLegRight;0.475167;p006;
forearmLeft;0.302634;p006;
upperarmLeft;0.254861;p006;
shoulderHalfLeft;0.182311;p006;
neck;0.0748354;p006;
shoulderHalfRight;0.182911;p006;
upperarmRight;0.258355;p006;
forearmRight;0.316134;p006;
shoulder;0.347669;p006;
upperBody;0.22834;p006;
hip;0.111537;p006;
lowerBody;0.309857;p006;
body;0.538146;p006;
lowerLegLeft;0.476416;p006;
upperLegLeft;0.342417;p006;
upperLegRight;0.344825;p006;
lowerLegRight;0.459319;p006;
forearmLeft;0.302963;p006;
upperarmLeft;0.252571;p006;
shoulderHalfLeft;0.182689;p006;
neck;0.0747119;p006;
shoulderHalfRight;0.181946;p006;
upperarmRight;0.25841;p006;
forearmRight;0.317293;p006;
shoulder;0.347227;p006;
upperBody;0.227963;p006;
hip;0.111539;p006;
lowerBody;0.30938;p006;
body;0.537291;p006;
lowerLegLeft;0.474156;p006;
upperLegLeft;0.343894;p006;
upperLegRight;0.344055;p006;
lowerLegRight;0.459884;p006;
forearmLeft;0.30428;p006;
upperarmLeft;0.251989;p006;
shoulderHalfLeft;0.182331;p006;
neck;0.0745886;p006;
shoulderHalfRight;0.184233;p006;
upperarmRight;0.26008;p006;
forearmRight;0.3153;p006;
shoulder;0.349476;p006;
upperBody;0.227651;p006;
hip;0.111257;p006;
lowerBody;0.309068;p006;
body;0.536669;p006;
lowerLegLeft;0.473679;p006;
upperLegLeft;0.344732;p006;
upperLegRight;0.343914;p006;
lowerLegRight;0.457169;p006;
forearmLeft;0.305107;p006;
upperarmLeft;0.251349;p006;
shoulderHalfLeft;0.182576;p006;
neck;0.0745932;p006;
shoulderHalfRight;0.184862;p006;
upperarmRight;0.26108;p006;
forearmRight;0.320733;p006;
shoulder;0.350475;p006;
upperBody;0.227622;p006;
hip;0.111192;p006;
lowerBody;0.309007;p006;
body;0.536576;p006;
lowerLegLeft;0.474305;p006;
upperLegLeft;0.344507;p006;
upperLegRight;0.343909;p006;
lowerLegRight;0.457245;p006;
forearmLeft;0.309623;p006;
upperarmLeft;0.250968;p006;
shoulderHalfLeft;0.18167;p006;
neck;0.0746199;p006;
shoulderHalfRight;0.183478;p006;
upperarmRight;0.258453;p006;
forearmRight;0.31828;p006;
shoulder;0.348539;p006;
upperBody;0.227667;p006;
hip;0.110939;p006;
lowerBody;0.309005;p006;
body;0.536619;p006;
lowerLegLeft;0.473198;p006;
upperLegLeft;0.344322;p006;
upperLegRight;0.347075;p006;
lowerLegRight;0.453719;p006;
forearmLeft;0.306813;p006;
upperarmLeft;0.252259;p006;
shoulderHalfLeft;0.181243;p006;
neck;0.0746193;p006;
shoulderHalfRight;0.182165;p006;
upperarmRight;0.259227;p006;
forearmRight;0.319069;p006;
shoulder;0.347096;p006;
upperBody;0.227639;p006;
hip;0.111132;p006;
lowerBody;0.309019;p006;
body;0.536605;p006;
lowerLegLeft;0.473725;p006;
upperLegLeft;0.343894;p006;
upperLegRight;0.34447;p006;
lowerLegRight;0.456276;p006;
forearmLeft;0.302183;p006;
upperarmLeft;0.2546;p006;
shoulderHalfLeft;0.179323;p006;
neck;0.074607;p006;
shoulderHalfRight;0.18111;p006;
upperarmRight;0.25915;p006;
forearmRight;0.31748;p006;
shoulder;0.344587;p006;
upperBody;0.227603;p006;
hip;0.111005;p006;
lowerBody;0.308958;p006;
body;0.536507;p006;
lowerLegLeft;0.471881;p006;
upperLegLeft;0.346041;p006;
upperLegRight;0.342949;p006;
lowerLegRight;0.459408;p006;
forearmLeft;0.309476;p006;
upperarmLeft;0.252171;p006;
shoulderHalfLeft;0.179349;p006;
neck;0.0745985;p006;
shoulderHalfRight;0.180964;p006;
upperarmRight;0.265226;p006;
forearmRight;0.316342;p006;
shoulder;0.344401;p006;
upperBody;0.227593;p006;
hip;0.111095;p006;
lowerBody;0.308949;p006;
body;0.536491;p006;
lowerLegLeft;0.475198;p006;
upperLegLeft;0.343128;p006;
upperLegRight;0.340809;p006;
lowerLegRight;0.46056;p006;
forearmLeft;0.309505;p006;
upperarmLeft;0.250865;p006;
shoulderHalfLeft;0.178796;p006;
neck;0.0747298;p006;
shoulderHalfRight;0.18162;p006;
upperarmRight;0.263111;p006;
forearmRight;0.312969;p006;
shoulder;0.343974;p006;
upperBody;0.227947;p006;
hip;0.111567;p006;
lowerBody;0.309505;p006;
body;0.537403;p006;
lowerLegLeft;0.473713;p006;
upperLegLeft;0.343615;p006;
upperLegRight;0.339186;p006;
lowerLegRight;0.461052;p006;
forearmLeft;0.307886;p006;
upperarmLeft;0.250692;p006;
shoulderHalfLeft;0.178432;p006;
neck;0.0747497;p006;
shoulderHalfRight;0.183123;p006;
upperarmRight;0.261625;p006;
forearmRight;0.316282;p006;
shoulder;0.344576;p006;
upperBody;0.228024;p006;
hip;0.1112;p006;
lowerBody;0.309612;p006;
body;0.537586;p006;
lowerLegLeft;0.477563;p006;
upperLegLeft;0.341054;p006;
upperLegRight;0.337044;p006;
lowerLegRight;0.46303;p006;
forearmLeft;0.311114;p006;
upperarmLeft;0.248679;p006;
shoulderHalfLeft;0.177824;p006;
neck;0.0747933;p006;
shoulderHalfRight;0.183412;p006;
upperarmRight;0.264914;p006;
forearmRight;0.310662;p006;
shoulder;0.344271;p006;
upperBody;0.228165;p006;
hip;0.111341;p006;
lowerBody;0.309874;p006;
body;0.537992;p006;
lowerLegLeft;0.477732;p006;
upperLegLeft;0.339808;p006;
upperLegRight;0.336554;p006;
lowerLegRight;0.463349;p006;
forearmLeft;0.314506;p006;
upperarmLeft;0.245925;p006;
shoulderHalfLeft;0.17926;p006;
neck;0.0751146;p006;
shoulderHalfRight;0.182498;p006;
upperarmRight;0.265709;p006;
forearmRight;0.309527;p006;
shoulder;0.343703;p006;
upperBody;0.228977;p006;
hip;0.111243;p006;
lowerBody;0.310612;p006;
body;0.539543;p006;
lowerLegLeft;0.477878;p006;
upperLegLeft;0.339415;p006;
upperLegRight;0.337003;p006;
lowerLegRight;0.462995;p006;
forearmLeft;0.321525;p006;
upperarmLeft;0.246526;p006;
shoulderHalfLeft;0.178032;p006;
neck;0.0751137;p006;
shoulderHalfRight;0.183196;p006;
upperarmRight;0.265812;p006;
forearmRight;0.311517;p006;
shoulder;0.343591;p006;
upperBody;0.228989;p006;
hip;0.111157;p006;
lowerBody;0.310638;p006;
body;0.539581;p006;
lowerLegLeft;0.480119;p006;
upperLegLeft;0.33781;p006;
upperLegRight;0.336769;p006;
lowerLegRight;0.468887;p006;
forearmLeft;0.316447;p006;
upperarmLeft;0.248026;p006;
shoulderHalfLeft;0.177797;p006;
neck;0.0750101;p006;
shoulderHalfRight;0.182263;p006;
upperarmRight;0.270213;p006;
forearmRight;0.307605;p006;
shoulder;0.342454;p006;
upperBody;0.228789;p006;
hip;0.111417;p006;
lowerBody;0.310496;p006;
body;0.539243;p006;
lowerLegLeft;0.476359;p006;
upperLegLeft;0.338021;p006;
upperLegRight;0.336872;p006;
lowerLegRight;0.46639;p006;
forearmLeft;0.320965;p006;
upperarmLeft;0.24937;p006;
shoulderHalfLeft;0.176739;p006;
neck;0.0749651;p006;
shoulderHalfRight;0.183216;p006;
upperarmRight;0.27211;p006;
forearmRight;0.306174;p006;
shoulder;0.342367;p006;
upperBody;0.228704;p006;
hip;0.111445;p006;
lowerBody;0.310495;p006;
body;0.539156;p006;
lowerLegLeft;0.478511;p006;
upperLegLeft;0.336267;p006;
upperLegRight;0.340832;p006;
lowerLegRight;0.463303;p006;
forearmLeft;0.318384;p006;
upperarmLeft;0.25038;p006;
shoulderHalfLeft;0.176571;p006;
neck;0.0748728;p006;
shoulderHalfRight;0.183238;p006;
upperarmRight;0.271742;p006;
forearmRight;0.31027;p006;
shoulder;0.342529;p006;
upperBody;0.228578;p006;
hip;0.111694;p006;
lowerBody;0.310345;p006;
body;0.538877;p006;
lowerLegLeft;0.47685;p006;
upperLegLeft;0.341032;p006;
upperLegRight;0.339632;p006;
lowerLegRight;0.464492;p006;
forearmLeft;0.320825;p006;
upperarmLeft;0.251265;p006;
shoulderHalfLeft;0.176442;p006;
neck;0.0747949;p006;
shoulderHalfRight;0.184293;p006;
upperarmRight;0.269211;p006;
forearmRight;0.31246;p006;
shoulder;0.343456;p006;
upperBody;0.228485;p006;
hip;0.111654;p006;
lowerBody;0.310312;p006;
body;0.538762;p006;
lowerLegLeft;0.47356;p006;
upperLegLeft;0.339569;p006;
upperLegRight;0.337634;p006;
lowerLegRight;0.465806;p006;
forearmLeft;0.317252;p006;
upperarmLeft;0.250925;p006;
shoulderHalfLeft;0.177115;p006;
neck;0.0748371;p006;
shoulderHalfRight;0.184087;p006;
upperarmRight;0.269255;p006;
forearmRight;0.314995;p006;
shoulder;0.343505;p006;
upperBody;0.228561;p006;
hip;0.111534;p006;
lowerBody;0.31038;p006;
body;0.53891;p006;
lowerLegLeft;0.473846;p006;
upperLegLeft;0.336519;p006;
upperLegRight;0.338113;p006;
lowerLegRight;0.469557;p006;
forearmLeft;0.312012;p006;
upperarmLeft;0.252737;p006;
shoulderHalfLeft;0.176944;p006;
neck;0.0748416;p006;
shoulderHalfRight;0.184111;p006;
upperarmRight;0.273274;p006;
forearmRight;0.310787;p006;
shoulder;0.343291;p006;
upperBody;0.228566;p006;
hip;0.111475;p006;
lowerBody;0.310438;p006;
body;0.53897;p006;
lowerLegLeft;0.474189;p006;
upperLegLeft;0.33557;p006;
upperLegRight;0.333725;p006;
lowerLegRight;0.472521;p006;
forearmLeft;0.307944;p006;
upperarmLeft;0.252645;p006;
shoulderHalfLeft;0.176905;p006;
neck;0.0748306;p006;
shoulderHalfRight;0.18416;p006;
upperarmRight;0.272963;p006;
forearmRight;0.310384;p006;
shoulder;0.343306;p006;
upperBody;0.228505;p006;
hip;0.111283;p006;
lowerBody;0.310328;p006;
body;0.538798;p006;
lowerLegLeft;0.474697;p006;
upperLegLeft;0.335393;p006;
upperLegRight;0.333448;p006;
lowerLegRight;0.467996;p006;
forearmLeft;0.30829;p006;
upperarmLeft;0.252211;p006;
shoulderHalfLeft;0.176985;p006;
neck;0.0748214;p006;
shoulderHalfRight;0.184093;p006;
upperarmRight;0.272792;p006;
forearmRight;0.311969;p006;
shoulder;0.343505;p006;
upperBody;0.228461;p006;
hip;0.111295;p006;
lowerBody;0.310258;p006;
body;0.538683;p006;
lowerLegLeft;0.476183;p006;
upperLegLeft;0.333987;p006;
upperLegRight;0.333692;p006;
lowerLegRight;0.467168;p006;
forearmLeft;0.314642;p006;
upperarmLeft;0.251999;p006;
shoulderHalfLeft;0.178014;p006;
neck;0.0747331;p006;
shoulderHalfRight;0.183474;p006;
upperarmRight;0.273996;p006;
forearmRight;0.308604;p006;
shoulder;0.344168;p006;
upperBody;0.228296;p006;
hip;0.111342;p006;
lowerBody;0.310008;p006;
body;0.538266;p006;
lowerLegLeft;0.477412;p006;
upperLegLeft;0.334382;p006;
upperLegRight;0.333505;p006;
lowerLegRight;0.467424;p006;
forearmLeft;0.309874;p006;
upperarmLeft;0.251347;p006;
shoulderHalfLeft;0.178028;p006;
neck;0.0746954;p006;
shoulderHalfRight;0.183527;p006;
upperarmRight;0.270951;p006;
forearmRight;0.316007;p006;
shoulder;0.344218;p006;
upperBody;0.228207;p006;
hip;0.111491;p006;
lowerBody;0.30981;p006;
body;0.537978;p006;
lowerLegLeft;0.477451;p006;
upperLegLeft;0.335372;p006;
upperLegRight;0.336791;p006;
lowerLegRight;0.464701;p006;
forearmLeft;0.316386;p006;
upperarmLeft;0.250524;p006;
shoulderHalfLeft;0.178149;p006;
neck;0.0746912;p006;
shoulderHalfRight;0.183465;p006;
upperarmRight;0.267377;p006;
forearmRight;0.321917;p006;
shoulder;0.344177;p006;
upperBody;0.228159;p006;
hip;0.111524;p006;
lowerBody;0.309737;p006;
body;0.537857;p006;
lowerLegLeft;0.480186;p006;
upperLegLeft;0.335884;p006;
upperLegRight;0.337462;p006;
lowerLegRight;0.465941;p006;
forearmLeft;0.314705;p006;
upperarmLeft;0.250848;p006;
shoulderHalfLeft;0.17846;p006;
neck;0.0744478;p006;
shoulderHalfRight;0.182956;p006;
upperarmRight;0.271222;p006;
forearmRight;0.304511;p006;
shoulder;0.344428;p006;
upperBody;0.227628;p006;
hip;0.111535;p006;
lowerBody;0.309506;p006;
body;0.537094;p006;
lowerLegLeft;0.48141;p006;
upperLegLeft;0.336138;p006;
upperLegRight;0.337481;p006;
lowerLegRight;0.466397;p006;
forearmLeft;0.315067;p006;
upperarmLeft;0.249324;p006;
shoulderHalfLeft;0.179734;p006;
neck;0.0745607;p006;
shoulderHalfRight;0.182435;p006;
upperarmRight;0.27214;p006;
forearmRight;0.305358;p006;
shoulder;0.344269;p006;
upperBody;0.227883;p006;
hip;0.111595;p006;
lowerBody;0.309699;p006;
body;0.537543;p006;
lowerLegLeft;0.479011;p006;
upperLegLeft;0.335043;p006;
upperLegRight;0.335058;p006;
lowerLegRight;0.468843;p006;
forearmLeft;0.312622;p006;
upperarmLeft;0.247557;p006;
shoulderHalfLeft;0.181302;p006;
neck;0.074632;p006;
shoulderHalfRight;0.181836;p006;
upperarmRight;0.27347;p006;
forearmRight;0.304317;p006;
shoulder;0.344261;p006;
upperBody;0.228075;p006;
hip;0.111695;p006;
lowerBody;0.309943;p006;
body;0.537979;p006;
lowerLegLeft;0.473922;p006;
upperLegLeft;0.335458;p006;
upperLegRight;0.333627;p006;
lowerLegRight;0.458322;p006;
forearmLeft;0.314479;p006;
upperarmLeft;0.247887;p006;
shoulderHalfLeft;0.181974;p006;
neck;0.0746004;p006;
shoulderHalfRight;0.181721;p006;
upperarmRight;0.273432;p006;
forearmRight;0.302452;p006;
shoulder;0.344649;p006;
upperBody;0.227971;p006;
hip;0.111765;p006;
lowerBody;0.3098;p006;
body;0.537732;p006;
lowerLegLeft;0.476456;p006;
upperLegLeft;0.335692;p006;
upperLegRight;0.333908;p006;
lowerLegRight;0.476218;p006;
forearmLeft;0.30958;p006;
upperarmLeft;0.248103;p006;
shoulderHalfLeft;0.18277;p006;
neck;0.0745118;p006;
shoulderHalfRight;0.181761;p006;
upperarmRight;0.273025;p006;
forearmRight;0.302859;p006;
shoulder;0.34561;p006;
upperBody;0.227702;p006;
hip;0.111606;p006;
lowerBody;0.309372;p006;
body;0.537035;p006;
lowerLegLeft;0.476409;p006;
upperLegLeft;0.33631;p006;
upperLegRight;0.336622;p006;
lowerLegRight;0.472434;p006;
forearmLeft;0.308164;p006;
upperarmLeft;0.248667;p006;
shoulderHalfLeft;0.183644;p006;
neck;0.0745565;p006;
shoulderHalfRight;0.182885;p006;
upperarmRight;0.264821;p006;
forearmRight;0.307139;p006;
shoulder;0.346273;p006;
upperBody;0.227811;p006;
hip;0.111314;p006;
lowerBody;0.30953;p006;
body;0.5373;p006;
lowerLegLeft;0.472833;p006;
upperLegLeft;0.336981;p006;
upperLegRight;0.337497;p006;
lowerLegRight;0.467503;p006;
forearmLeft;0.313534;p006;
upperarmLeft;0.249333;p006;
shoulderHalfLeft;0.183533;p006;
neck;0.0743516;p006;
shoulderHalfRight;0.181848;p006;
upperarmRight;0.265034;p006;
forearmRight;0.30741;p006;
shoulder;0.345601;p006;
upperBody;0.227524;p006;
hip;0.111286;p006;
lowerBody;0.308805;p006;
body;0.536297;p006;
lowerLegLeft;0.468199;p006;
upperLegLeft;0.343549;p006;
upperLegRight;0.338137;p006;
lowerLegRight;0.466595;p006;
forearmLeft;0.311031;p006;
upperarmLeft;0.250523;p006;
shoulderHalfLeft;0.182139;p006;
neck;0.0742013;p006;
shoulderHalfRight;0.181873;p006;
upperarmRight;0.266628;p006;
forearmRight;0.309848;p006;
shoulder;0.344958;p006;
upperBody;0.22714;p006;
hip;0.111369;p006;
lowerBody;0.308521;p006;
body;0.535626;p006;
lowerLegLeft;0.464721;p006;
upperLegLeft;0.343337;p006;
upperLegRight;0.342011;p006;
lowerLegRight;0.460449;p006;
forearmLeft;0.310278;p006;
upperarmLeft;0.251166;p006;
shoulderHalfLeft;0.18212;p006;
neck;0.0741659;p006;
shoulderHalfRight;0.181945;p006;
upperarmRight;0.265936;p006;
forearmRight;0.299539;p006;
shoulder;0.34545;p006;
upperBody;0.227049;p006;
hip;0.111434;p006;
lowerBody;0.308082;p006;
body;0.535099;p006;
lowerLegLeft;0.455914;p006;
upperLegLeft;0.342831;p006;
upperLegRight;0.344511;p006;
lowerLegRight;0.45847;p006;
forearmLeft;0.312997;p006;
upperarmLeft;0.250726;p006;
shoulderHalfLeft;0.182846;p006;
neck;0.0741558;p006;
shoulderHalfRight;0.181823;p006;
upperarmRight;0.266303;p006;
forearmRight;0.31151;p006;
shoulder;0.346543;p006;
upperBody;0.22691;p006;
hip;0.1113;p006;
lowerBody;0.307925;p006;
body;0.534798;p006;
lowerLegLeft;0.453457;p006;
upperLegLeft;0.345769;p006;
upperLegRight;0.343473;p006;
lowerLegRight;0.460059;p006;
forearmLeft;0.313353;p006;
upperarmLeft;0.251047;p006;
shoulderHalfLeft;0.184214;p006;
neck;0.074177;p006;
shoulderHalfRight;0.181424;p006;
upperarmRight;0.266108;p006;
forearmRight;0.30264;p006;
shoulder;0.347308;p006;
upperBody;0.226904;p006;
hip;0.111482;p006;
lowerBody;0.30797;p006;
body;0.534835;p006;
lowerLegLeft;0.459029;p006;
upperLegLeft;0.35167;p006;
upperLegRight;0.343236;p006;
lowerLegRight;0.459825;p006;
forearmLeft;0.314571;p006;
upperarmLeft;0.250954;p006;
shoulderHalfLeft;0.18454;p006;
neck;0.0743413;p006;
shoulderHalfRight;0.181816;p006;
upperarmRight;0.265466;p006;
forearmRight;0.305936;p006;
shoulder;0.347095;p006;
upperBody;0.227249;p006;
hip;0.111437;p006;
lowerBody;0.308452;p006;
body;0.535661;p006;
lowerLegLeft;0.45898;p006;
upperLegLeft;0.352224;p006;
upperLegRight;0.342126;p006;
lowerLegRight;0.460402;p006;
forearmLeft;0.319307;p006;
upperarmLeft;0.252162;p006;
shoulderHalfLeft;0.185003;p006;
neck;0.0743352;p006;
shoulderHalfRight;0.18193;p006;
upperarmRight;0.265586;p006;
forearmRight;0.307384;p006;
shoulder;0.347701;p006;
upperBody;0.227203;p006;
hip;0.111506;p006;
lowerBody;0.308391;p006;
body;0.535553;p006;
lowerLegLeft;0.458876;p006;
upperLegLeft;0.351979;p006;
upperLegRight;0.338429;p006;
lowerLegRight;0.463884;p006;
forearmLeft;0.311801;p006;
upperarmLeft;0.251689;p006;
shoulderHalfLeft;0.185091;p006;
neck;0.0743988;p006;
shoulderHalfRight;0.182144;p006;
upperarmRight;0.266073;p006;
forearmRight;0.304918;p006;
shoulder;0.347567;p006;
upperBody;0.227363;p006;
hip;0.111437;p006;
lowerBody;0.308639;p006;
body;0.53596;p006;
lowerLegLeft;0.457696;p006;
upperLegLeft;0.351899;p006;
upperLegRight;0.33815;p006;
lowerLegRight;0.463962;p006;
forearmLeft;0.319155;p006;
upperarmLeft;0.251875;p006;
shoulderHalfLeft;0.18424;p006;
neck;0.0743948;p006;
shoulderHalfRight;0.181693;p006;
upperarmRight;0.266691;p006;
forearmRight;0.307253;p006;
shoulder;0.346599;p006;
upperBody;0.227336;p006;
hip;0.111429;p006;
lowerBody;0.308496;p006;
body;0.535791;p006;
lowerLegLeft;0.456025;p006;
upperLegLeft;0.352915;p006;
upperLegRight;0.338403;p006;
lowerLegRight;0.464124;p006;
forearmLeft;0.310276;p006;
upperarmLeft;0.252028;p006;
shoulderHalfLeft;0.184248;p006;
neck;0.0743736;p006;
shoulderHalfRight;0.181821;p006;
upperarmRight;0.267218;p006;
forearmRight;0.305892;p006;
shoulder;0.346744;p006;
upperBody;0.227241;p006;
hip;0.11156;p006;
lowerBody;0.308277;p006;
body;0.535477;p006;
lowerLegLeft;0.459304;p006;
upperLegLeft;0.353559;p006;
upperLegRight;0.336062;p006;
lowerLegRight;0.467208;p006;
forearmLeft;0.311424;p006;
upperarmLeft;0.252515;p006;
shoulderHalfLeft;0.183689;p006;
neck;0.0741126;p006;
shoulderHalfRight;0.181678;p006;
upperarmRight;0.26765;p006;
forearmRight;0.307096;p006;
shoulder;0.346645;p006;
upperBody;0.226685;p006;
hip;0.111522;p006;
lowerBody;0.307998;p006;
body;0.534642;p006;
lowerLegLeft;0.461078;p006;
upperLegLeft;0.353442;p006;
upperLegRight;0.336839;p006;
