feature;value;class;
neck;0.0878725;p002;
shoulderHalfRight;0.233309;p002;
upperarmRight;0.266675;p002;
forearmRight;0.300696;p002;
shoulder;0.285283;p002;
upperBody;0.274291;p002;
hip;0.167024;p002;
lowerBody;0.383852;p002;
body;0.658122;p002;
lowerLegLeft;0.376223;p002;
upperLegLeft;0.38043;p002;
upperLegRight;0.365959;p002;
lowerLegRight;0.384681;p002;
forearmLeft;0.314478;p002;
upperarmLeft;0.265614;p002;
shoulderHalfLeft;0.215199;p002;
neck;0.0877267;p002;
shoulderHalfRight;0.23257;p002;
upperarmRight;0.265471;p002;
forearmRight;0.297237;p002;
shoulder;0.284746;p002;
upperBody;0.273842;p002;
hip;0.166505;p002;
lowerBody;0.383183;p002;
body;0.657001;p002;
lowerLegLeft;0.377659;p002;
upperLegLeft;0.381072;p002;
upperLegRight;0.366965;p002;
lowerLegRight;0.3836;p002;
forearmLeft;0.334633;p002;
upperarmLeft;0.264891;p002;
shoulderHalfLeft;0.212232;p002;
neck;0.0876133;p002;
shoulderHalfRight;0.231638;p002;
upperarmRight;0.264236;p002;
forearmRight;0.275209;p002;
shoulder;0.282013;p002;
upperBody;0.273529;p002;
hip;0.166131;p002;
lowerBody;0.382854;p002;
body;0.656357;p002;
lowerLegLeft;0.377465;p002;
upperLegLeft;0.381927;p002;
upperLegRight;0.367805;p002;
lowerLegRight;0.383905;p002;
forearmLeft;0.343369;p002;
upperarmLeft;0.263379;p002;
shoulderHalfLeft;0.196807;p002;
neck;0.0866312;p002;
shoulderHalfRight;0.217894;p002;
upperarmRight;0.264323;p002;
forearmRight;0.324069;p002;
shoulder;0.267135;p002;
upperBody;0.270369;p002;
hip;0.167318;p002;
lowerBody;0.37866;p002;
body;0.649014;p002;
lowerLegLeft;0.380797;p002;
upperLegLeft;0.379638;p002;
upperLegRight;0.368152;p002;
lowerLegRight;0.385565;p002;
forearmLeft;0.33929;p002;
upperarmLeft;0.263411;p002;
shoulderHalfLeft;0.196805;p002;
neck;0.0866675;p002;
shoulderHalfRight;0.218084;p002;
upperarmRight;0.264237;p002;
forearmRight;0.326749;p002;
shoulder;0.267516;p002;
upperBody;0.270519;p002;
hip;0.167307;p002;
lowerBody;0.379006;p002;
body;0.649508;p002;
lowerLegLeft;0.380827;p002;
upperLegLeft;0.379525;p002;
upperLegRight;0.36775;p002;
lowerLegRight;0.385827;p002;
forearmLeft;0.34152;p002;
upperarmLeft;0.263422;p002;
shoulderHalfLeft;0.196668;p002;
neck;0.0867008;p002;
shoulderHalfRight;0.218208;p002;
upperarmRight;0.264044;p002;
forearmRight;0.327637;p002;
shoulder;0.267742;p002;
upperBody;0.270617;p002;
hip;0.167525;p002;
lowerBody;0.379092;p002;
body;0.649691;p002;
lowerLegLeft;0.382575;p002;
upperLegLeft;0.379664;p002;
upperLegRight;0.367972;p002;
lowerLegRight;0.385718;p002;
