feature;value;class;
upperarmRight;0.294241;p005;
forearmRight;0.353564;p005;
shoulder;0.265418;p005;
upperBody;0.292341;p005;
hip;0.125747;p005;
lowerBody;0.413811;p005;
body;0.706109;p005;
lowerLegLeft;0.273833;p005;
upperLegLeft;0.461312;p005;
upperLegRight;0.466382;p005;
lowerLegRight;0.277467;p005;
forearmLeft;0.352465;p005;
upperarmLeft;0.327422;p005;
shoulderHalfLeft;0.215269;p005;
neck;0.0928227;p005;
shoulderHalfRight;0.231625;p005;
upperarmRight;0.294211;p005;
forearmRight;0.35206;p005;
shoulder;0.265524;p005;
upperBody;0.292347;p005;
hip;0.12576;p005;
lowerBody;0.413818;p005;
body;0.706122;p005;
lowerLegLeft;0.273863;p005;
upperLegLeft;0.461198;p005;
upperLegRight;0.466382;p005;
lowerLegRight;0.277509;p005;
forearmLeft;0.351197;p005;
upperarmLeft;0.327269;p005;
shoulderHalfLeft;0.215195;p005;
neck;0.0928153;p005;
shoulderHalfRight;0.231631;p005;
upperarmRight;0.294194;p005;
forearmRight;0.352719;p005;
shoulder;0.265578;p005;
upperBody;0.292326;p005;
hip;0.125689;p005;
lowerBody;0.41379;p005;
body;0.706073;p005;
lowerLegLeft;0.273941;p005;
upperLegLeft;0.461265;p005;
upperLegRight;0.466423;p005;
lowerLegRight;0.277534;p005;
forearmLeft;0.349839;p005;
upperarmLeft;0.327295;p005;
shoulderHalfLeft;0.215068;p005;
neck;0.0928219;p005;
shoulderHalfRight;0.231665;p005;
upperarmRight;0.294075;p005;
forearmRight;0.347743;p005;
shoulder;0.265469;p005;
upperBody;0.292337;p005;
hip;0.125646;p005;
lowerBody;0.413775;p005;
body;0.70607;p005;
lowerLegLeft;0.273751;p005;
upperLegLeft;0.461426;p005;
upperLegRight;0.46645;p005;
lowerLegRight;0.2775;p005;
forearmLeft;0.351092;p005;
upperarmLeft;0.327211;p005;
shoulderHalfLeft;0.215091;p005;
neck;0.0928742;p005;
shoulderHalfRight;0.231741;p005;
upperarmRight;0.294067;p005;
forearmRight;0.347651;p005;
shoulder;0.265213;p005;
upperBody;0.29243;p005;
hip;0.12558;p005;
lowerBody;0.413853;p005;
body;0.706241;p005;
lowerLegLeft;0.273805;p005;
upperLegLeft;0.46139;p005;
upperLegRight;0.466401;p005;
lowerLegRight;0.277493;p005;
forearmLeft;0.351653;p005;
upperarmLeft;0.32724;p005;
shoulderHalfLeft;0.214976;p005;
neck;0.0928751;p005;
shoulderHalfRight;0.231917;p005;
upperarmRight;0.293991;p005;
forearmRight;0.347814;p005;
shoulder;0.265143;p005;
upperBody;0.292433;p005;
hip;0.125599;p005;
lowerBody;0.41387;p005;
body;0.706262;p005;
lowerLegLeft;0.273818;p005;
upperLegLeft;0.460753;p005;
upperLegRight;0.466369;p005;
lowerLegRight;0.277487;p005;
forearmLeft;0.35176;p005;
upperarmLeft;0.326999;p005;
shoulderHalfLeft;0.214953;p005;
neck;0.0928731;p005;
shoulderHalfRight;0.23191;p005;
upperarmRight;0.294005;p005;
forearmRight;0.34754;p005;
shoulder;0.265113;p005;
upperBody;0.292431;p005;
hip;0.125602;p005;
lowerBody;0.413873;p005;
body;0.706263;p005;
lowerLegLeft;0.273777;p005;
upperLegLeft;0.460579;p005;
upperLegRight;0.466358;p005;
lowerLegRight;0.27759;p005;
forearmLeft;0.352953;p005;
upperarmLeft;0.326983;p005;
shoulderHalfLeft;0.214776;p005;
neck;0.0928747;p005;
shoulderHalfRight;0.232013;p005;
upperarmRight;0.29391;p005;
forearmRight;0.347441;p005;
shoulder;0.264958;p005;
upperBody;0.292439;p005;
hip;0.125607;p005;
lowerBody;0.413887;p005;
body;0.706285;p005;
lowerLegLeft;0.273832;p005;
upperLegLeft;0.460582;p005;
upperLegRight;0.466256;p005;
lowerLegRight;0.277608;p005;
forearmLeft;0.352391;p005;
upperarmLeft;0.326718;p005;
shoulderHalfLeft;0.21468;p005;
neck;0.0928783;p005;
shoulderHalfRight;0.232119;p005;
upperarmRight;0.294279;p005;
forearmRight;0.348127;p005;
shoulder;0.264822;p005;
upperBody;0.292457;p005;
hip;0.125613;p005;
lowerBody;0.413926;p005;
body;0.706342;p005;
lowerLegLeft;0.273793;p005;
upperLegLeft;0.460836;p005;
upperLegRight;0.466167;p005;
lowerLegRight;0.277526;p005;
forearmLeft;0.35244;p005;
upperarmLeft;0.326628;p005;
shoulderHalfLeft;0.214627;p005;
neck;0.09288;p005;
shoulderHalfRight;0.232142;p005;
upperarmRight;0.294247;p005;
forearmRight;0.34686;p005;
shoulder;0.26473;p005;
upperBody;0.292465;p005;
hip;0.125605;p005;
lowerBody;0.413927;p005;
body;0.706351;p005;
lowerLegLeft;0.273834;p005;
upperLegLeft;0.460863;p005;
upperLegRight;0.466164;p005;
lowerLegRight;0.277359;p005;
forearmLeft;0.351659;p005;
upperarmLeft;0.326623;p005;
shoulderHalfLeft;0.214775;p005;
neck;0.092943;p005;
shoulderHalfRight;0.232246;p005;
upperarmRight;0.294207;p005;
forearmRight;0.345892;p005;
shoulder;0.264627;p005;
upperBody;0.292596;p005;
hip;0.125584;p005;
lowerBody;0.414039;p005;
body;0.706593;p005;
lowerLegLeft;0.273852;p005;
upperLegLeft;0.460807;p005;
upperLegRight;0.466114;p005;
lowerLegRight;0.277327;p005;
forearmLeft;0.351483;p005;
upperarmLeft;0.326494;p005;
shoulderHalfLeft;0.214987;p005;
neck;0.0929436;p005;
shoulderHalfRight;0.232244;p005;
upperarmRight;0.294221;p005;
forearmRight;0.345199;p005;
shoulder;0.264897;p005;
upperBody;0.292602;p005;
hip;0.125597;p005;
lowerBody;0.414054;p005;
body;0.706614;p005;
lowerLegLeft;0.273861;p005;
upperLegLeft;0.461175;p005;
upperLegRight;0.466047;p005;
lowerLegRight;0.277364;p005;
forearmLeft;0.352207;p005;
upperarmLeft;0.325705;p005;
shoulderHalfLeft;0.21495;p005;
neck;0.0929409;p005;
shoulderHalfRight;0.232209;p005;
upperarmRight;0.294172;p005;
forearmRight;0.346116;p005;
shoulder;0.264845;p005;
upperBody;0.2926;p005;
hip;0.125611;p005;
lowerBody;0.414059;p005;
body;0.706618;p005;
lowerLegLeft;0.273579;p005;
upperLegLeft;0.461107;p005;
upperLegRight;0.466055;p005;
lowerLegRight;0.277373;p005;
forearmLeft;0.352888;p005;
upperarmLeft;0.325073;p005;
shoulderHalfLeft;0.214953;p005;
neck;0.0929436;p005;
shoulderHalfRight;0.232189;p005;
upperarmRight;0.294067;p005;
forearmRight;0.345736;p005;
shoulder;0.264749;p005;
upperBody;0.292615;p005;
hip;0.12562;p005;
lowerBody;0.4141;p005;
body;0.706674;p005;
lowerLegLeft;0.273554;p005;
upperLegLeft;0.461056;p005;
upperLegRight;0.465981;p005;
lowerLegRight;0.277037;p005;
forearmLeft;0.352514;p005;
upperarmLeft;0.324963;p005;
shoulderHalfLeft;0.215159;p005;
neck;0.0929504;p005;
shoulderHalfRight;0.232232;p005;
upperarmRight;0.294034;p005;
forearmRight;0.346424;p005;
shoulder;0.26491;p005;
upperBody;0.292637;p005;
hip;0.125669;p005;
lowerBody;0.414133;p005;
body;0.706729;p005;
lowerLegLeft;0.273662;p005;
upperLegLeft;0.461008;p005;
upperLegRight;0.465761;p005;
lowerLegRight;0.277061;p005;
forearmLeft;0.352676;p005;
upperarmLeft;0.325026;p005;
shoulderHalfLeft;0.215018;p005;
neck;0.0929309;p005;
shoulderHalfRight;0.232177;p005;
upperarmRight;0.294055;p005;
forearmRight;0.346291;p005;
shoulder;0.26491;p005;
upperBody;0.292601;p005;
hip;0.125664;p005;
lowerBody;0.414116;p005;
body;0.706676;p005;
lowerLegLeft;0.273693;p005;
upperLegLeft;0.460899;p005;
upperLegRight;0.465712;p005;
lowerLegRight;0.277065;p005;
forearmLeft;0.352005;p005;
upperarmLeft;0.325118;p005;
shoulderHalfLeft;0.214894;p005;
neck;0.0929339;p005;
shoulderHalfRight;0.232207;p005;
upperarmRight;0.294061;p005;
forearmRight;0.361344;p005;
shoulder;0.264776;p005;
upperBody;0.292605;p005;
hip;0.125628;p005;
lowerBody;0.41415;p005;
body;0.706714;p005;
lowerLegLeft;0.273717;p005;
upperLegLeft;0.460674;p005;
upperLegRight;0.465597;p005;
lowerLegRight;0.277008;p005;
forearmLeft;0.352308;p005;
upperarmLeft;0.325149;p005;
shoulderHalfLeft;0.214885;p005;
neck;0.0929227;p005;
shoulderHalfRight;0.232116;p005;
upperarmRight;0.294074;p005;
forearmRight;0.345328;p005;
shoulder;0.264763;p005;
upperBody;0.292582;p005;
hip;0.125636;p005;
lowerBody;0.414124;p005;
body;0.706666;p005;
lowerLegLeft;0.273871;p005;
upperLegLeft;0.460617;p005;
upperLegRight;0.465523;p005;
lowerLegRight;0.277156;p005;
forearmLeft;0.35142;p005;
upperarmLeft;0.325516;p005;
shoulderHalfLeft;0.214836;p005;
neck;0.0929136;p005;
shoulderHalfRight;0.232015;p005;
upperarmRight;0.294272;p005;
forearmRight;0.345292;p005;
shoulder;0.264683;p005;
upperBody;0.292561;p005;
hip;0.125629;p005;
lowerBody;0.414106;p005;
body;0.706626;p005;
lowerLegLeft;0.273846;p005;
upperLegLeft;0.46062;p005;
upperLegRight;0.465531;p005;
lowerLegRight;0.27753;p005;
forearmLeft;0.350981;p005;
upperarmLeft;0.325676;p005;
shoulderHalfLeft;0.214669;p005;
neck;0.0929126;p005;
shoulderHalfRight;0.232038;p005;
upperarmRight;0.294344;p005;
forearmRight;0.345575;p005;
shoulder;0.264534;p005;
upperBody;0.29256;p005;
hip;0.125635;p005;
lowerBody;0.414104;p005;
body;0.706622;p005;
lowerLegLeft;0.27375;p005;
upperLegLeft;0.460668;p005;
upperLegRight;0.465541;p005;
lowerLegRight;0.277524;p005;
forearmLeft;0.351086;p005;
upperarmLeft;0.325742;p005;
shoulderHalfLeft;0.214647;p005;
neck;0.0929134;p005;
shoulderHalfRight;0.23203;p005;
upperarmRight;0.294325;p005;
forearmRight;0.345771;p005;
shoulder;0.264376;p005;
upperBody;0.292569;p005;
hip;0.125677;p005;
lowerBody;0.414125;p005;
body;0.706653;p005;
lowerLegLeft;0.273796;p005;
upperLegLeft;0.460593;p005;
upperLegRight;0.465507;p005;
lowerLegRight;0.277512;p005;
forearmLeft;0.350152;p005;
upperarmLeft;0.325755;p005;
shoulderHalfLeft;0.214577;p005;
neck;0.0929137;p005;
shoulderHalfRight;0.231979;p005;
upperarmRight;0.29434;p005;
forearmRight;0.34368;p005;
shoulder;0.264365;p005;
upperBody;0.292573;p005;
hip;0.125707;p005;
lowerBody;0.414134;p005;
body;0.706666;p005;
lowerLegLeft;0.274136;p005;
upperLegLeft;0.460524;p005;
upperLegRight;0.465438;p005;
lowerLegRight;0.277471;p005;
forearmLeft;0.349417;p005;
upperarmLeft;0.32603;p005;
shoulderHalfLeft;0.2145;p005;
neck;0.0929138;p005;
shoulderHalfRight;0.231968;p005;
upperarmRight;0.294355;p005;
forearmRight;0.344604;p005;
shoulder;0.264335;p005;
upperBody;0.292574;p005;
hip;0.125731;p005;
lowerBody;0.414135;p005;
body;0.706668;p005;
lowerLegLeft;0.274015;p005;
upperLegLeft;0.460576;p005;
upperLegRight;0.465414;p005;
lowerLegRight;0.276826;p005;
forearmLeft;0.348436;p005;
upperarmLeft;0.325949;p005;
shoulderHalfLeft;0.214513;p005;
neck;0.0929085;p005;
shoulderHalfRight;0.23194;p005;
upperarmRight;0.294554;p005;
forearmRight;0.343102;p005;
shoulder;0.264307;p005;
upperBody;0.292565;p005;
hip;0.125733;p005;
lowerBody;0.414127;p005;
body;0.706651;p005;
lowerLegLeft;0.273993;p005;
upperLegLeft;0.460951;p005;
upperLegRight;0.46539;p005;
lowerLegRight;0.276839;p005;
forearmLeft;0.348355;p005;
upperarmLeft;0.32595;p005;
shoulderHalfLeft;0.214692;p005;
neck;0.0929311;p005;
shoulderHalfRight;0.231941;p005;
upperarmRight;0.294632;p005;
forearmRight;0.343897;p005;
shoulder;0.26422;p005;
upperBody;0.292628;p005;
hip;0.125718;p005;
lowerBody;0.414174;p005;
body;0.706762;p005;
lowerLegLeft;0.273952;p005;
upperLegLeft;0.460706;p005;
upperLegRight;0.465356;p005;
lowerLegRight;0.276832;p005;
forearmLeft;0.347291;p005;
upperarmLeft;0.325823;p005;
shoulderHalfLeft;0.214638;p005;
neck;0.0929194;p005;
shoulderHalfRight;0.23184;p005;
upperarmRight;0.29488;p005;
forearmRight;0.344879;p005;
shoulder;0.264095;p005;
upperBody;0.292602;p005;
hip;0.125759;p005;
lowerBody;0.414154;p005;
body;0.706716;p005;
lowerLegLeft;0.273831;p005;
upperLegLeft;0.460502;p005;
upperLegRight;0.46535;p005;
lowerLegRight;0.276813;p005;
forearmLeft;0.3459;p005;
upperarmLeft;0.325945;p005;
shoulderHalfLeft;0.214521;p005;
neck;0.0929213;p005;
shoulderHalfRight;0.231831;p005;
upperarmRight;0.295795;p005;
forearmRight;0.34419;p005;
shoulder;0.263817;p005;
upperBody;0.292605;p005;
hip;0.125742;p005;
lowerBody;0.414184;p005;
body;0.706748;p005;
lowerLegLeft;0.273776;p005;
upperLegLeft;0.460614;p005;
upperLegRight;0.465324;p005;
lowerLegRight;0.276725;p005;
forearmLeft;0.346708;p005;
upperarmLeft;0.326077;p005;
shoulderHalfLeft;0.214687;p005;
neck;0.0929827;p005;
shoulderHalfRight;0.231934;p005;
upperarmRight;0.296581;p005;
forearmRight;0.344404;p005;
shoulder;0.263712;p005;
upperBody;0.292745;p005;
hip;0.12575;p005;
lowerBody;0.414237;p005;
body;0.706942;p005;
lowerLegLeft;0.273746;p005;
upperLegLeft;0.460505;p005;
upperLegRight;0.465295;p005;
lowerLegRight;0.276684;p005;
forearmLeft;0.348904;p005;
upperarmLeft;0.326009;p005;
shoulderHalfLeft;0.21467;p005;
neck;0.0929772;p005;
shoulderHalfRight;0.231915;p005;
upperarmRight;0.296973;p005;
forearmRight;0.344516;p005;
shoulder;0.263735;p005;
upperBody;0.292738;p005;
hip;0.125771;p005;
lowerBody;0.414221;p005;
body;0.706919;p005;
lowerLegLeft;0.273828;p005;
upperLegLeft;0.46063;p005;
upperLegRight;0.465299;p005;
lowerLegRight;0.276677;p005;
forearmLeft;0.350166;p005;
upperarmLeft;0.325973;p005;
shoulderHalfLeft;0.214699;p005;
neck;0.0929737;p005;
shoulderHalfRight;0.231887;p005;
upperarmRight;0.29858;p005;
forearmRight;0.346406;p005;
shoulder;0.263735;p005;
upperBody;0.292732;p005;
hip;0.125788;p005;
lowerBody;0.414218;p005;
body;0.706911;p005;
lowerLegLeft;0.273863;p005;
upperLegLeft;0.460835;p005;
upperLegRight;0.465369;p005;
lowerLegRight;0.276795;p005;
forearmLeft;0.349072;p005;
upperarmLeft;0.326016;p005;
shoulderHalfLeft;0.214614;p005;
neck;0.092955;p005;
shoulderHalfRight;0.231753;p005;
upperarmRight;0.298947;p005;
forearmRight;0.346535;p005;
shoulder;0.2637;p005;
upperBody;0.29269;p005;
hip;0.125807;p005;
lowerBody;0.414191;p005;
body;0.706841;p005;
lowerLegLeft;0.273759;p005;
upperLegLeft;0.46087;p005;
upperLegRight;0.46545;p005;
lowerLegRight;0.276709;p005;
forearmLeft;0.348855;p005;
upperarmLeft;0.326099;p005;
shoulderHalfLeft;0.214613;p005;
neck;0.0929441;p005;
shoulderHalfRight;0.231715;p005;
upperarmRight;0.2994;p005;
forearmRight;0.345933;p005;
shoulder;0.263673;p005;
upperBody;0.292668;p005;
hip;0.125821;p005;
lowerBody;0.414173;p005;
body;0.706801;p005;
lowerLegLeft;0.273667;p005;
upperLegLeft;0.461217;p005;
upperLegRight;0.465447;p005;
lowerLegRight;0.276689;p005;
forearmLeft;0.349998;p005;
upperarmLeft;0.326115;p005;
shoulderHalfLeft;0.214562;p005;
neck;0.0929408;p005;
shoulderHalfRight;0.231683;p005;
upperarmRight;0.299418;p005;
forearmRight;0.345004;p005;
shoulder;0.263515;p005;
upperBody;0.292662;p005;
hip;0.12583;p005;
lowerBody;0.414167;p005;
body;0.706789;p005;
lowerLegLeft;0.273745;p005;
upperLegLeft;0.461424;p005;
upperLegRight;0.465285;p005;
lowerLegRight;0.276775;p005;
forearmLeft;0.348309;p005;
upperarmLeft;0.324965;p005;
shoulderHalfLeft;0.214576;p005;
neck;0.0929599;p005;
shoulderHalfRight;0.231765;p005;
upperarmRight;0.299446;p005;
forearmRight;0.345023;p005;
shoulder;0.263593;p005;
upperBody;0.292692;p005;
hip;0.125798;p005;
lowerBody;0.414211;p005;
body;0.706861;p005;
lowerLegLeft;0.273782;p005;
upperLegLeft;0.461308;p005;
upperLegRight;0.465252;p005;
lowerLegRight;0.276806;p005;
forearmLeft;0.348616;p005;
upperarmLeft;0.325027;p005;
shoulderHalfLeft;0.214611;p005;
neck;0.0929749;p005;
shoulderHalfRight;0.231767;p005;
upperarmRight;0.300274;p005;
forearmRight;0.34424;p005;
shoulder;0.263574;p005;
upperBody;0.292724;p005;
hip;0.125777;p005;
lowerBody;0.414242;p005;
body;0.706925;p005;
lowerLegLeft;0.273893;p005;
upperLegLeft;0.461151;p005;
upperLegRight;0.465193;p005;
lowerLegRight;0.276877;p005;
forearmLeft;0.353245;p005;
upperarmLeft;0.326578;p005;
shoulderHalfLeft;0.215378;p005;
neck;0.0926418;p005;
shoulderHalfRight;0.23021;p005;
upperarmRight;0.295303;p005;
forearmRight;0.346762;p005;
shoulder;0.266711;p005;
upperBody;0.291745;p005;
hip;0.125701;p005;
lowerBody;0.413095;p005;
body;0.704796;p005;
lowerLegLeft;0.273974;p005;
upperLegLeft;0.461755;p005;
upperLegRight;0.466494;p005;
lowerLegRight;0.278132;p005;
forearmLeft;0.3537;p005;
upperarmLeft;0.326487;p005;
shoulderHalfLeft;0.21543;p005;
neck;0.0926351;p005;
shoulderHalfRight;0.230197;p005;
upperarmRight;0.29532;p005;
forearmRight;0.347314;p005;
shoulder;0.266737;p005;
upperBody;0.291732;p005;
hip;0.125709;p005;
lowerBody;0.413089;p005;
body;0.704778;p005;
lowerLegLeft;0.274043;p005;
upperLegLeft;0.461921;p005;
upperLegRight;0.466555;p005;
lowerLegRight;0.278085;p005;
forearmLeft;0.352866;p005;
upperarmLeft;0.326533;p005;
shoulderHalfLeft;0.215345;p005;
neck;0.0926376;p005;
shoulderHalfRight;0.230194;p005;
upperarmRight;0.295288;p005;
forearmRight;0.347726;p005;
shoulder;0.266603;p005;
upperBody;0.291738;p005;
hip;0.12572;p005;
lowerBody;0.413097;p005;
body;0.704791;p005;
lowerLegLeft;0.274071;p005;
upperLegLeft;0.461899;p005;
upperLegRight;0.466445;p005;
lowerLegRight;0.278011;p005;
forearmLeft;0.353218;p005;
upperarmLeft;0.326843;p005;
shoulderHalfLeft;0.215342;p005;
neck;0.0926468;p005;
shoulderHalfRight;0.230227;p005;
upperarmRight;0.29547;p005;
forearmRight;0.34664;p005;
shoulder;0.266487;p005;
upperBody;0.291764;p005;
hip;0.125604;p005;
lowerBody;0.413174;p005;
body;0.704895;p005;
lowerLegLeft;0.274113;p005;
upperLegLeft;0.461833;p005;
upperLegRight;0.466308;p005;
lowerLegRight;0.278004;p005;
forearmLeft;0.353504;p005;
upperarmLeft;0.327012;p005;
shoulderHalfLeft;0.215147;p005;
neck;0.092647;p005;
shoulderHalfRight;0.230222;p005;
upperarmRight;0.295548;p005;
forearmRight;0.347546;p005;
shoulder;0.266313;p005;
upperBody;0.291763;p005;
hip;0.125484;p005;
lowerBody;0.413153;p005;
body;0.704873;p005;
lowerLegLeft;0.274134;p005;
upperLegLeft;0.462051;p005;
upperLegRight;0.466256;p005;
lowerLegRight;0.277923;p005;
forearmLeft;0.353521;p005;
upperarmLeft;0.327062;p005;
shoulderHalfLeft;0.215043;p005;
neck;0.0926518;p005;
shoulderHalfRight;0.230159;p005;
upperarmRight;0.295552;p005;
forearmRight;0.347244;p005;
shoulder;0.266145;p005;
upperBody;0.291777;p005;
hip;0.125491;p005;
lowerBody;0.413162;p005;
body;0.704897;p005;
lowerLegLeft;0.274231;p005;
upperLegLeft;0.461899;p005;
upperLegRight;0.466174;p005;
lowerLegRight;0.277821;p005;
forearmLeft;0.353656;p005;
upperarmLeft;0.327223;p005;
shoulderHalfLeft;0.21504;p005;
neck;0.0926683;p005;
shoulderHalfRight;0.230184;p005;
upperarmRight;0.295704;p005;
forearmRight;0.346741;p005;
shoulder;0.266045;p005;
upperBody;0.291825;p005;
hip;0.125469;p005;
lowerBody;0.413202;p005;
body;0.704985;p005;
lowerLegLeft;0.274604;p005;
upperLegLeft;0.461474;p005;
upperLegRight;0.466194;p005;
lowerLegRight;0.277281;p005;
forearmLeft;0.353897;p005;
upperarmLeft;0.32707;p005;
shoulderHalfLeft;0.2152;p005;
neck;0.0926696;p005;
shoulderHalfRight;0.230006;p005;
upperarmRight;0.295954;p005;
forearmRight;0.347233;p005;
shoulder;0.266105;p005;
upperBody;0.291829;p005;
hip;0.125317;p005;
lowerBody;0.413192;p005;
body;0.704979;p005;
lowerLegLeft;0.274654;p005;
upperLegLeft;0.461563;p005;
upperLegRight;0.466252;p005;
lowerLegRight;0.276966;p005;
forearmLeft;0.354232;p005;
upperarmLeft;0.327051;p005;
shoulderHalfLeft;0.215254;p005;
neck;0.0926675;p005;
shoulderHalfRight;0.230342;p005;
upperarmRight;0.296223;p005;
forearmRight;0.348984;p005;
shoulder;0.265913;p005;
upperBody;0.291844;p005;
hip;0.125267;p005;
lowerBody;0.413217;p005;
body;0.705021;p005;
lowerLegLeft;0.274766;p005;
upperLegLeft;0.461469;p005;
upperLegRight;0.46636;p005;
lowerLegRight;0.277029;p005;
forearmLeft;0.352531;p005;
upperarmLeft;0.326767;p005;
shoulderHalfLeft;0.21586;p005;
neck;0.0927089;p005;
shoulderHalfRight;0.231177;p005;
upperarmRight;0.297553;p005;
forearmRight;0.347608;p005;
shoulder;0.266591;p005;
upperBody;0.291989;p005;
hip;0.125077;p005;
lowerBody;0.413386;p005;
body;0.705337;p005;
lowerLegLeft;0.274841;p005;
upperLegLeft;0.461868;p005;
upperLegRight;0.466918;p005;
lowerLegRight;0.276798;p005;
forearmLeft;0.352937;p005;
upperarmLeft;0.327792;p005;
shoulderHalfLeft;0.215919;p005;
neck;0.092716;p005;
shoulderHalfRight;0.231346;p005;
upperarmRight;0.29934;p005;
forearmRight;0.346263;p005;
shoulder;0.265839;p005;
upperBody;0.292013;p005;
hip;0.124416;p005;
lowerBody;0.413387;p005;
body;0.705362;p005;
lowerLegLeft;0.275136;p005;
upperLegLeft;0.461775;p005;
upperLegRight;0.467547;p005;
lowerLegRight;0.276473;p005;
forearmLeft;0.353598;p005;
upperarmLeft;0.327948;p005;
shoulderHalfLeft;0.217597;p005;
neck;0.0929274;p005;
shoulderHalfRight;0.226216;p005;
upperarmRight;0.307904;p005;
forearmRight;0.34938;p005;
shoulder;0.260781;p005;
upperBody;0.292683;p005;
hip;0.12376;p005;
lowerBody;0.414152;p005;
body;0.706818;p005;
lowerLegLeft;0.275314;p005;
upperLegLeft;0.463159;p005;
upperLegRight;0.469096;p005;
lowerLegRight;0.276416;p005;
forearmLeft;0.353989;p005;
upperarmLeft;0.338815;p005;
shoulderHalfLeft;0.223874;p005;
neck;0.0938253;p005;
shoulderHalfRight;0.251983;p005;
upperarmRight;0.322258;p005;
forearmRight;0.342696;p005;
shoulder;0.260221;p005;
upperBody;0.29528;p005;
hip;0.124895;p005;
lowerBody;0.417352;p005;
body;0.712616;p005;
lowerLegLeft;0.281842;p005;
upperLegLeft;0.446955;p005;
upperLegRight;0.465561;p005;
lowerLegRight;0.283694;p005;
forearmLeft;0.381983;p005;
upperarmLeft;0.334788;p005;
shoulderHalfLeft;0.215009;p005;
neck;0.0937736;p005;
shoulderHalfRight;0.237897;p005;
upperarmRight;0.31434;p005;
forearmRight;0.355997;p005;
shoulder;0.258998;p005;
upperBody;0.294765;p005;
hip;0.123831;p005;
lowerBody;0.416211;p005;
body;0.710953;p005;
lowerLegLeft;0.285745;p005;
upperLegLeft;0.437475;p005;
upperLegRight;0.472468;p005;
lowerLegRight;0.285962;p005;
forearmLeft;0.365887;p005;
upperarmLeft;0.351898;p005;
shoulderHalfLeft;0.215797;p005;
neck;0.0939307;p005;
shoulderHalfRight;0.237534;p005;
upperarmRight;0.316149;p005;
forearmRight;0.352328;p005;
shoulder;0.257134;p005;
upperBody;0.295563;p005;
hip;0.121567;p005;
lowerBody;0.417853;p005;
body;0.7134;p005;
lowerLegLeft;0.301001;p005;
upperLegLeft;0.419387;p005;
upperLegRight;0.4783;p005;
lowerLegRight;0.356085;p005;
forearmLeft;0.368268;p005;
upperarmLeft;0.329094;p005;
shoulderHalfLeft;0.241506;p005;
neck;0.0944304;p005;
shoulderHalfRight;0.243156;p005;
upperarmRight;0.318662;p005;
forearmRight;0.352477;p005;
shoulder;0.285035;p005;
upperBody;0.296854;p005;
hip;0.121927;p005;
lowerBody;0.418738;p005;
body;0.715569;p005;
lowerLegLeft;0.309628;p005;
upperLegLeft;0.41919;p005;
upperLegRight;0.477291;p005;
